Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em SETEMBRO / 2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
83;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 45 ; 899.580 ; 312 ; 7.819.416 ; 2.855 ; 4.302.135 ; 1.989 ; 3.469.683 ; 5.201 ; 16.490.814 ; 483 ; 9.683.667 ; 171 ; 3.620.753 ; 654 ; 13.304.420 ; 5.855 ; 29.795.234 ;
84;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 179.394 ; 52 ; 7.133.175 ; 86 ; 1.160.014 ; 116 ; 2.352.199 ; 257 ; 10.824.782 ; 82 ; 10.371.962 ; 26 ; 2.249.000 ; 108 ; 12.620.962 ; 365 ; 23.445.743 ;
85;00.416.968;BANCO INTER S.A.; 9 ; 107.869 ; 17 ; 252.603 ; 6.827 ; 7.905.951 ; 897 ; 9.043.541 ; 7.750 ; 17.309.964 ; 62 ; 3.426.274 ; 57 ; 1.944.377 ; 119 ; 5.370.651 ; 7.869 ; 22.680.615 ;
86;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 1.336.000 ; 20 ; 3.933.229 ; 1 ; 102.459 ; 37 ; 2.204.943 ; 60 ; 7.576.631 ; 3 ; 4.586.400 ; 1 ; 10.000.000 ; 4 ; 14.586.400 ; 64 ; 22.163.031 ;
87;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 75 ; 9.934.817 ; 1 ; 47.793 ; 15 ; 56.848 ; 30 ; 524.978 ; 121 ; 10.564.437 ;;; 23 ; 9.480.000 ; 23 ; 9.480.000 ; 144 ; 20.044.437 ;
88;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 11 ; 375.109 ; 114 ; 5.904.936 ; 72 ; 1.257.101 ; 139 ; 1.315.037 ; 336 ; 8.852.183 ; 194 ; 7.103.081 ; 64 ; 1.529.035 ; 258 ; 8.632.116 ; 594 ; 17.484.299 ;
89;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 12 ; 692.543 ; 158 ; 4.301.758 ; 109 ; 1.178.399 ; 246 ; 2.600.102 ; 525 ; 8.772.802 ; 109 ; 6.046.418 ; 15 ; 1.017.592 ; 124 ; 7.064.010 ; 649 ; 15.836.813 ;
90;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 1 ; 7.847 ; 44 ; 253.728 ; 59 ; 154.265 ; 104 ; 415.841 ; 10 ; 7.643.086 ; 6 ; 7.757.859 ; 16 ; 15.400.945 ; 120 ; 15.816.786 ;
91;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 6 ; 476.083 ; 7 ; 86.106 ; 1 ; 38.302 ; 15 ; 5.304.109 ; 29 ; 5.904.599 ; 2 ; 8.500.000 ;;; 2 ; 8.500.000 ; 31 ; 14.404.599 ;
92;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 786 ; 887.495 ; 479 ; 360.709 ; 1.265 ; 1.248.204 ; 44 ; 6.212.392 ; 45 ; 6.732.859 ; 89 ; 12.945.250 ; 1.354 ; 14.193.455 ;
93;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 28.541 ; 68 ; 1.017.206 ; 106 ; 1.494.051 ; 654 ; 2.516.906 ; 830 ; 5.056.704 ; 261 ; 5.089.459 ; 54 ; 3.464.521 ; 315 ; 8.553.980 ; 1.145 ; 13.610.684 ;
94;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 9 ; 334.792 ; 177 ; 5.437.678 ; 57 ; 585.267 ; 50 ; 273.551 ; 293 ; 6.631.288 ; 155 ; 5.806.936 ; 66 ; 1.020.265 ; 221 ; 6.827.201 ; 514 ; 13.458.489 ;
95;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 26 ; 567.996 ; 99 ; 2.319.392 ; 281 ; 1.903.835 ; 387 ; 2.312.503 ; 793 ; 7.103.726 ; 315 ; 4.157.630 ; 136 ; 1.970.947 ; 451 ; 6.128.576 ; 1.244 ; 13.232.302 ;
96;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 19 ; 586.777 ; 42 ; 789.236 ; 148 ; 2.436.971 ; 309 ; 4.119.944 ; 518 ; 7.932.928 ; 158 ; 3.403.241 ; 46 ; 1.547.385 ; 204 ; 4.950.625 ; 722 ; 12.883.554 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 6 ; 126.704 ; 76 ; 2.210.587 ; 205 ; 816.824 ; 629 ; 2.430.305 ; 916 ; 5.584.419 ; 556 ; 4.876.138 ; 51 ; 1.178.168 ; 607 ; 6.054.306 ; 1.523 ; 11.638.724 ;
98;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 29 ; 530.808 ; 41 ; 570.376 ; 209 ; 672.909 ; 712 ; 3.987.308 ; 991 ; 5.761.402 ; 563 ; 4.377.129 ; 68 ; 1.074.710 ; 631 ; 5.451.839 ; 1.622 ; 11.213.241 ;
99;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 989.512 ; 5 ; 1.782.719 ; 9 ; 64.946 ; 22 ; 345.687 ; 37 ; 3.182.863 ; 3 ; 5.411.680 ; 2 ; 412.310 ; 5 ; 5.823.990 ; 42 ; 9.006.853 ;
100;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 10 ; 313.646 ; 34 ; 1.487.247 ; 153 ; 1.059.718 ; 145 ; 1.576.937 ; 342 ; 4.437.548 ; 91 ; 2.835.529 ; 42 ; 1.146.344 ; 133 ; 3.981.873 ; 475 ; 8.419.421 ;
101;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 74 ; 3.409.313 ; 11 ; 154.641 ; 12 ; 231.227 ; 25 ; 203.196 ; 122 ; 3.998.377 ; 32 ; 360.343 ; 76 ; 3.639.331 ; 108 ; 3.999.674 ; 230 ; 7.998.051 ;
102;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 9 ; 219.293 ; 34 ; 445.794 ; 136 ; 3.530.132 ; 179 ; 4.195.219 ; 3 ; 3.450.000 ; 2 ; 250.000 ; 5 ; 3.700.000 ; 184 ; 7.895.219 ;
103;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 1 ; 51.598 ; 35 ; 1.466.330 ; 31 ; 1.592.519 ; 46 ; 2.211.651 ; 113 ; 5.322.098 ; 38 ; 2.223.005 ; 8 ; 189.041 ; 46 ; 2.412.046 ; 159 ; 7.734.144 ;
104;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 5 ; 7.560.631 ;;; 5 ; 7.560.631 ;;;;; -   ; -   ; 5 ; 7.560.631 ;
105;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 7 ; 496.213 ; 36 ; 827.221 ; 64 ; 1.461.972 ; 253 ; 1.478.237 ; 360 ; 4.263.642 ; 113 ; 1.781.860 ; 79 ; 1.420.506 ; 192 ; 3.202.366 ; 552 ; 7.466.008 ;
106;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 166 ; 1.768.548 ; 244 ; 2.236.162 ; 410 ; 4.004.710 ; 198 ; 1.803.693 ; 24 ; 1.362.777 ; 222 ; 3.166.469 ; 632 ; 7.171.179 ;
107;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 112 ; 344.817 ; 247 ; 1.373.793 ; 359 ; 1.718.610 ; 204 ; 3.085.093 ; 60 ; 2.059.879 ; 264 ; 5.144.972 ; 623 ; 6.863.582 ;
108;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 3 ; 31.717 ; 19 ; 290.302 ; 93 ; 1.718.267 ; 249 ; 1.511.551 ; 364 ; 3.551.837 ; 319 ; 1.703.691 ; 32 ; 1.603.220 ; 351 ; 3.306.910 ; 715 ; 6.858.748 ;
109;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 45 ; 1.372.178 ; 125 ; 109.541 ; 346 ; 1.067.153 ; 516 ; 2.548.872 ; 180 ; 3.130.701 ; 29 ; 813.426 ; 209 ; 3.944.127 ; 725 ; 6.492.999 ;
110;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 70 ; 213.651 ; 22 ; 308.393 ; 236 ; 2.767.765 ; 188 ; 698.057 ; 516 ; 3.987.867 ; 46 ; 262.019 ; 50 ; 2.229.847 ; 96 ; 2.491.866 ; 612 ; 6.479.732 ;
111;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 4 ; 94.913 ; 307 ; 1.597.271 ; 477 ; 2.929.234 ; 788 ; 4.621.418 ; 373 ; 1.634.818 ; 4 ; 86.491 ; 377 ; 1.721.309 ; 1.165 ; 6.342.727 ;
112;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 14 ; 519.387 ; 120 ; 1.900.423 ; 13 ; 135.189 ; 66 ; 453.501 ; 213 ; 3.008.501 ; 157 ; 2.450.040 ; 28 ; 750.692 ; 185 ; 3.200.732 ; 398 ; 6.209.233 ;
113;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 12.158 ; 44 ; 1.021.645 ; 30 ; 170.951 ; 74 ; 1.347.503 ; 152 ; 2.552.257 ; 104 ; 2.651.271 ; 16 ; 460.887 ; 120 ; 3.112.158 ; 272 ; 5.664.414 ;
114;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 8 ; 141.555 ; 44 ; 656.199 ; 180 ; 904.164 ; 308 ; 1.587.559 ; 540 ; 3.289.477 ; 141 ; 1.616.899 ; 21 ; 414.120 ; 162 ; 2.031.019 ; 702 ; 5.320.496 ;
115;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 8 ; 235.625 ; 57 ; 804.441 ; 97 ; 822.696 ; 154 ; 803.247 ; 316 ; 2.666.008 ; 153 ; 1.575.109 ; 63 ; 1.028.032 ; 216 ; 2.603.141 ; 532 ; 5.269.150 ;
116;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 14 ; 124.600 ; 145 ; 2.258.301 ; 7 ; 83.961 ; 21 ; 82.696 ; 187 ; 2.549.558 ; 163 ; 2.372.384 ; 23 ; 239.315 ; 186 ; 2.611.699 ; 373 ; 5.161.257 ;
117;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 1 ; 20.574 ; 23 ; 1.168.074 ; 21 ; 1.336.830 ; 45 ; 2.525.478 ; 21 ; 1.363.498 ; 29 ; 1.174.169 ; 50 ; 2.537.668 ; 95 ; 5.063.146 ;
118;00.795.423;BANCO SEMEAR S.A.;;; 46 ; 2.075.246 ; 9 ; 171.660 ; 14 ; 267.017 ; 69 ; 2.513.923 ; 22 ; 2.242.265 ; 5 ; 132.683 ; 27 ; 2.374.948 ; 96 ; 4.888.871 ;
119;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 46 ; 1.135.317 ; 74 ; 426.232 ; 191 ; 1.018.957 ; 311 ; 2.580.506 ; 156 ; 1.961.569 ; 2 ; 202.000 ; 158 ; 2.163.569 ; 469 ; 4.744.075 ;
120;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 2 ; 12.193 ; 36 ; 391.153 ; 234 ; 764.851 ; 351 ; 1.743.257 ; 623 ; 2.911.454 ; 178 ; 1.518.424 ; 22 ; 132.459 ; 200 ; 1.650.883 ; 823 ; 4.562.337 ;
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 8 ; 147.043 ; 45 ; 572.109 ; 139 ; 338.622 ; 279 ; 1.299.069 ; 471 ; 2.356.843 ; 171 ; 1.540.681 ; 12 ; 164.763 ; 183 ; 1.705.444 ; 654 ; 4.062.287 ;
122;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 151.817 ; 20 ; 258.920 ; 6 ; 225.788 ; 70 ; 1.360.061 ; 100 ; 1.996.586 ; 62 ; 1.619.400 ; 11 ; 378.124 ; 73 ; 1.997.523 ; 173 ; 3.994.109 ;
123;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 2 ; 72.123 ; 41 ; 722.464 ; 82 ; 418.840 ; 64 ; 317.612 ; 189 ; 1.531.038 ; 72 ; 1.014.459 ; 41 ; 468.177 ; 113 ; 1.482.636 ; 302 ; 3.013.674 ;
124;04.902.979;BANCO DA AMAZONIA S.A.; 29 ; 676.050 ; 12 ; 402.992 ; 16 ; 497.206 ; 29 ; 30.158 ; 86 ; 1.606.406 ; 3 ; 180.000 ; 13 ; 930.962 ; 16 ; 1.110.962 ; 102 ; 2.717.368 ;
125;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 1 ; 2.653 ; 108 ; 158.002 ; 311 ; 1.174.166 ; 420 ; 1.334.821 ; 156 ; 1.046.591 ; 3 ; 18.239 ; 159 ; 1.064.830 ; 579 ; 2.399.651 ;
126;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 2 ; 21.550 ; 13 ; 154.269 ; 181 ; 913.892 ; 196 ; 1.089.710 ; 255 ; 891.849 ; 6 ; 111.691 ; 261 ; 1.003.540 ; 457 ; 2.093.250 ;
127;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 147 ; 76.256 ; 962 ; 1.004.733 ; 1.109 ; 1.080.989 ; 128 ; 955.045 ; 3 ; 16.950 ; 131 ; 971.995 ; 1.240 ; 2.052.984 ;
128;59.285.411;BANCO PAN S.A.;;;;; 7 ; 109.791 ; 29 ; 947.037 ; 36 ; 1.056.829 ; 5 ; 800.000 ;;; 5 ; 800.000 ; 41 ; 1.856.829 ;
129;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 3 ; 69.620 ; 2 ; 10.381 ; 120 ; 434.032 ; 128 ; 533.425 ; 253 ; 1.047.457 ; 47 ; 413.156 ; 8 ; 379.373 ; 55 ; 792.529 ; 308 ; 1.839.986 ;
130;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 7 ; 100.220 ; 15 ; 93.313 ; 155 ; 725.549 ; 177 ; 919.082 ; 137 ; 820.012 ; 11 ; 87.556 ; 148 ; 907.568 ; 325 ; 1.826.650 ;
131;61.033.106;BANCO CREFISA S.A.;;;;; 5 ; 45.215 ; 10 ; 808.536 ; 15 ; 853.751 ; 2 ; 800.000 ;;; 2 ; 800.000 ; 17 ; 1.653.751 ;
132;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 209 ; 318.621 ; 210 ; 734.484 ; 419 ; 1.053.105 ; 101 ; 491.648 ; 4 ; 13.400 ; 105 ; 505.048 ; 524 ; 1.558.154 ;
133;33.042.151;BANCO DE LA NACION ARGENTINA; 4 ; 413.356 ; 1 ; 13.234 ; 402 ; 278.629 ; 11 ; 17.118 ; 418 ; 722.337 ; 1 ; 23.668 ; 7 ; 640.730 ; 8 ; 664.398 ; 426 ; 1.386.735 ;
134;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 73 ; 180.412 ; 143 ; 627.038 ; 216 ; 807.449 ; 73 ; 435.734 ; 1 ; 2.918 ; 74 ; 438.652 ; 290 ; 1.246.101 ;
135;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 1.426 ; 23 ; 209.994 ; 79 ; 330.793 ; 103 ; 542.213 ; 73 ; 319.330 ; 2 ; 201.000 ; 75 ; 520.330 ; 178 ; 1.062.543 ;
136;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 9 ; 135.845 ; 14 ; 174.188 ; 15 ; 185.569 ; 38 ; 495.602 ; 20 ; 321.414 ; 14 ; 174.188 ; 34 ; 495.602 ; 72 ; 991.204 ;
137;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;; 1 ; 108.453 ; 5 ; 355.620 ; 10 ; 9.169 ; 16 ; 473.242 ; 1 ; 110.000 ; 2 ; 356.000 ; 3 ; 466.000 ; 19 ; 939.242 ;
138;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 1 ; 454.800 ;;; 4 ; 18.000 ; 4 ; 1.546 ; 9 ; 474.346 ;;; 1 ; 450.000 ; 1 ; 450.000 ; 10 ; 924.346 ;
139;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 9.857 ; 48 ; 51.128 ; 90 ; 437.880 ; 139 ; 498.866 ; 100 ; 412.912 ;;; 100 ; 412.912 ; 239 ; 911.777 ;
140;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 76 ; 126.804 ; 125 ; 389.978 ; 201 ; 516.782 ; 80 ; 308.151 ; 8 ; 40.957 ; 88 ; 349.108 ; 289 ; 865.890 ;
141;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 186 ; 77.686 ; 413 ; 430.417 ; 599 ; 508.103 ; 20 ; 306.512 ;;; 20 ; 306.512 ; 619 ; 814.616 ;
142;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 37 ; 15.119 ; 164 ; 370.967 ; 201 ; 386.086 ; 46 ; 356.128 ;;; 46 ; 356.128 ; 247 ; 742.213 ;
143;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 12 ; 50.071 ; 76 ; 300.034 ; 88 ; 350.105 ; 57 ; 282.916 ; 3 ; 40.577 ; 60 ; 323.493 ; 148 ; 673.598 ;
144;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 103 ; 284.140 ; 104 ; 291.164 ; 207 ; 575.303 ;;;;; -   ; -   ; 207 ; 575.303 ;
145;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 3 ; 2.334 ; 52 ; 202.901 ; 55 ; 205.235 ; 47 ; 202.128 ; 2 ; 2.066 ; 49 ; 204.194 ; 104 ; 409.429 ;
146;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 45 ; 61.411 ; 72 ; 122.486 ; 117 ; 183.898 ; 7 ; 93.444 ;;; 7 ; 93.444 ; 124 ; 277.342 ;
147;33.042.953;CITIBANK N.A.;;;;; 1 ; 74 ; 4 ; 261.674 ; 5 ; 261.749 ;;;;; -   ; -   ; 5 ; 261.749 ;
148;54.403.563;BANCO ARBI S.A.; 8 ; 94.756 ; 1 ; 4.600 ;;; 5 ; 10.154 ; 14 ; 109.510 ;;; 1 ; 60.000 ; 1 ; 60.000 ; 15 ; 169.510 ;
149;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 12 ; 18.575 ; 28 ; 48.587 ; 40 ; 67.163 ; 7 ; 38.661 ; 1 ; 8.730 ; 8 ; 47.391 ; 48 ; 114.553 ;
150;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 3 ; 9.682 ; 13 ; 31.821 ; 16 ; 41.503 ; 9 ; 23.624 ;;; 9 ; 23.624 ; 25 ; 65.127 ;
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 5 ; 23.751 ; 5 ; 23.751 ; 5 ; 23.751 ;;; 5 ; 23.751 ; 10 ; 47.503 ;
152;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 3 ; 1.217 ; 1 ; 14.461 ; 4 ; 15.678 ; 1 ; 4.403 ; 2 ; 6.568 ; 3 ; 10.971 ; 7 ; 26.649 ;
153;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 1 ; 15.582 ;;;;;;; 1 ; 15.582 ;;;;; -   ; -   ; 1 ; 15.582 ;
154;33.886.862;MASTER S/A CORRETORA DE CâMBIO, TíTULOS E VALORES MOBILIáRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
155;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 4 ; 7.545 ; 4 ; 7.545 ;;;;; -   ; -   ; 4 ; 7.545 ;
156;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 4 ; 6.747 ; 4 ; 6.747 ;;;;; -   ; -   ; 4 ; 6.747 ;
157;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;; 1 ; 3.270 ; 1 ; 3.270 ; 1 ; 3.270 ;;; 1 ; 3.270 ; 2 ; 6.540 ;
158;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;; 1 ; 3.215 ; 2 ; 1.224 ; 3 ; 4.439 ;;;;; -   ; -   ; 3 ; 4.439 ;
159;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.034 ; 1 ; 1.034 ;;;;; -   ; -   ; 1 ; 1.034 ;
160;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;;;; -   ; -   ;;; 1 ; 9 ; 1 ; 9 ; 1 ; 9 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 46.435 ; 20.387.032.287 ; 108.067 ; 16.838.861.454 ; 688.729 ; 48.503.772.675 ; 424.879 ; 53.108.801.756 ; 1.268.110 ; 138.838.468.172 ; 30.518 ; 39.050.543.570 ; 30.518 ; 39.058.026.188 ; 61.036 ; 78.108.569.758 ; 1.329.146 ; 216.947.037.930 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 13/10/2021";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
