Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Julho/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
135;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 1 ; 1.036 ; 4 ; 706.015 ; 18 ; 1.158.356 ; 23 ; 1.865.407 ; 1 ; 800.000 ; -   ; -   ; 1 ; 800.000 ; 24 ; 2.665.407 ;
136;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 14 ; 179.601 ; 35 ; 205.368 ; 129 ; 922.612 ; 178 ; 1.307.581 ; 121 ; 1.113.898 ; 7 ; 229.832 ; 128 ; 1.343.730 ; 306 ; 2.651.311 ;
137;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 5.183 ; 212 ; 1.272.379 ; 216 ; 1.277.562 ; 181 ; 1.270.825 ; 2 ; 3.627 ; 183 ; 1.274.452 ; 399 ; 2.552.014 ;
138;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 27 ; 321.789 ; 18 ; 176.205 ; 35 ; 648.551 ; 80 ; 1.146.545 ; 58 ; 970.341 ; 17 ; 176.205 ; 75 ; 1.146.546 ; 155 ; 2.293.091 ;
139;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; -   ; -   ; 1 ; 21.645 ; 3 ; 278.003 ; 16 ; 784.505 ; 20 ; 1.084.153 ; 17 ; 806.150 ; 3 ; 278.003 ; 20 ; 1.084.153 ; 40 ; 2.168.306 ;
140;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 3 ; 56.299 ; 24 ; 368.594 ; 18 ; 254.858 ; 97 ; 639.068 ; 142 ; 1.318.819 ; 94 ; 767.870 ; 3 ; 71.366 ; 97 ; 839.236 ; 239 ; 2.158.055 ;
141;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 48 ; 24.941 ; 242 ; 1.024.089 ; 290 ; 1.049.030 ; 71 ; 1.001.399 ; -   ; -   ; 71 ; 1.001.399 ; 361 ; 2.050.429 ;
142;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.434 ; 469.194 ; 1.330 ; 958.336 ; 2.764 ; 1.427.530 ; 83 ; 505.729 ; 3 ; 14.400 ; 86 ; 520.129 ; 2.850 ; 1.947.659 ;
143;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 44 ; 35.737 ; 44 ; 898.442 ; 88 ; 934.179 ; 5 ; 840.000 ; -   ; -   ; 5 ; 840.000 ; 93 ; 1.774.179 ;
144;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 467.972 ; 13 ; 495.308 ; 21 ; 963.280 ; 11 ; 312.500 ; 8 ; 467.972 ; 19 ; 780.472 ; 40 ; 1.743.752 ;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 159 ; 140.811 ; 598 ; 776.283 ; 757 ; 917.094 ; 133 ; 603.690 ; 3 ; 1.576 ; 136 ; 605.266 ; 893 ; 1.522.360 ;
146;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 14 ; 76.321 ; 726 ; 347.076 ; 465 ; 601.114 ; 1.205 ; 1.024.511 ; 27 ; 352.506 ; -   ; -   ; 27 ; 352.506 ; 1.232 ; 1.377.017 ;
147;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 109 ; 63.865 ; 183 ; 470.199 ; 292 ; 534.064 ; 64 ; 493.193 ; 2 ; 90.483 ; 66 ; 583.676 ; 358 ; 1.117.740 ;
148;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 764 ; 189.640 ; 476 ; 158.664 ; 1.240 ; 348.304 ; 8 ; 109.589 ; 77 ; 625.747 ; 85 ; 735.336 ; 1.325 ; 1.083.640 ;
149;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 7 ; 194.188 ; 6 ; 56.507 ; 10 ; 64.473 ; 23 ; 315.168 ; 11 ; 258.661 ; 3 ; 56.507 ; 14 ; 315.168 ; 37 ; 630.336 ;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 13 ; 214.237 ; 5 ; 20.605 ; 18 ; 234.842 ; 5 ; 20.605 ; 13 ; 214.237 ; 18 ; 234.842 ; 36 ; 469.684 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 38 ; 98.474 ; 109 ; 164.294 ; 147 ; 262.768 ; 22 ; 193.722 ; -   ; -   ; 22 ; 193.722 ; 169 ; 456.490 ;
152;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 16 ; 18.503 ; 43 ; 190.534 ; 59 ; 209.037 ; 1 ; 200.000 ; -   ; -   ; 1 ; 200.000 ; 60 ; 409.037 ;
153;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 2 ; 11.237 ; 69 ; 46.124 ; 106 ; 92.950 ; 177 ; 150.311 ; 8 ; 75.084 ; -   ; -   ; 8 ; 75.084 ; 185 ; 225.395 ;
154;10.264.663;BANCOSEGURO S.A.;BANCOSEGURO - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 89.000 ; -   ; -   ; 1 ; 89.000 ; -   ; -   ; 1 ; 90.000 ; 1 ; 90.000 ; 2 ; 179.000 ;
155;61.024.352;BANCO PLENO S.A.;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 21.750 ; 6 ; 36.223 ; 8 ; 57.973 ; -   ; -   ; -   ; -   ; -   ; -   ; 8 ; 57.973 ;
156;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 13.603 ; 3 ; 13.603 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 4 ; 28.603 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
158;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 10.712 ; 4 ; 10.712 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 10.712 ;
159;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 122 ; 2 ; 9.189 ; 3 ; 9.311 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 9.311 ;
160;08.520.517;SOL CORRETORA DE CÂMBIO S.A.;SOL CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 1.500 ; 1 ; 1.500 ; 2 ; 3.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 3.000 ;
161;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.768 ; 4 ; 1.768 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.768 ;
162;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 586 ; 1 ; 586 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 586 ;
Total;;;; 60.684 ; 28.955.357.474 ; 193.436 ; 19.475.179.454 ; 2.343.286 ; 44.342.010.227 ; 3.223.421 ; 54.342.664.061 ; 5.820.827 ; 147.115.211.216 ; 43.921 ; 95.636.973.278 ; 43.921 ; 95.676.454.091 ; 87.842 ; 191.313.427.369 ; 5.908.669 ; 338.428.638.585 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/08/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Julho/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 22 ; 16.535 ; 10 ; 3.320 ; 32 ; 19.855 ;;;;;;; 32 ; 19.855 ;;;;;;
Total;;; 22 ; 16.535 ; 10 ; 3.320 ; 32 ; 19.855 ;;;;;;; 32 ; 19.855 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/08/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
