Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Janeiro-Fevereiro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 366 ; 13.457.267 ; 4.372 ; 79.970.114 ; 4.180 ; 180.841.106 ; 6.434 ; 199.556.939 ; 15.352 ; 473.825.426 ; 600 ; 159.767.548 ; 133 ; 74.477.843 ; 733 ; 234.245.391 ; 16.085 ; 708.070.817 ;
51;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 106 ; 3.222.335 ; 470 ; 1.607.351 ; 138.510 ; 285.584.664 ; 340.949 ; 142.974.716 ; 480.035 ; 433.389.066 ; 11 ; 16.294.618 ; 17 ; 143.745.063 ; 28 ; 160.039.681 ; 480.063 ; 593.428.747 ;
52;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 23 ; 711.374 ; 347 ; 21.727.895 ; 464 ; 198.408.450 ; 1.090 ; 214.683.520 ; 1.924 ; 435.531.239 ; 309 ; 92.480.892 ; 140 ; 55.168.903 ; 449 ; 147.649.795 ; 2.373 ; 583.181.034 ;
53;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 107 ; 165.821.082 ; 425 ; 41.101.789 ; 29 ; 15.716.282 ; 1.020 ; 63.518.937 ; 1.581 ; 286.158.090 ; 38 ; 78.594.108 ; 49 ; 165.643.332 ; 87 ; 244.237.440 ; 1.668 ; 530.395.530 ;
54;61.024.352;BANCO VOITER S.A.;BANCO VOITER - PRUDENCIAL; 43 ; 45.821.372 ; 602 ; 51.845.045 ; 370 ; 100.772.596 ; 1.422 ; 130.286.651 ; 2.437 ; 328.725.664 ; 137 ; 95.995.716 ; 154 ; 49.483.680 ; 291 ; 145.479.396 ; 2.728 ; 474.205.060 ;
55;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 7 ; 176.319.484 ; 18 ; 1.785.722 ; 28 ; 53.990.382 ; 30 ; 37.592.916 ; 83 ; 269.688.504 ; 8 ; 1.334.554 ; 13 ; 192.359.742 ; 21 ; 193.694.296 ; 104 ; 463.382.800 ;
56;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 11 ; 643.070 ; 47 ; 4.813.252 ; 659 ; 119.620.048 ; 897 ; 208.143.236 ; 1.614 ; 333.219.606 ; 21 ; 96.463.806 ; 3 ; 7.005.000 ; 24 ; 103.468.806 ; 1.638 ; 436.688.412 ;
57;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 1.832 ; 112.275.560 ; 2.252 ; 85.107.830 ; 1.868 ; 64.788.554 ; 767 ; 55.358.993 ; 6.719 ; 317.530.937 ; 25 ; 48.214.456 ; 16 ; 65.615.209 ; 41 ; 113.829.665 ; 6.760 ; 431.360.602 ;
58;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 36 ; 195.186.856 ; 43 ; 15.070.661 ; 79 ; 210.257.517 ; 8 ; 8.157.632 ; 11 ; 186.726.730 ; 19 ; 194.884.362 ; 98 ; 405.141.879 ;
59;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 25 ; 37.371.740 ; 44 ; 4.655.853 ; 20 ; 121.046.729 ; 105 ; 131.556.306 ; 194 ; 294.630.628 ; 8 ; 19.900.024 ; 10 ; 40.899.345 ; 18 ; 60.799.369 ; 212 ; 355.429.997 ;
60;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 26.067 ; 3 ; 26.067 ; 5 ; 234.501.738 ; 1 ; 116.943.385 ; 6 ; 351.445.123 ; 9 ; 351.471.190 ;
