Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Junho/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
132;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 7 ; 59.407 ; 393 ; 1.628.913 ; 2.114 ; 1.892.898 ; 1.828 ; 5.293.265 ; 4.342 ; 8.874.483 ; 519 ; 7.112.129 ; 37 ; 2.047.483 ; 556 ; 9.159.612 ; 4.898 ; 18.034.095 ;
133;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 34.488 ; 8.231.268 ; 13.957 ; 3.550.957 ; 48.445 ; 11.782.225 ; 23 ; 244.217 ; 538 ; 5.388.309 ; 561 ; 5.632.526 ; 49.006 ; 17.414.751 ;
134;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 111 ; 6.041.525 ; 6 ; 296.176 ; 91 ; 1.569.990 ; 131 ; 1.365.285 ; 339 ; 9.272.976 ; 5 ; 905.138 ; 46 ; 6.922.553 ; 51 ; 7.827.691 ; 390 ; 17.100.667 ;
135;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 18 ; 70.889 ; 1.164 ; 8.067.896 ; 1.182 ; 8.138.785 ; 1.029 ; 8.027.123 ; 9 ; 32.516 ; 1.038 ; 8.059.639 ; 2.220 ; 16.198.424 ;
136;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; 1 ; 368 ; 147 ; 1.551.221 ; 120 ; 3.337.607 ; 204 ; 2.882.274 ; 472 ; 7.771.470 ; 325 ; 4.440.951 ; 118 ; 3.352.931 ; 443 ; 7.793.882 ; 915 ; 15.565.352 ;
137;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 9 ; 202.721 ; 119 ; 2.184.231 ; 50 ; 1.093.255 ; 404 ; 4.225.626 ; 582 ; 7.705.833 ; 185 ; 6.382.265 ; 45 ; 1.181.108 ; 230 ; 7.563.373 ; 812 ; 15.269.206 ;
138;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; 1 ; 8.000 ; 1.869 ; 1.690.737 ; 6.532 ; 6.246.484 ; 8.402 ; 7.945.221 ; 595 ; 5.223.010 ; 11 ; 678.962 ; 606 ; 5.901.972 ; 9.008 ; 13.847.193 ;
139;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; -   ; -   ; 7 ; 334.181 ; 17 ; 2.171.529 ; 66 ; 3.554.235 ; 90 ; 6.059.945 ; 74 ; 4.626.127 ; 22 ; 2.910.423 ; 96 ; 7.536.550 ; 186 ; 13.596.495 ;
140;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 3 ; 256.495 ; 31 ; 273.027 ; 4.074 ; 2.693.236 ; 2.779 ; 4.162.219 ; 6.887 ; 7.384.977 ; 117 ; 2.840.904 ; 29 ; 1.551.036 ; 146 ; 4.391.940 ; 7.033 ; 11.776.917 ;
141;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7.980 ; 2.661.937 ; 8.212 ; 5.535.985 ; 16.192 ; 8.197.922 ; 505 ; 3.396.956 ; 8 ; 50.000 ; 513 ; 3.446.956 ; 16.705 ; 11.644.878 ;
142;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 35 ; 386.195 ; 87 ; 1.400.305 ; 803 ; 3.830.962 ; 925 ; 5.617.462 ; 721 ; 4.223.405 ; 31 ; 1.380.020 ; 752 ; 5.603.425 ; 1.677 ; 11.220.887 ;
143;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 14 ; 117.718 ; 122 ; 2.814.207 ; 62 ; 582.512 ; 466 ; 2.061.927 ; 664 ; 5.576.364 ; 548 ; 4.866.208 ; 49 ; 692.193 ; 597 ; 5.558.401 ; 1.261 ; 11.134.765 ;
144;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 17 ; 1.779.136 ; -   ; -   ; 32 ; 55.730 ; 41 ; 31.928 ; 90 ; 1.866.794 ; 3 ; 3.250.000 ; 12 ; 5.050.000 ; 15 ; 8.300.000 ; 105 ; 10.166.794 ;
145;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; 1 ; 1.596 ; 2.999 ; 2.613.753 ; 4.823 ; 3.630.798 ; 7.823 ; 6.246.147 ; 492 ; 2.312.648 ; 29 ; 1.328.554 ; 521 ; 3.641.202 ; 8.344 ; 9.887.349 ;
146;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; 1 ; 9.830 ; 86 ; 4.722.385 ; 4 ; 95.459 ; 91 ; 4.827.674 ; 5 ; 105.289 ; 87 ; 4.722.385 ; 92 ; 4.827.674 ; 183 ; 9.655.348 ;
147;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 3 ; 73.273 ; 40 ; 1.384.389 ; 21 ; 764.150 ; 113 ; 1.533.766 ; 177 ; 3.755.578 ; 52 ; 2.918.482 ; 21 ; 837.746 ; 73 ; 3.756.228 ; 250 ; 7.511.806 ;
148;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 191 ; 30.606 ; 211 ; 3.664.642 ; 402 ; 3.695.248 ; 21 ; 3.699.949 ; 1 ; 5.000 ; 22 ; 3.704.949 ; 424 ; 7.400.197 ;
149;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; 3 ; 24.625 ; 1 ; 24.700 ; 1.000 ; 1.227.706 ; 2.551 ; 2.908.416 ; 3.555 ; 4.185.447 ; 475 ; 1.853.917 ; 38 ; 112.217 ; 513 ; 1.966.134 ; 4.068 ; 6.151.581 ;
150;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 251 ; 917.127 ; 908 ; 2.798.129 ; 1.159 ; 3.715.256 ; 248 ; 1.882.429 ; -   ; -   ; 248 ; 1.882.429 ; 1.407 ; 5.597.685 ;
151;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 6 ; 56 ; 6 ; 2.732 ; 12 ; 2.788 ; 8 ; 1.934.948 ; 14 ; 1.935.899 ; 22 ; 3.870.847 ; 34 ; 3.873.635 ;
152;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 854 ; 368.066 ; 795 ; 1.679.750 ; 1.649 ; 2.047.816 ; 291 ; 1.446.018 ; 6 ; 129.270 ; 297 ; 1.575.288 ; 1.946 ; 3.623.104 ;
153;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 160 ; 116.433 ; 448 ; 1.791.369 ; 608 ; 1.907.802 ; 12 ; 1.600.000 ; -   ; -   ; 12 ; 1.600.000 ; 620 ; 3.507.802 ;
154;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 10 ; 85.967 ; 800 ; 585.936 ; 685 ; 998.026 ; 1.495 ; 1.669.929 ; 58 ; 669.634 ; -   ; -   ; 58 ; 669.634 ; 1.553 ; 2.339.563 ;
155;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 300 ; 330.508 ; 663 ; 1.031.832 ; 963 ; 1.362.340 ; 54 ; 717.697 ; -   ; -   ; 54 ; 717.697 ; 1.017 ; 2.080.037 ;
156;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 71 ; 798.094 ; 15 ; 126.012 ; 86 ; 924.106 ; 15 ; 125.972 ; 71 ; 798.101 ; 86 ; 924.073 ; 172 ; 1.848.179 ;
157;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 32 ; 521.187 ; 32 ; 521.187 ; -   ; -   ; -   ; -   ; -   ; -   ; 32 ; 521.187 ;
158;10.264.663;BANCOSEGURO S.A.;BANCOSEGURO - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.126 ; 2 ; 1.126 ; 1 ; 100.000 ; -   ; -   ; 1 ; 100.000 ; 3 ; 101.126 ;
159;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 3 ; 25 ; 22.267 ; 27 ; 22.270 ; -   ; -   ; -   ; -   ; -   ; -   ; 27 ; 22.270 ;
160;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
161;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 830 ; 5 ; 4.067 ; 6 ; 4.897 ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 4.897 ;
162;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 3.487 ; 7 ; 3.487 ; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 3.487 ;
163;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 467 ; 2 ; 467 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 467 ;
Total;;;; 296.077 ; 139.622.302.293 ; 1.067.817 ; 110.482.194.812 ; 13.300.268 ; 285.345.443.257 ; 18.232.583 ; 328.810.599.903 ; 32.896.745 ; 864.260.540.265 ; 231.175 ; 615.785.925.168 ; 231.175 ; 616.075.322.871 ; 462.350 ; 1.231.861.248.039 ; 33.359.095 ; 2.096.121.788.304 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;; ; ;
Obs1: Dados extraídos em 10/07/2025.;;;;;;;;;;;;;;;;;;;; ; ;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo Contratado no Ano - Acumulado Janeiro-Junho/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 20 ; 16.212 ; 21 ; 23.168 ; 41 ; 39.380 ;;;;;;; 41 ; 39.380 ;;;;;;
Total;;; 20 ; 16.212 ; 21 ; 23.168 ; 41 ; 39.380 ;;;;;;; 41 ; 39.380 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 10/07/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
