Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Abril/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
138;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 206 ; 217.437 ; 583 ; 703.263 ; 789 ; 920.700 ; 161 ; 506.220 ; 4 ; 16.872 ; 165 ; 523.092 ; 954 ; 1.443.792 ;
139;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 48 ; 102.036 ; 52 ; 628.106 ; 100 ; 730.142 ; 2 ; 490.000 ; 2 ; 90.675 ; 4 ; 580.675 ; 104 ; 1.310.817 ;
140;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 15 ; 16.171 ; 65 ; 609.344 ; 80 ; 625.515 ; 4 ; 680.000 ; -   ; -   ; 4 ; 680.000 ; 84 ; 1.305.515 ;
141;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 216.326 ; 13 ; 617.363 ; 14 ; 833.689 ; 1 ; 200.000 ; -   ; -   ; 1 ; 200.000 ; 15 ; 1.033.689 ;
142;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 4 ; 28.787 ; 16 ; 30.457 ; 385 ; 260.259 ; 209 ; 389.628 ; 614 ; 709.131 ; 38 ; 219.630 ; 8 ; 53.787 ; 46 ; 273.417 ; 660 ; 982.548 ;
143;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 15 ; 13.588 ; 187 ; 304.756 ; 202 ; 318.344 ; 75 ; 320.962 ; 1 ; 37.790 ; 76 ; 358.752 ; 278 ; 677.096 ;
144;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 152 ; 87.541 ; 236 ; 320.444 ; 388 ; 407.985 ; 79 ; 241.481 ; 2 ; 1.678 ; 81 ; 243.159 ; 469 ; 651.144 ;
145;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 53 ; 27.941 ; 151 ; 303.989 ; 204 ; 331.930 ; 46 ; 286.505 ; -   ; -   ; 46 ; 286.505 ; 250 ; 618.435 ;
146;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 138 ; 131.539 ; 160 ; 182.419 ; 298 ; 313.958 ; 3 ; 66.276 ; -   ; -   ; 3 ; 66.276 ; 301 ; 380.234 ;
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; 2 ; 388 ; 3 ; 4.277 ; 66 ; 164.003 ; 71 ; 168.668 ; 52 ; 163.920 ; 4 ; 5.644 ; 56 ; 169.564 ; 127 ; 338.232 ;
148;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 71 ; 50.863 ; 148 ; 162.080 ; 219 ; 212.943 ; 10 ; 57.140 ; -   ; -   ; 10 ; 57.140 ; 229 ; 270.083 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 11 ; 87.407 ; 5 ; 21.548 ; 16 ; 108.955 ; 5 ; 21.548 ; 11 ; 87.407 ; 16 ; 108.955 ; 32 ; 217.910 ;
150;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 70.000 ; 3 ; 1.566 ; 7 ; 71.566 ; 1 ; 2.000 ; 4 ; 70.000 ; 5 ; 72.000 ; 12 ; 143.566 ;
151;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 14.941 ; 2 ; 14.941 ; 2 ; 27.000 ; -   ; -   ; 2 ; 27.000 ; 4 ; 41.941 ;
152;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 7.329 ; 3 ; 7.329 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 7.329 ;
153;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.932 ; 4 ; 1.932 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.932 ;
154;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.085 ; 2 ; 1.085 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.085 ;
Total;;;; 57.023 ; 32.708.121.077 ; 174.343 ; 17.354.716.624 ; 2.117.707 ; 51.080.152.480 ; 2.529.993 ; 64.654.107.830 ; 4.879.066 ; 165.797.098.011 ; 41.989 ; 119.772.119.612 ; 41.989 ; 119.817.694.241 ; 83.978 ; 239.589.813.853 ; 4.963.044 ; 405.386.911.864 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 14/05/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário se referem a registros de operações entre instituições, arbitragens (no País e no exterior) e com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Abril/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 7 ; 9.455 ; 5 ; 3.993 ; 12 ; 13.448 ;;;;;;; 12 ; 13.448 ;;;;;;
Total;;; 7 ; 9.455 ; 5 ; 3.993 ; 12 ; 13.448 ;;;;;;; 12 ; 13.448 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 14/05/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
