Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Out/2015;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;
147;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 6 ; 103.519 ; 71 ; 217.358 ; 2.069 ; 10.822.195 ; 2.146 ; 11.143.073 ; 1.639 ; 10.780.488 ; 11 ; 68.903 ; 1.650 ; 10.849.392 ; 3.796 ; 21.992.465 ;
148;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 6 ; 94.012 ; 229 ; 237.271 ; 6.882 ; 10.812.191 ; 7.117 ; 11.143.473 ; 1.063 ; 10.751.812 ; 4 ; 52.345 ; 1.067 ; 10.804.157 ; 8.184 ; 21.947.630 ;
149;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 1.099 ; 3.195.632 ; 2.462 ; 10.551.426 ; 3.561 ; 13.747.058 ; 659 ; 7.399.479 ; 2 ; 72.054 ; 661 ; 7.471.533 ; 4.222 ; 21.218.591 ;
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 145 ; 224.095 ; 1.597 ; 9.968.642 ; 1.742 ; 10.192.737 ; 1.340 ; 9.991.251 ; 37 ; 228.166 ; 1.377 ; 10.219.417 ; 3.119 ; 20.412.154 ;
151;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 1.055 ; 4.920.789 ; 1.433 ; 8.955.830 ; 2.488 ; 13.876.619 ; 462 ; 4.315.189 ; 27 ; 294.090 ; 489 ; 4.609.279 ; 2.977 ; 18.485.898 ;
152;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 3 ; 18.271 ; 3.424 ; 1.908.243 ; 10.130 ; 8.690.716 ; 13.557 ; 10.617.230 ; 771 ; 6.796.913 ; 1 ; 11.243 ; 772 ; 6.808.156 ; 14.329 ; 17.425.387 ;
153;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 498 ; 645.066 ; 4.033 ; 7.553.773 ; 4.531 ; 8.198.839 ; 713 ; 6.960.344 ; 5 ; 66.000 ; 718 ; 7.026.344 ; 5.249 ; 15.225.182 ;
154;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 12 ; 663.766 ; 14 ; 57.699 ; 568 ; 6.859.082 ; 594 ; 7.580.547 ; 929 ; 7.513.117 ; 10 ; 47.994 ; 939 ; 7.561.111 ; 1.533 ; 15.141.659 ;
155;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 1.294 ; 817.967 ; 5.581 ; 7.470.866 ; 6.875 ; 8.288.833 ; 1.345 ; 6.619.763 ; 1 ; 8.561 ; 1.346 ; 6.628.324 ; 8.221 ; 14.917.157 ;
156;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 16 ; 5.269.813 ; 51 ; 2.890.117 ; 67 ; 8.159.930 ; 2 ; 2.900.000 ; 3 ; 3.455.549 ; 5 ; 6.355.549 ; 72 ; 14.515.479 ;
157;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 56.600 ; 1.008 ; 2.201.854 ; 1.746 ; 6.318.225 ; 2.756 ; 8.576.679 ; 700 ; 4.181.283 ; 3 ; 18.270 ; 703 ; 4.199.553 ; 3.459 ; 12.776.231 ;
158;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 765 ; 558.664 ; 3.063 ; 6.322.875 ; 3.828 ; 6.881.539 ; 466 ; 5.774.393 ; 5 ; 13.594 ; 471 ; 5.787.987 ; 4.299 ; 12.669.527 ;
159;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 5.313 ; 2.732.498 ; 7.575 ; 6.083.027 ; 12.888 ; 8.815.525 ; 258 ; 3.367.490 ; 1 ; 3.032 ; 259 ; 3.370.522 ; 13.147 ; 12.186.047 ;
160;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 2.221 ; 5.321.974 ; 2.180 ; 5.842.951 ; 4.401 ; 11.164.924 ; 156 ; 859.626 ; 14 ; 125.494 ; 170 ; 985.119 ; 4.571 ; 12.150.044 ;
161;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 46 ; 937.587 ; 69 ; 2.427.354 ; 14 ; 500.962 ; 311 ; 1.486.413 ; 440 ; 5.352.316 ; 131 ; 3.901.033 ; 56 ; 1.420.395 ; 187 ; 5.321.428 ; 627 ; 10.673.744 ;
162;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;;; 3 ; 44.990 ; 4 ; 4.573.051 ; 13 ; 2.560.597 ; 20 ; 7.178.637 ; 8 ; 124.039 ; 3 ; 2.075.659 ; 11 ; 2.199.699 ; 31 ; 9.378.336 ;
163;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 9 ; 122.940 ; 57 ; 795.142 ; 53 ; 745.611 ; 360 ; 3.236.397 ; 479 ; 4.900.090 ; 317 ; 3.563.289 ; 29 ; 408.419 ; 346 ; 3.971.708 ; 825 ; 8.871.798 ;
164;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 23 ; 4.945.486 ; 23 ; 161.556 ; 46 ; 5.107.042 ; 1 ; 106.700 ; 2 ; 2.818.934 ; 3 ; 2.925.634 ; 49 ; 8.032.675 ;
165;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 145 ; 138.660 ; 1.621 ; 3.867.443 ; 1.766 ; 4.006.103 ; 516 ; 3.729.676 ; 3 ; 1.314 ; 519 ; 3.730.991 ; 2.285 ; 7.737.094 ;
166;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 573 ; 448.105 ; 1.117 ; 3.383.212 ; 1.690 ; 3.831.318 ; 215 ; 2.942.730 ;;; 215 ; 2.942.730 ; 1.905 ; 6.774.048 ;
167;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 29 ; 1.277.685 ; 13 ; 631.438 ; 73 ; 1.427.248 ; 115 ; 3.336.371 ; 75 ; 2.735.632 ; 16 ; 661.273 ; 91 ; 3.396.905 ; 206 ; 6.733.276 ;
168;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 388 ; 713.853 ; 56 ; 2.304.601 ; 444 ; 3.018.454 ; 7 ; 2.550.000 ; 4 ; 800.000 ; 11 ; 3.350.000 ; 455 ; 6.368.454 ;
169;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 3 ; 44.067 ; 36 ; 1.033.217 ; 645 ; 1.813.597 ; 684 ; 2.890.881 ; 238 ; 1.917.445 ; 14 ; 1.069.561 ; 252 ; 2.987.006 ; 936 ; 5.877.886 ;
170;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 16 ; 78.789 ; 213 ; 903.902 ; 1.430 ; 1.923.983 ; 1.659 ; 2.906.674 ; 745 ; 1.872.219 ; 64 ; 767.126 ; 809 ; 2.639.345 ; 2.468 ; 5.546.019 ;
171;16.657.210;CHLOE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 200 ; 118.470 ; 3.066 ; 2.668.161 ; 3.266 ; 2.786.631 ; 521 ; 2.537.028 ; 2 ; 9.928 ; 523 ; 2.546.956 ; 3.789 ; 5.333.588 ;
172;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 271 ; 247.922 ; 720 ; 2.366.727 ; 991 ; 2.614.649 ; 289 ; 2.117.469 ; 6 ; 15.943 ; 295 ; 2.133.411 ; 1.286 ; 4.748.060 ;
173;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 41 ; 27.690 ; 1.518 ; 1.660.200 ; 1.559 ; 1.687.890 ; 78 ; 1.657.698 ;;; 78 ; 1.657.698 ; 1.637 ; 3.345.589 ;
174;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 2.406 ; 1.273.336 ; 2.450 ; 1.485.739 ; 4.856 ; 2.759.075 ; 24 ; 204.026 ;;; 24 ; 204.026 ; 4.880 ; 2.963.101 ;
175;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 21.204 ; 7 ; 221.737 ; 4 ; 11.536 ; 125 ; 993.265 ; 137 ; 1.247.742 ; 123 ; 1.215.002 ; 5 ; 32.740 ; 128 ; 1.247.742 ; 265 ; 2.495.484 ;
176;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 21 ; 724.314 ; 36 ; 345.303 ; 57 ; 1.069.617 ; 1 ; 165.300 ; 1 ; 173.204 ; 2 ; 338.504 ; 59 ; 1.408.121 ;
177;09.512.542;CODEPE - CORRETORA DE VALORES S.A.;;;;;;; 20 ; 35.551 ; 20 ; 35.551 ; 41 ; 210.551 ; 30 ; 185.000 ; 71 ; 395.551 ; 91 ; 431.102 ;
178;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA.;;;;; 15 ; 8.329 ; 105 ; 156.988 ; 120 ; 165.317 ; 18 ; 132.723 ; 2 ; 3.049 ; 20 ; 135.772 ; 140 ; 301.088 ;
179;40.161.713;POSITIVA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 18 ; 141.650 ; 18 ; 141.650 ; 13 ; 141.650 ;;; 13 ; 141.650 ; 31 ; 283.299 ;
180;09.391.857;BANCO AZTECA DO BRASIL S.A.;;;;; 8 ; 2.080 ; 18 ; 19.909 ; 26 ; 21.989 ;;; 1 ; 97.000 ; 1 ; 97.000 ; 27 ; 118.989 ;
181;33.042.953;CITIBANK N.A.;;;;; 11 ; 4.749 ; 29 ; 30.307 ; 40 ; 35.056 ;;;;; -   ; -   ; 40 ; 35.056 ;
182;17.298.092;BANCO ITAÚ BBA S.A.;;;;;;;;; -   ; -   ; 1 ; 8.420 ;;; 1 ; 8.420 ; 1 ; 8.420 ;
183;58.497.702;BANCO INTERCAP S.A.;;;;;;; 1 ; 618 ; 1 ; 618 ;;;;; -   ; -   ; 1 ; 618 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 345.918 ; 153.175.133.048 ; 984.431 ; 133.540.663.458 ; 1.659.225 ; 436.852.962.796 ; 2.374.118 ; 449.268.095.056 ; 5.363.692 ; 1.172.836.854.358 ; 418.067 ; 576.416.017.994 ; 418.067 ; 576.482.869.188 ; 836.134 ; 1.152.898.887.182 ; 6.199.826 ; 2.325.735.741.540 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 09.11.2015";;;;;;;;;;;;;;;;;;;;;
