Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Março/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
139;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 218.893 ; 11 ; 637.463 ; 14 ; 856.356 ; 3 ; 350.000 ; -   ; -   ; 3 ; 350.000 ; 17 ; 1.206.356 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 181 ; 219.831 ; 391 ; 476.592 ; 572 ; 696.423 ; 67 ; 269.658 ; 5 ; 5.377 ; 72 ; 275.035 ; 644 ; 971.458 ;
141;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 36 ; 157.325 ; 43 ; 193.340 ; 79 ; 350.665 ; 5 ; 245.000 ; 1 ; 80.000 ; 6 ; 325.000 ; 85 ; 675.665 ;
142;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 40 ; 22.042 ; 145 ; 248.333 ; 185 ; 270.375 ; 41 ; 235.339 ; -   ; -   ; 41 ; 235.339 ; 226 ; 505.714 ;
143;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 151 ; 97.619 ; 147 ; 219.684 ; 298 ; 317.303 ; 44 ; 138.399 ; 2 ; 18.459 ; 46 ; 156.858 ; 344 ; 474.161 ;
144;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 54 ; 35.730 ; 151 ; 203.853 ; 205 ; 239.583 ; 21 ; 233.677 ; -   ; -   ; 21 ; 233.677 ; 226 ; 473.260 ;
145;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 6 ; 124.070 ; 2 ; 90.070 ; 8 ; 214.140 ; 1 ; 90.000 ; 5 ; 124.000 ; 6 ; 214.000 ; 14 ; 428.140 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 8.635 ; 157 ; 205.521 ; 165 ; 214.156 ; 57 ; 189.223 ; -   ; -   ; 57 ; 189.223 ; 222 ; 403.379 ;
147;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 151.477 ; 7 ; 41.273 ; 16 ; 192.750 ; 6 ; 41.073 ; 9 ; 151.477 ; 15 ; 192.550 ; 31 ; 385.300 ;
148;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 162 ; 143.020 ; 172 ; 151.966 ; 334 ; 294.986 ; -   ; -   ; -   ; -   ; -   ; -   ; 334 ; 294.986 ;
149;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 9.391 ; 61 ; 87.436 ; 64 ; 96.827 ; 45 ; 84.916 ; 2 ; 8.874 ; 47 ; 93.790 ; 111 ; 190.617 ;
150;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 3 ; 9.622 ; -   ; -   ; 7 ; 34.759 ; 10 ; 44.381 ; 7 ; 44.381 ; -   ; -   ; 7 ; 44.381 ; 17 ; 88.762 ;
151;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 17.302 ; 3 ; 17.302 ; 2 ; 18.000 ; -   ; -   ; 2 ; 18.000 ; 5 ; 35.302 ;
152;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 22.392 ; 4 ; 22.392 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 22.392 ;
153;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 2.065 ; 3 ; 2.065 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 2.065 ;
154;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.004 ; 1 ; 1.004 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.004 ;
155;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 548 ; 2 ; 548 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 548 ;
Total;;;; 47.855 ; 26.894.700.917 ; 161.853 ; 17.330.173.955 ; 1.812.820 ; 52.364.068.466 ; 2.150.222 ; 60.334.805.908 ; 4.172.750 ; 156.923.749.246 ; 37.964 ; 117.422.260.318 ; 37.964 ; 117.471.441.422 ; 75.928 ; 234.893.701.740 ; 4.248.678 ; 391.817.450.986 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 29/04/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário se referem a registros de operações entre instituições, arbitragens (no País e no exterior) e com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Março/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Agência; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;31.370.232;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 6 ; 5.103 ; 5 ; 4.086 ; 11 ; 9.189 ;;;;;;; 11 ; 9.189 ;;;;;;
Total;;; 6 ; 5.103 ; 5 ; 4.086 ; 11 ; 9.189 ;;;;;;; 11 ; 9.189 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 29/04/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
