Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jul/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.; 578 ; 77.704.669 ; 942 ; 70.182.693 ; 239 ; 60.023.426 ; 1.181 ; 46.252.515 ; 2.940 ; 254.163.304 ; 1.223 ; 118.528.049 ; 729 ; 139.794.431 ; 1.952 ; 258.322.480 ; 4.892 ; 512.485.783 ;
78;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 2 ; 68.660 ; 340 ; 10.654.929 ; 4.146 ; 22.450.668 ; 9.573 ; 105.573.695 ; 14.061 ; 138.747.951 ; 10.972 ; 230.572.575 ; 645 ; 136.796.325 ; 11.617 ; 367.368.900 ; 25.678 ; 506.116.851 ;
79;33.042.953;CITIBANK N.A.;;;;; 10 ; 38.758 ; 29 ; 4.591.974 ; 39 ; 4.630.732 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 40 ; 504.630.732 ;
80;49.336.860;ING BANK N.V.;;;;; 21 ; 797.344 ; 62 ; 81.732.903 ; 83 ; 82.530.247 ; 13 ; 266.036.082 ; 8 ; 136.972.976 ; 21 ; 403.009.058 ; 104 ; 485.539.305 ;
81;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 7 ; 7.179.385 ; 196 ; 84.759.292 ; 352 ; 50.022.167 ; 912 ; 122.814.465 ; 1.467 ; 264.775.308 ; 379 ; 168.931.210 ; 34 ; 18.525.945 ; 413 ; 187.457.156 ; 1.880 ; 452.232.464 ;
82;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 187 ; 4.126.637 ; 4.307 ; 140.797.079 ; 1.749 ; 34.702.313 ; 4.473 ; 54.868.227 ; 10.716 ; 234.494.256 ; 6.894 ; 180.416.384 ; 1.117 ; 23.565.051 ; 8.011 ; 203.981.435 ; 18.727 ; 438.475.691 ;
83;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 32 ; 6.652.110 ; 384 ; 98.714.398 ; 595 ; 56.051.461 ; 1.233 ; 62.040.756 ; 2.244 ; 223.458.724 ; 578 ; 118.532.717 ; 136 ; 20.467.100 ; 714 ; 138.999.817 ; 2.958 ; 362.458.542 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 563 ; 55.643.356 ; 1.788 ; 56.290.270 ; 3.194 ; 21.304.363 ; 9.440 ; 59.656.485 ; 14.985 ; 192.894.474 ; 5.856 ; 101.692.039 ; 799 ; 62.708.781 ; 6.655 ; 164.400.820 ; 21.640 ; 357.295.294 ;
85;36.658.769;BANCO XCMG BRASIL S.A.;;; 22 ; 40.744.970 ; 6 ; 108.000.000 ; 61 ; 131.426.894 ; 89 ; 280.171.864 ; 40 ; 69.275.704 ; 3 ; 5.000.000 ; 43 ; 74.275.704 ; 132 ; 354.447.568 ;
86;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 10 ; 62.450.942 ; 117 ; 69.769.408 ; 51 ; 38.337.888 ; 311 ; 29.014.685 ; 489 ; 199.572.922 ; 16 ; 67.136.750 ; 8 ; 66.616.940 ; 24 ; 133.753.690 ; 513 ; 333.326.612 ;
87;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 25 ; 46.411.623 ; 13 ; 8.568.639 ; 70 ; 35.022.414 ; 306 ; 38.026.921 ; 414 ; 128.029.597 ; 20 ; 74.317.535 ; 22 ; 119.308.215 ; 42 ; 193.625.750 ; 456 ; 321.655.347 ;
88;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 78 ; 12.403.692 ; 51 ; 1.708.248 ; 17 ; 1.058.622 ; 197 ; 125.806.769 ; 343 ; 140.977.331 ; 24 ; 110.579.325 ; 2 ; 126.450 ; 26 ; 110.705.775 ; 369 ; 251.683.106 ;
89;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 20 ; 596.048 ; 2.042 ; 109.954.146 ; 307 ; 2.095.614 ; 387 ; 7.295.497 ; 2.756 ; 119.941.304 ; 2.158 ; 122.747.020 ; 374 ; 8.132.795 ; 2.532 ; 130.879.815 ; 5.288 ; 250.821.119 ;
90;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 187 ; 9.542.785 ; 3.111 ; 85.780.886 ; 1.093 ; 11.753.230 ; 3.572 ; 28.390.675 ; 7.963 ; 135.467.577 ; 3.585 ; 104.044.845 ; 1.202 ; 11.165.258 ; 4.787 ; 115.210.103 ; 12.750 ; 250.677.679 ;
91;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 886 ; 79.212.811 ; 1.025 ; 27.637.849 ; 875 ; 22.111.746 ; 331 ; 79.434.759 ; 3.117 ; 208.397.165 ; 17 ; 12.258.560 ; 14 ; 10.255.775 ; 31 ; 22.514.335 ; 3.148 ; 230.911.500 ;
92;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 1.973 ; 20.914.317 ; 3.177 ; 47.529.746 ; 5.150 ; 68.444.063 ; 4.299 ; 86.582.626 ; 372 ; 59.971.298 ; 4.671 ; 146.553.924 ; 9.821 ; 214.997.987 ;
93;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 287 ; 5.883.779 ; 2.058 ; 55.027.237 ; 10.844 ; 17.451.221 ; 2.469 ; 24.767.927 ; 15.658 ; 103.130.164 ; 3.971 ; 78.814.474 ; 1.100 ; 22.361.713 ; 5.071 ; 101.176.187 ; 20.729 ; 204.306.351 ;
94;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 45 ; 4.166.591 ; 1.408 ; 51.062.494 ; 863 ; 9.531.400 ; 2.685 ; 39.940.164 ; 5.001 ; 104.700.649 ; 1.984 ; 85.926.442 ; 121 ; 8.626.443 ; 2.105 ; 94.552.885 ; 7.106 ; 199.253.534 ;
95;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 26 ; 769.849 ; 531 ; 12.862.821 ; 626 ; 9.759.039 ; 8.288 ; 43.833.077 ; 9.471 ; 67.224.786 ; 3.009 ; 75.805.315 ; 171 ; 27.663.455 ; 3.180 ; 103.468.770 ; 12.651 ; 170.693.556 ;
96;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 43 ; 930.243 ; 758 ; 3.187.794 ; 3.348 ; 29.197.532 ; 4.149 ; 33.315.569 ; 7.542 ; 79.331.336 ; 511 ; 52.356.857 ; 8.053 ; 131.688.193 ; 12.202 ; 165.003.762 ;
97;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 216 ; 3.582.274 ; 2.108 ; 65.668.849 ; 252 ; 3.705.235 ; 444 ; 5.727.696 ; 3.020 ; 78.684.055 ; 2.248 ; 73.212.403 ; 510 ; 9.104.154 ; 2.758 ; 82.316.557 ; 5.778 ; 161.000.612 ;
98;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 30 ; 1.052.676 ; 1.114 ; 54.258.779 ; 409 ; 7.464.016 ; 1.747 ; 14.868.008 ; 3.300 ; 77.643.480 ; 2.704 ; 68.739.599 ; 366 ; 8.108.413 ; 3.070 ; 76.848.012 ; 6.370 ; 154.491.492 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 91 ; 1.582.663 ; 787 ; 22.356.511 ; 2.525 ; 15.453.168 ; 4.653 ; 39.005.964 ; 8.056 ; 78.398.306 ; 4.460 ; 56.068.239 ; 877 ; 11.475.545 ; 5.337 ; 67.543.784 ; 13.393 ; 145.942.090 ;
100;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 60 ; 1.551.024 ; 499 ; 15.482.396 ; 1.815 ; 8.029.484 ; 6.719 ; 45.604.726 ; 9.093 ; 70.667.629 ; 7.073 ; 61.035.677 ; 234 ; 9.500.574 ; 7.307 ; 70.536.251 ; 16.400 ; 141.203.880 ;
101;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 7 ; 7.179 ; 7 ; 7.179 ; 46 ; 67.382.823 ; 77 ; 67.303.085 ; 123 ; 134.685.909 ; 130 ; 134.693.088 ;
102;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 8 ; 137.522 ; 263 ; 37.056.297 ; 2.295 ; 24.906.990 ; 2.566 ; 62.100.809 ; 57 ; 24.572.355 ; 21 ; 36.247.817 ; 78 ; 60.820.172 ; 2.644 ; 122.920.982 ;
103;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 7.284 ; 3.169.154 ; 5.770 ; 4.366.983 ; 13.054 ; 7.536.137 ; 368 ; 53.700.482 ; 257 ; 52.497.301 ; 625 ; 106.197.783 ; 13.679 ; 113.733.920 ;
104;00.795.423;BANCO SEMEAR S.A.; 4 ; 422.436 ; 517 ; 23.944.779 ; 83 ; 7.157.526 ; 637 ; 24.903.446 ; 1.241 ; 56.428.187 ; 155 ; 46.167.014 ; 30 ; 4.958.208 ; 185 ; 51.125.222 ; 1.426 ; 107.553.409 ;
105;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 12 ; 2.556.093 ; 343 ; 4.290.972 ; 397 ; 5.455.701 ; 752 ; 12.302.766 ; 78 ; 48.472.514 ; 48 ; 44.627.000 ; 126 ; 93.099.514 ; 878 ; 105.402.281 ;
106;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 147 ; 2.270.283 ; 229 ; 3.946.025 ; 1.842 ; 5.579.554 ; 6.163 ; 37.933.251 ; 8.381 ; 49.729.114 ; 5.143 ; 38.589.181 ; 441 ; 4.685.700 ; 5.584 ; 43.274.881 ; 13.965 ; 93.003.995 ;
107;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 20 ; 497.837 ; 2.121 ; 13.664.968 ; 4.695 ; 45.535.423 ; 6.836 ; 59.698.228 ; 5.868 ; 32.780.614 ; 27 ; 245.511 ; 5.895 ; 33.026.124 ; 12.731 ; 92.724.352 ;
108;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 41.402 ; 5 ; 50.294 ; 958 ; 3.141.498 ; 2.863 ; 21.029.533 ; 3.828 ; 24.262.727 ; 3.123 ; 39.837.384 ; 466 ; 21.950.974 ; 3.589 ; 61.788.358 ; 7.417 ; 86.051.085 ;
109;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 171 ; 4.968.141 ; 279 ; 5.807.490 ; 901 ; 9.915.377 ; 3.001 ; 22.804.811 ; 4.352 ; 43.495.819 ; 2.437 ; 26.785.914 ; 332 ; 13.078.952 ; 2.769 ; 39.864.866 ; 7.121 ; 83.360.685 ;
110;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 89 ; 6.708.720 ; 262 ; 5.501.937 ; 520 ; 11.643.628 ; 4.721 ; 20.943.855 ; 5.592 ; 44.798.140 ; 1.545 ; 23.046.361 ; 1.066 ; 14.954.779 ; 2.611 ; 38.001.139 ; 8.203 ; 82.799.279 ;
111;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 367 ; 32.018.039 ; 51 ; 1.846.388 ; 130 ; 5.417.580 ; 773 ; 2.973.614 ; 1.321 ; 42.255.622 ; 22 ; 3.251.059 ; 185 ; 36.333.259 ; 207 ; 39.584.318 ; 1.528 ; 81.839.940 ;
112;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 19.867 ; 479 ; 13.050.869 ; 955 ; 1.159.853 ; 3.248 ; 13.029.439 ; 4.685 ; 27.260.028 ; 1.674 ; 39.425.359 ; 217 ; 14.503.289 ; 1.891 ; 53.928.648 ; 6.576 ; 81.188.676 ;
113;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 176 ; 5.835.909 ; 356 ; 9.415.841 ; 1.542 ; 7.799.145 ; 3.214 ; 22.967.046 ; 5.288 ; 46.017.941 ; 1.885 ; 26.404.840 ; 244 ; 7.672.277 ; 2.129 ; 34.077.118 ; 7.417 ; 80.095.058 ;
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 44 ; 920.931 ; 423 ; 8.172.780 ; 780 ; 11.453.948 ; 1.670 ; 14.993.534 ; 2.917 ; 35.541.193 ; 1.698 ; 24.687.403 ; 545 ; 13.894.756 ; 2.243 ; 38.582.159 ; 5.160 ; 74.123.352 ;
115;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 402 ; 1.951.293 ; 189 ; 3.066.099 ; 1.846 ; 28.821.730 ; 3.106 ; 10.241.770 ; 5.543 ; 44.080.891 ; 466 ; 4.928.167 ; 310 ; 22.347.008 ; 776 ; 27.275.175 ; 6.319 ; 71.356.067 ;
116;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 6 ; 11.204 ; 289 ; 11.580.827 ; 564 ; 5.021.563 ; 2.562 ; 21.467.232 ; 3.421 ; 38.080.826 ; 1.807 ; 30.466.579 ; 19 ; 2.394.677 ; 1.826 ; 32.861.256 ; 5.247 ; 70.942.082 ;
117;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 41 ; 2.283.798 ; 193 ; 6.247.165 ; 965 ; 12.520.103 ; 1.991 ; 15.584.768 ; 3.190 ; 36.635.834 ; 809 ; 19.580.263 ; 285 ; 12.555.311 ; 1.094 ; 32.135.574 ; 4.284 ; 68.771.408 ;
118;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 43 ; 2.035.618 ; 767 ; 16.533.870 ; 364 ; 4.716.545 ; 945 ; 5.581.662 ; 2.119 ; 28.867.695 ; 1.771 ; 22.282.254 ; 177 ; 6.897.223 ; 1.948 ; 29.179.477 ; 4.067 ; 58.047.172 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 12 ; 134.772 ; 131 ; 1.737.994 ; 1.942 ; 7.018.181 ; 3.510 ; 24.662.556 ; 5.595 ; 33.553.503 ; 1.396 ; 21.420.848 ; 109 ; 2.162.070 ; 1.505 ; 23.582.918 ; 7.100 ; 57.136.421 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 108 ; 596.216 ; 333 ; 4.081.247 ; 1.099 ; 3.510.691 ; 3.286 ; 18.655.275 ; 4.826 ; 26.843.429 ; 1.944 ; 19.909.878 ; 65 ; 1.252.929 ; 2.009 ; 21.162.807 ; 6.835 ; 48.006.235 ;
121;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 43 ; 529.341 ; 119 ; 3.296.047 ; 251 ; 11.846.327 ; 286 ; 12.430.215 ; 699 ; 28.101.930 ; 363 ; 9.789.400 ; 259 ; 6.438.717 ; 622 ; 16.228.117 ; 1.321 ; 44.330.046 ;
122;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 24 ; 801.241 ; 337 ; 14.892.995 ; 81 ; 1.501.494 ; 219 ; 5.715.261 ; 661 ; 22.910.990 ; 371 ; 19.788.246 ; 70 ; 1.482.402 ; 441 ; 21.270.649 ; 1.102 ; 44.181.639 ;
123;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 11.129 ; 1.014 ; 2.372.305 ; 4.030 ; 20.768.560 ; 5.046 ; 23.151.994 ; 1.865 ; 19.195.285 ; 17 ; 793.024 ; 1.882 ; 19.988.309 ; 6.928 ; 43.140.303 ;
124;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 2 ; 5.282 ; 132 ; 6.449.738 ; 220 ; 5.417.198 ; 289 ; 9.299.892 ; 643 ; 21.172.110 ; 400 ; 15.645.399 ; 223 ; 5.318.355 ; 623 ; 20.963.753 ; 1.266 ; 42.135.863 ;
125;04.902.979;BANCO DA AMAZONIA S.A.; 181 ; 13.591.860 ; 58 ; 2.300.733 ; 96 ; 3.137.849 ; 197 ; 1.345.661 ; 532 ; 20.376.102 ; 25 ; 2.042.963 ; 86 ; 15.121.087 ; 111 ; 17.164.050 ; 643 ; 37.540.152 ;
126;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 11 ; 162.422 ; 332 ; 9.600.305 ; 1.848 ; 3.615.987 ; 505 ; 3.935.223 ; 2.696 ; 17.313.936 ; 624 ; 14.509.128 ; 248 ; 4.740.656 ; 872 ; 19.249.784 ; 3.568 ; 36.563.720 ;
127;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 432 ; 14.183.102 ; 70 ; 1.231.079 ; 57 ; 692.334 ; 256 ; 1.298.977 ; 815 ; 17.405.493 ; 196 ; 2.547.787 ; 442 ; 14.881.838 ; 638 ; 17.429.625 ; 1.453 ; 34.835.118 ;
128;54.403.563;BANCO ARBI S.A.; 32 ; 5.868.600 ; 96 ; 12.353.056 ; 1 ; 10.200 ; 37 ; 361.437 ; 166 ; 18.593.293 ; 25 ; 11.370.477 ; 6 ; 4.519.214 ; 31 ; 15.889.691 ; 197 ; 34.482.984 ;
129;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 8 ; 2.170.901 ; 31 ; 4.797.003 ; 20 ; 1.713.493 ; 80 ; 298.234 ; 139 ; 8.979.631 ; 40 ; 19.995.786 ; 23 ; 2.748.953 ; 63 ; 22.744.738 ; 202 ; 31.724.370 ;
130;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 12 ; 248.120 ; 185 ; 1.302.263 ; 2.103 ; 14.394.825 ; 2.300 ; 15.945.209 ; 3.466 ; 14.158.751 ; 36 ; 809.839 ; 3.502 ; 14.968.590 ; 5.802 ; 30.913.798 ;
131;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 26 ; 1.528.888 ; 133 ; 3.484.688 ; 174 ; 2.361.274 ; 543 ; 7.156.616 ; 876 ; 14.531.465 ; 503 ; 11.255.200 ; 124 ; 4.504.152 ; 627 ; 15.759.352 ; 1.503 ; 30.290.817 ;
132;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 22 ; 1.455.513 ; 5 ; 444.948 ; 1.228 ; 1.034.643 ; 8.781 ; 11.981.053 ; 10.036 ; 14.916.157 ; 1.397 ; 11.703.033 ; 25 ; 1.676.599 ; 1.422 ; 13.379.632 ; 11.458 ; 28.295.789 ;
133;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.515 ; 3.386.401 ; 1.851 ; 13.964.034 ; 3.366 ; 17.350.436 ; 914 ; 10.348.389 ; 10 ; 73.770 ; 924 ; 10.422.159 ; 4.290 ; 27.772.594 ;
134;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 114 ; 3.967.724 ; 134 ; 5.010.163 ; 219 ; 3.509.593 ; 467 ; 12.487.480 ; 299 ; 7.947.467 ; 124 ; 5.461.711 ; 423 ; 13.409.178 ; 890 ; 25.896.658 ;
135;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 63 ; 917.232 ; 117 ; 1.079.043 ; 1.613 ; 10.330.529 ; 1.793 ; 12.326.804 ; 1.533 ; 11.090.081 ; 68 ; 921.169 ; 1.601 ; 12.011.251 ; 3.394 ; 24.338.054 ;
136;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 31 ; 344.403 ; 346 ; 4.737.799 ; 227 ; 1.615.802 ; 887 ; 5.481.069 ; 1.491 ; 12.179.073 ; 1.292 ; 9.977.843 ; 138 ; 1.719.056 ; 1.430 ; 11.696.899 ; 2.921 ; 23.875.972 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 826 ; 2.204.496 ; 1.988 ; 9.423.355 ; 2.814 ; 11.627.851 ; 1.065 ; 7.711.536 ; 49 ; 498.777 ; 1.114 ; 8.210.313 ; 3.928 ; 19.838.164 ;
138;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 22 ; 442.600 ; 25 ; 486.970 ; 893 ; 3.097.323 ; 1.123 ; 7.251.640 ; 2.063 ; 11.278.533 ; 320 ; 5.938.484 ; 51 ; 1.737.986 ; 371 ; 7.676.470 ; 2.434 ; 18.955.003 ;
139;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 2 ; 1.935 ; 716 ; 2.803.630 ; 1.590 ; 7.806.894 ; 2.308 ; 10.612.459 ; 862 ; 5.597.096 ; 65 ; 599.715 ; 927 ; 6.196.811 ; 3.235 ; 16.809.270 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 5 ; 87.344 ; 297 ; 302.858 ; 919 ; 8.221.235 ; 1.221 ; 8.611.437 ; 1.255 ; 8.042.005 ; 20 ; 18.601 ; 1.275 ; 8.060.607 ; 2.496 ; 16.672.043 ;
141;33.042.151;BANCO DE LA NACION ARGENTINA; 6 ; 5.320.032 ; 19 ; 1.156.437 ; 3.018 ; 2.023.498 ; 253 ; 424.513 ; 3.296 ; 8.924.480 ; 5 ; 921.479 ; 20 ; 6.712.624 ; 25 ; 7.634.103 ; 3.321 ; 16.558.583 ;
142;59.285.411;BANCO PAN S.A.;;;;; 41 ; 577.130 ; 196 ; 8.099.925 ; 237 ; 8.677.054 ; 31 ; 7.631.060 ;;; 31 ; 7.631.060 ; 268 ; 16.308.115 ;
143;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 7.826 ; 343 ; 459.195 ; 877 ; 5.487.914 ; 1.223 ; 5.954.935 ; 1.172 ; 5.071.295 ; 5 ; 25.672 ; 1.177 ; 5.096.966 ; 2.400 ; 11.051.901 ;
144;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 388 ; 202.950 ; 2.157 ; 4.734.107 ; 2.545 ; 4.937.056 ; 521 ; 4.585.185 ; 1 ; 5.556 ; 522 ; 4.590.740 ; 3.067 ; 9.527.796 ;
145;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.146 ; 4.430.562 ; 1.168 ; 3.665.452 ; 2.314 ; 8.096.014 ; 24 ; 184.525 ; 43 ; 906.936 ; 67 ; 1.091.460 ; 2.381 ; 9.187.475 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 65 ; 73.397 ; 883 ; 4.439.086 ; 948 ; 4.512.484 ; 798 ; 4.403.351 ; 16 ; 41.058 ; 814 ; 4.444.410 ; 1.762 ; 8.956.893 ;
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 63 ; 711.712 ; 1.301 ; 3.337.806 ; 1.364 ; 4.049.518 ; 1.032 ; 3.260.811 ; 19 ; 678.271 ; 1.051 ; 3.939.082 ; 2.415 ; 7.988.600 ;
148;61.033.106;BANCO CREFISA S.A.;;;;; 40 ; 2.333.604 ; 54 ; 555.759 ; 94 ; 2.889.363 ; 7 ; 506.672 ; 1 ; 2.264.800 ; 8 ; 2.771.472 ; 102 ; 5.660.835 ;
149;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 4 ; 79.409 ; 606 ; 373.385 ; 1.824 ; 2.274.993 ; 2.434 ; 2.727.787 ; 207 ; 2.056.569 ; 2 ; 25.629 ; 209 ; 2.082.198 ; 2.643 ; 4.809.985 ;
150;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 15 ; 1.960.436 ;;; 30 ; 85.415 ; 35 ; 15.882 ; 80 ; 2.061.733 ;;; 14 ; 2.050.000 ; 14 ; 2.050.000 ; 94 ; 4.111.733 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 620 ; 546.341 ; 961 ; 1.890.148 ; 1.581 ; 2.436.489 ; 59 ; 1.370.194 ;;; 59 ; 1.370.194 ; 1.640 ; 3.806.683 ;
152;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 7 ; 145.993 ; 58 ; 692.736 ; 65 ; 838.729 ; 52 ; 686.876 ; 7 ; 145.963 ; 59 ; 832.839 ; 124 ; 1.671.568 ;
153;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 103 ; 90.750 ; 234 ; 424.149 ; 337 ; 514.898 ; 65 ; 347.393 ;;; 65 ; 347.393 ; 402 ; 862.291 ;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 24 ; 37.556 ; 60 ; 168.262 ; 84 ; 205.818 ; 53 ; 163.136 ; 15 ; 39.169 ; 68 ; 202.305 ; 152 ; 408.123 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 39 ; 81.527 ; 39 ; 81.527 ; 11 ; 210.843 ;;; 11 ; 210.843 ; 50 ; 292.370 ;
156;61.820.817;BANCO PAULISTA S.A.; 2 ; 119.066 ;;;;;;; 2 ; 119.066 ;;;;; -   ; -   ; 2 ; 119.066 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 7 ; 45.500 ; 7 ; 45.500 ; 14 ; 91.000 ; 14 ; 91.000 ;
158;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 32 ; 86.092 ; 32 ; 86.092 ;;;;; -   ; -   ; 32 ; 86.092 ;
159;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 1 ; 17.884 ;;; 1 ; 23.103 ;;; 2 ; 40.987 ;;;;; -   ; -   ; 2 ; 40.987 ;
160;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;; 1 ; 3.770 ; 7 ; 18.420 ; 8 ; 22.190 ;;;;; -   ; -   ; 8 ; 22.190 ;
161;04.866.275;BANCO INBURSA S.A.;;;;;;;;; -   ; -   ; 2 ; 16.000 ;;; 2 ; 16.000 ; 2 ; 16.000 ;
162;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 4 ; 7.533 ; 4 ; 7.533 ;;;;; -   ; -   ; 4 ; 7.533 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 285.845 ; 162.661.365.219 ; 788.247 ; 128.514.095.715 ; 4.004.065 ; 326.449.232.365 ; 5.732.646 ; 345.811.884.905 ; 10.810.803 ; 963.436.578.204 ; 302.171 ; 394.535.374.024 ; 302.171 ; 394.768.235.894 ; 604.342 ; 789.303.609.918 ; 11.415.145 ; 1.752.740.188.122 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 10/08/2022";;;;;;;;;;;;;;;;;;;;;
