Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Outubro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
133;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 42 ; 2.176.370 ; 213 ; 7.466.078 ; 101 ; 1.080.332 ; 278 ; 5.893.494 ; 634 ; 16.616.274 ; 318 ; 12.558.925 ; 56 ; 2.456.117 ; 374 ; 15.015.042 ; 1.008 ; 31.631.316 ;
134;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; 1 ; 40.800 ; 4.040 ; 3.316.715 ; 15.373 ; 14.793.066 ; 19.415 ; 18.156.789 ; 1.389 ; 12.377.929 ; 37 ; 950.813 ; 1.426 ; 13.328.742 ; 20.841 ; 31.485.531 ;
135;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 32 ; 576.570 ; 332 ; 8.269.264 ; 173 ; 1.706.804 ; 998 ; 4.470.992 ; 1.535 ; 15.023.630 ; 1.190 ; 12.691.506 ; 91 ; 2.235.700 ; 1.281 ; 14.927.206 ; 2.816 ; 29.950.836 ;
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 17.281 ; 6.466.179 ; 15.603 ; 10.733.688 ; 32.884 ; 17.199.867 ; 700 ; 4.306.278 ; 27 ; 105.936 ; 727 ; 4.412.214 ; 33.611 ; 21.612.081 ;
137;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 161 ; 1.717.682 ; 221 ; 3.292.142 ; 436 ; 4.964.545 ; 818 ; 9.974.369 ; 535 ; 6.659.159 ; 207 ; 3.291.241 ; 742 ; 9.950.400 ; 1.560 ; 19.924.769 ;
138;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 20 ; 492.684 ; 80 ; 3.337.977 ; 466 ; 3.955.169 ; 566 ; 7.785.830 ; 228 ; 4.667.934 ; 158 ; 3.564.323 ; 386 ; 8.232.257 ; 952 ; 16.018.087 ;
139;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 64 ; 6.527.584 ; -   ; -   ; 62 ; 117.832 ; 110 ; 107.141 ; 236 ; 6.752.557 ; 2 ; 135.000 ; 43 ; 8.740.000 ; 45 ; 8.875.000 ; 281 ; 15.627.557 ;
140;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4.727 ; 3.704.384 ; 8.101 ; 6.454.611 ; 12.828 ; 10.158.995 ; 750 ; 3.406.501 ; 43 ; 693.858 ; 793 ; 4.100.359 ; 13.621 ; 14.259.354 ;
141;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 4 ; 305.280 ; 1.614 ; 1.994.860 ; 4.598 ; 5.901.260 ; 6.216 ; 8.201.400 ; 1.047 ; 4.296.644 ; 55 ; 84.274 ; 1.102 ; 4.380.918 ; 7.318 ; 12.582.318 ;
142;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 5 ; 70.323 ; 23 ; 2.453.860 ; 125 ; 5.932.142 ; 153 ; 8.456.325 ; 19 ; 3.706.491 ; -   ; -   ; 19 ; 3.706.491 ; 172 ; 12.162.816 ;
143;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 5 ; 40.580 ; 372 ; 1.262.216 ; 3.726 ; 2.241.936 ; 2.244 ; 4.321.779 ; 6.347 ; 7.866.511 ; 458 ; 3.502.120 ; 17 ; 191.652 ; 475 ; 3.693.772 ; 6.822 ; 11.560.283 ;
144;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 1 ; 3.518 ; 106 ; 5.249.734 ; 6 ; 194.773 ; 11 ; 174.811 ; 124 ; 5.622.836 ; 69 ; 5.459.729 ; 9 ; 233.474 ; 78 ; 5.693.203 ; 202 ; 11.316.039 ;
145;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 1 ; 11.747 ; 164 ; 2.293.651 ; 39 ; 738.164 ; 190 ; 2.440.938 ; 394 ; 5.484.500 ; 247 ; 4.767.937 ; 42 ; 787.239 ; 289 ; 5.555.176 ; 683 ; 11.039.676 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 86 ; 2.063.419 ; 70 ; 347.600 ; 971 ; 2.953.681 ; 1.127 ; 5.364.700 ; 471 ; 4.915.199 ; 7 ; 276.239 ; 478 ; 5.191.438 ; 1.605 ; 10.556.138 ;
147;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 51.781 ; 100 ; 958.482 ; 792 ; 3.518.187 ; 899 ; 4.528.450 ; 508 ; 3.192.103 ; 27 ; 599.604 ; 535 ; 3.791.707 ; 1.434 ; 8.320.157 ;
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 507 ; 428.515 ; 1.568 ; 3.789.135 ; 2.075 ; 4.217.650 ; 466 ; 3.391.489 ; -   ; -   ; 466 ; 3.391.489 ; 2.541 ; 7.609.139 ;
149;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.619 ; 966.093 ; 1.947 ; 3.401.879 ; 3.566 ; 4.367.972 ; 718 ; 2.557.752 ; 39 ; 123.575 ; 757 ; 2.681.327 ; 4.323 ; 7.049.299 ;
150;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; 3 ; 17.588 ; 43 ; 198.159 ; 654 ; 1.549.652 ; 700 ; 1.765.399 ; 523 ; 1.501.074 ; 25 ; 186.955 ; 548 ; 1.688.029 ; 1.248 ; 3.453.428 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 618 ; 607.691 ; 1.255 ; 1.726.636 ; 1.873 ; 2.334.327 ; 130 ; 1.111.933 ; -   ; -   ; 130 ; 1.111.933 ; 2.003 ; 3.446.260 ;
152;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 1 ; 52.964 ; 1.586 ; 1.137.807 ; 1.557 ; 1.607.649 ; 3.144 ; 2.798.420 ; 39 ; 512.238 ; 15 ; 81.047 ; 54 ; 593.285 ; 3.198 ; 3.391.705 ;
153;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 105 ; 1.034.568 ; 54 ; 565.606 ; 159 ; 1.600.174 ; 52 ; 565.106 ; 105 ; 1.034.568 ; 157 ; 1.599.674 ; 316 ; 3.199.848 ;
154;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 964.328 ; 11 ; 969.489 ; 21 ; 1.933.817 ; 1 ; 5.000 ; -   ; -   ; 1 ; 5.000 ; 22 ; 1.938.817 ;
155;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 1 ; 1.800 ; 6 ; 20.829 ; 25 ; 771.747 ; 32 ; 794.376 ; 22 ; 761.717 ; 2 ; 9.001 ; 24 ; 770.718 ; 56 ; 1.565.094 ;
156;30.723.886;BANCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 236 ; 4 ; 24.998 ; 6 ; 25.234 ; -   ; -   ; 3 ; 946.335 ; 3 ; 946.335 ; 9 ; 971.569 ;
157;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 19.600 ; 6 ; 135.712 ; 7 ; 155.312 ; 7 ; 143.487 ; 1 ; 19.600 ; 8 ; 163.087 ; 15 ; 318.399 ;
158;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 43 ; 219.287 ; 43 ; 219.287 ; -   ; -   ; -   ; -   ; -   ; -   ; 43 ; 219.287 ;
159;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 39.000 ; 6 ; 39.000 ; 12 ; 78.000 ; 12 ; 78.000 ;
160;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 11 ; 5.908 ; 11 ; 5.908 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 12 ; 20.908 ;
161;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 15.024 ; 12 ; 15.024 ; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 15.024 ;
162;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; 1 ; -   ; 1 ; 10.000 ; -   ; -   ; 1 ; 10.000 ; 2 ; 10.000 ;
163;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.096 ; 3 ; 1.096 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.096 ;
Total;;;; 520.790 ; 254.151.637.920 ; 1.727.532 ; 182.145.104.542 ; 20.559.222 ; 489.349.927.357 ; 25.408.415 ; 552.137.121.363 ; 48.215.959 ; 1.477.783.791.182 ; 397.289 ; 1.068.339.836.050 ; 397.289 ; 1.068.899.468.173 ; 794.578 ; 2.137.239.304.223 ; 49.010.537 ; 3.615.023.095.405 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;; ; ;
Obs1: Dados extraídos em: 10/11/2024.;;;;;;;;;;;;;;;;;;;; ; ;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo Contratado no Ano - Acumulado Janeiro-Outubro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 37 ; 53.801 ; 49 ; 45.196 ; 86 ; 98.997 ;;;;;;; 86 ; 98.997 ;;;;;;
2;90879;MOREIRA CAMBIO E TURISMO EIREL; 14 ; 6.775 ; 7 ; 7.170 ; 21 ; 13.945 ;;;;;;; 21 ; 13.945 ;;;;;;
Total;;; 51 ; 60.576 ; 56 ; 52.366 ; 107 ; 112.942 ;;;;;;; 107 ; 112.942 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/11/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
