Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Julho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
71;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 2 ; 15.153 ; 37 ; 13.508.586 ; 57 ; 18.653.634 ; 114 ; 27.918.502 ; 210 ; 60.095.875 ; 42 ; 28.480.841 ; 17 ; 5.699.511 ; 59 ; 34.180.352 ; 269 ; 94.276.227 ;
72;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 81 ; 1.773.370 ; 539 ; 6.306.794 ; 14.831 ; 18.903.924 ; 46.665 ; 31.850.593 ; 62.116 ; 58.834.681 ; 1.030 ; 25.466.251 ; 83 ; 7.916.613 ; 1.113 ; 33.382.864 ; 63.229 ; 92.217.545 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 145 ; 3.526.182 ; 959 ; 30.271.048 ; 527 ; 6.986.400 ; 896 ; 6.989.524 ; 2.527 ; 47.773.154 ; 469 ; 33.059.229 ; 91 ; 6.290.866 ; 560 ; 39.350.095 ; 3.087 ; 87.123.249 ;
74;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; -   ; -   ; 27 ; 3.465.402 ; 65 ; 15.024.504 ; 187 ; 24.340.988 ; 279 ; 42.830.894 ; 56 ; 25.132.457 ; 17 ; 12.538.436 ; 73 ; 37.670.893 ; 352 ; 80.501.787 ;
75;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 48 ; 9.489.662 ; 107 ; 6.942.920 ; 24 ; 650.215 ; 87 ; 1.399.531 ; 266 ; 18.482.328 ; 136 ; 29.329.126 ; 80 ; 31.131.945 ; 216 ; 60.461.071 ; 482 ; 78.943.399 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 65 ; 2.460.887 ; 886 ; 25.663.334 ; 258 ; 4.154.548 ; 652 ; 7.167.645 ; 1.861 ; 39.446.414 ; 1.040 ; 32.084.166 ; 209 ; 5.845.914 ; 1.249 ; 37.930.080 ; 3.110 ; 77.376.494 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 3 ; 3.925 ; 92 ; 116.280 ; 31.331 ; 14.466.790 ; 46.020 ; 32.682.661 ; 77.446 ; 47.269.656 ; 2.553 ; 22.791.626 ; 1.141 ; 4.217.055 ; 3.694 ; 27.008.681 ; 81.140 ; 74.278.337 ;
78;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 117.574 ; 11 ; 17.268.789 ; 15 ; 17.386.363 ; 1 ; 50.000.000 ; -   ; -   ; 1 ; 50.000.000 ; 16 ; 67.386.363 ;
79;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 11 ; 32.128.805 ; 22 ; 2.376.832 ; 6 ; 237.671 ; 43 ; 652.235 ; 82 ; 35.395.543 ; -   ; -   ; 5 ; 29.000.000 ; 5 ; 29.000.000 ; 87 ; 64.395.543 ;
80;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 51 ; 1.641.245 ; 609 ; 12.386.225 ; 379 ; 10.037.740 ; 583 ; 7.891.714 ; 1.622 ; 31.956.924 ; 999 ; 19.557.553 ; 300 ; 10.958.658 ; 1.299 ; 30.516.211 ; 2.921 ; 62.473.135 ;
81;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 17 ; 545.407 ; 112 ; 1.183.711 ; 5.745 ; 3.060.055 ; 5.984 ; 15.742.762 ; 11.858 ; 20.531.935 ; 1.294 ; 25.913.458 ; 129 ; 11.946.387 ; 1.423 ; 37.859.845 ; 13.281 ; 58.391.780 ;
82;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 106 ; 6.056.258 ; 362 ; 14.146.320 ; 948 ; 3.478.586 ; 1.756 ; 4.191.171 ; 3.172 ; 27.872.335 ; 483 ; 13.561.397 ; 74 ; 4.686.485 ; 557 ; 18.247.882 ; 3.729 ; 46.120.217 ;
83;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 4 ; 193.232 ; 330 ; 10.542.538 ; 180 ; 1.111.440 ; 689 ; 10.363.506 ; 1.203 ; 22.210.716 ; 236 ; 20.828.058 ; 17 ; 1.235.972 ; 253 ; 22.064.030 ; 1.456 ; 44.274.746 ;
84;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 1 ; 2.575.000 ; 26 ; 2.561.423 ; 23 ; 172.018 ; 71 ; 20.333.661 ; 121 ; 25.642.102 ; 4 ; 13.011.535 ; 1 ; 11.672 ; 5 ; 13.023.207 ; 126 ; 38.665.309 ;
85;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 1 ; 55.226 ; -   ; -   ; 27 ; 18.988.717 ; 24 ; 6.898.523 ; 52 ; 25.942.466 ; -   ; -   ; 1 ; 10.000.000 ; 1 ; 10.000.000 ; 53 ; 35.942.466 ;
86;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 41 ; 512.714 ; 596 ; 15.520.950 ; 37 ; 442.393 ; 58 ; 611.839 ; 732 ; 17.087.896 ; 500 ; 16.312.800 ; 84 ; 1.135.114 ; 584 ; 17.447.914 ; 1.316 ; 34.535.810 ;
87;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 38 ; 822.292 ; 411 ; 11.703.791 ; 134 ; 1.615.732 ; 565 ; 3.865.908 ; 1.148 ; 18.007.723 ; 724 ; 14.261.910 ; 146 ; 1.130.246 ; 870 ; 15.392.156 ; 2.018 ; 33.399.879 ;
88;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 10 ; 770.891 ; 13 ; 502.424 ; -   ; -   ; 82 ; 11.098.609 ; 105 ; 12.371.924 ; 12 ; 9.626.933 ; 5 ; 11.166.073 ; 17 ; 20.793.006 ; 122 ; 33.164.930 ;
89;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 4 ; 7.338.729 ; 5 ; 215.824 ; 7 ; 138.990 ; 16 ; 7.693.543 ; 10 ; 15.574.066 ; 6 ; 9.262.482 ; 16 ; 24.836.548 ; 32 ; 32.530.091 ;
90;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 39 ; 6.429.816 ; 29 ; 6.003.904 ; 11 ; 44.727 ; 24 ; 692.646 ; 103 ; 13.171.093 ; 13 ; 7.585.630 ; 15 ; 7.382.740 ; 28 ; 14.968.370 ; 131 ; 28.139.463 ;
91;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 4 ; 5.984.647 ; 4 ; 1.031.457 ; 20 ; 308.449 ; 73 ; 1.318.032 ; 101 ; 8.642.585 ; 11 ; 9.055.807 ; 11 ; 9.025.937 ; 22 ; 18.081.744 ; 123 ; 26.724.329 ;
92;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 114 ; 2.982.062 ; 2.744 ; 2.211.835 ; 2.540 ; 4.730.327 ; 5.398 ; 9.924.224 ; 758 ; 11.049.411 ; 81 ; 5.515.681 ; 839 ; 16.565.092 ; 6.237 ; 26.489.316 ;
93;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.166 ; 918.117 ; 985 ; 524.935 ; 2.151 ; 1.443.052 ; 53 ; 11.208.529 ; 42 ; 11.620.082 ; 95 ; 22.828.611 ; 2.246 ; 24.271.663 ;
94;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 72.789 ; 11 ; 93.110 ; 826 ; 10.581.421 ; 561 ; 11.336.704 ; 1.399 ; 22.084.024 ; 35 ; 1.205.505 ; 8 ; 413.154 ; 43 ; 1.618.659 ; 1.442 ; 23.702.683 ;
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 53.534 ; 1.368 ; 829.761 ; 2.022 ; 2.203.107 ; 3.397 ; 3.086.402 ; 376 ; 10.182.253 ; 87 ; 8.750.386 ; 463 ; 18.932.639 ; 3.860 ; 22.019.041 ;
96;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 22 ; 2.039.373 ; 30 ; 3.890.048 ; 43 ; 1.052.758 ; 144 ; 3.819.406 ; 239 ; 10.801.585 ; 40 ; 8.089.919 ; 20 ; 3.016.330 ; 60 ; 11.106.249 ; 299 ; 21.907.834 ;
97;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 1 ; 5.168 ; 24 ; 194.595 ; 1.474 ; 1.271.781 ; 1.754 ; 2.476.796 ; 3.253 ; 3.948.340 ; 608 ; 9.112.101 ; 110 ; 7.721.148 ; 718 ; 16.833.249 ; 3.971 ; 20.781.589 ;
98;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 6 ; 38.608 ; 156 ; 7.472.172 ; 85 ; 1.210.900 ; 275 ; 1.230.098 ; 522 ; 9.951.778 ; 258 ; 8.678.629 ; 53 ; 1.217.129 ; 311 ; 9.895.758 ; 833 ; 19.847.536 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 38 ; 448.120 ; 180 ; 2.334.041 ; 3.548 ; 2.906.975 ; 4.609 ; 3.724.610 ; 8.375 ; 9.413.746 ; 559 ; 4.729.310 ; 142 ; 2.068.096 ; 701 ; 6.797.406 ; 9.076 ; 16.211.152 ;
100;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 2.458.080 ; 10 ; 551.925 ; 2 ; 250.113 ; 14 ; 602.255 ; 28 ; 3.862.373 ; 13 ; 4.690.108 ; 12 ; 6.367.618 ; 25 ; 11.057.726 ; 53 ; 14.920.099 ;
101;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 20 ; 300.619 ; 161 ; 3.595.913 ; 4.214 ; 2.596.168 ; 3.644 ; 2.731.835 ; 8.039 ; 9.224.535 ; 257 ; 4.484.800 ; 35 ; 755.988 ; 292 ; 5.240.788 ; 8.331 ; 14.465.323 ;
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 3 ; 112.895 ; 50 ; 2.479.805 ; 121 ; 3.279.038 ; 107 ; 2.518.951 ; 281 ; 8.390.689 ; 28 ; 3.814.166 ; 10 ; 2.240.000 ; 38 ; 6.054.166 ; 319 ; 14.444.855 ;
103;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 2 ; 31.820 ; 15.348 ; 3.733.262 ; 11.725 ; 5.998.550 ; 27.075 ; 9.763.632 ; 240 ; 3.128.525 ; 18 ; 829.410 ; 258 ; 3.957.935 ; 27.333 ; 13.721.567 ;
104;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 10 ; 252.697 ; 6.790 ; 3.909.014 ; 8.854 ; 5.769.750 ; 15.654 ; 9.931.461 ; 1.245 ; 2.119.092 ; 11 ; 159.455 ; 1.256 ; 2.278.547 ; 16.910 ; 12.210.008 ;
105;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 2 ; 84.770 ; 20 ; 680.201 ; 60 ; 2.137.897 ; 139 ; 2.825.809 ; 221 ; 5.728.677 ; 77 ; 3.344.706 ; 53 ; 2.065.975 ; 130 ; 5.410.681 ; 351 ; 11.139.358 ;
106;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 11 ; 2.111.167 ; 16 ; 244.653 ; 50 ; 1.837.302 ; 37 ; 1.105.648 ; 114 ; 5.298.770 ; 50 ; 1.350.789 ; 53 ; 3.948.469 ; 103 ; 5.299.258 ; 217 ; 10.598.028 ;
107;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 159 ; 1 ; 1.007 ; 2 ; 1.166 ; 10 ; 5.119.752 ; 16 ; 5.128.960 ; 26 ; 10.248.712 ; 28 ; 10.249.878 ;
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 92 ; 289.095 ; 38 ; 639.663 ; 378 ; 4.248.132 ; 241 ; 1.206.114 ; 749 ; 6.383.004 ; 50 ; 216.260 ; 52 ; 2.920.206 ; 102 ; 3.136.466 ; 851 ; 9.519.470 ;
109;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 13 ; 142.092 ; 87 ; 1.123.530 ; 161 ; 1.111.487 ; 715 ; 2.469.183 ; 976 ; 4.846.292 ; 326 ; 3.464.952 ; 87 ; 1.130.374 ; 413 ; 4.595.326 ; 1.389 ; 9.441.618 ;
110;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 7 ; 171.126 ; 57 ; 1.159.107 ; 67 ; 580.597 ; 420 ; 2.571.278 ; 551 ; 4.482.108 ; 180 ; 3.695.511 ; 107 ; 734.681 ; 287 ; 4.430.192 ; 838 ; 8.912.300 ;
111;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 18 ; 333.091 ; 71 ; 814.067 ; 1.386 ; 990.577 ; 3.313 ; 2.751.126 ; 4.788 ; 4.888.861 ; 612 ; 2.995.389 ; 74 ; 760.903 ; 686 ; 3.756.292 ; 5.474 ; 8.645.153 ;
112;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 15 ; 383.094 ; 26 ; 572.119 ; 1.268 ; 1.252.274 ; 653 ; 1.374.164 ; 1.962 ; 3.581.651 ; 213 ; 1.777.890 ; 79 ; 1.465.484 ; 292 ; 3.243.374 ; 2.254 ; 6.825.025 ;
113;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 32 ; 2.465.697 ; 1 ; 6.150 ; 27 ; 75.703 ; 56 ; 159.540 ; 116 ; 2.707.090 ; 2 ; 500.000 ; 16 ; 3.570.000 ; 18 ; 4.070.000 ; 134 ; 6.777.090 ;
114;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 1 ; 15.000 ; 60 ; 2.152.654 ; 45 ; 417.762 ; 323 ; 924.989 ; 429 ; 3.510.405 ; 119 ; 2.780.987 ; 3 ; 147.448 ; 122 ; 2.928.435 ; 551 ; 6.438.840 ;
115;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 2 ; 2.819 ; 5 ; 2.919.000 ; 2 ; 129.617 ; 9 ; 3.051.436 ; 3 ; 133.000 ; 5 ; 2.919.000 ; 8 ; 3.052.000 ; 17 ; 6.103.436 ;
116;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 4 ; 75.275 ; 82 ; 2.014.934 ; 215 ; 428.742 ; 516 ; 428.464 ; 817 ; 2.947.415 ; 178 ; 2.410.080 ; 30 ; 467.261 ; 208 ; 2.877.341 ; 1.025 ; 5.824.756 ;
117;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 4 ; 5.409.057 ; -   ; -   ; 4 ; 5.409.057 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 5.409.057 ;
118;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 4 ; 82.408 ; 30 ; 1.223.538 ; 13 ; 208.789 ; 42 ; 1.050.951 ; 89 ; 2.565.686 ; 46 ; 2.095.608 ; 6 ; 112.352 ; 52 ; 2.207.960 ; 141 ; 4.773.646 ;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 49 ; 889.743 ; 199 ; 122.928 ; 429 ; 1.435.705 ; 677 ; 2.448.376 ; 212 ; 2.254.023 ; 14 ; 57.085 ; 226 ; 2.311.108 ; 903 ; 4.759.484 ;
120;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 8.000 ; 19 ; 489.498 ; 2.075 ; 1.084.844 ; 3.104 ; 1.562.269 ; 5.199 ; 3.144.611 ; 142 ; 946.370 ; 32 ; 89.415 ; 174 ; 1.035.785 ; 5.373 ; 4.180.396 ;
121;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 3 ; 1.509.171 ; 549 ; 440.943 ; 32 ; 239.905 ; 584 ; 2.190.019 ; 5 ; 1.637.000 ; 8 ; 326.088 ; 13 ; 1.963.088 ; 597 ; 4.153.107 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 10 ; 53.902 ; 15 ; 277.196 ; 1.201 ; 699.018 ; 1.550 ; 1.626.675 ; 2.776 ; 2.656.791 ; 168 ; 1.254.595 ; 20 ; 82.147 ; 188 ; 1.336.742 ; 2.964 ; 3.993.533 ;
123;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 373 ; 528.434 ; 1.857 ; 1.544.927 ; 2.230 ; 2.073.361 ; 160 ; 1.285.885 ; 5 ; 306.520 ; 165 ; 1.592.405 ; 2.395 ; 3.665.766 ;
124;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 47 ; 1.073.057 ; 39 ; 404.689 ; 9 ; 116.877 ; 13 ; 180.131 ; 108 ; 1.774.754 ; 40 ; 570.675 ; 55 ; 1.187.933 ; 95 ; 1.758.608 ; 203 ; 3.533.362 ;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 4 ; 104.779 ; 41 ; 892.361 ; 16 ; 98.836 ; 97 ; 517.105 ; 158 ; 1.613.081 ; 121 ; 1.404.133 ; 8 ; 197.838 ; 129 ; 1.601.971 ; 287 ; 3.215.052 ;
126;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.562 ; 1.567.235 ; 3.231 ; 898.371 ; 8.793 ; 2.465.606 ; 17 ; 50.989 ; 75 ; 649.814 ; 92 ; 700.803 ; 8.885 ; 3.166.409 ;
127;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 3 ; 57.864 ; 2 ; 13.773 ; 273 ; 139.057 ; 654 ; 627.342 ; 932 ; 838.036 ; 110 ; 1.206.962 ; 10 ; 1.040.370 ; 120 ; 2.247.332 ; 1.052 ; 3.085.368 ;
128;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 22 ; 747.968 ; 7 ; 552.555 ; 20 ; 402.827 ; 49 ; 1.703.350 ; 6 ; 744.200 ; 6 ; 355.471 ; 12 ; 1.099.671 ; 61 ; 2.803.021 ;
129;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 26 ; 578.048 ; 11 ; 318.399 ; 28 ; 318.528 ; 65 ; 1.214.975 ; 38 ; 890.247 ; 11 ; 312.342 ; 49 ; 1.202.589 ; 114 ; 2.417.564 ;
130;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 18.014 ; 241 ; 1.140.973 ; 249 ; 1.158.987 ; 220 ; 1.159.768 ; 11 ; 36.809 ; 231 ; 1.196.577 ; 480 ; 2.355.564 ;
131;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 79.940 ; 3 ; 125.454 ; 41 ; 787.594 ; 264 ; 492.702 ; 309 ; 1.485.690 ; 3 ; 363.110 ; 2 ; 450.000 ; 5 ; 813.110 ; 314 ; 2.298.800 ;
132;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 24 ; 615.325 ; 5 ; 193.440 ; 21 ; 398.485 ; 27 ; 21.567 ; 77 ; 1.228.817 ; 1 ; 100.000 ; 15 ; 891.736 ; 16 ; 991.736 ; 93 ; 2.220.553 ;
133;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 3 ; 24.347 ; 12 ; 182.408 ; 38 ; 671.387 ; 25 ; 126.696 ; 78 ; 1.004.838 ; 43 ; 361.967 ; 43 ; 748.598 ; 86 ; 1.110.565 ; 164 ; 2.115.403 ;
134;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.555 ; 528.498 ; 1.431 ; 911.903 ; 2.986 ; 1.440.401 ; 87 ; 488.869 ; 4 ; 23.300 ; 91 ; 512.169 ; 3.077 ; 1.952.570 ;
135;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 2 ; 43.694 ; 9 ; 598.857 ; 39 ; 348.738 ; 50 ; 991.289 ; 19 ; 234.582 ; 16 ; 439.574 ; 35 ; 674.156 ; 85 ; 1.665.445 ;
136;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 48 ; 5.619 ; 62 ; 1.102.907 ; 110 ; 1.108.526 ; 3 ; 470.000 ; -   ; -   ; 3 ; 470.000 ; 113 ; 1.578.526 ;
137;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 100.000 ; 160 ; 255.304 ; 425 ; 663.502 ; 586 ; 1.018.806 ; 119 ; 514.346 ; 7 ; 7.269 ; 126 ; 521.615 ; 712 ; 1.540.421 ;
138;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 21 ; 49.779 ; 25 ; 345.208 ; 41 ; 337.614 ; 87 ; 732.601 ; 54 ; 385.897 ; 25 ; 345.208 ; 79 ; 731.105 ; 166 ; 1.463.706 ;
139;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 11 ; 270.122 ; 1 ; 200.000 ; 8 ; 116.100 ; 20 ; 586.222 ; 17 ; 386.434 ; 1 ; 200.000 ; 18 ; 586.434 ; 38 ; 1.172.656 ;
140;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 412 ; 262.043 ; 848 ; 575.620 ; 1.260 ; 837.663 ; 87 ; 329.779 ; 1 ; 852 ; 88 ; 330.631 ; 1.348 ; 1.168.294 ;
141;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 16 ; 37.970 ; 57 ; 558.512 ; 73 ; 596.482 ; 4 ; 540.000 ; -   ; -   ; 4 ; 540.000 ; 77 ; 1.136.482 ;
142;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 549.780 ; 14 ; 534.535 ; 16 ; 1.084.315 ; -   ; -   ; -   ; -   ; -   ; -   ; 16 ; 1.084.315 ;
143;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 49 ; 106.142 ; 395 ; 226.257 ; 242 ; 337.584 ; 686 ; 669.983 ; 51 ; 242.395 ; 2 ; 24.000 ; 53 ; 266.395 ; 739 ; 936.378 ;
144;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 4 ; 400.549 ; -   ; -   ; 2 ; 13.350 ; 13 ; 19.188 ; 19 ; 433.087 ; -   ; -   ; 3 ; 500.000 ; 3 ; 500.000 ; 22 ; 933.087 ;
145;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 184 ; 113.384 ; 222 ; 371.931 ; 406 ; 485.315 ; 95 ; 279.089 ; 1 ; 2.644 ; 96 ; 281.733 ; 502 ; 767.048 ;
146;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; -   ; -   ; 2 ; 302.949 ; 2 ; 53.905 ; -   ; -   ; 4 ; 356.854 ; 1 ; 302.949 ; 2 ; 53.905 ; 3 ; 356.854 ; 7 ; 713.708 ;
