Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Dezembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
35;11.703.662;BANCO TRAVELEX S.A.;BANCO TRAVELEX - PRUDENCIAL; 481 ; 79.868.320 ; 1.838 ; 66.067.108 ; 5.107 ; 178.337.209 ; 4.908 ; 330.127.282 ; 12.334 ; 654.399.919 ; 1.971 ; 485.421.156 ; 3.813 ; 343.659.908 ; 5.784 ; 829.081.064 ; 18.118 ; 1.483.480.983 ;
36;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 6 ; 194.028.600 ; 8 ; 25.539.366 ; 25 ; 71.879.175 ; 56 ; 101.636.584 ; 95 ; 393.083.725 ; 58 ; 453.908.625 ; 63 ; 595.199.791 ; 121 ; 1.049.108.416 ; 216 ; 1.442.192.141 ;
37;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 4 ; 11.145.000 ; -   ; -   ; 20 ; 198.522.887 ; 75 ; 189.025.132 ; 99 ; 398.693.019 ; 25 ; 825.886.300 ; 3 ; 136.470 ; 28 ; 826.022.770 ; 127 ; 1.224.715.789 ;
38;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 76 ; 44.305.091 ; 248 ; 134.618.114 ; 4.745 ; 247.944.784 ; 1.276 ; 263.480.986 ; 6.345 ; 690.348.975 ; 40 ; 281.667.518 ; 33 ; 178.436.142 ; 73 ; 460.103.660 ; 6.418 ; 1.150.452.635 ;
39;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 20 ; 1.174.081 ; 276 ; 17.758.751 ; 263.816 ; 383.513.739 ; 4.642 ; 84.692.559 ; 268.754 ; 487.139.130 ; 1.624 ; 188.234.324 ; 4.996 ; 461.311.431 ; 6.620 ; 649.545.755 ; 275.374 ; 1.136.684.885 ;
40;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 156 ; 202.016.400 ; 640 ; 48.960.383 ; 9.529 ; 113.522.381 ; 27.496 ; 204.935.412 ; 37.821 ; 569.434.576 ; 228 ; 176.735.523 ; 258 ; 256.816.480 ; 486 ; 433.552.003 ; 38.307 ; 1.002.986.579 ;
41;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 38 ; 11.178.729 ; 65 ; 33.000.449 ; 45 ; 38.680.298 ; 280 ; 123.379.089 ; 428 ; 206.238.565 ; 86 ; 407.770.893 ; 68 ; 189.702.468 ; 154 ; 597.473.361 ; 582 ; 803.711.926 ;
42;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 94 ; 8.707.020 ; 62 ; 7.515.676 ; 5.072 ; 275.146.586 ; 349 ; 78.863.242 ; 5.577 ; 370.232.524 ; 132 ; 99.047.108 ; 225 ; 296.452.986 ; 357 ; 395.500.094 ; 5.934 ; 765.732.618 ;
43;07.450.604;BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A;BANK OF CHINA (BRASIL) - PRUDENCIAL; 46 ; 79.715.199 ; 97 ; 35.240.497 ; 24 ; 18.592.888 ; 93 ; 28.580.373 ; 260 ; 162.128.957 ; 42 ; 202.066.889 ; 44 ; 250.975.246 ; 86 ; 453.042.135 ; 346 ; 615.171.092 ;
44;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 14 ; 60.672.310 ; -   ; -   ; 8 ; 4.656.487 ; 63 ; 2.394.900 ; 85 ; 67.723.697 ; 2 ; 120.000.000 ; 13 ; 419.714.444 ; 15 ; 539.714.444 ; 100 ; 607.438.141 ;
45;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 48 ; 62.209.515 ; -   ; -   ; 69 ; 15.905.943 ; 3 ; 55.248 ; 120 ; 78.170.706 ; -   ; -   ; 7 ; 409.619.941 ; 7 ; 409.619.941 ; 127 ; 487.790.647 ;
46;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 194 ; 176.788.037 ; 142 ; 187.768.278 ; 336 ; 364.556.315 ; 28 ; 60.525.000 ; 50 ; 49.576.309 ; 78 ; 110.101.309 ; 414 ; 474.657.624 ;
