Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Março/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
69;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 3 ; 9.738.412 ; 11 ; 3.719.384 ; 30 ; 72.961.086 ; 31 ; 7.639.653 ; 75 ; 94.058.535 ; 15 ; 80.425.203 ; 13 ; 152.550.621 ; 28 ; 232.975.824 ; 103 ; 327.034.359 ;
70;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 747 ; 143.593.169 ; 586 ; 67.715.950 ; 58 ; 12.067.632 ; 341 ; 11.708.401 ; 1.732 ; 235.085.152 ; 34 ; 18.069.079 ; 28 ; 51.614.504 ; 62 ; 69.683.583 ; 1.794 ; 304.768.735 ;
71;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 274 ; 5.356.796 ; 2.561 ; 54.414.198 ; 25.261 ; 34.103.916 ; 45.966 ; 66.304.699 ; 74.062 ; 160.179.609 ; 6.397 ; 107.488.631 ; 733 ; 26.098.902 ; 7.130 ; 133.587.533 ; 81.192 ; 293.767.142 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 479 ; 9.566.118 ; 3.913 ; 99.180.372 ; 1.042 ; 22.819.988 ; 2.439 ; 33.217.575 ; 7.873 ; 164.784.053 ; 1.063 ; 106.615.981 ; 51 ; 6.503.983 ; 1.114 ; 113.119.964 ; 8.987 ; 277.904.017 ;
73;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 101 ; 1.735.866 ; 1.378 ; 31.311.424 ; 1.019 ; 37.310.528 ; 1.597 ; 60.172.347 ; 4.095 ; 130.530.165 ; 2.177 ; 96.814.619 ; 778 ; 44.394.302 ; 2.955 ; 141.208.921 ; 7.050 ; 271.739.086 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 40 ; 2.115.208 ; 602 ; 12.302.327 ; 16.164 ; 9.605.983 ; 18.129 ; 60.215.891 ; 34.935 ; 84.239.409 ; 4.296 ; 122.216.292 ; 524 ; 60.890.846 ; 4.820 ; 183.107.138 ; 39.755 ; 267.346.547 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 180 ; 3.449.150 ; 1.228 ; 15.481.533 ; 45.840 ; 52.421.659 ; 123.604 ; 86.081.690 ; 170.852 ; 157.434.032 ; 2.537 ; 66.713.501 ; 284 ; 20.872.131 ; 2.821 ; 87.585.632 ; 173.673 ; 245.019.664 ;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 403 ; 11.467.326 ; 2.547 ; 80.999.870 ; 1.644 ; 22.984.004 ; 2.445 ; 19.123.812 ; 7.039 ; 134.575.012 ; 1.018 ; 85.491.000 ; 188 ; 19.806.526 ; 1.206 ; 105.297.526 ; 8.245 ; 239.872.538 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 148 ; 23.379.637 ; 294 ; 19.198.946 ; 73 ; 1.510.450 ; 309 ; 6.085.333 ; 824 ; 50.174.366 ; 402 ; 94.461.811 ; 234 ; 93.855.473 ; 636 ; 188.317.284 ; 1.460 ; 238.491.650 ;
78;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 1 ; 101.783 ; 76 ; 9.245.560 ; 78 ; 108.560.727 ; 36 ; 1.673.438 ; 191 ; 119.581.508 ; 18 ; 9.280.362 ; 27 ; 106.839.258 ; 45 ; 116.119.620 ; 236 ; 235.701.128 ;
79;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 29 ; 952.940 ; 1.536 ; 92.986.096 ; 148 ; 2.769.238 ; 434 ; 12.042.096 ; 2.147 ; 108.750.370 ; 2.013 ; 114.027.837 ; 267 ; 12.371.760 ; 2.280 ; 126.399.597 ; 4.427 ; 235.149.967 ;
80;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 8 ; 20.370.654 ; 7 ; 513.309 ; 9 ; 1.304.706 ; 32 ; 1.784.225 ; 56 ; 23.972.894 ; 41 ; 92.462.220 ; 44 ; 110.371.853 ; 85 ; 202.834.073 ; 141 ; 226.806.967 ;
81;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 5 ; 2.547 ; 303 ; 299.880 ; 92.268 ; 37.197.197 ; 124.486 ; 92.286.074 ; 217.062 ; 129.785.698 ; 6.949 ; 62.605.725 ; 3.503 ; 8.840.018 ; 10.452 ; 71.445.743 ; 227.514 ; 201.231.441 ;
82;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 176 ; 6.873.948 ; 2.100 ; 65.050.983 ; 672 ; 11.333.424 ; 1.686 ; 18.412.322 ; 4.634 ; 101.670.677 ; 2.536 ; 81.941.295 ; 485 ; 16.685.370 ; 3.021 ; 98.626.665 ; 7.655 ; 200.297.342 ;
83;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 31 ; 12.807.550 ; 2 ; 39.719 ; 22 ; 20.318.046 ; 178 ; 65.146.743 ; 233 ; 98.312.058 ; 7 ; 38.000.000 ; 3 ; 61.000.000 ; 10 ; 99.000.000 ; 243 ; 197.312.058 ;
84;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 517 ; 34.795.920 ; 1.138 ; 34.957.742 ; 466 ; 9.346.112 ; 221 ; 47.149.461 ; 2.342 ; 126.249.235 ; 21 ; 39.961.920 ; 4 ; 7.326.610 ; 25 ; 47.288.530 ; 2.367 ; 173.537.765 ;
85;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 21 ; 679.991 ; 137 ; 2.872.989 ; 351 ; 60.440.497 ; 1.181 ; 62.975.850 ; 1.690 ; 126.969.327 ; 425 ; 8.166.136 ; 292 ; 3.434.399 ; 717 ; 11.600.535 ; 2.407 ; 138.569.862 ;
86;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 56 ; 12.101.194 ; 135 ; 7.836.980 ; 171 ; 22.270.128 ; 414 ; 21.126.077 ; 776 ; 63.334.379 ; 136 ; 33.990.984 ; 69 ; 35.511.037 ; 205 ; 69.502.021 ; 981 ; 132.836.400 ;
87;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 2 ; 20.861.346 ; 22 ; 1.808.345 ; 134 ; 551.356 ; 229 ; 39.322.631 ; 387 ; 62.543.678 ; 20 ; 46.630.271 ; 6 ; 18.131.381 ; 26 ; 64.761.652 ; 413 ; 127.305.330 ;
88;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 17 ; 1.710.504 ; 723 ; 25.773.620 ; 586 ; 2.409.809 ; 2.173 ; 35.687.160 ; 3.499 ; 65.581.093 ; 768 ; 58.792.136 ; 34 ; 1.458.634 ; 802 ; 60.250.770 ; 4.301 ; 125.831.863 ;
89;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 286 ; 25.348.812 ; 857 ; 29.131.651 ; 5.633 ; 9.163.309 ; 4.758 ; 16.521.878 ; 11.534 ; 80.165.650 ; 1.146 ; 28.286.231 ; 219 ; 17.132.430 ; 1.365 ; 45.418.661 ; 12.899 ; 125.584.311 ;
90;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 55 ; 35.326.430 ; 49 ; 7.029.791 ; 33 ; 416.991 ; 90 ; 9.339.029 ; 227 ; 52.112.241 ; 24 ; 18.758.222 ; 41 ; 38.215.571 ; 65 ; 56.973.793 ; 292 ; 109.086.034 ;
91;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 31 ; 1.582.676 ; 51 ; 1.491.767 ; 4 ; 4.350.000 ; 184 ; 38.950.174 ; 270 ; 46.374.617 ; 16 ; 50.966.765 ; 3 ; 10.000.000 ; 19 ; 60.966.765 ; 289 ; 107.341.382 ;
92;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 14 ; 18.736.201 ; 11 ; 4.387.976 ; 36 ; 10.425.310 ; 195 ; 2.611.104 ; 256 ; 36.160.591 ; 6 ; 3.561.842 ; 12 ; 63.564.686 ; 18 ; 67.126.528 ; 274 ; 103.287.119 ;
93;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 103 ; 2.354.115 ; 1.222 ; 33.958.293 ; 421 ; 4.896.052 ; 1.696 ; 11.124.071 ; 3.442 ; 52.332.531 ; 2.039 ; 40.833.476 ; 348 ; 3.001.261 ; 2.387 ; 43.834.737 ; 5.829 ; 96.167.268 ;
94;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 4 ; 61.480 ; 420 ; 10.976.540 ; 11.350 ; 7.384.451 ; 8.181 ; 16.671.461 ; 19.955 ; 35.093.932 ; 1.792 ; 40.603.059 ; 145 ; 20.333.937 ; 1.937 ; 60.936.996 ; 21.892 ; 96.030.928 ;
95;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 14 ; 168.733 ; 54 ; 590.038 ; 7.495 ; 5.153.762 ; 5.711 ; 8.601.363 ; 13.274 ; 14.513.896 ; 1.628 ; 35.268.246 ; 316 ; 31.386.066 ; 1.944 ; 66.654.312 ; 15.218 ; 81.168.208 ;
96;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 83 ; 1.010.178 ; 1.268 ; 32.226.631 ; 98 ; 1.227.588 ; 135 ; 2.888.247 ; 1.584 ; 37.352.644 ; 1.051 ; 35.621.073 ; 206 ; 2.736.366 ; 1.257 ; 38.357.439 ; 2.841 ; 75.710.083 ;
97;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 18 ; 3.220.817 ; 125 ; 8.574.289 ; 258 ; 8.425.479 ; 381 ; 11.895.452 ; 782 ; 32.116.037 ; 141 ; 18.519.124 ; 37 ; 9.698.000 ; 178 ; 28.217.124 ; 960 ; 60.333.161 ;
98;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 2 ; 20 ; 30.006.545 ; 21 ; 30.006.547 ; 13 ; 30.001.000 ; -   ; -   ; 13 ; 30.001.000 ; 34 ; 60.007.547 ;
99;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 18 ; 175.506 ; 4.426 ; 2.558.006 ; 5.243 ; 6.397.377 ; 9.687 ; 9.130.889 ; 1.028 ; 26.944.598 ; 260 ; 22.948.267 ; 1.288 ; 49.892.865 ; 10.975 ; 59.023.754 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 4 ; 40.090 ; 3.278 ; 1.602.139 ; 2.467 ; 1.688.540 ; 5.749 ; 3.330.769 ; 176 ; 23.523.419 ; 125 ; 23.402.524 ; 301 ; 46.925.943 ; 6.050 ; 50.256.712 ;
101;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 99 ; 1.245.806 ; 471 ; 8.398.128 ; 10.769 ; 8.522.290 ; 12.643 ; 11.047.234 ; 23.982 ; 29.213.458 ; 1.589 ; 15.027.666 ; 472 ; 5.372.001 ; 2.061 ; 20.399.667 ; 26.043 ; 49.613.125 ;
102;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 18 ; 313.222 ; 343 ; 15.162.073 ; 163 ; 3.543.025 ; 761 ; 3.561.159 ; 1.285 ; 22.579.479 ; 647 ; 18.598.127 ; 138 ; 3.768.163 ; 785 ; 22.366.290 ; 2.070 ; 44.945.769 ;
103;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 25 ; 4.536.728 ; 96 ; 6.671.856 ; 128 ; 3.985.638 ; 137 ; 6.818.534 ; 386 ; 22.012.756 ; 198 ; 13.538.623 ; 140 ; 8.570.574 ; 338 ; 22.109.197 ; 724 ; 44.121.953 ;
104;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 33 ; 360.032 ; 412 ; 3.761.628 ; 560 ; 6.979.647 ; 1.469 ; 11.233.974 ; 2.474 ; 22.335.281 ; 765 ; 12.364.154 ; 254 ; 4.708.346 ; 1.019 ; 17.072.500 ; 3.493 ; 39.407.781 ;
105;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 2 ; 14.296 ; 47.146 ; 11.261.200 ; 35.045 ; 15.984.796 ; 82.193 ; 27.260.292 ; 696 ; 7.623.843 ; 26 ; 2.845.426 ; 722 ; 10.469.269 ; 82.915 ; 37.729.561 ;
106;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 258 ; 764.308 ; 107 ; 1.790.488 ; 1.086 ; 16.223.073 ; 676 ; 3.598.693 ; 2.127 ; 22.376.562 ; 89 ; 985.107 ; 141 ; 12.520.367 ; 230 ; 13.505.474 ; 2.357 ; 35.882.036 ;
107;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 18 ; 222.966 ; 21.481 ; 11.974.103 ; 21.586 ; 16.212.944 ; 43.085 ; 28.410.013 ; 2.325 ; 4.546.626 ; 15 ; 136.900 ; 2.340 ; 4.683.526 ; 45.425 ; 33.093.539 ;
108;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 154 ; 9.075.361 ; 9 ; 310.149 ; 127 ; 495.164 ; 223 ; 9.440.141 ; 513 ; 19.320.815 ; 8 ; 6.146.240 ; 34 ; 5.868.510 ; 42 ; 12.014.750 ; 555 ; 31.335.565 ;
109;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 71 ; 1.759.121 ; 285 ; 5.288.021 ; 12.401 ; 5.819.985 ; 10.216 ; 8.096.211 ; 22.973 ; 20.963.338 ; 640 ; 7.987.722 ; 109 ; 2.283.956 ; 749 ; 10.271.678 ; 23.722 ; 31.235.016 ;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 23 ; 289.202 ; 158 ; 1.992.260 ; 5.159 ; 3.263.939 ; 9.833 ; 11.185.226 ; 15.173 ; 16.730.627 ; 1.981 ; 10.435.025 ; 169 ; 950.422 ; 2.150 ; 11.385.447 ; 17.323 ; 28.116.074 ;
111;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 3 ; 162.744 ; 48 ; 1.017.973 ; 207 ; 4.637.224 ; 375 ; 6.627.917 ; 633 ; 12.445.858 ; 239 ; 7.445.410 ; 192 ; 4.614.328 ; 431 ; 12.059.738 ; 1.064 ; 24.505.596 ;
112;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 148 ; 6.403.396 ; 20 ; 1.681.524 ; 140 ; 4.093.066 ; 309 ; 12.375.245 ; 38 ; 8.924.049 ; 5 ; 287.621 ; 43 ; 9.211.670 ; 352 ; 21.586.915 ;
113;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 5 ; 168.914 ; 116 ; 4.637.934 ; 391 ; 1.122.832 ; 1.440 ; 4.607.354 ; 1.952 ; 10.537.034 ; 418 ; 8.223.631 ; 1 ; 250.000 ; 419 ; 8.473.631 ; 2.371 ; 19.010.665 ;
114;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 3.025 ; 3 ; 3.025 ; 8 ; 8.578.528 ; 14 ; 8.565.770 ; 22 ; 17.144.298 ; 25 ; 17.147.323 ;
115;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 18 ; 526.798 ; 2.049 ; 6.555.052 ; 1.594 ; 7.669.415 ; 3.661 ; 14.751.265 ; 120 ; 2.150.389 ; 9 ; 233.533 ; 129 ; 2.383.922 ; 3.790 ; 17.135.187 ;
116;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 42.593 ; 77 ; 2.177.795 ; 9.396 ; 5.495.005 ; 8.749 ; 5.291.049 ; 18.223 ; 13.006.442 ; 243 ; 2.947.477 ; 49 ; 952.457 ; 292 ; 3.899.934 ; 18.515 ; 16.906.376 ;
117;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 176 ; 5.342.624 ; 87 ; 603.393 ; 30 ; 1.295.558 ; 60 ; 598.973 ; 353 ; 7.840.548 ; 87 ; 1.211.381 ; 198 ; 6.637.312 ; 285 ; 7.848.693 ; 638 ; 15.689.241 ;
118;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 12 ; 490.201 ; 112 ; 916.023 ; 715 ; 6.646.864 ; 839 ; 8.053.088 ; 15 ; 6.595.445 ; 4 ; 427.879 ; 19 ; 7.023.324 ; 858 ; 15.076.412 ;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 1 ; 6.575 ; 166 ; 2.682.291 ; 830 ; 536.385 ; 1.253 ; 4.090.823 ; 2.250 ; 7.316.074 ; 508 ; 6.431.313 ; 28 ; 200.735 ; 536 ; 6.632.048 ; 2.786 ; 13.948.122 ;
120;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 21.056 ; 6.485.902 ; 9.643 ; 2.833.045 ; 30.699 ; 9.318.947 ; 16 ; 114.146 ; 291 ; 3.750.897 ; 307 ; 3.865.043 ; 31.006 ; 13.183.990 ;
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 17 ; 51.098 ; 87 ; 1.572.274 ; 3.084 ; 1.842.761 ; 3.074 ; 4.301.012 ; 6.262 ; 7.767.145 ; 425 ; 4.798.412 ; 44 ; 581.449 ; 469 ; 5.379.861 ; 6.731 ; 13.147.006 ;
122;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 5 ; 13.125.030 ; -   ; -   ; 5 ; 13.125.030 ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 13.125.030 ;
123;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 9 ; 240.757 ; 138 ; 3.111.396 ; 590 ; 1.975.531 ; 1.139 ; 1.201.815 ; 1.876 ; 6.529.499 ; 361 ; 4.218.030 ; 69 ; 2.096.878 ; 430 ; 6.314.908 ; 2.306 ; 12.844.407 ;
124;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 58 ; 5.065.294 ; 3 ; 56.394 ; 50 ; 915.532 ; 83 ; 234.825 ; 194 ; 6.272.045 ; 3 ; 115.196 ; 40 ; 5.859.841 ; 43 ; 5.975.037 ; 237 ; 12.247.082 ;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 10 ; 176.984 ; 108 ; 3.025.605 ; 61 ; 1.192.615 ; 251 ; 1.260.840 ; 430 ; 5.656.044 ; 319 ; 4.276.444 ; 29 ; 1.358.643 ; 348 ; 5.635.087 ; 778 ; 11.291.131 ;
126;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 20 ; 348.869 ; 57 ; 1.552.599 ; 217 ; 837.485 ; 852 ; 2.778.650 ; 1.146 ; 5.517.603 ; 422 ; 4.198.904 ; 43 ; 1.046.856 ; 465 ; 5.245.760 ; 1.611 ; 10.763.363 ;
127;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 1 ; 2.635 ; 26 ; 61.773 ; 811 ; 5.206.459 ; 838 ; 5.270.867 ; 716 ; 5.274.880 ; 24 ; 127.607 ; 740 ; 5.402.487 ; 1.578 ; 10.673.354 ;
128;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 2 ; 2.300.000 ; 5 ; 1.279.224 ; 1.498 ; 894.301 ; 69 ; 420.844 ; 1.574 ; 4.894.369 ; 6 ; 2.112.825 ; 11 ; 2.991.134 ; 17 ; 5.103.959 ; 1.591 ; 9.998.328 ;
129;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; 1 ; 40.800 ; 1.343 ; 1.188.959 ; 4.671 ; 4.423.135 ; 6.016 ; 5.659.102 ; 376 ; 3.546.830 ; 13 ; 366.707 ; 389 ; 3.913.537 ; 6.405 ; 9.572.639 ;
130;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 12 ; 528.104 ; 65 ; 2.830.508 ; 34 ; 321.317 ; 49 ; 570.221 ; 160 ; 4.250.150 ; 68 ; 3.173.056 ; 11 ; 621.796 ; 79 ; 3.794.852 ; 239 ; 8.045.002 ;
131;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 12 ; 87.297 ; 50 ; 1.034.032 ; 97 ; 1.532.097 ; 82 ; 1.039.551 ; 241 ; 3.692.977 ; 152 ; 2.149.442 ; 125 ; 1.698.581 ; 277 ; 3.848.023 ; 518 ; 7.541.000 ;
132;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 22 ; 2.737.041 ; -   ; -   ; 25 ; 39.859 ; 30 ; 45.092 ; 77 ; 2.821.992 ; 1 ; 5.000 ; 15 ; 4.310.000 ; 16 ; 4.315.000 ; 93 ; 7.136.992 ;
133;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 6.367 ; 2.150.989 ; 4.500 ; 3.249.807 ; 10.867 ; 5.400.796 ; 207 ; 1.108.875 ; 8 ; 31.147 ; 215 ; 1.140.022 ; 11.082 ; 6.540.818 ;
134;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;CONEXION CC LTDA. - PRUDENCIAL; -   ; -   ; 5 ; 33.017 ; 77 ; 708.749 ; 621 ; 2.765.403 ; 703 ; 3.507.169 ; 395 ; 2.542.437 ; 16 ; 456.485 ; 411 ; 2.998.922 ; 1.114 ; 6.506.091 ;
135;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 4 ; 128.822 ; 22 ; 1.483.305 ; 127 ; 1.234.085 ; 153 ; 2.846.212 ; 61 ; 1.598.532 ; 42 ; 1.693.272 ; 103 ; 3.291.804 ; 256 ; 6.138.016 ;
136;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 11 ; 238.852 ; 11 ; 301.361 ; 808 ; 656.950 ; 2.059 ; 2.316.137 ; 2.889 ; 3.513.300 ; 277 ; 2.064.612 ; 18 ; 353.734 ; 295 ; 2.418.346 ; 3.184 ; 5.931.646 ;
137;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 44 ; 158.616 ; 197 ; 2.802.500 ; 241 ; 2.961.116 ; 12 ; 2.540.000 ; -   ; -   ; 12 ; 2.540.000 ; 253 ; 5.501.116 ;
138;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.978 ; 1.441.019 ; 2.963 ; 2.443.678 ; 4.941 ; 3.884.697 ; 199 ; 1.175.531 ; 18 ; 206.934 ; 217 ; 1.382.465 ; 5.158 ; 5.267.162 ;
139;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FRAM CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 29 ; 383.778 ; 51 ; 781.474 ; 125 ; 1.465.175 ; 205 ; 2.630.427 ; 141 ; 1.846.053 ; 46 ; 780.574 ; 187 ; 2.626.627 ; 392 ; 5.257.054 ;
140;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 1 ; 11.802 ; 53 ; 526.430 ; 1.084 ; 699.999 ; 614 ; 1.850.069 ; 1.752 ; 3.088.300 ; 105 ; 1.665.352 ; 1 ; 11.793 ; 106 ; 1.677.145 ; 1.858 ; 4.765.445 ;
141;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 2 ; 40.000 ; 15 ; 879.144 ; 32 ; 1.914.302 ; 49 ; 2.833.446 ; 7 ; 1.450.000 ; -   ; -   ; 7 ; 1.450.000 ; 56 ; 4.283.446 ;
