Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Setembro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
131;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 52.698 ; 14.811.900 ; 27.430 ; 7.818.991 ; 80.128 ; 22.630.891 ; 67 ; 419.491 ; 687 ; 7.434.908 ; 754 ; 7.854.399 ; 80.882 ; 30.485.290 ;
132;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; 1 ; 40.800 ; 3.624 ; 3.040.570 ; 13.873 ; 13.245.299 ; 17.499 ; 16.332.877 ; 1.230 ; 10.998.732 ; 30 ; 836.705 ; 1.260 ; 11.835.437 ; 18.759 ; 28.168.314 ;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 26 ; 417.558 ; 312 ; 7.572.373 ; 161 ; 1.592.808 ; 905 ; 4.318.856 ; 1.404 ; 13.901.595 ; 1.088 ; 11.847.350 ; 78 ; 1.966.461 ; 1.166 ; 13.813.811 ; 2.570 ; 27.715.406 ;
134;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 39 ; 416.357 ; 150 ; 3.481.551 ; 319 ; 6.286.133 ; 241 ; 3.681.021 ; 749 ; 13.865.062 ; 487 ; 7.118.834 ; 448 ; 6.663.077 ; 935 ; 13.781.911 ; 1.684 ; 27.646.973 ;
135;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 35 ; 1.526.530 ; 195 ; 6.996.407 ; 88 ; 953.173 ; 250 ; 4.958.048 ; 568 ; 14.434.158 ; 290 ; 11.302.142 ; 46 ; 1.827.407 ; 336 ; 13.129.549 ; 904 ; 27.563.707 ;
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 15.624 ; 5.739.324 ; 14.423 ; 9.995.559 ; 30.047 ; 15.734.883 ; 674 ; 4.235.999 ; 25 ; 98.936 ; 699 ; 4.334.935 ; 30.746 ; 20.069.818 ;
137;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 144 ; 1.616.726 ; 199 ; 3.130.083 ; 386 ; 4.286.446 ; 729 ; 9.033.255 ; 470 ; 5.889.764 ; 185 ; 3.129.183 ; 655 ; 9.018.947 ; 1.384 ; 18.052.202 ;
138;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 61 ; 6.346.416 ; -   ; -   ; 55 ; 107.304 ; 104 ; 104.106 ; 220 ; 6.557.826 ; 2 ; 135.000 ; 41 ; 8.440.000 ; 43 ; 8.575.000 ; 263 ; 15.132.826 ;
139;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 9 ; 266.185 ; 73 ; 3.230.100 ; 417 ; 3.550.244 ; 499 ; 7.046.529 ; 199 ; 4.067.009 ; 141 ; 3.478.392 ; 340 ; 7.545.401 ; 839 ; 14.591.930 ;
140;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4.291 ; 3.354.411 ; 7.302 ; 5.883.065 ; 11.593 ; 9.237.476 ; 668 ; 3.093.506 ; 38 ; 609.780 ; 706 ; 3.703.286 ; 12.299 ; 12.940.762 ;
141;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 4 ; 305.280 ; 1.474 ; 1.841.934 ; 4.161 ; 5.414.082 ; 5.639 ; 7.561.296 ; 927 ; 3.948.115 ; 47 ; 71.223 ; 974 ; 4.019.338 ; 6.613 ; 11.580.634 ;
142;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 5 ; 70.323 ; 21 ; 2.180.387 ; 113 ; 5.415.891 ; 139 ; 7.666.601 ; 17 ; 3.450.000 ; -   ; -   ; 17 ; 3.450.000 ; 156 ; 11.116.601 ;
143;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 1 ; 11.747 ; 163 ; 2.285.643 ; 38 ; 736.364 ; 160 ; 2.339.460 ; 362 ; 5.373.214 ; 242 ; 4.658.451 ; 41 ; 785.439 ; 283 ; 5.443.890 ; 645 ; 10.817.104 ;
144;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 5 ; 40.580 ; 289 ; 1.027.658 ; 3.273 ; 2.023.355 ; 2.024 ; 3.991.490 ; 5.591 ; 7.083.083 ; 399 ; 3.131.865 ; 17 ; 191.652 ; 416 ; 3.323.517 ; 6.007 ; 10.406.600 ;
145;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 51.781 ; 100 ; 958.482 ; 792 ; 3.518.187 ; 899 ; 4.528.450 ; 508 ; 3.192.103 ; 27 ; 599.604 ; 535 ; 3.791.707 ; 1.434 ; 8.320.157 ;
146;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 1 ; 3.518 ; 61 ; 3.723.902 ; 3 ; 60.763 ; 7 ; 160.493 ; 72 ; 3.948.676 ; 45 ; 3.914.647 ; 5 ; 94.534 ; 50 ; 4.009.181 ; 122 ; 7.957.857 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 47 ; 1.313.195 ; 66 ; 309.271 ; 951 ; 1.769.641 ; 1.064 ; 3.392.107 ; 416 ; 2.980.837 ; 3 ; 237.910 ; 419 ; 3.218.747 ; 1.483 ; 6.610.854 ;
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 442 ; 297.713 ; 1.442 ; 3.256.556 ; 1.884 ; 3.554.269 ; 424 ; 2.986.931 ; -   ; -   ; 424 ; 2.986.931 ; 2.308 ; 6.541.200 ;
149;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.477 ; 882.148 ; 1.762 ; 3.056.862 ; 3.239 ; 3.939.010 ; 638 ; 2.277.045 ; 33 ; 107.144 ; 671 ; 2.384.189 ; 3.910 ; 6.323.199 ;
150;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; 3 ; 17.588 ; 38 ; 191.961 ; 609 ; 1.437.367 ; 650 ; 1.646.916 ; 484 ; 1.394.513 ; 21 ; 182.146 ; 505 ; 1.576.659 ; 1.155 ; 3.223.575 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 549 ; 511.635 ; 1.143 ; 1.532.981 ; 1.692 ; 2.044.616 ; 127 ; 1.093.901 ; -   ; -   ; 127 ; 1.093.901 ; 1.819 ; 3.138.517 ;
152;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.443 ; 1.037.977 ; 1.457 ; 1.517.585 ; 2.900 ; 2.555.562 ; 37 ; 459.107 ; 15 ; 81.047 ; 52 ; 540.154 ; 2.952 ; 3.095.716 ;
153;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 90 ; 888.353 ; 50 ; 551.423 ; 140 ; 1.439.776 ; 48 ; 550.923 ; 90 ; 888.353 ; 138 ; 1.439.276 ; 278 ; 2.879.052 ;
154;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 964.328 ; 11 ; 969.489 ; 21 ; 1.933.817 ; 1 ; 5.000 ; -   ; -   ; 1 ; 5.000 ; 22 ; 1.938.817 ;
155;30.723.886;BANCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 236 ; 4 ; 24.998 ; 6 ; 25.234 ; -   ; -   ; 3 ; 946.335 ; 3 ; 946.335 ; 9 ; 971.569 ;
156;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 38 ; 205.931 ; 38 ; 205.931 ; -   ; -   ; -   ; -   ; -   ; -   ; 38 ; 205.931 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 32.500 ; 5 ; 32.500 ; 10 ; 65.000 ; 10 ; 65.000 ;
158;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 10 ; 5.365 ; 10 ; 5.365 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 11 ; 20.365 ;
159;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 11 ; 14.859 ; 11 ; 14.859 ; -   ; -   ; -   ; -   ; -   ; -   ; 11 ; 14.859 ;
160;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.096 ; 3 ; 1.096 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.096 ;
Total;;;; 459.605 ; 226.495.995.599 ; 1.546.153 ; 161.784.025.587 ; 18.269.813 ; 441.425.487.275 ; 22.787.012 ; 499.675.531.707 ; 43.062.583 ; 1.329.381.040.168 ; 355.636 ; 963.059.339.503 ; 355.636 ; 963.558.012.813 ; 711.272 ; 1.926.617.352.316 ; 43.773.855 ; 3.255.998.392.484 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;; ; ;
Obs1: Dados extraídos em: 10/10/2024.;;;;;;;;;;;;;;;;;;;; ; ;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo Contratado no Ano - Acumulado Janeiro-Setembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 34 ; 50.724 ; 48 ; 44.699 ; 82 ; 95.420 ;;;;;;; 82 ; 95.420 ;;;;;;
2;90879;MOREIRA CAMBIO E TURISMO EIREL; 14 ; 6.775 ; 7 ; 7.170 ; 21 ; 13.945 ;;;;;;; 21 ; 13.945 ;;;;;;
Total;;; 48 ; 57.499 ; 55 ; 51.869 ; 103 ; 109.365 ;;;;;;; 103 ; 109.365 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/10/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
