Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Fevereiro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
132;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 469 ; 734.145 ; 778 ; 557.715 ; 1.247 ; 1.291.860 ; 91 ; 401.860 ; 8 ; 559.920 ; 99 ; 961.780 ; 1.346 ; 2.253.640 ;
133;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 21 ; 418.000 ; 2 ; 130.949 ; 12 ; 209.392 ; 19 ; 573.667 ; 54 ; 1.332.008 ; 2 ; 515.160 ; 7 ; 390.000 ; 9 ; 905.160 ; 63 ; 2.237.168 ;
134;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 340 ; 167.508 ; 1.014 ; 1.037.948 ; 1.354 ; 1.205.456 ; 86 ; 863.877 ; 1 ; 5.000 ; 87 ; 868.877 ; 1.441 ; 2.074.333 ;
135;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; 1 ; 368 ; 24 ; 341.042 ; 18 ; 166.571 ; 38 ; 546.264 ; 81 ; 1.054.245 ; 57 ; 835.924 ; 18 ; 166.439 ; 75 ; 1.002.363 ; 156 ; 2.056.608 ;
136;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 2 ; 35.929 ; 33 ; 763.661 ; 3 ; 181.038 ; 4 ; 13.578 ; 42 ; 994.206 ; 19 ; 777.239 ; 5 ; 216.967 ; 24 ; 994.206 ; 66 ; 1.988.412 ;
137;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 5 ; 186.627 ; 4 ; 737.533 ; 3 ; 21.872 ; 12 ; 946.032 ; 6 ; 208.610 ; 4 ; 738.023 ; 10 ; 946.633 ; 22 ; 1.892.665 ;
138;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.484 ; 478.607 ; 1.416 ; 854.351 ; 2.900 ; 1.332.958 ; 85 ; 514.703 ; 3 ; 17.000 ; 88 ; 531.703 ; 2.988 ; 1.864.661 ;
139;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 3 ; 43.466 ; 10 ; 172.377 ; 190 ; 663.312 ; 203 ; 879.155 ; 162 ; 747.351 ; 2 ; 217.491 ; 164 ; 964.842 ; 367 ; 1.843.997 ;
140;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 490.363 ; 9 ; 301.280 ; 11 ; 791.643 ; 9 ; 360.280 ; 3 ; 549.363 ; 12 ; 909.643 ; 23 ; 1.701.286 ;
141;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 36 ; 7.524 ; 40 ; 626.322 ; 76 ; 633.846 ; 2 ; 480.000 ; -   ; -   ; 2 ; 480.000 ; 78 ; 1.113.846 ;
142;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 542.616 ; -   ; -   ; 8 ; 542.616 ; -   ; -   ; 8 ; 542.616 ; 8 ; 542.616 ; 16 ; 1.085.232 ;
143;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 43 ; 260.982 ; 120 ; 515.096 ; 163 ; 776.078 ; 30 ; 252.787 ; -   ; -   ; 30 ; 252.787 ; 193 ; 1.028.865 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 24.700 ; 170 ; 167.771 ; 388 ; 445.455 ; 559 ; 637.926 ; 68 ; 292.716 ; 2 ; 5.694 ; 70 ; 298.410 ; 629 ; 936.336 ;
145;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 61 ; 91.302 ; 364 ; 213.658 ; 219 ; 316.646 ; 644 ; 621.606 ; 63 ; 211.177 ; 2 ; 19.058 ; 65 ; 230.235 ; 709 ; 851.841 ;
146;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 1 ; 290.277 ; -   ; -   ; 9 ; 2.373 ; 8 ; 18.496 ; 18 ; 311.146 ; -   ; -   ; 1 ; 500.000 ; 1 ; 500.000 ; 19 ; 811.146 ;
147;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 162 ; 47.817 ; 118 ; 231.636 ; 280 ; 279.453 ; 43 ; 190.153 ; -   ; -   ; 43 ; 190.153 ; 323 ; 469.606 ;
148;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 5 ; 44.214 ; 6 ; 85.872 ; 12 ; 92.236 ; 23 ; 222.322 ; 6 ; 136.449 ; 5 ; 85.872 ; 11 ; 222.321 ; 34 ; 444.643 ;
149;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 25 ; 21.478 ; 68 ; 254.474 ; 93 ; 275.952 ; 1 ; 150.000 ; -   ; -   ; 1 ; 150.000 ; 94 ; 425.952 ;
150;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 341.552 ; 7 ; 341.552 ; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 341.552 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 48 ; 56.867 ; 122 ; 167.823 ; 170 ; 224.690 ; 8 ; 108.800 ; -   ; -   ; 8 ; 108.800 ; 178 ; 333.490 ;
152;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 153 ; 126.291 ; 115 ; 143.973 ; 268 ; 270.264 ; 5 ; 21.320 ; -   ; -   ; 5 ; 21.320 ; 273 ; 291.584 ;
153;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 79.677 ; 1 ; 3.000 ; 11 ; 82.677 ; 1 ; 3.000 ; 10 ; 79.677 ; 11 ; 82.677 ; 22 ; 165.354 ;
154;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 3 ; 36.841 ; -   ; -   ; 1 ; 14.288 ; 4 ; 2.126 ; 8 ; 53.255 ; -   ; -   ; -   ; -   ; -   ; -   ; 8 ; 53.255 ;
155;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 13.366 ; 4 ; 13.366 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 13.366 ;
156;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 1.375 ; -   ; -   ; 2 ; 1.375 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.375 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.000 ; 1 ; 1.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.000 ;
158;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 589 ; 1 ; 589 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 589 ;
159;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 11 ; 1 ; 356 ; 2 ; 367 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 367 ;
Total;;;; 46.902 ; 21.555.508.479 ; 162.531 ; 16.012.264.565 ; 2.079.314 ; 43.191.202.033 ; 2.873.385 ; 49.371.875.713 ; 5.162.132 ; 130.130.850.790 ; 37.083 ; 92.403.295.070 ; 37.083 ; 92.474.298.697 ; 74.166 ; 184.877.593.767 ; 5.236.298 ; 315.008.444.557 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 09/03/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Fevereiro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 6 ; 2.410 ; 4 ; 3.794 ; 10 ; 6.204 ;;;;;;; 10 ; 6.204 ;;;;;;
Total;;; 6 ; 2.410 ; 4 ; 3.794 ; 10 ; 6.204 ;;;;;;; 10 ; 6.204 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 09/03/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
