Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em Maio/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
128;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 4 ; 63.700 ; 47 ; 751.102 ; 28 ; 321.697 ; 254 ; 616.264 ; 333 ; 1.752.763 ; 108 ; 1.300.596 ; 6 ; 315.605 ; 114 ; 1.616.201 ; 447 ; 3.368.964 ;
129;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 11.244 ; 234 ; 1.671.201 ; 238 ; 1.682.445 ; 200 ; 1.660.557 ; 1 ; 600 ; 201 ; 1.661.157 ; 439 ; 3.343.602 ;
130;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 17 ; 151.766 ; 22 ; 1.052.394 ; 21 ; 346.436 ; 60 ; 1.550.596 ; 34 ; 498.202 ; 21 ; 1.052.395 ; 55 ; 1.550.597 ; 115 ; 3.101.193 ;
131;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 100.000 ; 7 ; 775.232 ; 8 ; 875.232 ; 1 ; 2.100.000 ; -   ; -   ; 1 ; 2.100.000 ; 9 ; 2.975.232 ;
132;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 30.677 ; 2 ; 13.076 ; 51 ; 977.459 ; 227 ; 327.475 ; 281 ; 1.348.687 ; 5 ; 688.630 ; 4 ; 680.000 ; 9 ; 1.368.630 ; 290 ; 2.717.317 ;
133;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 428 ; 877.025 ; 806 ; 679.451 ; 1.234 ; 1.556.476 ; 89 ; 423.498 ; 5 ; 645.488 ; 94 ; 1.068.986 ; 1.328 ; 2.625.462 ;
134;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; 1 ; 8.000 ; 290 ; 433.570 ; 1.066 ; 1.021.083 ; 1.357 ; 1.462.653 ; 102 ; 871.124 ; 3 ; 262.589 ; 105 ; 1.133.713 ; 1.462 ; 2.596.366 ;
135;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; -   ; -   ; 42 ; 835.196 ; 2 ; 32.900 ; 28 ; 391.497 ; 72 ; 1.259.593 ; 57 ; 1.249.676 ; 5 ; 55.883 ; 62 ; 1.305.559 ; 134 ; 2.565.152 ;
136;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 342.716 ; 25 ; 1.328.791 ; 26 ; 1.671.507 ; 1 ; 700.000 ; -   ; -   ; 1 ; 700.000 ; 27 ; 2.371.507 ;
137;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 16.179 ; 6 ; 297.627 ; 8 ; 313.806 ; 1 ; 2.000.000 ; -   ; -   ; 1 ; 2.000.000 ; 9 ; 2.313.806 ;
138;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.090 ; 377.059 ; 1.414 ; 988.699 ; 2.504 ; 1.365.758 ; 85 ; 728.517 ; 1 ; 11.200 ; 86 ; 739.717 ; 2.590 ; 2.105.475 ;
139;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 4 ; 20.716 ; 25 ; 558.940 ; 69 ; 446.863 ; 98 ; 1.026.519 ; 54 ; 456.973 ; 10 ; 546.550 ; 64 ; 1.003.523 ; 162 ; 2.030.042 ;
140;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 3 ; 73.273 ; 13 ; 449.078 ; 4 ; 395.750 ; 19 ; 90.353 ; 39 ; 1.008.454 ; 10 ; 539.430 ; 7 ; 469.022 ; 17 ; 1.008.452 ; 56 ; 2.016.906 ;
141;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 18 ; 970.109 ; -   ; -   ; 18 ; 970.109 ; -   ; -   ; 18 ; 970.109 ; 18 ; 970.109 ; 36 ; 1.940.218 ;
142;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; -   ; -   ; 4 ; 125.000 ; 3 ; 157.834 ; 13 ; 684.250 ; 20 ; 967.084 ; 17 ; 809.250 ; 3 ; 157.834 ; 20 ; 967.084 ; 40 ; 1.934.168 ;
143;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 19 ; 414.024 ; 16 ; 118.550 ; 43 ; 377.656 ; 78 ; 910.230 ; 19 ; 689.424 ; 3 ; 29.503 ; 22 ; 718.927 ; 100 ; 1.629.157 ;
144;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 33 ; 3.843 ; 33 ; 727.854 ; 66 ; 731.697 ; 3 ; 775.000 ; -   ; -   ; 3 ; 775.000 ; 69 ; 1.506.697 ;
145;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 1 ; 1.160 ; 17 ; 370.342 ; 9 ; 31.814 ; 66 ; 317.225 ; 93 ; 720.541 ; 79 ; 685.450 ; 8 ; 32.881 ; 87 ; 718.331 ; 180 ; 1.438.872 ;
146;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 132 ; 63.611 ; 135 ; 546.867 ; 267 ; 610.478 ; 61 ; 618.328 ; 3 ; 128.623 ; 64 ; 746.951 ; 331 ; 1.357.429 ;
147;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 2.435 ; 2 ; 2.488 ; 562 ; 243.513 ; 455 ; 672.510 ; 1.020 ; 920.946 ; 15 ; 315.315 ; 2 ; 8.395 ; 17 ; 323.710 ; 1.037 ; 1.244.656 ;
148;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.597 ; 346.461 ; 794 ; 216.936 ; 2.391 ; 563.397 ; 4 ; 68.117 ; 50 ; 407.223 ; 54 ; 475.340 ; 2.445 ; 1.038.737 ;
149;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 38 ; 153.524 ; 160 ; 485.661 ; 198 ; 639.185 ; 43 ; 331.580 ; -   ; -   ; 43 ; 331.580 ; 241 ; 970.765 ;
150;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 181 ; 223.805 ; 447 ; 409.653 ; 628 ; 633.458 ; 85 ; 254.198 ; 6 ; 32.555 ; 91 ; 286.753 ; 719 ; 920.211 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 2 ; 18.962 ; 67 ; 51.830 ; 116 ; 268.447 ; 185 ; 339.239 ; 18 ; 350.233 ; -   ; -   ; 18 ; 350.233 ; 203 ; 689.472 ;
152;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 15 ; 192.730 ; 4 ; 35.592 ; 19 ; 228.322 ; 4 ; 35.591 ; 15 ; 192.730 ; 19 ; 228.321 ; 38 ; 456.643 ;
153;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 29 ; 26.639 ; 78 ; 204.491 ; 107 ; 231.130 ; 2 ; 200.000 ; -   ; -   ; 2 ; 200.000 ; 109 ; 431.130 ;
154;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 54 ; 59.434 ; 106 ; 193.815 ; 160 ; 253.249 ; 9 ; 128.099 ; -   ; -   ; 9 ; 128.099 ; 169 ; 381.348 ;
155;10.264.663;BANCOSEGURO S.A.;BANCOSEGURO - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 250 ; 1 ; 250 ; 1 ; 100.000 ; -   ; -   ; 1 ; 100.000 ; 2 ; 100.250 ;
156;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 12.002 ; 1 ; 12.002 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 2 ; 27.002 ;
157;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 9.472 ; 5 ; 9.472 ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 9.472 ;
158;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.763 ; 4 ; 1.763 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.763 ;
159;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.000 ; 1 ; 1.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.000 ;
160;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 589 ; 1 ; 589 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 589 ;
161;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 8 ; 1 ; 344 ; 2 ; 352 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 352 ;
Total;;;; 53.170 ; 25.247.793.460 ; 180.311 ; 18.384.921.624 ; 2.199.798 ; 46.781.153.938 ; 2.816.566 ; 55.099.502.231 ; 5.249.845 ; 145.513.371.253 ; 39.309 ; 93.614.024.343 ; 39.309 ; 93.623.879.119 ; 78.618 ; 187.237.903.462 ; 5.328.463 ; 332.751.274.715 ;
;;;;;;;;;;;;;;;;;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/06/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Maio/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 3 ; 2.718 ; 3 ; 1.964 ; 6 ; 4.681 ;;;;;;; 6 ; 4.681 ;;;;;;
Total;;; 3 ; 2.718 ; 3 ; 1.964 ; 6 ; 4.681 ;;;;;;; 6 ; 4.681 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/06/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
