Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Dezembro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
60;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 152.994 ; 313.202.611 ; 825.056 ; 1.187.547.879 ; 978.050 ; 1.500.750.490 ; 2.228 ; 875.791.019 ; 1 ; 400.000 ; 2.229 ; 876.191.019 ; 980.279 ; 2.376.941.509 ;
61;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 186 ; 554.391.089 ; 288 ; 460.935.577 ; 474 ; 1.015.326.666 ; 57 ; 419.560.851 ; 38 ; 511.888.141 ; 95 ; 931.448.992 ; 569 ; 1.946.775.658 ;
62;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 69 ; 797.127.366 ; 103 ; 26.977.885 ; 158 ; 107.661.600 ; 502 ; 36.038.598 ; 832 ; 967.805.449 ; 24 ; 60.544.149 ; 53 ; 903.053.008 ; 77 ; 963.597.157 ; 909 ; 1.931.402.606 ;
63;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 12 ; 190.038.412 ; 93 ; 148.127.719 ; 107 ; 224.367.440 ; 144 ; 112.619.547 ; 356 ; 675.153.118 ; 128 ; 534.132.319 ; 123 ; 673.113.396 ; 251 ; 1.207.245.715 ; 607 ; 1.882.398.833 ;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 1.589 ; 34.776.244 ; 11.781 ; 341.892.388 ; 17.657 ; 152.557.672 ; 28.413 ; 217.758.365 ; 59.440 ; 746.984.669 ; 6.956 ; 688.629.478 ; 1.676 ; 316.358.935 ; 8.632 ; 1.004.988.413 ; 68.072 ; 1.751.973.082 ;
65;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 2.901 ; 532.294.752 ; 2.380 ; 190.764.066 ; 306 ; 97.628.035 ; 1.333 ; 152.973.668 ; 6.920 ; 973.660.521 ; 126 ; 239.678.470 ; 147 ; 412.220.552 ; 273 ; 651.899.022 ; 7.193 ; 1.625.559.543 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 9.109 ; 3.133.331 ; 335.012 ; 91.371.350 ; 1.754.878 ; 619.446.592 ; 2.410.750 ; 610.764.246 ; 4.509.749 ; 1.324.715.519 ; 551 ; 152.687.407 ; 1.123 ; 72.535.808 ; 1.674 ; 225.223.215 ; 4.511.423 ; 1.549.938.734 ;
67;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 2.578 ; 60.994.137 ; 8.140 ; 220.745.355 ; 116.655 ; 281.602.345 ; 264.204 ; 375.080.812 ; 391.577 ; 938.422.649 ; 10.730 ; 366.590.724 ; 1.007 ; 113.558.449 ; 11.737 ; 480.149.173 ; 403.314 ; 1.418.571.822 ;
68;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 25 ; 175.853 ; 25 ; 175.853 ; 23 ; 611.547.113 ; 11 ; 572.503.772 ; 34 ; 1.184.050.885 ; 59 ; 1.184.226.738 ;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 2.163 ; 41.039.161 ; 16.084 ; 414.335.773 ; 4.190 ; 84.570.703 ; 9.950 ; 129.823.590 ; 32.387 ; 669.769.227 ; 4.796 ; 461.914.669 ; 390 ; 43.259.273 ; 5.186 ; 505.173.942 ; 37.573 ; 1.174.943.169 ;
70;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 1.165 ; 23.411.639 ; 10.818 ; 219.039.896 ; 93.359 ; 131.560.014 ; 168.084 ; 255.104.658 ; 273.426 ; 629.116.207 ; 26.698 ; 426.706.463 ; 3.343 ; 107.048.116 ; 30.041 ; 533.754.579 ; 303.467 ; 1.162.870.786 ;
71;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 96 ; 2.583.357 ; 8.126 ; 504.057.206 ; 577 ; 8.402.176 ; 1.346 ; 36.313.414 ; 10.145 ; 551.356.153 ; 9.672 ; 569.423.279 ; 962 ; 40.081.691 ; 10.634 ; 609.504.970 ; 20.779 ; 1.160.861.123 ;
72;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 144 ; 138.606.364 ; 203 ; 38.846.394 ; 206 ; 221.863.067 ; 524 ; 326.533.054 ; 1.077 ; 725.848.879 ; 52 ; 211.626.774 ; 64 ; 214.120.389 ; 116 ; 425.747.163 ; 1.193 ; 1.151.596.042 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 547 ; 89.731.141 ; 1.198 ; 78.318.763 ; 346 ; 11.843.238 ; 1.246 ; 27.821.685 ; 3.337 ; 207.714.827 ; 1.611 ; 430.083.264 ; 919 ; 422.443.236 ; 2.530 ; 852.526.500 ; 5.867 ; 1.060.241.327 ;
74;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 842 ; 16.000.620 ; 5.819 ; 75.019.317 ; 171.213 ; 214.732.026 ; 484.783 ; 364.839.732 ; 662.657 ; 670.591.695 ; 11.188 ; 297.835.542 ; 978 ; 88.691.738 ; 12.166 ; 386.527.280 ; 674.823 ; 1.057.118.975 ;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 17 ; 7.934.196 ; 378 ; 96.647.956 ; 662 ; 363.836.539 ; 1.356 ; 102.245.490 ; 2.413 ; 570.664.181 ; 428 ; 155.606.645 ; 218 ; 328.462.835 ; 646 ; 484.069.480 ; 3.059 ; 1.054.733.661 ;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 1.748 ; 50.918.507 ; 10.771 ; 353.930.965 ; 6.290 ; 86.780.159 ; 10.251 ; 84.117.102 ; 29.060 ; 575.746.733 ; 4.824 ; 385.375.824 ; 941 ; 85.033.285 ; 5.765 ; 470.409.109 ; 34.825 ; 1.046.155.842 ;
77;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 3.246 ; 279.282.046 ; 5.974 ; 199.365.667 ; 2.479 ; 56.514.529 ; 1.131 ; 221.700.643 ; 12.830 ; 756.862.885 ; 85 ; 186.773.777 ; 24 ; 64.630.099 ; 109 ; 251.403.876 ; 12.939 ; 1.008.266.761 ;
78;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 609 ; 12.188.365 ; 6.570 ; 138.739.036 ; 4.205 ; 147.411.578 ; 6.967 ; 173.426.362 ; 18.351 ; 471.765.341 ; 11.293 ; 325.269.602 ; 3.543 ; 172.697.300 ; 14.836 ; 497.966.902 ; 33.187 ; 969.732.243 ;
79;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 15 ; 27.822.081 ; 287 ; 210.720.274 ; 332 ; 34.189.397 ; 787 ; 226.939.300 ; 1.421 ; 499.671.052 ; 95 ; 420.077.400 ; 28 ; 32.591.728 ; 123 ; 452.669.128 ; 1.544 ; 952.340.180 ;
80;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 143 ; 154.030.288 ; 3 ; 58.799 ; 196 ; 201.593.470 ; 523 ; 173.102.915 ; 865 ; 528.785.472 ; 10 ; 103.000.000 ; 20 ; 285.000.000 ; 30 ; 388.000.000 ; 895 ; 916.785.472 ;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 775 ; 27.113.383 ; 9.064 ; 291.819.000 ; 2.779 ; 46.526.652 ; 7.287 ; 88.452.978 ; 19.905 ; 453.912.013 ; 11.145 ; 374.190.956 ; 2.179 ; 67.525.229 ; 13.324 ; 441.716.185 ; 33.229 ; 895.628.198 ;
82;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 11 ; 907.101 ; 323 ; 35.859.278 ; 696 ; 198.491.285 ; 1.230 ; 203.242.932 ; 2.260 ; 438.500.596 ; 462 ; 205.890.739 ; 115 ; 167.215.855 ; 577 ; 373.106.594 ; 2.837 ; 811.607.190 ;
83;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 36 ; 60.998 ; 1.129 ; 1.206.938 ; 356.122 ; 152.493.581 ; 494.233 ; 361.369.146 ; 851.520 ; 515.130.663 ; 28.674 ; 249.144.988 ; 13.541 ; 40.851.105 ; 42.215 ; 289.996.093 ; 893.735 ; 805.126.756 ;
84;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 187 ; 10.091.722 ; 1.576 ; 24.694.818 ; 60.332 ; 33.471.729 ; 63.095 ; 188.130.110 ; 125.190 ; 256.388.379 ; 13.950 ; 348.568.708 ; 1.649 ; 179.294.647 ; 15.599 ; 527.863.355 ; 140.789 ; 784.251.734 ;
85;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 30 ; 3.085.548 ; 99 ; 117.419.232 ; 129 ; 120.504.780 ; 1 ; 50.000.000 ; 2 ; 500.000.000 ; 3 ; 550.000.000 ; 132 ; 670.504.780 ;
86;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 378 ; 121.443.411 ; 251 ; 60.561.352 ; 113 ; 59.102.497 ; 397 ; 43.191.231 ; 1.139 ; 284.298.491 ; 150 ; 120.066.815 ; 183 ; 189.936.015 ; 333 ; 310.002.830 ; 1.472 ; 594.301.321 ;
87;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 17 ; 43.306.586 ; 92 ; 10.275.880 ; 25 ; 12.040.882 ; 120 ; 3.287.267 ; 254 ; 68.910.615 ; 181 ; 228.956.778 ; 180 ; 269.726.733 ; 361 ; 498.683.511 ; 615 ; 567.594.126 ;
88;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 213 ; 74.756.285 ; 480 ; 39.354.132 ; 617 ; 55.139.670 ; 1.721 ; 97.103.290 ; 3.031 ; 266.353.377 ; 562 ; 131.082.828 ; 252 ; 146.158.781 ; 814 ; 277.241.609 ; 3.845 ; 543.594.986 ;
89;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 1.101 ; 80.227.959 ; 3.792 ; 124.806.720 ; 16.263 ; 33.499.127 ; 19.494 ; 61.976.811 ; 40.650 ; 300.510.617 ; 5.138 ; 127.422.500 ; 913 ; 54.345.833 ; 6.051 ; 181.768.333 ; 46.701 ; 482.278.950 ;
90;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 53 ; 64.196.755 ; 51 ; 28.868.999 ; 205 ; 54.202.517 ; 764 ; 22.331.474 ; 1.073 ; 169.599.745 ; 54 ; 121.061.155 ; 61 ; 188.974.848 ; 115 ; 310.036.003 ; 1.188 ; 479.635.748 ;
91;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 371 ; 7.541.145 ; 4.770 ; 142.906.027 ; 1.720 ; 23.855.022 ; 6.692 ; 50.638.675 ; 13.553 ; 224.940.869 ; 8.778 ; 177.999.990 ; 1.772 ; 15.851.457 ; 10.550 ; 193.851.447 ; 24.103 ; 418.792.316 ;
92;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 357 ; 4.551.328 ; 6.325 ; 157.351.492 ; 478 ; 6.147.547 ; 774 ; 17.299.228 ; 7.934 ; 185.349.595 ; 5.581 ; 176.974.738 ; 924 ; 13.023.003 ; 6.505 ; 189.997.741 ; 14.439 ; 375.347.336 ;
93;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 45 ; 2.453.546 ; 2.953 ; 84.126.420 ; 2.386 ; 11.771.654 ; 7.658 ; 85.992.473 ; 13.042 ; 184.344.093 ; 2.743 ; 162.951.714 ; 131 ; 7.070.273 ; 2.874 ; 170.021.987 ; 15.916 ; 354.366.080 ;
94;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 6 ; 94.121 ; 1.440 ; 36.834.520 ; 33.772 ; 25.633.266 ; 31.901 ; 61.197.664 ; 67.119 ; 123.759.571 ; 7.536 ; 129.975.011 ; 732 ; 57.673.449 ; 8.268 ; 187.648.460 ; 75.387 ; 311.408.031 ;
95;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 105 ; 5.348.419 ; 192 ; 5.311.076 ; 15 ; 26.324.544 ; 666 ; 108.970.246 ; 978 ; 145.954.285 ; 58 ; 125.408.528 ; 21 ; 39.850.914 ; 79 ; 165.259.442 ; 1.057 ; 311.213.727 ;
96;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 89 ; 2.406.055 ; 603 ; 13.355.120 ; 991 ; 113.772.038 ; 3.857 ; 126.332.819 ; 5.540 ; 255.866.032 ; 1.649 ; 37.307.293 ; 956 ; 13.783.496 ; 2.605 ; 51.090.789 ; 8.145 ; 306.956.821 ;
97;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 52 ; 4.136.316 ; 568 ; 51.248.712 ; 1.141 ; 33.662.944 ; 1.288 ; 46.472.772 ; 3.049 ; 135.520.744 ; 415 ; 88.209.909 ; 139 ; 28.310.000 ; 554 ; 116.519.909 ; 3.603 ; 252.040.653 ;
98;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 45 ; 378.065 ; 201 ; 2.521.039 ; 21.753 ; 16.751.392 ; 19.881 ; 30.112.119 ; 41.880 ; 49.762.615 ; 6.221 ; 106.440.112 ; 1.141 ; 90.936.526 ; 7.362 ; 197.376.638 ; 49.242 ; 247.139.253 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 6 ; 62.130 ; 12.005 ; 6.659.220 ; 9.987 ; 6.507.694 ; 21.998 ; 13.229.044 ; 628 ; 115.028.534 ; 468 ; 115.129.031 ; 1.096 ; 230.157.565 ; 23.094 ; 243.386.609 ;
100;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 76 ; 650.500 ; 15.697 ; 9.843.977 ; 19.949 ; 23.077.293 ; 35.722 ; 33.571.770 ; 3.746 ; 110.940.868 ; 959 ; 97.069.913 ; 4.705 ; 208.010.781 ; 40.427 ; 241.582.551 ;
101;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 188.091 ; 20 ; 119.510.180 ; 22 ; 119.698.271 ; 9 ; 119.708.028 ; 2 ; 376.056 ; 11 ; 120.084.084 ; 33 ; 239.782.355 ;
102;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 391 ; 16.113.682 ; 104 ; 6.510.487 ; 881 ; 94.973.017 ; 1.377 ; 117.794.445 ; 230 ; 108.778.656 ; 28 ; 2.158.441 ; 258 ; 110.937.097 ; 1.635 ; 228.731.542 ;
103;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 69 ; 1.070.622 ; 1.657 ; 78.474.187 ; 783 ; 13.049.415 ; 3.343 ; 18.945.423 ; 5.852 ; 111.539.647 ; 2.937 ; 96.441.412 ; 522 ; 13.205.339 ; 3.459 ; 109.646.751 ; 9.311 ; 221.186.398 ;
104;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 509 ; 7.343.191 ; 2.001 ; 33.350.303 ; 38.646 ; 33.200.425 ; 46.864 ; 43.160.567 ; 88.020 ; 117.054.486 ; 6.388 ; 62.266.852 ; 1.909 ; 26.352.710 ; 8.297 ; 88.619.562 ; 96.317 ; 205.674.048 ;
105;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 533 ; 53.097.763 ; 28 ; 845.849 ; 433 ; 27.482.376 ; 822 ; 19.827.574 ; 1.816 ; 101.253.562 ; 40 ; 17.988.239 ; 219 ; 77.258.404 ; 259 ; 95.246.643 ; 2.075 ; 196.500.205 ;
106;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 109 ; 2.695.856 ; 245 ; 8.714.142 ; 9.788 ; 6.337.616 ; 7.296 ; 65.204.071 ; 17.438 ; 82.951.685 ; 3.112 ; 77.897.643 ; 383 ; 12.944.886 ; 3.495 ; 90.842.529 ; 20.933 ; 173.794.214 ;
107;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 324 ; 7.435.980 ; 1.546 ; 36.381.236 ; 46.918 ; 22.809.435 ; 46.041 ; 38.084.996 ; 94.829 ; 104.711.647 ; 3.029 ; 54.190.718 ; 478 ; 9.998.455 ; 3.507 ; 64.189.173 ; 98.336 ; 168.900.820 ;
108;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 12 ; 152.325 ; 173.691 ; 41.435.279 ; 126.977 ; 64.353.094 ; 300.680 ; 105.940.698 ; 2.629 ; 33.341.725 ; 117 ; 10.257.459 ; 2.746 ; 43.599.184 ; 303.426 ; 149.539.882 ;
109;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 86 ; 16.570.513 ; 251 ; 11.644.433 ; 646 ; 20.688.374 ; 503 ; 19.148.627 ; 1.486 ; 68.051.947 ; 645 ; 30.291.588 ; 657 ; 36.759.143 ; 1.302 ; 67.050.731 ; 2.788 ; 135.102.678 ;
110;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; 2 ; 6.827 ; 90 ; 1.619.335 ; 80.955 ; 43.037.445 ; 89.449 ; 63.301.682 ; 170.496 ; 107.965.289 ; 11.279 ; 22.564.453 ; 74 ; 728.215 ; 11.353 ; 23.292.668 ; 181.849 ; 131.257.957 ;
111;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 179 ; 1.661.848 ; 1.229 ; 13.871.875 ; 1.863 ; 18.620.871 ; 4.968 ; 34.584.620 ; 8.239 ; 68.739.214 ; 3.055 ; 43.699.021 ; 1.009 ; 15.529.050 ; 4.064 ; 59.228.071 ; 12.303 ; 127.967.285 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 1.029 ; 4.032.393 ; 560 ; 9.315.909 ; 3.908 ; 51.269.234 ; 3.064 ; 13.941.382 ; 8.561 ; 78.558.918 ; 504 ; 4.635.636 ; 495 ; 36.651.095 ; 999 ; 41.286.731 ; 9.560 ; 119.845.649 ;
113;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 184 ; 3.213.656 ; 729 ; 11.335.221 ; 16.631 ; 13.664.296 ; 34.088 ; 38.230.443 ; 51.632 ; 66.443.616 ; 7.354 ; 42.264.142 ; 717 ; 9.672.291 ; 8.071 ; 51.936.433 ; 59.703 ; 118.380.049 ;
114;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 498 ; 2.468.931 ; 583 ; 6.703.125 ; 1.081 ; 9.172.056 ; 56 ; 106.442.454 ; 15 ; 2.247.678 ; 71 ; 108.690.132 ; 1.152 ; 117.862.188 ;
115;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 9 ; 9.507.200 ; 32 ; 20.175.954 ; 6.272 ; 4.642.273 ; 327 ; 19.182.041 ; 6.640 ; 53.507.468 ; 42 ; 42.085.009 ; 92 ; 16.215.966 ; 134 ; 58.300.975 ; 6.774 ; 111.808.443 ;
116;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 9 ; 1.734.514 ; 81 ; 2.223.147 ; 8.912 ; 43.056.855 ; 6.365 ; 48.180.398 ; 15.367 ; 95.194.914 ; 331 ; 9.280.593 ; 67 ; 3.616.325 ; 398 ; 12.896.918 ; 15.765 ; 108.091.832 ;
117;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 13 ; 986.437 ; 230 ; 6.407.860 ; 773 ; 21.145.897 ; 1.513 ; 22.731.329 ; 2.529 ; 51.271.523 ; 1.017 ; 28.675.191 ; 674 ; 21.688.405 ; 1.691 ; 50.363.596 ; 4.220 ; 101.635.119 ;
118;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 3 ; 149.940 ; 33 ; 1.068.714 ; 541 ; 5.790.105 ; 3.079 ; 46.059.341 ; 3.656 ; 53.068.100 ; 61 ; 44.376.811 ; 28 ; 3.718.827 ; 89 ; 48.095.638 ; 3.745 ; 101.163.738 ;
119;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 336 ; 382.026 ; 1.100 ; 50.081.950 ; 1.436 ; 50.463.976 ; 43 ; 49.652.924 ; -   ; -   ; 43 ; 49.652.924 ; 1.479 ; 100.116.900 ;
120;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 4 ; 5.257 ; 71 ; 27.199.350 ; 31 ; 25.045.019 ; 106 ; 52.249.626 ; 17 ; 14.897.879 ; 69 ; 17.049.666 ; 86 ; 31.947.545 ; 192 ; 84.197.171 ;
121;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 1.475.007 ; 58 ; 35.536.511 ; 63 ; 37.011.518 ; 16 ; 35.521.000 ; 1 ; 1.475.000 ; 17 ; 36.996.000 ; 80 ; 74.007.518 ;
122;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 34 ; 710.516 ; 32 ; 1.180.123 ; 3.106 ; 2.392.725 ; 7.835 ; 7.771.514 ; 11.007 ; 12.054.878 ; 1.202 ; 32.499.568 ; 159 ; 26.963.082 ; 1.361 ; 59.462.650 ; 12.368 ; 71.517.528 ;
123;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 36 ; 1.098.126 ; 520 ; 16.613.800 ; 868 ; 3.801.785 ; 4.636 ; 16.895.442 ; 6.060 ; 38.409.153 ; 1.631 ; 30.148.441 ; 22 ; 1.471.575 ; 1.653 ; 31.620.016 ; 7.713 ; 70.029.169 ;
124;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 117 ; 806.380 ; 431 ; 8.584.364 ; 13.929 ; 8.599.785 ; 16.816 ; 21.845.016 ; 31.293 ; 39.835.545 ; 1.838 ; 23.410.958 ; 188 ; 2.385.910 ; 2.026 ; 25.796.868 ; 33.319 ; 65.632.413 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 7 ; 146.882 ; 288 ; 6.371.022 ; 31.593 ; 18.207.352 ; 35.783 ; 20.480.725 ; 67.671 ; 45.205.981 ; 1.318 ; 11.650.105 ; 271 ; 3.188.415 ; 1.589 ; 14.838.520 ; 69.260 ; 60.044.501 ;
126;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 3 ; 48.458 ; 604 ; 10.823.678 ; 2.748 ; 2.308.127 ; 5.213 ; 16.601.222 ; 8.568 ; 29.781.485 ; 2.452 ; 26.878.827 ; 138 ; 1.827.761 ; 2.590 ; 28.706.588 ; 11.158 ; 58.488.073 ;
127;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 41 ; 586.438 ; 681 ; 14.943.633 ; 2.455 ; 7.054.199 ; 5.646 ; 6.003.854 ; 8.823 ; 28.588.124 ; 1.749 ; 20.762.054 ; 318 ; 7.466.294 ; 2.067 ; 28.228.348 ; 10.890 ; 56.816.472 ;
128;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 6 ; 329 ; 12 ; 11.724 ; 18 ; 12.053 ; 47 ; 27.141.809 ; 73 ; 27.151.017 ; 120 ; 54.292.826 ; 138 ; 54.304.879 ;
129;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 570 ; 14.164.150 ; 363 ; 3.837.566 ; 120 ; 5.835.559 ; 174 ; 1.658.933 ; 1.227 ; 25.496.208 ; 379 ; 5.467.491 ; 668 ; 19.996.601 ; 1.047 ; 25.464.092 ; 2.274 ; 50.960.300 ;
