Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Set/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
137;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 8 ; 17.486 ; 3.650 ; 2.040.880 ; 16.592 ; 19.693.874 ; 20.250 ; 21.752.240 ; 710 ; 18.892.302 ; 55 ; 1.303.428 ; 765 ; 20.195.730 ; 21.015 ; 41.947.970 ;;;;
138;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 992 ; 2.324.303 ; 2.063 ; 19.304.176 ; 3.055 ; 21.628.479 ; 1.706 ; 17.036.127 ; 1 ; 50.000 ; 1.707 ; 17.086.127 ; 4.762 ; 38.714.605 ;;;;
139;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 48 ; 1.266.912 ; 539 ; 11.719.646 ; 122 ; 1.221.338 ; 1.153 ; 3.629.269 ; 1.862 ; 17.837.164 ; 1.107 ; 15.339.488 ; 119 ; 2.479.903 ; 1.226 ; 17.819.391 ; 3.088 ; 35.656.555 ;;;;
140;14.388.334;PARANÁ BANCO S.A.; 38 ; 13.339.416 ; 12 ; 3.409.586 ; 1 ; 100 ; 55 ; 345.310 ; 106 ; 17.094.412 ; 11 ; 4.400.551 ; 18 ; 12.620.575 ; 29 ; 17.021.126 ; 135 ; 34.115.538 ;;;;
141;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 874 ; 4.706.538 ; 1.712 ; 15.759.079 ; 2.586 ; 20.465.617 ; 1.977 ; 11.072.885 ; 4 ; 16.439 ; 1.981 ; 11.089.324 ; 4.567 ; 31.554.941 ;;;;
142;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 175 ; 968.092 ; 28 ; 188.321 ; 738 ; 5.038.068 ; 4.213 ; 9.701.973 ; 5.154 ; 15.896.453 ; 718 ; 7.050.548 ; 79 ; 3.175.049 ; 797 ; 10.225.597 ; 5.951 ; 26.122.050 ;;;;
143;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 3 ; 3 ; 19 ; 2.204 ; 22 ; 2.207 ; 38 ; 12.984.017 ; 21 ; 12.981.820 ; 59 ; 25.965.837 ; 81 ; 25.968.044 ;;;;
144;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 135 ; 5.724.676 ; 72 ; 1.650.114 ; 723 ; 5.387.392 ; 930 ; 12.762.182 ; 641 ; 11.169.340 ; 38 ; 1.776.390 ; 679 ; 12.945.730 ; 1.609 ; 25.707.912 ;;;;
145;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 1.219 ; 4.971.930 ; 1.613 ; 11.377.332 ; 2.832 ; 16.349.262 ; 826 ; 6.515.824 ; 1 ; 40.000 ; 827 ; 6.555.824 ; 3.659 ; 22.905.086 ;;;;
146;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 5 ; 14.012 ; 198 ; 211.005 ; 6.420 ; 10.196.478 ; 6.623 ; 10.421.495 ; 984 ; 10.085.553 ; 4 ; 52.345 ; 988 ; 10.137.899 ; 7.611 ; 20.559.394 ;;;;
147;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 259 ; 635.191 ; 475 ; 10.157.144 ; 734 ; 10.792.335 ; 389 ; 9.532.694 ; 1 ; 527 ; 390 ; 9.533.221 ; 1.124 ; 20.325.556 ;;;;
148;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 991 ; 2.794.895 ; 2.250 ; 9.717.502 ; 3.241 ; 12.512.397 ; 603 ; 6.957.485 ; 2 ; 72.054 ; 605 ; 7.029.539 ; 3.846 ; 19.541.935 ;;;;
149;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 132 ; 214.281 ; 1.484 ; 9.392.983 ; 1.616 ; 9.607.264 ; 1.227 ; 9.426.663 ; 33 ; 226.350 ; 1.260 ; 9.653.012 ; 2.876 ; 19.260.276 ;;;;
150;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 6 ; 103.519 ; 67 ; 206.698 ; 1.772 ; 9.049.359 ; 1.845 ; 9.359.575 ; 1.451 ; 8.972.279 ; 10 ; 24.003 ; 1.461 ; 8.996.282 ; 3.306 ; 18.355.857 ;;;;
151;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 959 ; 4.365.390 ; 1.328 ; 8.294.561 ; 2.287 ; 12.659.951 ; 447 ; 4.206.115 ; 25 ; 288.690 ; 472 ; 4.494.805 ; 2.759 ; 17.154.756 ;;;;
152;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 3 ; 18.271 ; 3.095 ; 1.751.831 ; 9.354 ; 8.147.731 ; 12.452 ; 9.917.833 ; 711 ; 6.408.376 ; 1 ; 11.243 ; 712 ; 6.419.619 ; 13.164 ; 16.337.451 ;;;;
153;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 16 ; 5.269.813 ; 51 ; 2.890.117 ; 67 ; 8.159.930 ; 2 ; 2.900.000 ; 3 ; 3.455.549 ; 5 ; 6.355.549 ; 72 ; 14.515.479 ;;;;
154;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 1.187 ; 756.329 ; 5.145 ; 7.025.741 ; 6.332 ; 7.782.070 ; 1.252 ; 6.251.247 ; 1 ; 8.561 ; 1.253 ; 6.259.808 ; 7.585 ; 14.041.877 ;;;;
155;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 440 ; 587.331 ; 3.664 ; 6.895.999 ; 4.104 ; 7.483.330 ; 650 ; 6.378.409 ; 5 ; 66.000 ; 655 ; 6.444.409 ; 4.759 ; 13.927.739 ;;;;
156;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 56.600 ; 922 ; 2.008.231 ; 1.612 ; 5.934.598 ; 2.536 ; 7.999.429 ; 635 ; 3.985.013 ; 2 ; 14.896 ; 637 ; 3.999.909 ; 3.173 ; 11.999.338 ;;;;
157;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 680 ; 500.757 ; 2.848 ; 5.848.388 ; 3.528 ; 6.349.144 ; 427 ; 5.337.657 ; 5 ; 13.594 ; 432 ; 5.351.251 ; 3.960 ; 11.700.395 ;;;;
158;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 4.723 ; 2.480.276 ; 6.972 ; 5.685.296 ; 11.695 ; 8.165.572 ; 235 ; 3.214.056 ;;; 235 ; 3.214.056 ; 11.930 ; 11.379.628 ;;;;
159;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.996 ; 4.505.874 ; 1.946 ; 4.993.944 ; 3.942 ; 9.499.818 ; 138 ; 761.333 ; 14 ; 125.494 ; 152 ; 886.826 ; 4.094 ; 10.386.644 ;;;;
160;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 11 ; 642.259 ; 9 ; 28.932 ; 489 ; 4.323.551 ; 509 ; 4.994.743 ; 721 ; 4.970.314 ; 8 ; 27.261 ; 729 ; 4.997.576 ; 1.238 ; 9.992.318 ;;;;
161;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 37 ; 696.009 ; 64 ; 2.336.925 ; 14 ; 500.962 ; 261 ; 1.300.369 ; 376 ; 4.834.265 ; 116 ; 3.616.430 ; 48 ; 1.178.842 ; 164 ; 4.795.272 ; 540 ; 9.629.536 ;;;;
162;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 7 ; 93.830 ; 51 ; 693.464 ; 45 ; 548.340 ; 320 ; 2.939.962 ; 423 ; 4.275.596 ; 278 ; 3.256.666 ; 23 ; 236.798 ; 301 ; 3.493.464 ; 724 ; 7.769.060 ;;;;
163;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 16 ; 4.368.021 ; 20 ; 141.644 ; 36 ; 4.509.665 ; 1 ; 106.700 ; 2 ; 2.818.934 ; 3 ; 2.925.634 ; 39 ; 7.435.299 ;;;;
164;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 119 ; 118.536 ; 1.465 ; 3.623.850 ; 1.584 ; 3.742.385 ; 474 ; 3.505.794 ; 2 ; 974 ; 476 ; 3.506.768 ; 2.060 ; 7.249.153 ;;;;
165;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 497 ; 363.768 ; 1.054 ; 3.220.115 ; 1.551 ; 3.583.883 ; 201 ; 2.845.862 ;;; 201 ; 2.845.862 ; 1.752 ; 6.429.745 ;;;;
166;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 349 ; 606.742 ; 52 ; 2.200.886 ; 401 ; 2.807.628 ; 7 ; 2.550.000 ; 4 ; 800.000 ; 11 ; 3.350.000 ; 412 ; 6.157.628 ;;;;
167;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 3 ; 44.067 ; 30 ; 930.450 ; 542 ; 1.667.569 ; 575 ; 2.642.086 ; 220 ; 1.786.518 ; 12 ; 969.561 ; 232 ; 2.756.079 ; 807 ; 5.398.165 ;;;;
168;16.657.210;CHLOE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 200 ; 118.470 ; 3.066 ; 2.668.161 ; 3.266 ; 2.786.631 ; 521 ; 2.537.028 ; 2 ; 9.928 ; 523 ; 2.546.956 ; 3.789 ; 5.333.588 ;;;;
169;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 10 ; 49.574 ; 179 ; 784.525 ; 1.318 ; 1.785.928 ; 1.507 ; 2.620.027 ; 694 ; 1.729.721 ; 58 ; 671.982 ; 752 ; 2.401.703 ; 2.259 ; 5.021.731 ;;;;
170;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 17 ; 771.986 ; 12 ; 614.738 ; 62 ; 1.005.063 ; 91 ; 2.391.787 ; 59 ; 1.806.262 ; 14 ; 642.858 ; 73 ; 2.449.119 ; 164 ; 4.840.906 ;;;;
171;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 240 ; 207.305 ; 667 ; 2.201.784 ; 907 ; 2.409.089 ; 272 ; 1.990.028 ; 5 ; 8.943 ; 277 ; 1.998.971 ; 1.184 ; 4.408.060 ;;;;
172;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;;; 3 ; 44.990 ; 1 ; 1.788.511 ; 7 ; 32.775 ; 11 ; 1.866.275 ; 7 ; 94.039 ; 2 ; 1.791.159 ; 9 ; 1.885.199 ; 20 ; 3.751.474 ;;;;
173;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 26 ; 20.770 ; 1.421 ; 1.599.738 ; 1.447 ; 1.620.508 ; 74 ; 1.601.249 ;;; 74 ; 1.601.249 ; 1.521 ; 3.221.757 ;;;;
174;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 2.164 ; 1.161.929 ; 2.225 ; 1.379.909 ; 4.389 ; 2.541.838 ; 24 ; 204.026 ;;; 24 ; 204.026 ; 4.413 ; 2.745.864 ;;;;
175;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 21.204 ; 5 ; 153.684 ; 1 ; 3.299 ; 118 ; 980.747 ; 125 ; 1.158.934 ; 114 ; 1.134.431 ; 2 ; 24.503 ; 116 ; 1.158.934 ; 241 ; 2.317.869 ;;;;
176;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 16 ; 258.862 ; 32 ; 342.819 ; 48 ; 601.681 ; 1 ; 165.300 ; 1 ; 173.204 ; 2 ; 338.504 ; 50 ; 940.185 ;;;;
177;09.512.542;CODEPE - CORRETORA DE VALORES S.A.;;;;;;; 18 ; 34.043 ; 18 ; 34.043 ; 35 ; 184.043 ; 26 ; 165.000 ; 61 ; 349.043 ; 79 ; 383.086 ;;;;
178;40.161.713;POSITIVA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 17 ; 141.350 ; 17 ; 141.350 ; 12 ; 141.350 ;;; 12 ; 141.350 ; 29 ; 282.699 ;;;;
179;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA.;;;;; 13 ; 7.863 ; 96 ; 137.546 ; 109 ; 145.410 ; 15 ; 113.951 ; 2 ; 3.049 ; 17 ; 117.000 ; 126 ; 262.410 ;;;;
180;09.391.857;BANCO AZTECA DO BRASIL S.A.;;;;; 8 ; 2.080 ; 18 ; 19.909 ; 26 ; 21.989 ;;; 1 ; 97.000 ; 1 ; 97.000 ; 27 ; 118.989 ;;;;
181;33.042.953;CITIBANK N.A.;;;;; 10 ; 4.269 ; 26 ; 27.904 ; 36 ; 32.173 ;;;;; -   ; -   ; 36 ; 32.173 ;;;;
182;17.298.092;BANCO ITAÚ BBA S.A.;;;;;;;;; -   ; -   ; 1 ; 8.420 ;;; 1 ; 8.420 ; 1 ; 8.420 ;;;;
183;58.497.702;BANCO INTERCAP S.A.;;;;;;; 1 ; 618 ; 1 ; 618 ;;;;; -   ; -   ; 1 ; 618 ;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Total;;; 310.823 ; 140.988.848.409 ; 892.690 ; 121.367.006.138 ; 1.496.251 ; 401.332.838.681 ; 2.177.728 ; 410.153.761.783 ; 4.877.492 ; 1.073.842.455.011 ; 380.315 ; 516.240.083.106 ; 380.315 ; 516.301.346.475 ; 760.630 ; 1.032.541.429.581 ; 5.638.122 ; 2.106.383.884.592 ;;;;
"Fonte: Sistema Câmbio; Dados extraídos em: 08.10.2015";;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário incluem os registros de contratos de Arbitragens no País (conta-fato 80), no Exterior (conta-fato 83) e Operações com o BC ;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;;;;;
