Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Mai/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
144;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 717 ; 3.089.662 ; 917 ; 7.187.465 ; 1.634 ; 10.277.127 ; 426 ; 4.099.716 ;;; 426 ; 4.099.716 ; 2.060 ; 14.376.842 ;;;;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 5 ; 14.012 ; 106 ; 119.747 ; 3.265 ; 5.436.297 ; 3.376 ; 5.570.055 ; 510 ; 5.364.726 ; 3 ; 44.257 ; 513 ; 5.408.983 ; 3.889 ; 10.979.039 ;;;;
146;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 491 ; 1.342.300 ; 1.215 ; 4.947.650 ; 1.706 ; 6.289.950 ; 297 ; 3.577.295 ;;; 297 ; 3.577.295 ; 2.003 ; 9.867.244 ;;;;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 73 ; 71.503 ; 770 ; 4.542.397 ; 843 ; 4.613.900 ; 562 ; 4.665.333 ; 23 ; 164.140 ; 585 ; 4.829.473 ; 1.428 ; 9.443.374 ;;;;
148;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 550 ; 2.446.878 ; 739 ; 4.433.399 ; 1.289 ; 6.880.277 ; 210 ; 2.193.536 ; 18 ; 223.576 ; 228 ; 2.417.113 ; 1.517 ; 9.297.389 ;;;;
149;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 2.049 ; 1.205.397 ; 5.191 ; 4.461.848 ; 7.240 ; 5.667.245 ; 361 ; 3.258.451 ;;; 361 ; 3.258.451 ; 7.601 ; 8.925.696 ;;;;
150;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 637 ; 433.550 ; 2.838 ; 4.166.745 ; 3.475 ; 4.600.295 ; 685 ; 3.716.464 ; 1 ; 8.561 ; 686 ; 3.725.025 ; 4.161 ; 8.325.320 ;;;;
151;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 8 ; 1.972.289 ; 27 ; 2.880.928 ; 35 ; 4.853.217 ; 2 ; 2.900.000 ; 1 ; 162.701 ; 3 ; 3.062.701 ; 38 ; 7.915.918 ;;;;
152;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 226 ; 309.792 ; 2.010 ; 3.754.713 ; 2.236 ; 4.064.505 ; 350 ; 3.456.778 ; 1 ; 25.000 ; 351 ; 3.481.778 ; 2.587 ; 7.546.283 ;;;;
153;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 2 ; 26.831 ; 34 ; 79.173 ; 808 ; 3.573.947 ; 844 ; 3.679.951 ; 704 ; 3.525.037 ; 6 ; 3.143 ; 710 ; 3.528.179 ; 1.554 ; 7.208.130 ;;;;
154;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 6 ; 3.504.980 ; 10 ; 122.306 ; 16 ; 3.627.286 ; 1 ; 106.700 ; 2 ; 2.818.934 ; 3 ; 2.925.634 ; 19 ; 6.552.920 ;;;;
155;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 2.600 ; 1.488.520 ; 3.765 ; 3.247.214 ; 6.365 ; 4.735.734 ; 118 ; 1.768.456 ;;; 118 ; 1.768.456 ; 6.483 ; 6.504.190 ;;;;
156;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 56.600 ; 587 ; 1.206.312 ; 1.062 ; 2.980.976 ; 1.651 ; 4.243.888 ; 328 ; 1.836.943 ; 1 ; 3.717 ; 329 ; 1.840.660 ; 1.980 ; 6.084.548 ;;;;
157;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 325 ; 267.589 ; 1.399 ; 2.806.804 ; 1.724 ; 3.074.393 ; 200 ; 2.554.066 ; 4 ; 2.284 ; 204 ; 2.556.349 ; 1.928 ; 5.630.743 ;;;;
158;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.108 ; 2.180.158 ; 1.057 ; 2.602.426 ; 2.165 ; 4.782.585 ; 69 ; 450.003 ; 9 ; 47.650 ; 78 ; 497.654 ; 2.243 ; 5.280.238 ;;;;
159;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 15 ; 272.586 ; 23 ; 1.048.881 ; 9 ; 449.523 ; 130 ; 791.145 ; 177 ; 2.562.134 ; 54 ; 1.849.652 ; 23 ; 706.348 ; 77 ; 2.556.000 ; 254 ; 5.118.134 ;;;;
160;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 3 ; 35.610 ; 22 ; 291.115 ; 24 ; 321.397 ; 177 ; 1.615.136 ; 226 ; 2.263.258 ; 144 ; 1.707.626 ; 15 ; 165.466 ; 159 ; 1.873.092 ; 385 ; 4.136.350 ;;;;
161;16.657.210;CHLOE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 169 ; 105.414 ; 2.369 ; 1.949.538 ; 2.538 ; 2.054.952 ; 409 ; 1.884.562 ; 1 ; 9.329 ; 410 ; 1.893.891 ; 2.948 ; 3.948.843 ;;;;
162;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 58 ; 49.468 ; 750 ; 1.941.524 ; 808 ; 1.990.993 ; 233 ; 1.892.395 ; 1 ; 92 ; 234 ; 1.892.487 ; 1.042 ; 3.883.480 ;;;;
163;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 283 ; 196.620 ; 609 ; 1.848.495 ; 892 ; 2.045.116 ; 105 ; 1.624.559 ;;; 105 ; 1.624.559 ; 997 ; 3.669.675 ;;;;
164;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 9.000 ; 86 ; 419.960 ; 750 ; 1.049.078 ; 837 ; 1.478.038 ; 384 ; 995.159 ; 29 ; 356.208 ; 413 ; 1.351.367 ; 1.250 ; 2.829.406 ;;;;
165;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 22.915 ; 15 ; 363.411 ; 270 ; 948.157 ; 287 ; 1.334.483 ; 110 ; 1.020.371 ; 4 ; 410.646 ; 114 ; 1.431.017 ; 401 ; 2.765.499 ;;;;
166;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 130 ; 118.891 ; 361 ; 1.290.488 ; 491 ; 1.409.379 ; 144 ; 1.168.985 ; 4 ; 4.443 ; 148 ; 1.173.427 ; 639 ; 2.582.806 ;;;;
167;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 163 ; 360.879 ; 203 ; 1.027.627 ; 366 ; 1.388.506 ; 67 ; 674.500 ;;; 67 ; 674.500 ; 433 ; 2.063.006 ;;;;
168;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 7 ; 11.035 ; 713 ; 878.877 ; 720 ; 889.912 ; 37 ; 878.418 ;;; 37 ; 878.418 ; 757 ; 1.768.330 ;;;;
169;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 5 ; 273.569 ; 5 ; 25.044 ; 150 ; 580.010 ; 160 ; 878.623 ; 149 ; 828.557 ;;; 149 ; 828.557 ; 309 ; 1.707.180 ;;;;
170;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 21.204 ; 2 ; 79.817 ;;; 65 ; 743.465 ; 68 ; 844.486 ; 60 ; 823.282 ; 1 ; 21.204 ; 61 ; 844.486 ; 129 ; 1.688.972 ;;;;
171;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 1.169 ; 632.975 ; 1.215 ; 781.713 ; 2.384 ; 1.414.689 ; 15 ; 128.327 ;;; 15 ; 128.327 ; 2.399 ; 1.543.015 ;;;;
172;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 194 ; 359.994 ; 24 ; 294.552 ; 218 ; 654.546 ; 2 ; 400.000 ; 2 ; 400.000 ; 4 ; 800.000 ; 222 ; 1.454.546 ;;;;
173;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 2 ; 118.766 ; 11 ; 266.347 ;;; 2 ; 15.203 ; 15 ; 400.316 ; 11 ; 280.448 ; 3 ; 117.614 ; 14 ; 398.062 ; 29 ; 798.378 ;;;;
174;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 17 ; 304.426 ; 17 ; 304.426 ; 1 ; 165.300 ; 1 ; 173.204 ; 2 ; 338.504 ; 19 ; 642.930 ;;;;
175;40.161.713;POSITIVA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 12 ; 127.104 ; 12 ; 127.104 ; 7 ; 127.104 ;;; 7 ; 127.104 ; 19 ; 254.207 ;;;;
176;09.512.542;CODEPE - CORRETORA DE VALORES S.A.;;;;;;; 15 ; 31.484 ; 15 ; 31.484 ; 21 ; 101.484 ;;; 21 ; 101.484 ; 36 ; 132.968 ;;;;
177;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA.;;;;; 10 ; 6.424 ; 54 ; 65.387 ; 64 ; 71.812 ; 7 ; 49.476 ; 2 ; 3.049 ; 9 ; 52.525 ; 73 ; 124.336 ;;;;
178;09.391.857;BANCO AZTECA DO BRASIL S.A.;;;;; 8 ; 2.080 ; 17 ; 19.862 ; 25 ; 21.942 ;;; 1 ; 97.000 ; 1 ; 97.000 ; 26 ; 118.942 ;;;;
179;33.042.953;CITIBANK N.A.;;;;; 5 ; 2.273 ; 14 ; 18.705 ; 19 ; 20.978 ;;;;; -   ; -   ; 19 ; 20.978 ;;;;
180;17.298.092;BANCO ITAÚ BBA S.A.;;;;;;;;; -   ; -   ; 1 ; 8.420 ;;; 1 ; 8.420 ; 1 ; 8.420 ;;;;
181;58.497.702;BANCO INTERCAP S.A.;;;;;;; 1 ; 618 ; 1 ; 618 ;;;;; -   ; -   ; 1 ; 618 ;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Total;;; 163.271 ; 78.432.766.837 ; 501.929 ; 70.097.598.653 ; 805.867 ; 239.319.748.749 ; 1.218.775 ; 232.171.347.312 ; 2.689.842 ; 620.021.461.552 ; 198.052 ; 285.457.967.192 ; 198.052 ; 285.478.898.007 ; 396.104 ; 570.936.865.200 ; 3.085.946 ; 1.190.958.326.751 ;;;;
"Fonte: Sistema Câmbio; Dados extraídos em: 09.06.2015";;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário incluem os registros de contratos de Arbitragens no País (conta-fato 80), no Exterior (conta-fato 83) e Operações com o BC ;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;;;;;
