Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Agosto/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
55;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 69 ; 2.790.364 ; 346 ; 1.100.283 ; 75.573 ; 89.203.246 ; 191.311 ; 74.568.869 ; 267.299 ; 167.662.762 ; 6 ; 113.042.660 ; 8 ; 36.715.250 ; 14 ; 149.757.910 ; 267.313 ; 317.420.672 ;
56;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 8 ; 14.046.380 ; 300 ; 31.519.279 ; 155 ; 44.539.837 ; 1.290 ; 99.127.971 ; 1.753 ; 189.233.467 ; 69 ; 83.951.680 ; 52 ; 15.464.747 ; 121 ; 99.416.427 ; 1.874 ; 288.649.894 ;
57;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 23 ; 1.741.013 ; 353 ; 17.277.814 ; 308 ; 51.604.113 ; 1.071 ; 94.626.181 ; 1.755 ; 165.249.121 ; 269 ; 75.305.017 ; 42 ; 16.863.525 ; 311 ; 92.168.542 ; 2.066 ; 257.417.663 ;
58;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 11.815 ; 24.853.194 ; 78.036 ; 117.171.651 ; 89.851 ; 142.024.845 ; 363 ; 92.498.603 ; -   ; -   ; 363 ; 92.498.603 ; 90.214 ; 234.523.448 ;
59;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 11 ; 838.088 ; 216 ; 4.954.651 ; 527 ; 54.860.697 ; 3.627 ; 51.219.482 ; 4.381 ; 111.872.918 ; 527 ; 33.751.103 ; 136 ; 33.224.489 ; 663 ; 66.975.592 ; 5.044 ; 178.848.510 ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 136 ; 2.837.960 ; 1.047 ; 28.995.616 ; 1.021 ; 9.760.157 ; 2.307 ; 16.743.656 ; 4.511 ; 58.337.389 ; 623 ; 55.162.971 ; 154 ; 22.063.903 ; 777 ; 77.226.874 ; 5.288 ; 135.564.263 ;
61;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 872 ; 273.426 ; 27.673 ; 7.302.341 ; 142.456 ; 50.454.403 ; 204.766 ; 51.179.698 ; 375.767 ; 109.209.868 ; 46 ; 11.578.279 ; 76 ; 4.758.183 ; 122 ; 16.336.462 ; 375.889 ; 125.546.330 ;
62;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 231 ; 5.203.782 ; 695 ; 18.006.608 ; 9.853 ; 24.480.860 ; 18.887 ; 32.396.736 ; 29.666 ; 80.087.986 ; 787 ; 30.345.446 ; 97 ; 9.629.106 ; 884 ; 39.974.552 ; 30.550 ; 120.062.538 ;
63;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 9 ; 202.612 ; 854 ; 51.240.105 ; 47 ; 397.688 ; 152 ; 4.604.919 ; 1.062 ; 56.445.324 ; 1.026 ; 57.586.413 ; 72 ; 2.371.679 ; 1.098 ; 59.958.092 ; 2.160 ; 116.403.416 ;
64;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 200 ; 3.859.700 ; 1.468 ; 37.498.917 ; 356 ; 5.849.340 ; 822 ; 11.167.998 ; 2.846 ; 58.375.955 ; 478 ; 43.269.855 ; 52 ; 4.322.471 ; 530 ; 47.592.326 ; 3.376 ; 105.968.281 ;
65;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 264 ; 36.361.973 ; 156 ; 8.497.135 ; 26 ; 9.783.191 ; 94 ; 6.074.900 ; 540 ; 60.717.199 ; 9 ; 9.936.172 ; 14 ; 27.670.568 ; 23 ; 37.606.740 ; 563 ; 98.323.939 ;
66;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 105 ; 2.197.607 ; 969 ; 18.982.012 ; 7.794 ; 9.988.184 ; 13.852 ; 20.730.460 ; 22.720 ; 51.898.263 ; 2.454 ; 35.903.366 ; 288 ; 8.492.628 ; 2.742 ; 44.395.994 ; 25.462 ; 96.294.257 ;
67;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 59 ; 1.161.867 ; 513 ; 7.859.081 ; 13.319 ; 17.031.123 ; 37.962 ; 33.169.933 ; 51.853 ; 59.222.004 ; 1.074 ; 29.292.073 ; 79 ; 6.787.602 ; 1.153 ; 36.079.675 ; 53.006 ; 95.301.679 ;
68;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 294 ; 21.589.949 ; 578 ; 16.980.422 ; 216 ; 4.030.411 ; 92 ; 20.150.910 ; 1.180 ; 62.751.692 ; 8 ; 16.000.000 ; 5 ; 15.327.390 ; 13 ; 31.327.390 ; 1.193 ; 94.079.082 ;
69;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 138 ; 3.290.278 ; 937 ; 32.204.554 ; 493 ; 4.865.478 ; 761 ; 5.998.422 ; 2.329 ; 46.358.732 ; 461 ; 34.790.661 ; 70 ; 4.750.490 ; 531 ; 39.541.151 ; 2.860 ; 85.899.883 ;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 77 ; 3.447.893 ; 781 ; 27.310.978 ; 226 ; 4.928.659 ; 588 ; 7.148.817 ; 1.672 ; 42.836.347 ; 962 ; 32.948.724 ; 188 ; 6.888.336 ; 1.150 ; 39.837.060 ; 2.822 ; 82.673.407 ;
71;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 57 ; 10.260.297 ; 103 ; 9.555.900 ; 25 ; 412.273 ; 72 ; 1.894.061 ; 257 ; 22.122.531 ; 141 ; 29.329.344 ; 90 ; 28.263.052 ; 231 ; 57.592.396 ; 488 ; 79.714.927 ;
72;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 8 ; 164.961 ; 23 ; 781.556 ; 4 ; 11.915.693 ; 61 ; 23.001.174 ; 96 ; 35.863.384 ; 7 ; 25.563.052 ; 4 ; 12.089.472 ; 11 ; 37.652.524 ; 107 ; 73.515.908 ;
73;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 4 ; 54.384 ; 18 ; 5.109.986 ; 50 ; 24.194.461 ; 95 ; 23.549.388 ; 167 ; 52.908.219 ; 24 ; 8.168.691 ; 16 ; 3.730.086 ; 40 ; 11.898.777 ; 207 ; 64.806.996 ;
74;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; -   ; -   ; 90 ; 87.559 ; 28.958 ; 12.394.512 ; 40.106 ; 28.290.924 ; 69.154 ; 40.772.995 ; 2.451 ; 19.046.866 ; 1.119 ; 3.407.876 ; 3.570 ; 22.454.742 ; 72.724 ; 63.227.737 ;
75;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 62 ; 1.396.388 ; 636 ; 13.664.639 ; 320 ; 8.912.717 ; 525 ; 5.469.872 ; 1.543 ; 29.443.616 ; 1.038 ; 19.401.766 ; 278 ; 10.552.979 ; 1.316 ; 29.954.745 ; 2.859 ; 59.398.361 ;
76;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 1 ; 82.069 ; 12 ; 2.646.622 ; 62 ; 8.501.048 ; 158 ; 20.806.660 ; 233 ; 32.036.399 ; 49 ; 19.796.845 ; 11 ; 5.002.782 ; 60 ; 24.799.627 ; 293 ; 56.836.026 ;
77;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 15 ; 289.584 ; 82 ; 849.108 ; 4.598 ; 2.136.999 ; 4.314 ; 13.291.974 ; 9.009 ; 16.567.665 ; 1.027 ; 25.401.649 ; 120 ; 14.625.778 ; 1.147 ; 40.027.427 ; 10.156 ; 56.595.092 ;
78;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 2 ; 1.020.538 ; 40 ; 5.889.942 ; 23 ; 164.214 ; 59 ; 17.823.909 ; 124 ; 24.898.603 ; 9 ; 26.282.826 ; 3 ; 284.488 ; 12 ; 26.567.314 ; 136 ; 51.465.917 ;
79;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 7 ; 4.356.772 ; 7 ; 374.667 ; 12 ; 319.016 ; 26 ; 5.050.455 ; 9 ; 28.957.134 ; 4 ; 8.709.320 ; 13 ; 37.666.454 ; 39 ; 42.716.909 ;
80;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 16 ; 5.689.686 ; 13 ; 17.360.107 ; 29 ; 23.049.793 ; 2 ; 14.126.000 ; 3 ; 3.800.000 ; 5 ; 17.926.000 ; 34 ; 40.975.793 ;
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 95 ; 6.971.906 ; 346 ; 10.926.688 ; 714 ; 2.973.644 ; 1.792 ; 4.683.830 ; 2.947 ; 25.556.068 ; 464 ; 10.338.253 ; 91 ; 4.665.344 ; 555 ; 15.003.597 ; 3.502 ; 40.559.665 ;
82;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 37 ; 593.754 ; 604 ; 14.123.926 ; 46 ; 720.086 ; 54 ; 1.007.680 ; 741 ; 16.445.446 ; 534 ; 15.291.213 ; 80 ; 1.420.836 ; 614 ; 16.712.049 ; 1.355 ; 33.157.495 ;
83;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 3 ; 152.488 ; -   ; -   ; 17 ; 11.160.116 ; 9 ; 3.453.783 ; 29 ; 14.766.387 ; -   ; -   ; 2 ; 18.000.000 ; 2 ; 18.000.000 ; 31 ; 32.766.387 ;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 21 ; 443.772 ; 368 ; 9.829.214 ; 153 ; 2.014.410 ; 536 ; 4.395.183 ; 1.078 ; 16.682.579 ; 740 ; 13.826.034 ; 159 ; 2.059.843 ; 899 ; 15.885.877 ; 1.977 ; 32.568.456 ;
85;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 3 ; 90.813 ; 259 ; 8.949.155 ; 193 ; 890.294 ; 638 ; 5.530.632 ; 1.093 ; 15.460.894 ; 237 ; 14.452.674 ; 8 ; 906.565 ; 245 ; 15.359.239 ; 1.338 ; 30.820.133 ;
86;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 3 ; 6.631.950 ; 7 ; 533.924 ; 3 ; 3.000.200 ; 11 ; 64.343 ; 24 ; 10.230.417 ; 11 ; 5.592.650 ; 15 ; 14.663.603 ; 26 ; 20.256.253 ; 50 ; 30.486.670 ;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 12 ; 5.374.439 ; 28 ; 2.865.035 ; 46 ; 792.436 ; 157 ; 5.331.589 ; 243 ; 14.363.499 ; 56 ; 8.551.255 ; 18 ; 5.849.110 ; 74 ; 14.400.365 ; 317 ; 28.763.864 ;
88;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 1 ; 13.180 ; 1.105 ; 485.071 ; 746 ; 399.287 ; 1.852 ; 897.538 ; 44 ; 13.124.916 ; 41 ; 13.209.838 ; 85 ; 26.334.754 ; 1.937 ; 27.232.292 ;
89;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 134 ; 3.540.477 ; 2.643 ; 1.757.147 ; 2.543 ; 5.096.863 ; 5.320 ; 10.394.487 ; 577 ; 11.686.345 ; 69 ; 4.803.486 ; 646 ; 16.489.831 ; 5.966 ; 26.884.318 ;
90;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 2 ; 113.450 ; 63 ; 7.060.854 ; 100 ; 3.299.080 ; 98 ; 3.239.684 ; 263 ; 13.713.068 ; 31 ; 9.783.236 ; 14 ; 2.920.000 ; 45 ; 12.703.236 ; 308 ; 26.416.304 ;
91;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 36 ; 3.122.387 ; 3 ; 42.467 ; 39 ; 5.761.844 ; 46 ; 1.678.824 ; 124 ; 10.605.522 ; 9 ; 3.845.000 ; 28 ; 11.720.000 ; 37 ; 15.565.000 ; 161 ; 26.170.522 ;
92;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 4.659 ; 7 ; 72.928 ; 969 ; 12.276.485 ; 464 ; 12.413.152 ; 1.441 ; 24.767.224 ; 20 ; 475.568 ; 11 ; 284.319 ; 31 ; 759.887 ; 1.472 ; 25.527.111 ;
93;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 2 ; 1.126.685 ; 8 ; 588.547 ; 10 ; 1.566.339 ; 16 ; 4.729.970 ; 36 ; 8.011.541 ; 4 ; 9.554.894 ; 5 ; 7.014.948 ; 9 ; 16.569.842 ; 45 ; 24.581.383 ;
94;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 5 ; 1.378.194 ; 19 ; 7.350.814 ; 6 ; 2.183.287 ; 43 ; 525.523 ; 73 ; 11.437.818 ; 4 ; 7.000.000 ; 2 ; 5.500.000 ; 6 ; 12.500.000 ; 79 ; 23.937.818 ;
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 65.677 ; 1.288 ; 840.529 ; 1.684 ; 1.883.626 ; 2.979 ; 2.789.832 ; 307 ; 9.774.100 ; 74 ; 8.670.700 ; 381 ; 18.444.800 ; 3.360 ; 21.234.632 ;
96;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 21 ; 5.577.697 ; 14 ; 2.980.207 ; 8 ; 76.426 ; 34 ; 553.358 ; 77 ; 9.187.688 ; 7 ; 4.150.257 ; 10 ; 6.270.070 ; 17 ; 10.420.327 ; 94 ; 19.608.015 ;
97;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 3 ; 24.443 ; 22 ; 297.035 ; 1.373 ; 891.003 ; 1.572 ; 2.385.406 ; 2.970 ; 3.597.887 ; 545 ; 8.826.780 ; 99 ; 7.060.509 ; 644 ; 15.887.289 ; 3.614 ; 19.485.176 ;
98;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 9 ; 4.438.901 ; 16 ; 1.243.359 ; 22 ; 4.533.857 ; 46 ; 3.414.852 ; 93 ; 13.630.969 ; 2 ; 382.965 ; 3 ; 5.384.489 ; 5 ; 5.767.454 ; 98 ; 19.398.423 ;
99;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 3 ; 46.768 ; 151 ; 7.462.451 ; 55 ; 1.012.067 ; 237 ; 1.120.015 ; 446 ; 9.641.301 ; 235 ; 8.573.394 ; 37 ; 1.053.040 ; 272 ; 9.626.434 ; 718 ; 19.267.735 ;
100;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 28 ; 266.548 ; 192 ; 3.350.892 ; 3.039 ; 2.824.907 ; 3.943 ; 3.257.482 ; 7.202 ; 9.699.829 ; 581 ; 5.531.576 ; 138 ; 2.019.102 ; 719 ; 7.550.678 ; 7.921 ; 17.250.507 ;
101;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 33 ; 1.237.735 ; 180 ; 4.557.995 ; 3.995 ; 1.995.155 ; 3.729 ; 2.613.008 ; 7.937 ; 10.403.893 ; 238 ; 5.352.993 ; 46 ; 1.443.797 ; 284 ; 6.796.790 ; 8.221 ; 17.200.683 ;
102;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 1 ; 87.550 ; 24 ; 1.434.737 ; 1.067 ; 633.090 ; 716 ; 5.534.214 ; 1.808 ; 7.689.591 ; 240 ; 7.084.358 ; 35 ; 833.655 ; 275 ; 7.918.013 ; 2.083 ; 15.607.604 ;
103;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 12 ; 2.778.782 ; 13 ; 639.547 ; 53 ; 2.112.472 ; 38 ; 1.203.361 ; 116 ; 6.734.162 ; 48 ; 1.843.748 ; 57 ; 4.891.255 ; 105 ; 6.735.003 ; 221 ; 13.469.165 ;
104;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 2 ; 52.940 ; 12.404 ; 2.965.528 ; 9.885 ; 5.625.685 ; 22.291 ; 8.644.153 ; 264 ; 3.461.345 ; 12 ; 762.128 ; 276 ; 4.223.473 ; 22.567 ; 12.867.626 ;
105;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; -   ; -   ; 1 ; 39.402 ; 239 ; 154.915 ; 640 ; 617.041 ; 880 ; 811.358 ; 103 ; 5.949.290 ; 23 ; 5.444.200 ; 126 ; 11.393.490 ; 1.006 ; 12.204.848 ;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 4 ; 154.085 ; 6.179 ; 3.347.477 ; 7.281 ; 4.820.540 ; 13.464 ; 8.322.102 ; 996 ; 1.779.830 ; 14 ; 202.847 ; 1.010 ; 1.982.677 ; 14.474 ; 10.304.779 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 95 ; 361.279 ; 67 ; 1.134.040 ; 308 ; 3.990.373 ; 259 ; 1.059.295 ; 729 ; 6.544.987 ; 46 ; 492.844 ; 35 ; 2.638.724 ; 81 ; 3.131.568 ; 810 ; 9.676.555 ;
108;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 24 ; 482.946 ; 70 ; 668.080 ; 1.170 ; 978.986 ; 2.473 ; 2.952.657 ; 3.737 ; 5.082.669 ; 592 ; 3.356.044 ; 54 ; 1.199.746 ; 646 ; 4.555.790 ; 4.383 ; 9.638.459 ;
109;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 5 ; 2.892.277 ; 537 ; 321.963 ; 26 ; 19.681 ; 568 ; 3.233.921 ; 3 ; 4.400.000 ; 9 ; 1.821.447 ; 12 ; 6.221.447 ; 580 ; 9.455.368 ;
110;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 148.599 ; 8 ; 8.787.795 ; 10 ; 8.936.394 ; -   ; -   ; -   ; -   ; -   ; -   ; 10 ; 8.936.394 ;
111;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 8 ; 443.213 ; 54 ; 1.527.000 ; 89 ; 696.536 ; 269 ; 1.744.044 ; 420 ; 4.410.793 ; 117 ; 3.096.922 ; 47 ; 965.546 ; 164 ; 4.062.468 ; 584 ; 8.473.261 ;
112;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 14 ; 79.051 ; 95 ; 1.374.946 ; 129 ; 672.509 ; 271 ; 2.172.929 ; 509 ; 4.299.435 ; 246 ; 3.464.855 ; 66 ; 660.139 ; 312 ; 4.124.994 ; 821 ; 8.424.429 ;
113;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 12.000 ; 1 ; 12.000 ; 1 ; 2.600.000 ; 2 ; 5.200.000 ; 3 ; 7.800.000 ; 4 ; 7.812.000 ;
114;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 16 ; 292.265 ; 50 ; 1.043.690 ; 130 ; 1.861.900 ; 196 ; 3.197.855 ; 85 ; 2.120.347 ; 43 ; 1.012.676 ; 128 ; 3.133.023 ; 324 ; 6.330.878 ;
115;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 5 ; 28.714 ; 56 ; 735.177 ; 1.057 ; 601.340 ; 1.442 ; 1.798.485 ; 2.560 ; 3.163.716 ; 181 ; 1.945.846 ; 11 ; 51.167 ; 192 ; 1.997.013 ; 2.752 ; 5.160.729 ;
116;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 1 ; 2.219 ; 57 ; 1.524.583 ; 45 ; 167.676 ; 305 ; 1.037.460 ; 408 ; 2.731.938 ; 150 ; 2.417.240 ; -   ; -   ; 150 ; 2.417.240 ; 558 ; 5.149.178 ;
117;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 18 ; 1.931.460 ; 3 ; 89.135 ; 15 ; 406.368 ; 22 ; 13.762 ; 58 ; 2.440.725 ; 1 ; 55.000 ; 11 ; 2.230.000 ; 12 ; 2.285.000 ; 70 ; 4.725.725 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 22 ; 543.301 ; 1.930 ; 1.230.419 ; 3.015 ; 1.546.326 ; 4.967 ; 3.320.046 ; 140 ; 1.048.877 ; 25 ; 255.385 ; 165 ; 1.304.262 ; 5.132 ; 4.624.308 ;
119;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; -   ; -   ; 66 ; 1.290.496 ; 202 ; 421.349 ; 549 ; 494.329 ; 817 ; 2.206.174 ; 172 ; 1.754.861 ; 22 ; 398.125 ; 194 ; 2.152.986 ; 1.011 ; 4.359.160 ;
120;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 39 ; 669.919 ; 211 ; 97.265 ; 489 ; 1.334.397 ; 739 ; 2.101.581 ; 236 ; 1.950.085 ; 8 ; 37.524 ; 244 ; 1.987.609 ; 983 ; 4.089.190 ;
121;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 1 ; 3.518 ; 26 ; 1.782.531 ; -   ; -   ; 6 ; 160.451 ; 33 ; 1.946.500 ; 22 ; 1.973.235 ; 2 ; 33.771 ; 24 ; 2.007.006 ; 57 ; 3.953.506 ;
122;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 25 ; 1.195.540 ; 5 ; 696.439 ; 38 ; 550.113 ; 68 ; 2.442.092 ; 10 ; 1.315.851 ; -   ; -   ; 10 ; 1.315.851 ; 78 ; 3.757.943 ;
123;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 4 ; 46.349 ; 21 ; 589.555 ; 39 ; 873.125 ; 30 ; 267.155 ; 94 ; 1.776.184 ; 74 ; 920.971 ; 64 ; 983.734 ; 138 ; 1.904.705 ; 232 ; 3.680.889 ;
124;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 3 ; 1.106.860 ; 2 ; 1.575.026 ; 16 ; 74.143 ; 63 ; 904.270 ; 84 ; 3.660.299 ; -   ; -   ; -   ; -   ; -   ; -   ; 84 ; 3.660.299 ;
125;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 1 ; 550 ; 7 ; 1.693.000 ; -   ; -   ; 8 ; 1.693.550 ; 1 ; 8.500 ; 7 ; 1.701.000 ; 8 ; 1.709.500 ; 16 ; 3.403.050 ;
126;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 41.275 ; 220 ; 1.578.729 ; 223 ; 1.620.004 ; 197 ; 1.578.342 ; 2 ; 40.894 ; 199 ; 1.619.236 ; 422 ; 3.239.240 ;
127;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 3 ; 4.592 ; 36 ; 115.749 ; 245 ; 1.506.846 ; 284 ; 1.627.187 ; 3 ; 1.320.000 ; 2 ; 220.519 ; 5 ; 1.540.519 ; 289 ; 3.167.706 ;
128;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 6 ; 206.166 ; 18 ; 445.688 ; 8 ; 127.999 ; 38 ; 816.006 ; 70 ; 1.595.859 ; 39 ; 1.220.648 ; 5 ; 293.118 ; 44 ; 1.513.766 ; 114 ; 3.109.625 ;
