Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Março/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
71;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 58 ; 2.286.566 ; 758 ; 25.728.997 ; 184 ; 2.544.918 ; 564 ; 7.003.275 ; 1.564 ; 37.563.756 ; 912 ; 32.073.982 ; 127 ; 4.182.170 ; 1.039 ; 36.256.152 ; 2.603 ; 73.819.908 ;
72;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 78 ; 1.261.757 ; 679 ; 14.300.770 ; 381 ; 12.566.055 ; 704 ; 8.495.531 ; 1.842 ; 36.624.113 ; 1.181 ; 21.318.102 ; 306 ; 12.352.092 ; 1.487 ; 33.670.194 ; 3.329 ; 70.294.307 ;
73;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 301 ; 19.109.819 ; 552 ; 17.482.566 ; 250 ; 5.370.466 ; 111 ; 17.057.256 ; 1.214 ; 59.020.107 ; 3 ; 7.000.000 ; 1 ; 2.000.000 ; 4 ; 9.000.000 ; 1.218 ; 68.020.107 ;
74;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 193 ; 3.494.117 ; 327 ; 9.585.744 ; 2.848 ; 16.628.946 ; 9.426 ; 14.603.235 ; 12.794 ; 44.312.042 ; 223 ; 13.091.559 ; 87 ; 9.088.184 ; 310 ; 22.179.743 ; 13.104 ; 66.491.785 ;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; -   ; -   ; 33 ; 14.158.605 ; 64 ; 6.489.156 ; 147 ; 11.949.642 ; 244 ; 32.597.403 ; 50 ; 25.385.594 ; 23 ; 5.737.605 ; 73 ; 31.123.199 ; 317 ; 63.720.602 ;
76;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 7 ; 104.537 ; 15 ; 176.746 ; 1.617 ; 922.738 ; 1.384 ; 28.981.450 ; 3.023 ; 30.185.471 ; 842 ; 30.100.572 ; 46 ; 1.969.921 ; 888 ; 32.070.493 ; 3.911 ; 62.255.964 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 1 ; 15 ; 73 ; 65.733 ; 37.296 ; 13.851.913 ; 36.233 ; 25.645.663 ; 73.603 ; 39.563.324 ; 2.090 ; 16.281.306 ; 1.679 ; 4.143.304 ; 3.769 ; 20.424.610 ; 77.372 ; 59.987.934 ;
78;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 10 ; 158.576 ; 522 ; 23.479.893 ; 26 ; 188.203 ; 47 ; 299.052 ; 605 ; 24.125.724 ; 554 ; 23.930.675 ; 39 ; 498.509 ; 593 ; 24.429.184 ; 1.198 ; 48.554.908 ;
79;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 46 ; 620.266 ; 206 ; 1.544.709 ; 15.277 ; 11.672.299 ; 29.220 ; 17.502.944 ; 44.749 ; 31.340.218 ; 444 ; 9.604.515 ; 32 ; 2.647.931 ; 476 ; 12.252.446 ; 45.225 ; 43.592.664 ;
80;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 13 ; 2.899.600 ; 72 ; 5.084.439 ; 20 ; 1.301.361 ; 119 ; 1.590.204 ; 224 ; 10.875.604 ; 112 ; 16.921.153 ; 43 ; 14.461.726 ; 155 ; 31.382.879 ; 379 ; 42.258.483 ;
81;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; -   ; -   ; 26 ; 1.622.249 ; 14 ; 5.699.564 ; 38 ; 14.074.774 ; 78 ; 21.396.587 ; 11 ; 15.309.487 ; 6 ; 5.530.478 ; 17 ; 20.839.965 ; 95 ; 42.236.552 ;
82;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 79 ; 5.551.826 ; 307 ; 10.163.070 ; 2.310 ; 2.978.714 ; 1.352 ; 7.114.828 ; 4.048 ; 25.808.438 ; 380 ; 12.295.761 ; 71 ; 3.597.857 ; 451 ; 15.893.618 ; 4.499 ; 41.702.056 ;
83;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 32 ; 537.722 ; 670 ; 17.045.115 ; 46 ; 1.379.039 ; 80 ; 950.156 ; 828 ; 19.912.032 ; 595 ; 18.408.290 ; 91 ; 2.255.526 ; 686 ; 20.663.816 ; 1.514 ; 40.575.848 ;
84;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 5 ; 926.690 ; 26 ; 1.943.385 ; 74 ; 2.860.612 ; 71 ; 4.544.547 ; 176 ; 10.275.234 ; 26 ; 19.311.980 ; 11 ; 9.010.869 ; 37 ; 28.322.849 ; 213 ; 38.598.083 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 37 ; 701.773 ; 385 ; 10.518.286 ; 128 ; 2.810.026 ; 524 ; 6.517.824 ; 1.074 ; 20.547.909 ; 571 ; 15.077.025 ; 112 ; 1.545.827 ; 683 ; 16.622.852 ; 1.757 ; 37.170.761 ;
86;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 24 ; 900.602 ; 172 ; 8.566.046 ; 56 ; 1.047.237 ; 269 ; 3.541.998 ; 521 ; 14.055.883 ; 235 ; 11.089.789 ; 34 ; 960.551 ; 269 ; 12.050.340 ; 790 ; 26.106.223 ;
87;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; -   ; -   ; 7 ; 159.230 ; 3.082 ; 1.295.899 ; 1.735 ; 2.806.181 ; 4.824 ; 4.261.310 ; 315 ; 10.571.569 ; 47 ; 8.902.512 ; 362 ; 19.474.081 ; 5.186 ; 23.735.391 ;
88;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.017 ; 362.787 ; 700 ; 312.717 ; 1.717 ; 675.504 ; 49 ; 11.114.861 ; 40 ; 11.167.024 ; 89 ; 22.281.885 ; 1.806 ; 22.957.389 ;
89;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 1 ; 240.090 ; 59 ; 9.521.081 ; 217 ; 1.455.196 ; 277 ; 11.216.367 ; 4 ; 1.313.250 ; 2 ; 9.350.000 ; 6 ; 10.663.250 ; 283 ; 21.879.617 ;
90;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 43.179 ; 88 ; 2.220.737 ; 2.795 ; 2.243.717 ; 2.090 ; 4.460.670 ; 4.974 ; 8.968.303 ; 460 ; 8.242.325 ; 48 ; 3.683.137 ; 508 ; 11.925.462 ; 5.482 ; 20.893.765 ;
91;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 37 ; 917.396 ; 142 ; 5.355.587 ; 4.667 ; 2.149.218 ; 3.599 ; 3.572.111 ; 8.445 ; 11.994.312 ; 321 ; 7.520.223 ; 41 ; 1.336.285 ; 362 ; 8.856.508 ; 8.807 ; 20.850.820 ;
92;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 97 ; 2.266.952 ; 16 ; 1.988.999 ; 68 ; 6.143.926 ; 181 ; 10.399.877 ; 108 ; 8.249.216 ; 10 ; 1.670.682 ; 118 ; 9.919.898 ; 299 ; 20.319.775 ;
93;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 5 ; 40.779 ; 1.555 ; 728.203 ; 1.086 ; 1.766.172 ; 2.646 ; 2.535.154 ; 163 ; 9.004.129 ; 80 ; 7.915.208 ; 243 ; 16.919.337 ; 2.889 ; 19.454.491 ;
94;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 4 ; 80.506 ; 55 ; 3.661.595 ; 89 ; 3.027.153 ; 107 ; 3.559.694 ; 255 ; 10.328.948 ; 31 ; 6.565.588 ; 6 ; 2.440.000 ; 37 ; 9.005.588 ; 292 ; 19.334.536 ;
95;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 1 ; 900.000 ; 7 ; 2.342.634 ; 556 ; 377.524 ; 29 ; 4.086.088 ; 593 ; 7.706.246 ; 16 ; 8.080.135 ; 17 ; 2.898.965 ; 33 ; 10.979.100 ; 626 ; 18.685.346 ;
96;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; -   ; -   ; 227 ; 5.284.887 ; 171 ; 1.090.163 ; 478 ; 3.481.957 ; 876 ; 9.857.007 ; 161 ; 8.209.836 ; 9 ; 533.180 ; 170 ; 8.743.016 ; 1.046 ; 18.600.023 ;
97;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 24 ; 815.584 ; 6 ; 904.329 ; 31 ; 149.999 ; 46 ; 5.927.587 ; 107 ; 7.797.499 ; 19 ; 7.430.235 ; 6 ; 1.595.550 ; 25 ; 9.025.785 ; 132 ; 16.823.284 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 43 ; 732.327 ; 133 ; 2.228.593 ; 3.393 ; 2.781.354 ; 3.179 ; 2.830.544 ; 6.748 ; 8.572.818 ; 406 ; 4.022.977 ; 140 ; 2.460.227 ; 546 ; 6.483.204 ; 7.294 ; 15.056.022 ;
99;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 45 ; 1.458.564 ; 123 ; 6.964.463 ; 168 ; 8.423.027 ; 71 ; 6.201.523 ; 27 ; 394.564 ; 98 ; 6.596.087 ; 266 ; 15.019.114 ;
100;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 9 ; 1.306.742 ; 39 ; 2.693.023 ; 42 ; 264.311 ; 107 ; 2.386.382 ; 197 ; 6.650.458 ; 47 ; 5.507.121 ; 14 ; 2.056.774 ; 61 ; 7.563.895 ; 258 ; 14.214.353 ;
101;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 19 ; 1.593.924 ; 10 ; 3.315.247 ; 103 ; 2.488.772 ; 132 ; 7.397.943 ; 21 ; 2.918.180 ; 6 ; 3.265.226 ; 27 ; 6.183.406 ; 159 ; 13.581.349 ;
102;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 1 ; 7.699 ; 30 ; 545.608 ; 4.454 ; 1.684.262 ; 3.697 ; 5.108.701 ; 8.182 ; 7.346.270 ; 553 ; 4.668.431 ; 45 ; 705.031 ; 598 ; 5.373.462 ; 8.780 ; 12.719.732 ;
103;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 4 ; 287.742 ; 10 ; 179.745 ; 59 ; 4.714.076 ; 40 ; 1.156.061 ; 113 ; 6.337.624 ; 43 ; 1.284.009 ; 57 ; 4.950.021 ; 100 ; 6.234.030 ; 213 ; 12.571.654 ;
104;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 15.626 ; 3.891.065 ; 10.035 ; 5.173.690 ; 25.661 ; 9.064.755 ; 148 ; 2.201.292 ; 12 ; 938.317 ; 160 ; 3.139.609 ; 25.821 ; 12.204.364 ;
105;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 3 ; 3.534.120 ; 3 ; 813.767 ; 21 ; 58.282 ; 69 ; 1.981.468 ; 96 ; 6.387.637 ; 6 ; 2.019.615 ; 6 ; 2.030.001 ; 12 ; 4.049.616 ; 108 ; 10.437.253 ;
106;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 4 ; 83.135 ; 1 ; 97.784 ; 235 ; 85.470 ; 689 ; 724.479 ; 929 ; 990.868 ; 151 ; 4.924.107 ; 25 ; 4.271.438 ; 176 ; 9.195.545 ; 1.105 ; 10.186.413 ;
107;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 11 ; 1.450.946 ; 6 ; 51.570 ; 6 ; 96.424 ; 23 ; 1.598.940 ; 10 ; 4.207.676 ; 8 ; 3.106.132 ; 18 ; 7.313.808 ; 41 ; 8.912.748 ;
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 51 ; 234.799 ; 51 ; 754.048 ; 280 ; 3.645.053 ; 235 ; 1.670.467 ; 617 ; 6.304.367 ; 35 ; 568.158 ; 18 ; 2.010.869 ; 53 ; 2.579.027 ; 670 ; 8.883.394 ;
109;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 83.029 ; 11 ; 8.545.384 ; 13 ; 8.628.413 ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 8.628.413 ;
110;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 1 ; 545.732 ; -   ; -   ; -   ; -   ; 34 ; 1.127.109 ; 35 ; 1.672.841 ; 1 ; 1.000.000 ; 2 ; 5.500.000 ; 3 ; 6.500.000 ; 38 ; 8.172.841 ;
111;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 2 ; 44.001 ; 29 ; 894.516 ; 2.931 ; 2.555.580 ; 2.628 ; 1.474.377 ; 5.590 ; 4.968.474 ; 58 ; 1.056.081 ; 58 ; 1.417.071 ; 116 ; 2.473.152 ; 5.706 ; 7.441.626 ;
112;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 9 ; 155.010 ; 5.753 ; 2.796.758 ; 5.327 ; 3.532.331 ; 11.089 ; 6.484.099 ; 630 ; 859.608 ; 8 ; 13.616 ; 638 ; 873.224 ; 11.727 ; 7.357.323 ;
113;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 26 ; 625.379 ; 59 ; 819.140 ; 90 ; 740.986 ; 191 ; 1.413.680 ; 366 ; 3.599.185 ; 217 ; 2.237.595 ; 92 ; 1.371.584 ; 309 ; 3.609.179 ; 675 ; 7.208.364 ;
114;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 5 ; 2.780.174 ; 4 ; 731.157 ; 1 ; 21.842 ; 10 ; 3.533.173 ; 5 ; 2.801.107 ; 4 ; 731.150 ; 9 ; 3.532.257 ; 19 ; 7.065.430 ;
115;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 1 ; 39.985 ; 9 ; 153.706 ; 51 ; 1.928.351 ; 68 ; 1.434.570 ; 129 ; 3.556.612 ; 57 ; 1.399.977 ; 47 ; 1.780.039 ; 104 ; 3.180.016 ; 233 ; 6.736.628 ;
116;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 351.626 ; 15 ; 3.448.440 ; 16 ; 3.800.066 ; 6 ; 2.877.790 ; -   ; -   ; 6 ; 2.877.790 ; 22 ; 6.677.856 ;
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 7 ; 103.409 ; 46 ; 1.294.059 ; 1.297 ; 627.283 ; 1.543 ; 1.728.998 ; 2.893 ; 3.753.749 ; 169 ; 2.545.460 ; 12 ; 226.971 ; 181 ; 2.772.431 ; 3.074 ; 6.526.180 ;
118;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 12 ; 178.678 ; 60 ; 566.475 ; 1.000 ; 576.399 ; 1.556 ; 1.913.922 ; 2.628 ; 3.235.474 ; 406 ; 2.159.748 ; 45 ; 440.818 ; 451 ; 2.600.566 ; 3.079 ; 5.836.040 ;
119;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 11 ; 156.316 ; 31 ; 452.752 ; 39 ; 843.493 ; 104 ; 1.389.910 ; 185 ; 2.842.471 ; 75 ; 1.729.839 ; 31 ; 885.460 ; 106 ; 2.615.299 ; 291 ; 5.457.770 ;
120;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 4 ; 33.741 ; 32 ; 1.339.361 ; 25 ; 453.381 ; 201 ; 735.918 ; 262 ; 2.562.401 ; 101 ; 1.950.094 ; 2 ; 348.000 ; 103 ; 2.298.094 ; 365 ; 4.860.495 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 2 ; 70.912 ; 74 ; 1.556.273 ; 218 ; 326.960 ; 437 ; 371.228 ; 731 ; 2.325.373 ; 132 ; 1.875.589 ; 20 ; 343.556 ; 152 ; 2.219.145 ; 883 ; 4.544.518 ;
122;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 8.255 ; 1.904.967 ; 3.311 ; 760.438 ; 11.566 ; 2.665.405 ; 3 ; 26.666 ; 87 ; 1.190.247 ; 90 ; 1.216.913 ; 11.656 ; 3.882.318 ;
123;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; 4 ; 134.918 ; 2 ; 25.500 ; 18 ; 1.706.681 ; 24 ; 1.867.099 ; 8 ; 1.961.000 ; -   ; -   ; 8 ; 1.961.000 ; 32 ; 3.828.099 ;
124;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 59 ; 711.228 ; 207 ; 123.052 ; 340 ; 963.836 ; 606 ; 1.798.116 ; 146 ; 1.625.211 ; 13 ; 80.717 ; 159 ; 1.705.928 ; 765 ; 3.504.044 ;
125;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 9 ; 186.479 ; 24 ; 479.733 ; 1 ; 16 ; 42 ; 1.152.476 ; 76 ; 1.818.704 ; 3 ; 1.400.000 ; 1 ; 218.460 ; 4 ; 1.618.460 ; 80 ; 3.437.164 ;
126;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 4 ; 171.072 ; 33 ; 1.382.160 ; 10 ; 68.102 ; 17 ; 173.946 ; 64 ; 1.795.280 ; 33 ; 1.375.510 ; 4 ; 58.570 ; 37 ; 1.434.080 ; 101 ; 3.229.360 ;
127;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 6.428 ; 5 ; 110.459 ; 6 ; 116.887 ; 1 ; 3.000.000 ; -   ; -   ; 1 ; 3.000.000 ; 7 ; 3.116.887 ;
128;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 6.141 ; 164 ; 1.427.682 ; 167 ; 1.433.823 ; 153 ; 1.428.623 ; 4 ; 7.083 ; 157 ; 1.435.706 ; 324 ; 2.869.529 ;
129;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 4 ; 72.650 ; 14 ; 725.986 ; 31 ; 414.702 ; 20 ; 97.526 ; 69 ; 1.310.864 ; 57 ; 859.735 ; 57 ; 525.083 ; 114 ; 1.384.818 ; 183 ; 2.695.682 ;
130;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; -   ; -   ; 19 ; 1.107.760 ; -   ; -   ; 3 ; 21.775 ; 22 ; 1.129.535 ; 14 ; 1.129.535 ; -   ; -   ; 14 ; 1.129.535 ; 36 ; 2.259.070 ;
131;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 8 ; 169.010 ; 21 ; 473.254 ; 193 ; 454.735 ; 222 ; 1.096.999 ; 186 ; 597.079 ; 6 ; 447.054 ; 192 ; 1.044.133 ; 414 ; 2.141.132 ;
132;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 42 ; 376.503 ; 17 ; 267.698 ; 33 ; 401.848 ; 92 ; 1.046.049 ; 65 ; 778.351 ; 16 ; 267.698 ; 81 ; 1.046.049 ; 173 ; 2.092.098 ;
133;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 15 ; 183.183 ; 6 ; 40.634 ; 57 ; 762.912 ; 78 ; 986.729 ; 34 ; 896.852 ; 5 ; 11.714 ; 39 ; 908.566 ; 117 ; 1.895.295 ;
134;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.255 ; 406.511 ; 1.115 ; 823.438 ; 2.370 ; 1.229.949 ; 87 ; 582.609 ; 1 ; 10.000 ; 88 ; 592.609 ; 2.458 ; 1.822.558 ;
135;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 274 ; 176.838 ; 961 ; 880.052 ; 1.235 ; 1.056.890 ; 82 ; 717.477 ; 1 ; 5.000 ; 83 ; 722.477 ; 1.318 ; 1.779.367 ;
136;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 6 ; 28.515 ; 647 ; 485.197 ; 431 ; 672.927 ; 1.084 ; 1.186.639 ; 12 ; 407.588 ; 4 ; 150.767 ; 16 ; 558.355 ; 1.100 ; 1.744.994 ;
137;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 15 ; 758.296 ; -   ; -   ; 15 ; 758.296 ; -   ; -   ; 15 ; 758.296 ; 15 ; 758.296 ; 30 ; 1.516.592 ;
138;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 7 ; 454.105 ; 2 ; 38.594 ; 23 ; 263.522 ; 32 ; 756.221 ; 7 ; 717.953 ; 3 ; 38.916 ; 10 ; 756.869 ; 42 ; 1.513.090 ;
139;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 3 ; 17.676 ; 22 ; 458.114 ; 6 ; 43.460 ; 83 ; 215.171 ; 114 ; 734.421 ; 101 ; 671.925 ; 7 ; 59.776 ; 108 ; 731.701 ; 222 ; 1.466.122 ;
140;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; -   ; -   ; 1 ; 200.290 ; 1 ; 144.802 ; 8 ; 197.082 ; 10 ; 542.174 ; 11 ; 576.374 ; 4 ; 323.656 ; 15 ; 900.030 ; 25 ; 1.442.204 ;
141;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 14 ; 270.206 ; 1 ; 6.150 ; 11 ; 303.687 ; 20 ; 259.062 ; 46 ; 839.105 ; 1 ; 110.000 ; 5 ; 460.000 ; 6 ; 570.000 ; 52 ; 1.409.105 ;
142;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 35 ; 11.345 ; 40 ; 502.631 ; 75 ; 513.976 ; 4 ; 515.000 ; -   ; -   ; 4 ; 515.000 ; 79 ; 1.028.976 ;
143;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; 1 ; 1.596 ; 520 ; 219.471 ; 702 ; 497.138 ; 1.223 ; 718.205 ; 75 ; 285.722 ; 3 ; 21.250 ; 78 ; 306.972 ; 1.301 ; 1.025.177 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; 1 ; 9.980 ; -   ; -   ; 171 ; 149.128 ; 398 ; 440.227 ; 570 ; 599.335 ; 74 ; 271.657 ; 13 ; 19.549 ; 87 ; 291.206 ; 657 ; 890.541 ;
145;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 1 ; 18.888 ; 63 ; 161.685 ; 331 ; 174.398 ; 189 ; 219.600 ; 584 ; 574.571 ; 42 ; 221.200 ; 1 ; 18.888 ; 43 ; 240.088 ; 627 ; 814.659 ;
146;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 2 ; 133.040 ; -   ; -   ; 3 ; 17.800 ; 5 ; 1.773 ; 10 ; 152.613 ; 1 ; 250.000 ; 2 ; 350.000 ; 3 ; 600.000 ; 13 ; 752.613 ;
