Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
83;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 68 ; 6.042.132 ; 307 ; 9.266.438 ; 461 ; 2.188.424 ; 940 ; 4.164.986 ; 1.776 ; 21.661.979 ; 567 ; 10.254.673 ; 101 ; 5.060.226 ; 668 ; 15.314.898 ; 2.444 ; 36.976.878 ;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 28 ; 1.067.564 ; 513 ; 12.574.391 ; 377 ; 2.158.004 ; 413 ; 3.358.315 ; 1.331 ; 19.158.275 ; 367 ; 13.493.123 ; 45 ; 788.197 ; 412 ; 14.281.320 ; 1.743 ; 33.439.594 ;
85;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 2 ; 71.440 ; 11 ; 76.030 ; 373 ; 2.366.131 ; 529 ; 3.803.002 ; 915 ; 6.316.602 ; 818 ; 13.514.422 ; 86 ; 12.064.500 ; 904 ; 25.578.922 ; 1.819 ; 31.895.524 ;
86;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 8 ; 534.158 ; 5 ; 56.003 ; 2 ; 1.219.253 ; 28 ; 14.573.914 ; 43 ; 16.383.327 ; 3 ; 14.250.000 ;;; 3 ; 14.250.000 ; 46 ; 30.633.327 ;
87;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 82 ; 12.263.596 ; 2 ; 64.207 ; 13 ; 1.877.530 ; 33 ; 345.280 ; 130 ; 14.550.613 ; 4 ; 422.184 ; 27 ; 13.978.650 ; 31 ; 14.400.834 ; 161 ; 28.951.447 ;
88;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 6 ; 5.900.000 ; 10 ; 4.259.305 ; 8 ; 63.752 ; 45 ; 315.962 ; 69 ; 10.539.018 ; 4 ; 11.403.000 ; 3 ; 5.395.760 ; 7 ; 16.798.760 ; 76 ; 27.337.778 ;
89;00.416.968;BANCO INTER S.A.; 21 ; 242.994 ; 11 ; 316.198 ; 6.887 ; 7.969.099 ; 796 ; 7.929.751 ; 7.715 ; 16.458.041 ; 64 ; 3.929.422 ; 61 ; 3.938.723 ; 125 ; 7.868.145 ; 7.840 ; 24.326.186 ;
90;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 90 ; 5.717.232 ; 112 ; 3.005.775 ; 77 ; 2.070.573 ; 41 ; 7.641.674 ; 320 ; 18.435.254 ; 3 ; 3.500.000 ; 3 ; 2.117.330 ; 6 ; 5.617.330 ; 326 ; 24.052.584 ;
91;04.902.979;BANCO DA AMAZONIA S.A.; 30 ; 6.701.148 ; 11 ; 427.773 ; 11 ; 933.907 ; 34 ; 85.996 ; 86 ; 8.148.824 ; 5 ; 3.035.000 ; 17 ; 10.140.000 ; 22 ; 13.175.000 ; 108 ; 21.323.824 ;
92;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 11 ; 250.932 ; 157 ; 7.349.136 ; 69 ; 1.258.520 ; 156 ; 1.289.470 ; 393 ; 10.148.058 ; 238 ; 8.591.613 ; 70 ; 1.447.588 ; 308 ; 10.039.201 ; 701 ; 20.187.259 ;
93;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 822 ; 278.635 ; 437 ; 399.171 ; 1.259 ; 677.806 ; 48 ; 9.158.506 ; 45 ; 9.046.567 ; 93 ; 18.205.073 ; 1.352 ; 18.882.879 ;
94;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 6 ; 182.238 ; 95 ; 1.377.949 ; 94 ; 1.234.849 ; 778 ; 2.830.903 ; 973 ; 5.625.940 ; 431 ; 7.520.298 ; 69 ; 4.799.487 ; 500 ; 12.319.785 ; 1.473 ; 17.945.725 ;
95;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 11 ; 206.108 ; 214 ; 6.358.994 ; 54 ; 602.125 ; 57 ; 927.439 ; 336 ; 8.094.666 ; 179 ; 7.465.350 ; 67 ; 982.650 ; 246 ; 8.448.001 ; 582 ; 16.542.667 ;
96;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 19 ; 284.048 ; 113 ; 3.262.014 ; 268 ; 2.615.891 ; 378 ; 2.100.714 ; 778 ; 8.262.667 ; 361 ; 4.923.290 ; 126 ; 2.459.266 ; 487 ; 7.382.556 ; 1.265 ; 15.645.223 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 4 ; 97.302 ; 76 ; 2.077.596 ; 203 ; 852.666 ; 552 ; 2.706.368 ; 835 ; 5.733.932 ; 460 ; 5.586.726 ; 60 ; 1.755.444 ; 520 ; 7.342.170 ; 1.355 ; 13.076.103 ;
98;00.795.423;BANCO SEMEAR S.A.;;; 36 ; 1.584.703 ; 5 ; 3.350.732 ; 17 ; 1.222.279 ; 58 ; 6.157.714 ; 24 ; 2.938.119 ; 6 ; 3.265.607 ; 30 ; 6.203.726 ; 88 ; 12.361.441 ;
99;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 17 ; 282.651 ; 51 ; 779.524 ; 224 ; 1.156.758 ; 734 ; 4.079.308 ; 1.026 ; 6.298.241 ; 592 ; 4.446.911 ; 56 ; 987.126 ; 648 ; 5.434.037 ; 1.674 ; 11.732.278 ;
100;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 3 ; 275.550 ; 148 ; 3.517.184 ; 110 ; 1.126.322 ; 241 ; 1.802.799 ; 502 ; 6.721.856 ; 117 ; 4.365.391 ; 12 ; 449.099 ; 129 ; 4.814.490 ; 631 ; 11.536.346 ;
101;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 6 ; 167.402 ; 34 ; 989.818 ; 101 ; 2.450.457 ; 150 ; 2.011.864 ; 291 ; 5.619.542 ; 102 ; 2.638.825 ; 48 ; 2.252.219 ; 150 ; 4.891.044 ; 441 ; 10.510.586 ;
102;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 19 ; 594.520 ; 35 ; 833.808 ; 130 ; 2.052.086 ; 253 ; 2.773.988 ; 437 ; 6.254.401 ; 128 ; 2.617.193 ; 54 ; 1.633.092 ; 182 ; 4.250.285 ; 619 ; 10.504.686 ;
103;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 47 ; 109.768 ; 57 ; 136.737 ; 104 ; 246.505 ; 5 ; 4.096.878 ; 4 ; 4.106.911 ; 9 ; 8.203.788 ; 113 ; 8.450.293 ;
104;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 11 ; 269.585 ; 58 ; 734.791 ; 119 ; 1.506.650 ; 216 ; 1.224.111 ; 404 ; 3.735.137 ; 176 ; 2.116.002 ; 63 ; 1.931.139 ; 239 ; 4.047.142 ; 643 ; 7.782.279 ;
105;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 67 ; 2.007.726 ; 146 ; 190.463 ; 344 ; 921.835 ; 557 ; 3.120.023 ; 179 ; 3.531.859 ; 35 ; 771.145 ; 214 ; 4.303.003 ; 771 ; 7.423.027 ;
106;54.403.563;BANCO ARBI S.A.; 6 ; 3.026.111 ; 5 ; 101.638 ;;; 7 ; 365.504 ; 18 ; 3.493.253 ; 3 ; 450.189 ; 4 ; 3.185.000 ; 7 ; 3.635.189 ; 25 ; 7.128.442 ;
107;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 66 ; 1.813.167 ; 78 ; 793.165 ; 235 ; 1.144.645 ; 379 ; 3.750.976 ; 163 ; 2.691.542 ; 5 ; 522.340 ; 168 ; 3.213.881 ; 547 ; 6.964.858 ;
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 58 ; 299.406 ; 29 ; 566.715 ; 241 ; 2.904.847 ; 173 ; 713.581 ; 501 ; 4.484.549 ; 30 ; 230.996 ; 49 ; 2.155.909 ; 79 ; 2.386.905 ; 580 ; 6.871.454 ;
109;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 10 ; 162.238 ; 126 ; 2.416.883 ; 12 ; 215.745 ; 51 ; 401.838 ; 199 ; 3.196.705 ; 152 ; 2.848.736 ; 20 ; 407.998 ; 172 ; 3.256.734 ; 371 ; 6.453.438 ;
110;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 1 ; 11.691 ;;; 121 ; 434.035 ; 245 ; 1.065.761 ; 367 ; 1.511.487 ; 176 ; 2.647.117 ; 54 ; 2.025.731 ; 230 ; 4.672.848 ; 597 ; 6.184.335 ;
111;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 6 ; 133.408 ; 337 ; 1.759.194 ; 462 ; 2.613.081 ; 805 ; 4.505.683 ; 376 ; 1.290.269 ; 8 ; 274.741 ; 384 ; 1.565.010 ; 1.189 ; 6.070.693 ;
112;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 8 ; 73.752 ; 146 ; 2.482.540 ; 9 ; 231.691 ; 23 ; 220.426 ; 186 ; 3.008.410 ; 136 ; 2.704.515 ; 17 ; 306.544 ; 153 ; 3.011.059 ; 339 ; 6.019.468 ;
113;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 14 ; 259.843 ; 47 ; 1.265.650 ; 207 ; 880.404 ; 304 ; 1.424.324 ; 572 ; 3.830.220 ; 147 ; 1.755.174 ; 24 ; 394.794 ; 171 ; 2.149.968 ; 743 ; 5.980.188 ;
114;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 179 ; 1.180.776 ; 237 ; 2.304.337 ; 416 ; 3.485.113 ; 192 ; 1.770.009 ; 20 ; 633.000 ; 212 ; 2.403.009 ; 628 ; 5.888.122 ;
115;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 7 ; 95.757 ; 17 ; 534.666 ; 86 ; 1.326.908 ; 198 ; 1.084.596 ; 308 ; 3.041.926 ; 241 ; 1.462.484 ; 39 ; 1.305.307 ; 280 ; 2.767.790 ; 588 ; 5.809.716 ;
116;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 13 ; 522.036 ; 57 ; 987.418 ; 59 ; 826.895 ; 248 ; 1.011.923 ; 377 ; 3.348.272 ; 129 ; 1.505.998 ; 77 ; 867.213 ; 206 ; 2.373.210 ; 583 ; 5.721.482 ;
117;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 3 ; 148.917 ; 71 ; 1.695.601 ; 98 ; 416.474 ; 66 ; 492.131 ; 238 ; 2.753.123 ; 95 ; 2.215.216 ; 30 ; 592.812 ; 125 ; 2.808.028 ; 363 ; 5.561.151 ;
118;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 164.607 ; 23 ; 732.757 ; 10 ; 170.792 ; 94 ; 1.548.647 ; 130 ; 2.616.803 ; 72 ; 2.278.232 ; 10 ; 334.605 ; 82 ; 2.612.837 ; 212 ; 5.229.640 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;; 34 ; 681.100 ; 250 ; 855.196 ; 311 ; 1.519.623 ; 595 ; 3.055.918 ; 189 ; 1.634.459 ; 18 ; 296.747 ; 207 ; 1.931.206 ; 802 ; 4.987.124 ;
120;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 5 ; 54.565 ; 20 ; 1.119.286 ; 25 ; 1.286.733 ; 50 ; 2.460.584 ; 33 ; 1.341.303 ; 23 ; 1.119.176 ; 56 ; 2.460.479 ; 106 ; 4.921.062 ;
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 16 ; 80.242 ; 55 ; 726.664 ; 173 ; 461.408 ; 314 ; 1.552.910 ; 558 ; 2.821.223 ; 184 ; 1.893.436 ; 22 ; 156.621 ; 206 ; 2.050.057 ; 764 ; 4.871.280 ;
122;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 42 ; 1.124.186 ; 15 ; 350.377 ; 27 ; 685.681 ; 84 ; 2.160.244 ; 43 ; 1.743.613 ; 8 ; 284.125 ; 51 ; 2.027.738 ; 135 ; 4.187.982 ;
123;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 56 ; 1.329.087 ; 16 ; 184.718 ; 13 ; 170.960 ; 28 ; 346.883 ; 113 ; 2.031.649 ; 43 ; 531.213 ; 57 ; 1.499.578 ; 100 ; 2.030.791 ; 213 ; 4.062.439 ;
124;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 70.000 ;;; 137 ; 472.123 ; 1.321 ; 1.420.003 ; 1.459 ; 1.962.127 ; 165 ; 1.340.468 ; 4 ; 480.424 ; 169 ; 1.820.893 ; 1.628 ; 3.783.019 ;
125;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 2 ; 33.686 ; 15 ; 141.917 ; 186 ; 1.626.306 ; 203 ; 1.801.909 ; 209 ; 1.556.762 ; 5 ; 60.514 ; 214 ; 1.617.276 ; 417 ; 3.419.185 ;
126;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 13 ; 412.306 ; 14 ; 553.268 ; 16 ; 630.660 ; 43 ; 1.596.234 ; 23 ; 1.018.977 ; 14 ; 529.380 ; 37 ; 1.548.357 ; 80 ; 3.144.591 ;
127;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 10 ; 109.456 ; 45 ; 689.124 ; 17 ; 46.589 ; 59 ; 357.245 ; 131 ; 1.202.413 ; 99 ; 1.045.110 ; 20 ; 155.349 ; 119 ; 1.200.459 ; 250 ; 2.402.872 ;
128;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 3 ; 48.971 ; 89 ; 167.944 ; 273 ; 1.085.674 ; 365 ; 1.302.589 ; 167 ; 1.016.340 ; 1 ; 10.583 ; 168 ; 1.026.923 ; 533 ; 2.329.512 ;
129;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;; 1 ; 95.399 ; 2 ; 52.400 ; 15 ; 121.264 ; 18 ; 269.064 ; 2 ; 1.960.000 ;;; 2 ; 1.960.000 ; 20 ; 2.229.064 ;
130;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 4 ; 69.730 ; 33 ; 625.187 ; 106 ; 466.729 ; 143 ; 1.161.646 ; 4 ; 467.036 ; 2 ; 577.475 ; 6 ; 1.044.511 ; 149 ; 2.206.157 ;
131;61.033.106;BANCO CREFISA S.A.;;;;; 2 ; 1.750 ; 12 ; 1.034.388 ; 14 ; 1.036.138 ; 1 ; 950.000 ;;; 1 ; 950.000 ; 15 ; 1.986.138 ;
132;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 10 ; 157.204 ; 14 ; 64.675 ; 153 ; 673.358 ; 177 ; 895.237 ; 157 ; 830.933 ; 12 ; 65.044 ; 169 ; 895.977 ; 346 ; 1.791.214 ;
133;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 98 ; 758.258 ; 86 ; 126.521 ; 184 ; 884.780 ; 16 ; 107.474 ; 16 ; 753.667 ; 32 ; 861.142 ; 216 ; 1.745.921 ;
134;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 4 ; 121.250 ; 2 ; 74.024 ; 104 ; 278.116 ; 111 ; 587.556 ; 221 ; 1.060.946 ; 22 ; 450.832 ; 6 ; 182.234 ; 28 ; 633.065 ; 249 ; 1.694.012 ;
135;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 89 ; 177.661 ; 138 ; 519.622 ; 227 ; 697.283 ; 81 ; 371.879 ; 2 ; 7.687 ; 83 ; 379.566 ; 310 ; 1.076.849 ;
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 215 ; 283.232 ; 162 ; 527.200 ; 377 ; 810.432 ; 67 ; 197.253 ; 8 ; 21.200 ; 75 ; 218.453 ; 452 ; 1.028.885 ;
137;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 200.186 ; 1 ; 19.013 ; 406 ; 271.367 ; 18 ; 26.378 ; 426 ; 516.943 ;;; 2 ; 400.000 ; 2 ; 400.000 ; 428 ; 916.943 ;
138;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 46 ; 23.250 ; 167 ; 382.588 ; 213 ; 405.838 ; 41 ; 373.171 ;;; 41 ; 373.171 ; 254 ; 779.009 ;
139;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 13.125 ; 55 ; 92.185 ; 83 ; 349.837 ; 139 ; 455.147 ; 64 ; 266.529 ;;; 64 ; 266.529 ; 203 ; 721.677 ;
140;59.285.411;BANCO PAN S.A.;;;;; 6 ; 78.234 ; 25 ; 526.410 ; 31 ; 604.644 ; 1 ; 100.000 ;;; 1 ; 100.000 ; 32 ; 704.644 ;
141;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 76 ; 166.380 ; 99 ; 316.566 ; 175 ; 482.946 ; 50 ; 180.330 ; 11 ; 30.661 ; 61 ; 210.991 ; 236 ; 693.936 ;
142;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 166 ; 62.368 ; 289 ; 301.465 ; 455 ; 363.833 ; 23 ; 232.710 ;;; 23 ; 232.710 ; 478 ; 596.543 ;
143;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 3 ; 31.240 ; 33 ; 20.574 ; 60 ; 261.443 ; 96 ; 313.258 ; 51 ; 272.632 ;;; 51 ; 272.632 ; 147 ; 585.890 ;
144;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 101 ; 245.377 ; 80 ; 251.873 ; 181 ; 497.250 ;;;;; -   ; -   ; 181 ; 497.250 ;
145;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 8 ; 14.237 ; 66 ; 110.354 ; 74 ; 124.590 ; 51 ; 139.478 ; 3 ; 43.167 ; 54 ; 182.644 ; 128 ; 307.234 ;
146;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 1 ; 2.500 ; 51 ; 105.336 ; 52 ; 107.836 ; 40 ; 100.968 ;;; 40 ; 100.968 ; 92 ; 208.804 ;
147;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 39 ; 23.581 ; 58 ; 74.269 ; 97 ; 97.850 ;;;;; -   ; -   ; 97 ; 97.850 ;
148;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 1 ; 3.000 ; 12 ; 41.831 ; 13 ; 44.831 ; 11 ; 42.096 ;;; 11 ; 42.096 ; 24 ; 86.926 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 5 ; 31.085 ; 5 ; 31.085 ; 5 ; 31.085 ;;; 5 ; 31.085 ; 10 ; 62.169 ;
150;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 2 ; 585 ; 17 ; 25.298 ; 19 ; 25.883 ; 4 ; 22.551 ;;; 4 ; 22.551 ; 23 ; 48.434 ;
151;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;;;;; 4 ; 16.071 ; 1 ; 500 ; 5 ; 16.571 ;;;;; -   ; -   ; 5 ; 16.571 ;
152;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 3 ; 11.800 ; 3 ; 1.622 ; 6 ; 13.422 ;;;;; -   ; -   ; 6 ; 13.422 ;
153;33.886.862;MASTER S/A CORRETORA DE CâMBIO, TíTULOS E VALORES MOBILIáRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
154;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 2 ; 1.717 ; 1 ; 7.231 ; 3 ; 8.948 ;;; 1 ; 1.119 ; 1 ; 1.119 ; 4 ; 10.066 ;
155;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 4 ; 7.752 ; 4 ; 7.752 ;;;;; -   ; -   ; 4 ; 7.752 ;
156;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 2 ; 4.428 ; 2 ; 4.428 ;;;;; -   ; -   ; 2 ; 4.428 ;
157;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;; 3 ; 1.510 ; 3 ; 1.510 ; 3 ; 1.510 ; 1 ; 100 ; 4 ; 1.610 ; 7 ; 3.121 ;
158;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 2 ; 1.227 ; 2 ; 1.227 ;;;;; -   ; -   ; 2 ; 1.227 ;
159;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.062 ; 1 ; 1.062 ;;;;; -   ; -   ; 1 ; 1.062 ;
160;33.042.953;CITIBANK N.A.;;;;; 1 ; 73 ; 2 ; 364 ; 3 ; 437 ;;;;; -   ; -   ; 3 ; 437 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 44.205 ; 19.926.744.725 ; 118.550 ; 18.062.048.256 ; 625.587 ; 58.593.019.723 ; 410.360 ; 41.915.672.392 ; 1.198.702 ; 138.497.485.095 ; 30.498 ; 42.104.135.027 ; 30.498 ; 42.139.717.886 ; 60.996 ; 84.243.852.913 ; 1.259.698 ; 222.741.338.008 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 10/09/2021";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
