Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em setembro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 665 ; 196 ; 1.595.459 ; 198 ; 1.596.124 ; 166 ; 1.608.546 ; 3 ; 13.752 ; 169 ; 1.622.298 ; 367 ; 3.218.422 ;
134;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 2 ; 94.393 ; 45 ; 875.443 ; 16 ; 265.166 ; 43 ; 317.336 ; 106 ; 1.552.338 ; 23 ; 933.317 ; 3 ; 45.590 ; 26 ; 978.907 ; 132 ; 2.531.245 ;
135;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 377.432 ; 27 ; 1.157.895 ; 28 ; 1.535.327 ; 1 ; 800.000 ; -   ; -   ; 1 ; 800.000 ; 29 ; 2.335.327 ;
136;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 325 ; 156.821 ; 1.332 ; 1.129.978 ; 1.657 ; 1.286.799 ; 111 ; 974.779 ; 1 ; 1.165 ; 112 ; 975.944 ; 1.769 ; 2.262.743 ;
137;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.262 ; 507.608 ; 1.575 ; 1.112.264 ; 2.837 ; 1.619.872 ; 85 ; 609.071 ; 2 ; 12.600 ; 87 ; 621.671 ; 2.924 ; 2.241.543 ;
138;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 6 ; 221.770 ; 28 ; 299.344 ; 15 ; 207.935 ; 94 ; 308.117 ; 143 ; 1.037.166 ; 109 ; 601.525 ; 14 ; 423.364 ; 123 ; 1.024.889 ; 266 ; 2.062.055 ;
139;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 404 ; 213.253 ; 936 ; 979.115 ; 1.340 ; 1.192.368 ; 93 ; 788.402 ; 5 ; 26.754 ; 98 ; 815.156 ; 1.438 ; 2.007.524 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 10.000 ; 121 ; 119.634 ; 487 ; 750.147 ; 609 ; 879.781 ; 91 ; 628.479 ; 1 ; 13.632 ; 92 ; 642.111 ; 701 ; 1.521.892 ;
141;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 6 ; 53.093 ; 857 ; 593.445 ; 498 ; 450.594 ; 1.361 ; 1.097.132 ; 20 ; 137.610 ; 1 ; 186.729 ; 21 ; 324.339 ; 1.382 ; 1.421.471 ;
142;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 4 ; 264.186 ; 7 ; 64.034 ; 5 ; 18.867 ; 25 ; 269.215 ; 41 ; 616.302 ; 12 ; 353.830 ; 8 ; 303.633 ; 20 ; 657.463 ; 61 ; 1.273.765 ;
143;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 29.085 ; 15 ; 576.472 ; 18 ; 605.557 ; 14 ; 576.472 ; 3 ; 29.085 ; 17 ; 605.557 ; 35 ; 1.211.114 ;
144;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 7 ; 81.660 ; 42 ; 72.557 ; 182 ; 471.497 ; 231 ; 625.714 ; 77 ; 500.699 ; 3 ; 26.303 ; 80 ; 527.002 ; 311 ; 1.152.716 ;
145;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 9 ; 203.142 ; 14 ; 146.974 ; 15 ; 156.417 ; 38 ; 506.533 ; 26 ; 358.411 ; 14 ; 146.974 ; 40 ; 505.385 ; 78 ; 1.011.918 ;
146;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 49 ; 30.510 ; 179 ; 437.817 ; 228 ; 468.327 ; 39 ; 405.562 ; -   ; -   ; 39 ; 405.562 ; 267 ; 873.889 ;
147;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 9.666 ; 20 ; 106.176 ; 28 ; 115.842 ; -   ; -   ; 3 ; 385.395 ; 3 ; 385.395 ; 31 ; 501.237 ;
148;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 111 ; 38.005 ; 184 ; 235.605 ; 295 ; 273.610 ; 71 ; 200.701 ; -   ; -   ; 71 ; 200.701 ; 366 ; 474.311 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 224.082 ; 1 ; 4.000 ; 6 ; 228.082 ; 1 ; 4.000 ; 5 ; 224.082 ; 6 ; 228.082 ; 12 ; 456.164 ;
150;08.520.517;SOL CORRETORA DE CÂMBIO S.A.;SOL CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 160.000 ; 7 ; 44.151 ; 8 ; 204.151 ; 7 ; 44.151 ; 1 ; 160.000 ; 8 ; 204.151 ; 16 ; 408.302 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 2 ; 29.314 ; 81 ; 67.990 ; 111 ; 81.791 ; 194 ; 179.095 ; 10 ; 112.138 ; -   ; -   ; 10 ; 112.138 ; 204 ; 291.233 ;
152;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 46 ; 28.695 ; 81 ; 137.327 ; 127 ; 166.022 ; 6 ; 53.696 ; -   ; -   ; 6 ; 53.696 ; 133 ; 219.718 ;
153;61.024.352;BANCO PLENO S.A.;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 543 ; 8 ; 64.103 ; 10 ; 64.646 ; -   ; -   ; -   ; -   ; -   ; -   ; 10 ; 64.646 ;
154;10.264.663;BANCOSEGURO S.A.;BANCOSEGURO - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 18.000 ; 1 ; 18.000 ; 1 ; 30.000 ; -   ; -   ; 1 ; 30.000 ; 2 ; 48.000 ;
155;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.502 ; 2 ; 13.502 ; 1 ; 10.000 ; -   ; -   ; 1 ; 10.000 ; 3 ; 23.502 ;
156;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 12.824 ; 1 ; 298 ; 2 ; 13.122 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.122 ;
157;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 9.766 ; 3 ; 1.476 ; 6 ; 11.242 ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 11.242 ;
158;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 7.668 ; 4 ; 7.668 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 7.668 ;
159;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 2 ; 5 ; 1.767 ; 6 ; 1.769 ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 1.769 ;
160;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 591 ; 1 ; 591 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 591 ;
161;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 500 ; 1 ; 500 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 500 ;
Total;;;; 54.491 ; 22.689.038.091 ; 168.288 ; 21.720.819.507 ; 2.299.317 ; 56.949.213.561 ; 3.060.239 ; 58.133.524.235 ; 5.582.335 ; 159.492.595.394 ; 40.937 ; 130.803.820.118 ; 40.937 ; 130.834.151.458 ; 81.874 ; 261.637.971.576 ; 5.664.209 ; 421.130.566.970 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 10/10/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas por agências de turismo em setembro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 5 ; 2.030 ; 7 ; 5.130 ; 12 ; 7.160 ; 1 ; 230 ;;; 1 ; 230 ; 13 ; 7.390 ;;;;;;
Total;;; 5 ; 2.030 ; 7 ; 5.130 ; 12 ; 7.160 ; 1 ; 230 ; -   ; -   ; 1 ; 230 ; 13 ; 7.390 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/10/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
