Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Novembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
129;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 4 ; 142.379 ; 28 ; 391.911 ; 9 ; 128.861 ; 75 ; 604.829 ; 116 ; 1.267.980 ; 32 ; 1.031.892 ; 16 ; 393.824 ; 48 ; 1.425.716 ; 164 ; 2.693.696 ;
130;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 357 ; 215.987 ; 1.082 ; 1.223.577 ; 1.439 ; 1.439.564 ; 100 ; 1.065.713 ; 3 ; 22.598 ; 103 ; 1.088.311 ; 1.542 ; 2.527.875 ;
131;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.641 ; 2 ; 13.641 ; 1 ; 15.000 ; 1 ; 2.350.000 ; 2 ; 2.365.000 ; 4 ; 2.378.641 ;
132;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 1.181.931 ; 1 ; 6.385 ; 8 ; 1.188.316 ; 1 ; 5.000 ; 7 ; 1.181.931 ; 8 ; 1.186.931 ; 16 ; 2.375.247 ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 10.184 ; 157 ; 1.103.880 ; 161 ; 1.114.064 ; 132 ; 1.106.958 ; 3 ; 13.226 ; 135 ; 1.120.184 ; 296 ; 2.234.248 ;
134;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 19 ; 410.157 ; -   ; -   ; 35 ; 598.266 ; 27 ; 54.027 ; 81 ; 1.062.450 ; 1 ; 31.467 ; 11 ; 821.020 ; 12 ; 852.487 ; 93 ; 1.914.937 ;
135;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 32 ; 897.755 ; 32 ; 897.755 ; 40 ; 860.112 ; -   ; -   ; 40 ; 860.112 ; 72 ; 1.757.867 ;
136;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 12 ; 195.669 ; 16 ; 202.644 ; 33 ; 477.539 ; 61 ; 875.852 ; 42 ; 674.345 ; 16 ; 202.644 ; 58 ; 876.989 ; 119 ; 1.752.841 ;
137;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 3 ; 21.392 ; 24 ; 624.778 ; 7 ; 32.351 ; 69 ; 173.268 ; 103 ; 851.789 ; 81 ; 789.987 ; 9 ; 53.484 ; 90 ; 843.471 ; 193 ; 1.695.260 ;
138;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 2 ; 70.470 ; 4 ; 332.419 ; 67 ; 258.259 ; 73 ; 661.148 ; 52 ; 326.738 ; 3 ; 330.419 ; 55 ; 657.157 ; 128 ; 1.318.305 ;
139;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.509 ; 491.832 ; 980 ; 592.145 ; 2.489 ; 1.083.977 ; 26 ; 133.853 ; -   ; -   ; 26 ; 133.853 ; 2.515 ; 1.217.830 ;
140;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 457 ; 273.147 ; 682 ; 468.546 ; 1.139 ; 741.693 ; 74 ; 256.680 ; 5 ; 69.760 ; 79 ; 326.440 ; 1.218 ; 1.068.133 ;
141;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 263.868 ; 11 ; 497.477 ; 12 ; 761.345 ; 1 ; 250.000 ; -   ; -   ; 1 ; 250.000 ; 13 ; 1.011.345 ;
142;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 135 ; 176.409 ; 338 ; 495.177 ; 473 ; 671.586 ; 74 ; 321.304 ; 4 ; 5.115 ; 78 ; 326.419 ; 551 ; 998.005 ;
143;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 39 ; 20.338 ; 107 ; 438.839 ; 146 ; 459.177 ; 4 ; 500.000 ; -   ; -   ; 4 ; 500.000 ; 150 ; 959.177 ;
144;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 33 ; 2.582 ; 37 ; 474.727 ; 70 ; 477.309 ; 3 ; 470.000 ; -   ; -   ; 3 ; 470.000 ; 73 ; 947.309 ;
145;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 77 ; 117.839 ; 421 ; 218.385 ; 173 ; 320.856 ; 671 ; 657.080 ; 42 ; 221.959 ; -   ; -   ; 42 ; 221.959 ; 713 ; 879.039 ;
146;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 142 ; 79.663 ; 110 ; 398.491 ; 252 ; 478.154 ; 48 ; 343.090 ; 2 ; 10.104 ; 50 ; 353.194 ; 302 ; 831.348 ;
147;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 2 ; 3.870 ; 47 ; 132.467 ; 198 ; 279.037 ; 247 ; 415.374 ; 3 ; 217.468 ; -   ; -   ; 3 ; 217.468 ; 250 ; 632.842 ;
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 71 ; 68.565 ; 95 ; 218.394 ; 166 ; 286.959 ; 27 ; 162.354 ; -   ; -   ; 27 ; 162.354 ; 193 ; 449.313 ;
149;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 54 ; 50.547 ; 90 ; 151.963 ; 144 ; 202.510 ; 10 ; 121.498 ; -   ; -   ; 10 ; 121.498 ; 154 ; 324.008 ;
150;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 3 ; 190.601 ; -   ; -   ; 5 ; 5.552 ; 5 ; 2.693 ; 13 ; 198.846 ; -   ; -   ; 1 ; 100.000 ; 1 ; 100.000 ; 14 ; 298.846 ;
151;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 11 ; 76.916 ; 1 ; 2.369 ; 12 ; 67.415 ; 24 ; 146.700 ; 4 ; 144.330 ; 1 ; 2.369 ; 5 ; 146.699 ; 29 ; 293.399 ;
152;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 172 ; 122.044 ; 127 ; 110.105 ; 299 ; 232.149 ; 1 ; 244 ; -   ; -   ; 1 ; 244 ; 300 ; 232.393 ;
153;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 98.701 ; 5 ; 15.012 ; 14 ; 113.713 ; 5 ; 15.012 ; 9 ; 98.701 ; 14 ; 113.713 ; 28 ; 227.426 ;
154;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 32.651 ; 7 ; 32.651 ; 4 ; 32.651 ; -   ; -   ; 4 ; 32.651 ; 11 ; 65.302 ;
155;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 10.179 ; 12 ; 10.179 ; 1 ; 10.000 ; -   ; -   ; 1 ; 10.000 ; 13 ; 20.179 ;
156;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 11.099 ; -   ; -   ; 9 ; 11.099 ; 1 ; 100 ; 1 ; 100 ; 2 ; 200 ; 11 ; 11.299 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 4.000 ; 1 ; 4.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 4.000 ;
158;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 20 ; 1 ; 800 ; 2 ; 820 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 820 ;
159;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 545 ; 1 ; 545 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 545 ;
Total;;;; 53.451 ; 20.508.853.578 ; 168.729 ; 18.923.826.405 ; 2.187.011 ; 49.207.582.620 ; 2.774.906 ; 51.942.946.251 ; 5.184.097 ; 140.583.208.854 ; 34.968 ; 103.898.411.202 ; 34.968 ; 103.948.238.259 ; 69.936 ; 207.846.649.461 ; 5.254.033 ; 348.429.858.315 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/12/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Julho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 4 ; 3.800 ; 2 ; 1.656 ; 6 ; 5.456 ;;;;;;; 6 ; 5.456 ;;;;;;
Total;;; 4 ; 3.800 ; 2 ; 1.656 ; 6 ; 5.456 ;;;;;;; 6 ; 5.456 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/12/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
