Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Agosto/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
72;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 70 ; 13.160.310 ; 126 ; 55.139.243 ; 196 ; 68.299.553 ; 10 ; 20.709.968 ; 9 ; 708.332 ; 19 ; 21.418.300 ; 215 ; 89.717.853 ;
73;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC A ORIANA LTDA. - PRUDENCIAL; -   ; -   ; 116 ; 4.324.269 ; 190 ; 14.920.204 ; 503 ; 21.258.072 ; 809 ; 40.502.545 ; 540 ; 28.026.759 ; 129 ; 17.464.421 ; 669 ; 45.491.180 ; 1.478 ; 85.993.725 ;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 144 ; 2.756.711 ; 1.338 ; 29.111.497 ; 316 ; 7.146.893 ; 760 ; 9.632.218 ; 2.558 ; 48.647.319 ; 384 ; 32.002.172 ; 22 ; 3.228.224 ; 406 ; 35.230.396 ; 2.964 ; 83.877.715 ;
75;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 111 ; 1.253.386 ; 1.033 ; 17.740.878 ; 314 ; 11.809.188 ; 973 ; 15.083.746 ; 2.431 ; 45.887.198 ; 1.752 ; 28.264.387 ; 282 ; 8.502.816 ; 2.034 ; 36.767.203 ; 4.465 ; 82.654.401 ;
76;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 17 ; 19.051.169 ; 23 ; 2.039.544 ; 39 ; 8.565.995 ; 135 ; 4.304.641 ; 214 ; 33.961.349 ; 37 ; 9.304.420 ; 28 ; 38.353.218 ; 65 ; 47.657.638 ; 279 ; 81.618.987 ;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 75 ; 2.813.428 ; 860 ; 30.224.400 ; 221 ; 2.860.201 ; 479 ; 5.416.158 ; 1.635 ; 41.314.187 ; 935 ; 34.358.238 ; 157 ; 4.329.992 ; 1.092 ; 38.688.230 ; 2.727 ; 80.002.417 ;
78;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 2 ; 722 ; 69 ; 77.350 ; 30.329 ; 12.233.591 ; 42.885 ; 36.210.425 ; 73.285 ; 48.522.088 ; 2.770 ; 27.833.451 ; 1.416 ; 2.963.687 ; 4.186 ; 30.797.138 ; 77.471 ; 79.319.226 ;
79;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 1 ; 30.000.000 ; -   ; -   ; 1 ; 45 ; 9 ; 65.911 ; 11 ; 30.065.956 ; 3 ; 61.061 ; 3 ; 31.166.500 ; 6 ; 31.227.561 ; 17 ; 61.293.517 ;
80;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 33 ; 4.482.760 ; 748 ; 18.779.439 ; 42 ; 444.442 ; 222 ; 4.008.366 ; 1.045 ; 27.715.007 ; 673 ; 23.467.033 ; 87 ; 5.284.670 ; 760 ; 28.751.703 ; 1.805 ; 56.466.710 ;
81;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 668.510 ; 3 ; 26.727.549 ; 6 ; 27.396.059 ; 3 ; 26.727.549 ; 3 ; 668.500 ; 6 ; 27.396.049 ; 12 ; 54.792.108 ;
82;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 118 ; 3.429.936 ; 241 ; 6.248.648 ; 1.047 ; 7.973.758 ; 8.297 ; 13.135.874 ; 9.703 ; 30.788.216 ; 261 ; 14.266.575 ; 57 ; 6.342.695 ; 318 ; 20.609.270 ; 10.021 ; 51.397.486 ;
83;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 2 ; 62.168 ; 42 ; 843.125 ; 1.459 ; 937.066 ; 1.789 ; 18.452.808 ; 3.292 ; 20.295.167 ; 828 ; 22.654.497 ; 87 ; 4.367.375 ; 915 ; 27.021.872 ; 4.207 ; 47.317.039 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 82 ; 4.815.301 ; 337 ; 11.935.530 ; 517 ; 1.490.107 ; 1.422 ; 6.020.030 ; 2.358 ; 24.260.968 ; 463 ; 14.468.428 ; 42 ; 2.824.429 ; 505 ; 17.292.857 ; 2.863 ; 41.553.825 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 28 ; 586.339 ; 434 ; 12.752.999 ; 179 ; 2.299.493 ; 502 ; 6.558.747 ; 1.143 ; 22.197.578 ; 532 ; 17.178.586 ; 132 ; 752.678 ; 664 ; 17.931.264 ; 1.807 ; 40.128.842 ;
86;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 4.622 ; 5.234.041 ; 11.035 ; 18.239.429 ; 15.657 ; 23.473.470 ; 427 ; 14.969.913 ; 61 ; 1.526.145 ; 488 ; 16.496.058 ; 16.145 ; 39.969.528 ;
87;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 5 ; 44.288 ; 188 ; 2.227.017 ; 170 ; 4.969.097 ; 1.364 ; 8.115.469 ; 1.727 ; 15.355.871 ; 556 ; 14.598.001 ; 77 ; 9.312.859 ; 633 ; 23.910.860 ; 2.360 ; 39.266.731 ;
88;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 9.920 ; 114 ; 5.062.626 ; 2.469 ; 1.740.040 ; 2.180 ; 4.893.730 ; 4.764 ; 11.706.316 ; 572 ; 13.859.555 ; 68 ; 5.668.825 ; 640 ; 19.528.380 ; 5.404 ; 31.234.696 ;
89;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 2.756.762 ; 24 ; 13.053.350 ; 32 ; 15.810.112 ; 12 ; 12.353.299 ; 3 ; 2.399.080 ; 15 ; 14.752.379 ; 47 ; 30.562.491 ;
90;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 61.213 ; 1.074 ; 585.028 ; 1.493 ; 1.690.140 ; 2.574 ; 2.336.381 ; 257 ; 14.317.376 ; 58 ; 13.611.083 ; 315 ; 27.928.459 ; 2.889 ; 30.264.840 ;
91;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 5 ; 3.364.778 ; 1 ; 4.093.653 ; 23 ; 11.141 ; 64 ; 3.633.356 ; 93 ; 11.102.928 ; 6 ; 8.062.137 ; 6 ; 8.096.314 ; 12 ; 16.158.451 ; 105 ; 27.261.379 ;
92;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 6 ; 63.038 ; 6 ; 5.827 ; 10.745 ; 3.460.025 ; 28.647 ; 13.257.857 ; 39.404 ; 16.786.747 ; 560 ; 9.729.772 ; 3 ; 22.392 ; 563 ; 9.752.164 ; 39.967 ; 26.538.911 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 39 ; 1.310.832 ; 210 ; 7.593.682 ; 55 ; 801.151 ; 295 ; 3.243.121 ; 599 ; 12.948.786 ; 331 ; 9.706.957 ; 44 ; 974.496 ; 375 ; 10.681.453 ; 974 ; 23.630.239 ;
94;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 19 ; 385.957 ; 224 ; 5.211.967 ; 3.900 ; 2.192.996 ; 4.113 ; 5.292.490 ; 8.256 ; 13.083.410 ; 517 ; 9.010.714 ; 30 ; 846.416 ; 547 ; 9.857.130 ; 8.803 ; 22.940.540 ;
95;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 5 ; 2.061.574 ; 525 ; 491.847 ; 30 ; 1.537.872 ; 560 ; 4.091.293 ; 10 ; 10.203.490 ; 15 ; 8.135.181 ; 25 ; 18.338.671 ; 585 ; 22.429.964 ;
96;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 33 ; 502.031 ; 281 ; 3.633.993 ; 4.070 ; 2.660.097 ; 5.108 ; 5.556.443 ; 9.492 ; 12.352.564 ; 851 ; 7.954.409 ; 140 ; 1.939.487 ; 991 ; 9.893.896 ; 10.483 ; 22.246.460 ;
97;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOP LIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 833 ; 340.100 ; 573 ; 356.354 ; 1.406 ; 696.454 ; 43 ; 9.996.593 ; 40 ; 9.972.170 ; 83 ; 19.968.763 ; 1.489 ; 20.665.217 ;
98;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; -   ; -   ; 11 ; 299.112 ; 1.880 ; 979.826 ; 2.265 ; 3.041.124 ; 4.156 ; 4.320.062 ; 675 ; 8.381.707 ; 58 ; 6.017.798 ; 733 ; 14.399.505 ; 4.889 ; 18.719.567 ;
99;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 20 ; 2 ; 5.705.578 ; 3 ; 5.705.598 ; 11 ; 9.149.340 ; 16 ; 3.458.576 ; 27 ; 12.607.916 ; 30 ; 18.313.514 ;
100;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 5 ; 281.314 ; 50 ; 3.806.241 ; 81 ; 3.125.361 ; 91 ; 2.804.793 ; 227 ; 10.017.709 ; 35 ; 4.830.737 ; 8 ; 1.630.000 ; 43 ; 6.460.737 ; 270 ; 16.478.446 ;
101;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 26 ; 7.043.708 ; 19 ; 1.018.743 ; 8 ; 86.419 ; 30 ; 436.666 ; 83 ; 8.585.536 ; 5 ; 1.023.000 ; 8 ; 6.730.000 ; 13 ; 7.753.000 ; 96 ; 16.338.536 ;
102;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 23 ; 6.601.296 ; -   ; -   ; 18 ; 753.735 ; 17 ; 134.658 ; 58 ; 7.489.689 ; -   ; -   ; 16 ; 7.258.000 ; 16 ; 7.258.000 ; 74 ; 14.747.689 ;
103;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; -   ; -   ; 7 ; 834.738 ; 224 ; 92.653 ; 810 ; 899.934 ; 1.041 ; 1.827.325 ; 198 ; 6.747.103 ; 42 ; 5.100.726 ; 240 ; 11.847.829 ; 1.281 ; 13.675.154 ;
104;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 1 ; 376.277 ; 46 ; 646.942 ; 4.346 ; 1.726.116 ; 4.427 ; 4.057.965 ; 8.820 ; 6.807.300 ; 878 ; 3.728.787 ; 44 ; 1.635.789 ; 922 ; 5.364.576 ; 9.742 ; 12.171.876 ;
105;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 21 ; 2.697.575 ; 3 ; 12.097 ; 33 ; 3.274.024 ; 76 ; 2.979.618 ; 133 ; 8.963.314 ; 1 ; 58.195 ; 14 ; 3.035.000 ; 15 ; 3.093.195 ; 148 ; 12.056.509 ;
106;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 10 ; 280.282 ; 41 ; 734.615 ; 127 ; 1.454.328 ; 394 ; 3.200.112 ; 572 ; 5.669.337 ; 107 ; 4.044.105 ; 42 ; 1.841.007 ; 149 ; 5.885.112 ; 721 ; 11.554.449 ;
107;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 12.534 ; 2.826.540 ; 9.856 ; 5.560.168 ; 22.390 ; 8.386.708 ; 268 ; 2.850.171 ; 5 ; 118.801 ; 273 ; 2.968.972 ; 22.663 ; 11.355.680 ;
108;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 15 ; 766.451 ; 18 ; 407.883 ; 48 ; 1.879.852 ; 50 ; 2.657.895 ; 131 ; 5.712.081 ; 53 ; 2.852.369 ; 44 ; 2.432.697 ; 97 ; 5.285.066 ; 228 ; 10.997.147 ;
109;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 1 ; 19.985 ; 10 ; 206.393 ; 57 ; 1.914.211 ; 67 ; 3.699.258 ; 135 ; 5.839.847 ; 67 ; 3.513.410 ; 44 ; 1.541.261 ; 111 ; 5.054.671 ; 246 ; 10.894.518 ;
110;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 121.988 ; 25 ; 7.816.996 ; 27 ; 7.938.984 ; 1 ; 1.243.689 ; 1 ; 1.236.400 ; 2 ; 2.480.089 ; 29 ; 10.419.073 ;
111;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 12 ; 186.684 ; 5.585 ; 2.664.111 ; 6.449 ; 4.786.488 ; 12.046 ; 7.637.283 ; 851 ; 2.306.845 ; 1 ; 1.919 ; 852 ; 2.308.764 ; 12.898 ; 9.946.047 ;
112;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 1 ; 34.443 ; 207 ; 3.127.311 ; 159 ; 513.453 ; 585 ; 1.710.102 ; 952 ; 5.385.309 ; 225 ; 4.360.657 ; 3 ; 67.942 ; 228 ; 4.428.599 ; 1.180 ; 9.813.908 ;
113;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 7 ; 566.154 ; 2 ; 47.498 ; 10 ; 3.841.285 ; 19 ; 4.454.937 ; 8 ; 4.863.348 ; 4 ; 448.445 ; 12 ; 5.311.793 ; 31 ; 9.766.730 ;
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 69 ; 1.766.941 ; 57 ; 806.687 ; 79 ; 892.133 ; 159 ; 1.519.364 ; 364 ; 4.985.125 ; 176 ; 2.175.064 ; 108 ; 2.500.683 ; 284 ; 4.675.747 ; 648 ; 9.660.872 ;
115;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 7 ; 192.448 ; 17 ; 547.163 ; -   ; -   ; 32 ; 2.974.917 ; 56 ; 3.714.528 ; 4 ; 3.774.885 ; 1 ; 1.750.000 ; 5 ; 5.524.885 ; 61 ; 9.239.413 ;
116;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 82 ; 382.313 ; 173 ; 1.487.777 ; 267 ; 3.339.569 ; 268 ; 1.418.975 ; 790 ; 6.628.634 ; 53 ; 520.432 ; 19 ; 1.354.678 ; 72 ; 1.875.110 ; 862 ; 8.503.744 ;
117;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 3.396.980 ; 29 ; 2.526.930 ; 39 ; 5.923.910 ; 3 ; 509.143 ; 1 ; 1.700.000 ; 4 ; 2.209.143 ; 43 ; 8.133.053 ;
118;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 6 ; 410.014 ; 30 ; 2.317.448 ; 10 ; 206.281 ; 31 ; 1.021.927 ; 77 ; 3.955.670 ; 33 ; 3.214.842 ; 8 ; 491.767 ; 41 ; 3.706.609 ; 118 ; 7.662.279 ;
119;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 21 ; 1.651.055 ; 6 ; 1.029.964 ; 18 ; 195.508 ; 45 ; 2.876.527 ; 11 ; 2.157.711 ; 4 ; 2.089.260 ; 15 ; 4.246.971 ; 60 ; 7.123.498 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE C MBIO LTDA - PRUDENCIAL; 28 ; 115.462 ; 51 ; 994.246 ; 1.056 ; 424.930 ; 1.592 ; 2.054.495 ; 2.727 ; 3.589.133 ; 164 ; 2.610.667 ; 9 ; 37.501 ; 173 ; 2.648.168 ; 2.900 ; 6.237.301 ;
121;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 3 ; 124.522 ; 49 ; 1.279.535 ; 30 ; 223.191 ; 59 ; 1.402.120 ; 141 ; 3.029.368 ; 101 ; 2.710.955 ; 33 ; 351.013 ; 134 ; 3.061.968 ; 275 ; 6.091.336 ;
122;17.772.370;VIPS CORRETORA DE CÂMBIO S.A.;VIPS CC LTDA. - PRUDENCIAL; 6 ; 112.041 ; 44 ; 1.006.766 ; 30 ; 596.183 ; 268 ; 1.400.339 ; 348 ; 3.115.329 ; 132 ; 2.221.438 ; 9 ; 519.029 ; 141 ; 2.740.467 ; 489 ; 5.855.796 ;
123;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 4 ; 43.482 ; 82 ; 1.993.023 ; 14 ; 353.770 ; 28 ; 293.338 ; 128 ; 2.683.613 ; 91 ; 2.288.157 ; 18 ; 399.049 ; 109 ; 2.687.206 ; 237 ; 5.370.819 ;
124;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 3 ; 200.382 ; -   ; -   ; 2 ; 8.800 ; 6 ; 1.695 ; 11 ; 210.877 ; 1 ; 2.250.000 ; 3 ; 2.450.000 ; 4 ; 4.700.000 ; 15 ; 4.910.877 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 3 ; 15.138 ; 22 ; 459.834 ; 1.542 ; 656.000 ; 2.899 ; 1.668.843 ; 4.466 ; 2.799.815 ; 134 ; 1.570.049 ; 7 ; 46.791 ; 141 ; 1.616.840 ; 4.607 ; 4.416.655 ;
126;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 357 ; 170.346 ; 890 ; 2.062.729 ; 1.247 ; 2.233.075 ; 125 ; 1.911.913 ; 4 ; 28.220 ; 129 ; 1.940.133 ; 1.376 ; 4.173.208 ;
127;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 21 ; 79.625 ; 764 ; 1.617.804 ; 396 ; 633.695 ; 1.181 ; 2.331.124 ; 35 ; 412.238 ; 12 ; 1.341.124 ; 47 ; 1.753.362 ; 1.228 ; 4.084.486 ;
128;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; 1 ; 22.456 ; 1 ; 99.562 ; 3 ; 73.489 ; 23 ; 1.108.754 ; 28 ; 1.304.261 ; 26 ; 1.709.983 ; 6 ; 597.613 ; 32 ; 2.307.596 ; 60 ; 3.611.857 ;
129;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 37 ; 558.367 ; 166 ; 87.489 ; 328 ; 1.059.348 ; 531 ; 1.705.204 ; 147 ; 1.682.149 ; 19 ; 166.475 ; 166 ; 1.848.624 ; 697 ; 3.553.828 ;
130;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; -   ; -   ; 53 ; 975.962 ; 5 ; 77.394 ; 40 ; 552.654 ; 98 ; 1.606.010 ; 80 ; 1.673.884 ; 8 ; 222.662 ; 88 ; 1.896.546 ; 186 ; 3.502.556 ;
131;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 5 ; 54.028 ; 32 ; 830.558 ; 33 ; 425.034 ; 19 ; 315.648 ; 89 ; 1.625.268 ; 47 ; 1.146.883 ; 31 ; 479.759 ; 78 ; 1.626.642 ; 167 ; 3.251.910 ;
132;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 67 ; 895.864 ; 318 ; 222.206 ; 451 ; 606.336 ; 836 ; 1.724.406 ; 156 ; 1.363.338 ; 5 ; 90.000 ; 161 ; 1.453.338 ; 997 ; 3.177.744 ;
133;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 29 ; 332.255 ; 16 ; 329.024 ; 59 ; 972.220 ; 104 ; 1.633.499 ; 19 ; 1.169.613 ; 6 ; 128.475 ; 25 ; 1.298.088 ; 129 ; 2.931.587 ;
134;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 3 ; 19.189 ; 26 ; 715.134 ; 30 ; 457.168 ; 85 ; 275.622 ; 144 ; 1.467.113 ; 101 ; 971.944 ; 15 ; 457.549 ; 116 ; 1.429.493 ; 260 ; 2.896.606 ;
135;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 3 ; 37.583 ; 30 ; 562.289 ; 149 ; 799.644 ; 182 ; 1.399.516 ; 80 ; 813.367 ; 3 ; 538.510 ; 83 ; 1.351.877 ; 265 ; 2.751.393 ;
136;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 3.123 ; 186 ; 1.362.004 ; 190 ; 1.365.127 ; 165 ; 1.360.003 ; 3 ; 1.122 ; 168 ; 1.361.125 ; 358 ; 2.726.252 ;
137;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 33.440 ; 4 ; 261.827 ; 58 ; 789.850 ; 279 ; 545.059 ; 342 ; 1.630.176 ; 3 ; 414.290 ; 2 ; 561.080 ; 5 ; 975.370 ; 347 ; 2.605.546 ;
138;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 80 ; 22 ; 1.495.176 ; 23 ; 1.495.256 ; 1 ; 1.100.000 ; -   ; -   ; 1 ; 1.100.000 ; 24 ; 2.595.256 ;
139;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 303 ; 164.575 ; 1.122 ; 1.207.386 ; 1.425 ; 1.371.961 ; 108 ; 1.057.531 ; -   ; -   ; 108 ; 1.057.531 ; 1.533 ; 2.429.492 ;
140;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; 1 ; 14.889 ; 3 ; 11.116 ; 22 ; 1.070.571 ; 26 ; 1.096.576 ; 16 ; 985.460 ; 3 ; 11.116 ; 19 ; 996.576 ; 45 ; 2.093.152 ;
141;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 3.151 ; 788.097 ; 1.438 ; 355.789 ; 4.589 ; 1.143.886 ; -   ; -   ; 98 ; 840.544 ; 98 ; 840.544 ; 4.687 ; 1.984.430 ;
142;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.413 ; 465.692 ; 1.330 ; 884.680 ; 2.743 ; 1.350.372 ; 78 ; 443.371 ; 2 ; 18.000 ; 80 ; 461.371 ; 2.823 ; 1.811.743 ;
143;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 38 ; 5.146 ; 39 ; 420.899 ; 77 ; 426.045 ; 3 ; 1.220.000 ; -   ; -   ; 3 ; 1.220.000 ; 80 ; 1.646.045 ;
144;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 95 ; 51.710 ; 186 ; 795.509 ; 281 ; 847.219 ; 77 ; 745.955 ; 1 ; 6.000 ; 78 ; 751.955 ; 359 ; 1.599.174 ;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 37.310 ; 131 ; 118.649 ; 454 ; 555.091 ; 586 ; 711.050 ; 98 ; 532.597 ; -   ; -   ; 98 ; 532.597 ; 684 ; 1.243.647 ;
146;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 1 ; 25.990 ; 3 ; 350.985 ; 4 ; 34.070 ; 33 ; 105.564 ; 41 ; 516.609 ; 12 ; 431.549 ; 4 ; 35.060 ; 16 ; 466.609 ; 57 ; 983.218 ;
