Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mai/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
78;49.336.860;ING BANK N.V.;;;;; 17 ; 638.338 ; 44 ; 57.691.405 ; 61 ; 58.329.743 ; 10 ; 191.010.887 ; 6 ; 133.948.034 ; 16 ; 324.958.920 ; 77 ; 383.288.663 ;
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 5 ; 7.173.530 ; 147 ; 71.717.245 ; 238 ; 34.118.296 ; 685 ; 90.355.598 ; 1.075 ; 203.364.668 ; 279 ; 135.713.080 ; 25 ; 14.914.857 ; 304 ; 150.627.938 ; 1.379 ; 353.992.605 ;
80;59.118.133;BANCO LUSO BRASILEIRO S.A.; 395 ; 50.927.795 ; 623 ; 43.821.365 ; 148 ; 38.411.724 ; 838 ; 35.953.262 ; 2.004 ; 169.114.146 ; 848 ; 84.356.147 ; 497 ; 95.004.370 ; 1.345 ; 179.360.517 ; 3.349 ; 348.474.663 ;
81;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 2 ; 68.660 ; 224 ; 9.013.514 ; 2.850 ; 13.808.273 ; 6.473 ; 56.879.129 ; 9.549 ; 79.769.576 ; 7.690 ; 148.504.902 ; 417 ; 96.547.505 ; 8.107 ; 245.052.407 ; 17.656 ; 324.821.983 ;
82;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 112 ; 2.281.786 ; 3.064 ; 102.926.059 ; 1.167 ; 23.294.027 ; 3.095 ; 35.998.889 ; 7.438 ; 164.500.762 ; 4.969 ; 129.879.879 ; 748 ; 16.497.904 ; 5.717 ; 146.377.783 ; 13.155 ; 310.878.545 ;
83;36.658.769;BANCO XCMG BRASIL S.A.;;; 10 ; 23.670.339 ; 5 ; 105.000.000 ; 42 ; 121.409.455 ; 57 ; 250.079.794 ; 26 ; 43.181.133 ; 2 ; 2.000.000 ; 28 ; 45.181.133 ; 85 ; 295.260.927 ;
84;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 17 ; 29.873.982 ; 6 ; 4.035.572 ; 52 ; 34.642.606 ; 220 ; 37.568.479 ; 295 ; 106.120.639 ; 17 ; 73.144.945 ; 17 ; 103.127.865 ; 34 ; 176.272.810 ; 329 ; 282.393.449 ;
85;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 27 ; 6.125.005 ; 293 ; 81.134.328 ; 378 ; 32.898.419 ; 961 ; 40.408.298 ; 1.659 ; 160.566.050 ; 457 ; 96.922.149 ; 82 ; 14.392.000 ; 539 ; 111.314.149 ; 2.198 ; 271.880.199 ;
86;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 398 ; 39.967.900 ; 1.286 ; 40.449.840 ; 2.155 ; 15.623.074 ; 6.820 ; 47.334.486 ; 10.659 ; 143.375.300 ; 4.329 ; 76.699.959 ; 555 ; 44.476.826 ; 4.884 ; 121.176.785 ; 15.543 ; 264.552.084 ;
87;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 10 ; 62.450.942 ; 78 ; 50.518.447 ; 34 ; 12.143.087 ; 249 ; 27.285.913 ; 371 ; 152.398.389 ; 10 ; 44.500.000 ; 4 ; 44.000.000 ; 14 ; 88.500.000 ; 385 ; 240.898.389 ;
88;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 135 ; 6.986.924 ; 2.248 ; 61.211.481 ; 793 ; 7.827.289 ; 2.685 ; 22.875.898 ; 5.861 ; 98.901.591 ; 2.666 ; 77.084.378 ; 927 ; 7.818.267 ; 3.593 ; 84.902.645 ; 9.454 ; 183.804.236 ;
89;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 52 ; 7.198.966 ; 36 ; 1.540.148 ; 11 ; 923.950 ; 122 ; 77.001.896 ; 221 ; 86.664.959 ; 19 ; 69.829.325 ; 2 ; 126.450 ; 21 ; 69.955.775 ; 242 ; 156.620.734 ;
90;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 199 ; 4.165.604 ; 1.484 ; 40.809.697 ; 9.986 ; 14.051.994 ; 1.829 ; 18.805.315 ; 13.498 ; 77.832.610 ; 2.920 ; 58.704.458 ; 765 ; 17.309.626 ; 3.685 ; 76.014.083 ; 17.183 ; 153.846.694 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 26 ; 2.911.638 ; 997 ; 38.441.885 ; 589 ; 6.723.247 ; 1.985 ; 30.660.084 ; 3.597 ; 78.736.854 ; 1.413 ; 65.673.296 ; 79 ; 6.204.623 ; 1.492 ; 71.877.918 ; 5.089 ; 150.614.773 ;
92;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 598 ; 48.551.564 ; 699 ; 18.426.817 ; 576 ; 15.331.623 ; 235 ; 53.746.613 ; 2.108 ; 136.056.617 ; 15 ; 8.258.560 ; 6 ; 3.377.975 ; 21 ; 11.636.535 ; 2.129 ; 147.693.152 ;
93;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 12 ; 449.438 ; 1.293 ; 63.441.216 ; 217 ; 1.426.851 ; 268 ; 4.055.095 ; 1.790 ; 69.372.600 ; 1.341 ; 69.718.691 ; 243 ; 4.098.660 ; 1.584 ; 73.817.351 ; 3.374 ; 143.189.951 ;
94;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 1.376 ; 15.107.056 ; 2.135 ; 32.648.651 ; 3.511 ; 47.755.707 ; 3.009 ; 53.512.287 ; 249 ; 35.942.798 ; 3.258 ; 89.455.085 ; 6.769 ; 137.210.792 ;
95;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 29 ; 810.154 ; 518 ; 1.891.551 ; 2.525 ; 22.638.554 ; 3.072 ; 25.340.259 ; 5.514 ; 58.042.176 ; 338 ; 36.455.377 ; 5.852 ; 94.497.553 ; 8.924 ; 119.837.812 ;
96;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 22 ; 695.309 ; 443 ; 11.212.450 ; 437 ; 5.484.061 ; 6.429 ; 27.800.053 ; 7.331 ; 45.191.873 ; 2.189 ; 54.108.932 ; 122 ; 20.044.431 ; 2.311 ; 74.153.363 ; 9.642 ; 119.345.237 ;
97;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 22 ; 825.795 ; 813 ; 40.383.990 ; 274 ; 5.331.956 ; 1.344 ; 12.460.718 ; 2.453 ; 59.002.460 ; 2.032 ; 52.577.153 ; 248 ; 5.824.904 ; 2.280 ; 58.402.057 ; 4.733 ; 117.404.517 ;
98;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 5 ; 5.160 ; 5 ; 5.160 ; 40 ; 57.233.980 ; 67 ; 57.202.985 ; 107 ; 114.436.966 ; 112 ; 114.442.126 ;
99;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 39 ; 1.298.157 ; 380 ; 11.493.054 ; 1.287 ; 5.772.451 ; 5.022 ; 37.256.473 ; 6.728 ; 55.820.135 ; 5.375 ; 49.673.761 ; 164 ; 7.926.634 ; 5.539 ; 57.600.395 ; 12.267 ; 113.420.530 ;
100;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 58 ; 976.902 ; 596 ; 18.115.381 ; 1.721 ; 10.335.669 ; 3.380 ; 30.052.236 ; 5.755 ; 59.480.188 ; 3.296 ; 44.741.891 ; 575 ; 7.800.269 ; 3.871 ; 52.542.160 ; 9.626 ; 112.022.348 ;
101;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 145 ; 3.080.666 ; 1.404 ; 44.166.445 ; 136 ; 1.486.464 ; 293 ; 4.749.994 ; 1.978 ; 53.483.568 ; 1.484 ; 49.220.898 ; 289 ; 4.872.438 ; 1.773 ; 54.093.336 ; 3.751 ; 107.576.904 ;
102;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 7 ; 133.591 ; 190 ; 36.891.672 ; 1.635 ; 17.341.238 ; 1.832 ; 54.366.501 ; 39 ; 16.980.960 ; 15 ; 36.209.091 ; 54 ; 53.190.050 ; 1.886 ; 107.556.551 ;
103;00.795.423;BANCO SEMEAR S.A.; 3 ; 50.050 ; 405 ; 20.008.601 ; 61 ; 6.055.741 ; 555 ; 22.731.024 ; 1.024 ; 48.845.416 ; 133 ; 40.125.703 ; 23 ; 4.342.412 ; 156 ; 44.468.115 ; 1.180 ; 93.313.531 ;
104;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 11 ; 2.546.723 ; 239 ; 1.507.883 ; 284 ; 3.142.246 ; 534 ; 7.196.852 ; 65 ; 44.907.310 ; 34 ; 40.525.000 ; 99 ; 85.432.310 ; 633 ; 92.629.162 ;
105;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 5.260 ; 2.352.663 ; 4.033 ; 3.153.231 ; 9.293 ; 5.505.894 ; 262 ; 39.939.941 ; 200 ; 39.135.386 ; 462 ; 79.075.327 ; 9.755 ; 84.581.221 ;
106;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 90 ; 1.367.730 ; 170 ; 3.165.088 ; 1.240 ; 3.485.748 ; 4.679 ; 30.669.834 ; 6.179 ; 38.688.400 ; 3.952 ; 31.823.278 ; 277 ; 2.925.854 ; 4.229 ; 34.749.132 ; 10.408 ; 73.437.532 ;
107;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 13 ; 365.994 ; 1.414 ; 9.088.720 ; 3.314 ; 33.966.323 ; 4.741 ; 43.421.036 ; 4.047 ; 25.597.846 ; 18 ; 192.870 ; 4.065 ; 25.790.716 ; 8.806 ; 69.211.752 ;
108;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 2 ; 17.902 ; 352 ; 10.517.360 ; 753 ; 780.688 ; 2.482 ; 9.934.640 ; 3.589 ; 21.250.590 ; 1.208 ; 32.275.564 ; 161 ; 12.588.331 ; 1.369 ; 44.863.896 ; 4.958 ; 66.114.485 ;
109;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 57 ; 5.280.875 ; 181 ; 3.830.709 ; 306 ; 7.720.855 ; 3.206 ; 17.400.823 ; 3.750 ; 34.233.263 ; 1.252 ; 18.964.189 ; 744 ; 10.746.795 ; 1.996 ; 29.710.984 ; 5.746 ; 63.944.247 ;
110;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 103 ; 3.222.898 ; 194 ; 4.485.186 ; 647 ; 7.613.145 ; 2.169 ; 17.985.764 ; 3.113 ; 33.306.993 ; 1.789 ; 20.770.137 ; 231 ; 9.158.250 ; 2.020 ; 29.928.387 ; 5.133 ; 63.235.380 ;
111;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 41.402 ; 4 ; 48.882 ; 662 ; 2.289.317 ; 2.043 ; 16.122.572 ; 2.711 ; 18.502.173 ; 2.260 ; 28.772.418 ; 329 ; 14.946.667 ; 2.589 ; 43.719.085 ; 5.300 ; 62.221.258 ;
112;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 124 ; 4.235.277 ; 242 ; 5.978.704 ; 1.053 ; 4.945.251 ; 2.309 ; 17.971.070 ; 3.728 ; 33.130.302 ; 1.375 ; 20.309.385 ; 167 ; 5.608.246 ; 1.542 ; 25.917.631 ; 5.270 ; 59.047.933 ;
113;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 256 ; 20.940.492 ; 33 ; 1.468.505 ; 80 ; 5.054.058 ; 585 ; 2.430.869 ; 954 ; 29.893.924 ; 19 ; 2.638.647 ; 139 ; 25.818.597 ; 158 ; 28.457.244 ; 1.112 ; 58.351.168 ;
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 27 ; 505.589 ; 290 ; 6.088.478 ; 546 ; 9.020.381 ; 1.211 ; 12.190.304 ; 2.074 ; 27.804.752 ; 1.222 ; 19.619.458 ; 377 ; 10.857.537 ; 1.599 ; 30.476.994 ; 3.673 ; 58.281.746 ;
115;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 6 ; 11.204 ; 208 ; 8.824.650 ; 379 ; 3.096.411 ; 1.942 ; 17.801.590 ; 2.535 ; 29.733.855 ; 1.416 ; 25.174.639 ; 9 ; 1.639.333 ; 1.425 ; 26.813.971 ; 3.960 ; 56.547.826 ;
116;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 255 ; 1.299.406 ; 137 ; 2.219.052 ; 1.260 ; 20.421.476 ; 2.378 ; 8.395.437 ; 4.030 ; 32.335.371 ; 357 ; 4.100.374 ; 207 ; 15.206.136 ; 564 ; 19.306.511 ; 4.594 ; 51.641.881 ;
117;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 9 ; 97.465 ; 101 ; 1.376.141 ; 1.369 ; 5.196.628 ; 2.571 ; 20.697.456 ; 4.050 ; 27.367.690 ; 1.127 ; 18.800.776 ; 82 ; 1.967.994 ; 1.209 ; 20.768.770 ; 5.259 ; 48.136.460 ;
118;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 31 ; 1.514.698 ; 149 ; 4.449.751 ; 678 ; 7.855.134 ; 1.537 ; 11.611.470 ; 2.395 ; 25.431.052 ; 585 ; 14.009.576 ; 187 ; 7.321.951 ; 772 ; 21.331.527 ; 3.167 ; 46.762.578 ;
119;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 29 ; 1.315.720 ; 556 ; 10.873.646 ; 239 ; 2.411.066 ; 681 ; 4.432.080 ; 1.505 ; 19.032.512 ; 1.291 ; 15.497.691 ; 120 ; 3.903.887 ; 1.411 ; 19.401.578 ; 2.916 ; 38.434.091 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 83 ; 468.265 ; 226 ; 3.098.462 ; 754 ; 2.591.271 ; 2.390 ; 13.979.011 ; 3.453 ; 20.137.009 ; 1.471 ; 15.066.948 ; 36 ; 1.026.321 ; 1.507 ; 16.093.270 ; 4.960 ; 36.230.279 ;
121;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 16 ; 618.377 ; 245 ; 11.469.998 ; 50 ; 1.095.034 ; 155 ; 4.476.902 ; 466 ; 17.660.312 ; 273 ; 15.291.614 ; 48 ; 1.057.801 ; 321 ; 16.349.414 ; 787 ; 34.009.726 ;
122;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 26 ; 399.586 ; 89 ; 2.238.910 ; 187 ; 10.264.430 ; 229 ; 10.097.081 ; 531 ; 23.000.007 ; 261 ; 6.312.029 ; 165 ; 4.639.668 ; 426 ; 10.951.698 ; 957 ; 33.951.705 ;
123;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 696 ; 1.592.664 ; 2.886 ; 16.040.378 ; 3.582 ; 17.633.042 ; 1.326 ; 14.937.610 ; 11 ; 512.124 ; 1.337 ; 15.449.733 ; 4.919 ; 33.082.776 ;
124;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 79 ; 3.185.179 ; 147 ; 4.213.392 ; 223 ; 7.653.142 ; 449 ; 15.051.713 ; 290 ; 10.802.716 ; 151 ; 4.177.891 ; 441 ; 14.980.607 ; 890 ; 30.032.320 ;
125;04.902.979;BANCO DA AMAZONIA S.A.; 119 ; 9.492.159 ; 44 ; 1.751.654 ; 62 ; 2.037.784 ; 137 ; 1.115.763 ; 362 ; 14.397.360 ; 18 ; 1.702.848 ; 54 ; 10.400.579 ; 72 ; 12.103.427 ; 434 ; 26.500.787 ;
126;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 7 ; 115.543 ; 248 ; 7.455.448 ; 1.325 ; 2.083.750 ; 346 ; 2.693.591 ; 1.926 ; 12.348.333 ; 446 ; 10.692.415 ; 187 ; 2.741.039 ; 633 ; 13.433.454 ; 2.559 ; 25.781.787 ;
127;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 8 ; 2.170.901 ; 31 ; 4.797.003 ; 17 ; 1.363.016 ; 65 ; 180.769 ; 121 ; 8.511.689 ; 30 ; 14.106.203 ; 21 ; 2.356.291 ; 51 ; 16.462.494 ; 172 ; 24.974.183 ;
128;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 284 ; 9.806.597 ; 46 ; 757.859 ; 34 ; 333.542 ; 199 ; 1.052.631 ; 563 ; 11.950.629 ; 145 ; 1.834.772 ; 288 ; 10.144.141 ; 433 ; 11.978.913 ; 996 ; 23.929.542 ;
129;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 6 ; 203.086 ; 114 ; 815.954 ; 1.613 ; 11.178.389 ; 1.733 ; 12.197.429 ; 2.631 ; 11.007.141 ; 24 ; 436.702 ; 2.655 ; 11.443.843 ; 4.388 ; 23.641.272 ;
130;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 16 ; 1.041.193 ; 4 ; 345.378 ; 852 ; 533.937 ; 6.860 ; 9.674.738 ; 7.732 ; 11.595.246 ; 1.069 ; 9.474.645 ; 16 ; 950.189 ; 1.085 ; 10.424.835 ; 8.817 ; 22.020.081 ;
131;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.073 ; 2.483.179 ; 1.320 ; 10.469.165 ; 2.393 ; 12.952.343 ; 718 ; 8.484.185 ; 7 ; 48.770 ; 725 ; 8.532.955 ; 3.118 ; 21.485.299 ;
132;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 24 ; 1.383.662 ; 90 ; 2.745.373 ; 106 ; 765.142 ; 369 ; 5.667.229 ; 589 ; 10.561.406 ; 318 ; 8.572.427 ; 78 ; 2.308.649 ; 396 ; 10.881.076 ; 985 ; 21.442.482 ;
133;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 90 ; 3.513.871 ; 97 ; 3.380.954 ; 150 ; 2.548.798 ; 337 ; 9.443.623 ; 215 ; 6.557.956 ; 89 ; 3.858.842 ; 304 ; 10.416.798 ; 641 ; 19.860.421 ;
134;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 54 ; 859.731 ; 89 ; 928.727 ; 1.139 ; 7.350.221 ; 1.282 ; 9.138.679 ; 1.104 ; 8.104.290 ; 55 ; 822.889 ; 1.159 ; 8.927.179 ; 2.441 ; 18.065.858 ;
135;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 18 ; 248.262 ; 257 ; 3.465.935 ; 150 ; 852.164 ; 676 ; 4.259.509 ; 1.101 ; 8.825.870 ; 992 ; 7.689.607 ; 87 ; 1.063.099 ; 1.079 ; 8.752.706 ; 2.180 ; 17.578.576 ;
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 587 ; 1.585.958 ; 1.474 ; 7.305.520 ; 2.061 ; 8.891.478 ; 761 ; 6.118.522 ; 32 ; 409.801 ; 793 ; 6.528.323 ; 2.854 ; 15.419.800 ;
137;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 15 ; 372.450 ; 15 ; 298.341 ; 636 ; 2.136.263 ; 821 ; 5.764.842 ; 1.487 ; 8.571.896 ; 239 ; 4.957.649 ; 36 ; 1.354.827 ; 275 ; 6.312.476 ; 1.762 ; 14.884.372 ;
138;33.042.151;BANCO DE LA NACION ARGENTINA; 5 ; 4.766.681 ; 16 ; 1.004.424 ; 2.071 ; 1.314.221 ; 155 ; 322.161 ; 2.247 ; 7.407.487 ; 4 ; 831.659 ; 13 ; 5.501.868 ; 17 ; 6.333.527 ; 2.264 ; 13.741.014 ;
139;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 503 ; 2.032.883 ; 1.153 ; 6.226.652 ; 1.656 ; 8.259.535 ; 629 ; 4.637.562 ; 38 ; 451.101 ; 667 ; 5.088.663 ; 2.323 ; 13.348.199 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 4 ; 70.577 ; 198 ; 203.258 ; 620 ; 5.905.032 ; 822 ; 6.178.867 ; 938 ; 5.803.630 ; 9 ; 13.593 ; 947 ; 5.817.223 ; 1.769 ; 11.996.090 ;
141;54.403.563;BANCO ARBI S.A.; 18 ; 4.599.650 ; 16 ; 924.030 ; 1 ; 10.200 ; 22 ; 335.202 ; 57 ; 5.869.082 ; 6 ; 1.193.195 ; 5 ; 4.518.056 ; 11 ; 5.711.251 ; 68 ; 11.580.333 ;
142;59.285.411;BANCO PAN S.A.;;;;; 29 ; 442.717 ; 127 ; 4.530.902 ; 156 ; 4.973.618 ; 21 ; 4.131.060 ;;; 21 ; 4.131.060 ; 177 ; 9.104.679 ;
143;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 7.826 ; 247 ; 324.992 ; 630 ; 4.423.559 ; 880 ; 4.756.377 ; 886 ; 4.166.341 ; 4 ; 24.918 ; 890 ; 4.191.259 ; 1.770 ; 8.947.636 ;
144;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 244 ; 109.683 ; 1.604 ; 3.625.498 ; 1.848 ; 3.735.181 ; 403 ; 3.528.941 ; 1 ; 5.556 ; 404 ; 3.534.497 ; 2.252 ; 7.269.678 ;
145;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 45 ; 40.094 ; 667 ; 3.605.785 ; 712 ; 3.645.880 ; 567 ; 3.591.079 ; 10 ; 22.032 ; 577 ; 3.613.111 ; 1.289 ; 7.258.991 ;
146;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 792 ; 3.151.445 ; 822 ; 2.534.573 ; 1.614 ; 5.686.017 ; 11 ; 99.970 ; 31 ; 639.616 ; 42 ; 739.585 ; 1.656 ; 6.425.603 ;
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 45 ; 323.638 ; 1.057 ; 2.659.367 ; 1.102 ; 2.983.005 ; 828 ; 2.596.651 ; 10 ; 299.754 ; 838 ; 2.896.405 ; 1.940 ; 5.879.410 ;
148;61.033.106;BANCO CREFISA S.A.;;;;; 36 ; 2.294.731 ; 37 ; 175.073 ; 73 ; 2.469.804 ; 5 ; 151.373 ; 1 ; 2.264.800 ; 6 ; 2.416.173 ; 79 ; 4.885.977 ;
149;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 3 ; 73.709 ; 428 ; 267.293 ; 1.357 ; 1.724.566 ; 1.788 ; 2.065.568 ; 152 ; 1.580.611 ; 2 ; 25.629 ; 154 ; 1.606.240 ; 1.942 ; 3.671.808 ;
150;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 423 ; 385.451 ; 687 ; 1.394.567 ; 1.110 ; 1.780.017 ; 44 ; 1.044.847 ;;; 44 ; 1.044.847 ; 1.154 ; 2.824.865 ;
151;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 6 ; 736.940 ;;; 22 ; 62.085 ; 21 ; 12.965 ; 49 ; 811.990 ;;; 7 ; 800.000 ; 7 ; 800.000 ; 56 ; 1.611.990 ;
152;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 5 ; 131.507 ; 48 ; 589.448 ; 53 ; 720.955 ; 42 ; 583.677 ; 5 ; 131.477 ; 47 ; 715.154 ; 100 ; 1.436.109 ;
153;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 77 ; 71.679 ; 161 ; 314.589 ; 238 ; 386.268 ; 52 ; 251.818 ;;; 52 ; 251.818 ; 290 ; 638.086 ;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 4 ; 339 ; 55 ; 162.183 ; 59 ; 162.522 ; 49 ; 156.604 ; 1 ; 2.000 ; 50 ; 158.604 ; 109 ; 321.125 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 34 ; 69.667 ; 34 ; 69.667 ; 11 ; 210.843 ;;; 11 ; 210.843 ; 45 ; 280.510 ;
156;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 23 ; 65.901 ; 23 ; 65.901 ;;;;; -   ; -   ; 23 ; 65.901 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 5 ; 32.500 ; 5 ; 32.500 ; 10 ; 65.000 ; 10 ; 65.000 ;
158;61.820.817;BANCO PAULISTA S.A.; 1 ; 59.259 ;;;;;;; 1 ; 59.259 ;;;;; -   ; -   ; 1 ; 59.259 ;
159;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;;;;; 1 ; 23.103 ;;; 1 ; 23.103 ;;;;; -   ; -   ; 1 ; 23.103 ;
160;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;; 1 ; 3.770 ; 5 ; 5.370 ; 6 ; 9.140 ;;;;; -   ; -   ; 6 ; 9.140 ;
161;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 3 ; 5.943 ; 3 ; 5.943 ;;;;; -   ; -   ; 3 ; 5.943 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 194.105 ; 112.648.184.064 ; 561.451 ; 92.304.212.406 ; 3.010.844 ; 237.945.361.411 ; 4.177.465 ; 249.776.070.385 ; 7.943.865 ; 692.673.828.266 ; 216.926 ; 276.522.880.028 ; 216.926 ; 276.692.882.287 ; 433.852 ; 553.215.762.315 ; 8.377.717 ; 1.245.889.590.581 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 08/07/2022";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;; ; ;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;; ; ;
;;;;;;;;;;;;;;;;;;;;;
