Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em NOVEMBRO / 2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
83;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 145 ; 12.289.397 ; 112 ; 2.305.911 ; 89 ; 2.011.180 ; 38 ; 7.968.985 ; 384 ; 24.575.472 ; 3 ; 403.610 ; 3 ; 5.000.000 ; 6 ; 5.403.610 ; 390 ; 29.979.082 ;
84;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 22 ; 23.893.671 ;;; 28 ; 5.953.381 ; 1 ; 1.229 ; 51 ; 29.848.282 ;;;;; -   ; -   ; 51 ; 29.848.282 ;
85;00.416.968;BANCO INTER S.A.; 11 ; 127.156 ; 19 ; 220.870 ; 7.160 ; 7.714.098 ; 2.569 ; 11.556.921 ; 9.759 ; 19.619.046 ; 75 ; 6.300.580 ; 65 ; 2.048.233 ; 140 ; 8.348.813 ; 9.899 ; 27.967.859 ;
86;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 11 ; 3.742.153 ; 10 ; 2.377.993 ; 1 ; 146.682 ; 21 ; 1.845.892 ; 43 ; 8.112.721 ; 14 ; 13.163.240 ; 12 ; 5.675.534 ; 26 ; 18.838.774 ; 69 ; 26.951.495 ;
87;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 2 ; 4.504.718 ;;; 11 ; 95.316 ; 40 ; 7.199.573 ; 53 ; 11.799.607 ; 5 ; 7.277.795 ; 5 ; 7.264.800 ; 10 ; 14.542.595 ; 63 ; 26.342.202 ;
88;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 13 ; 1.140.268 ; 2 ; 116.885 ; 2 ; 5.027.269 ; 19 ; 7.487.936 ; 36 ; 13.772.358 ; 5 ; 8.851.000 ;;; 5 ; 8.851.000 ; 41 ; 22.623.358 ;
89;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 1 ; 5.000.000 ; 27 ; 7.021.277 ; 1 ; 93.694 ; 37 ; 1.471.458 ; 66 ; 13.586.429 ; 2 ; 4.500.000 ; 1 ; 2.500.000 ; 3 ; 7.000.000 ; 69 ; 20.586.429 ;
90;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 9 ; 4.022.608 ; 15 ; 6.769.244 ; 24 ; 10.791.852 ; 4 ; 5.335.000 ; 2 ; 3.365.000 ; 6 ; 8.700.000 ; 30 ; 19.491.852 ;
91;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 7.597 ; 53 ; 545.731 ; 73 ; 1.000.707 ; 687 ; 2.107.098 ; 815 ; 3.661.133 ; 326 ; 8.159.628 ; 48 ; 6.578.705 ; 374 ; 14.738.333 ; 1.189 ; 18.399.466 ;
92;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.012 ; 1 ; 1.012 ; 6 ; 9.176.372 ; 10 ; 9.175.796 ; 16 ; 18.352.168 ; 17 ; 18.353.180 ;
93;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 22 ; 223.980 ; 120 ; 3.177.309 ; 274 ; 2.432.052 ; 562 ; 3.847.759 ; 978 ; 9.681.100 ; 427 ; 6.419.302 ; 114 ; 2.064.766 ; 541 ; 8.484.069 ; 1.519 ; 18.165.169 ;
94;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 10 ; 936.313 ; 185 ; 5.348.097 ; 118 ; 958.127 ; 247 ; 1.743.544 ; 560 ; 8.986.080 ; 150 ; 6.226.640 ; 19 ; 1.027.176 ; 169 ; 7.253.816 ; 729 ; 16.239.897 ;
95;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 8 ; 348.309 ; 177 ; 6.732.905 ; 49 ; 711.842 ; 65 ; 269.065 ; 299 ; 8.062.121 ; 175 ; 7.037.120 ; 52 ; 1.089.659 ; 227 ; 8.126.779 ; 526 ; 16.188.900 ;
96;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 6 ; 130.625 ; 152 ; 6.001.770 ; 71 ; 645.399 ; 178 ; 993.119 ; 407 ; 7.770.913 ; 261 ; 6.945.483 ; 59 ; 725.345 ; 320 ; 7.670.828 ; 727 ; 15.441.741 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 15 ; 500.263 ; 74 ; 2.118.830 ; 217 ; 936.420 ; 801 ; 4.118.375 ; 1.107 ; 7.673.887 ; 756 ; 5.914.341 ; 34 ; 1.117.071 ; 790 ; 7.031.412 ; 1.897 ; 14.705.300 ;
98;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 6 ; 14.143.802 ;;; 6 ; 14.143.802 ;;;;; -   ; -   ; 6 ; 14.143.802 ;
99;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 67 ; 4.908.836 ; 3 ; 325.116 ; 17 ; 62.882 ; 73 ; 208.556 ; 160 ; 5.505.389 ; 8 ; 1.947.860 ; 30 ; 5.810.000 ; 38 ; 7.757.860 ; 198 ; 13.263.249 ;
100;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 3 ; 82.434 ; 41 ; 5.731.797 ; 168 ; 1.098.002 ; 212 ; 6.912.233 ; 2 ; 665.000 ; 4 ; 5.393.070 ; 6 ; 6.058.070 ; 218 ; 12.970.303 ;
101;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 25 ; 248.166 ; 44 ; 449.609 ; 242 ; 954.902 ; 764 ; 5.029.677 ; 1.075 ; 6.682.355 ; 649 ; 5.011.029 ; 59 ; 725.831 ; 708 ; 5.736.860 ; 1.783 ; 12.419.214 ;
102;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 208 ; 2.011.115 ; 312 ; 3.518.308 ; 520 ; 5.529.422 ; 268 ; 4.002.629 ; 34 ; 2.445.780 ; 302 ; 6.448.410 ; 822 ; 11.977.832 ;
103;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 97.397 ; 66 ; 2.771.240 ; 174 ; 324.304 ; 414 ; 1.268.764 ; 657 ; 4.461.706 ; 195 ; 5.257.823 ; 35 ; 1.645.688 ; 230 ; 6.903.511 ; 887 ; 11.365.217 ;
104;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 936 ; 360.180 ; 740 ; 433.360 ; 1.676 ; 793.540 ; 33 ; 4.887.404 ; 24 ; 4.792.846 ; 57 ; 9.680.250 ; 1.733 ; 10.473.790 ;
105;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 11 ; 297.094 ; 51 ; 977.709 ; 135 ; 1.714.389 ; 304 ; 2.623.344 ; 501 ; 5.612.536 ; 251 ; 2.808.106 ; 36 ; 1.217.539 ; 287 ; 4.025.645 ; 788 ; 9.638.181 ;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 5 ; 217.235 ; 276 ; 2.127.788 ; 529 ; 4.240.681 ; 810 ; 6.585.703 ; 643 ; 2.555.199 ; 5 ; 166.193 ; 648 ; 2.721.392 ; 1.458 ; 9.307.095 ;
107;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 20 ; 139.207 ; 188 ; 3.428.846 ; 14 ; 142.767 ; 53 ; 769.186 ; 275 ; 4.480.007 ; 197 ; 4.291.680 ; 34 ; 466.538 ; 231 ; 4.758.218 ; 506 ; 9.238.225 ;
108;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 127 ; 422.032 ; 311 ; 2.148.608 ; 438 ; 2.570.639 ; 275 ; 4.067.743 ; 69 ; 2.342.934 ; 344 ; 6.410.677 ; 782 ; 8.981.316 ;
109;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 5 ; 220.546 ; 26 ; 569.133 ; 134 ; 1.878.263 ; 227 ; 1.862.190 ; 392 ; 4.530.132 ; 103 ; 2.331.119 ; 38 ; 1.985.065 ; 141 ; 4.316.184 ; 533 ; 8.846.316 ;
110;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 55 ; 3.231.277 ; 14 ; 238.269 ; 34 ; 625.378 ; 103 ; 4.094.925 ; 57 ; 3.891.505 ; 8 ; 273.120 ; 65 ; 4.164.625 ; 168 ; 8.259.549 ;
111;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 13 ; 481.159 ; 53 ; 1.076.992 ; 198 ; 1.003.481 ; 400 ; 2.119.886 ; 664 ; 4.681.519 ; 191 ; 2.608.137 ; 26 ; 786.463 ; 217 ; 3.394.601 ; 881 ; 8.076.120 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 38 ; 204.401 ; 39 ; 775.277 ; 259 ; 3.464.517 ; 307 ; 1.135.658 ; 643 ; 5.579.853 ; 46 ; 366.347 ; 41 ; 2.125.120 ; 87 ; 2.491.466 ; 730 ; 8.071.319 ;
113;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 43 ; 1.577.101 ; 69 ; 622.583 ; 293 ; 1.985.460 ; 405 ; 4.185.144 ; 204 ; 3.272.626 ; 2 ; 338.342 ; 206 ; 3.610.968 ; 611 ; 7.796.112 ;
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 13 ; 79.629 ; 44 ; 937.561 ; 104 ; 1.101.810 ; 221 ; 1.678.050 ; 382 ; 3.797.050 ; 195 ; 2.522.496 ; 78 ; 1.089.452 ; 273 ; 3.611.948 ; 655 ; 7.408.998 ;
115;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 8 ; 379.953 ; 106 ; 2.430.534 ; 51 ; 184.052 ; 108 ; 565.282 ; 273 ; 3.559.821 ; 206 ; 2.999.700 ; 25 ; 551.016 ; 231 ; 3.550.716 ; 504 ; 7.110.537 ;
116;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 4 ; 21.940 ; 20 ; 278.374 ; 93 ; 1.069.643 ; 271 ; 2.240.584 ; 388 ; 3.610.540 ; 436 ; 2.176.368 ; 33 ; 756.556 ; 469 ; 2.932.924 ; 857 ; 6.543.465 ;
117;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 6 ; 140.951 ; 38 ; 616.425 ; 47 ; 1.133.910 ; 346 ; 1.694.744 ; 437 ; 3.586.029 ; 187 ; 1.948.896 ; 99 ; 907.161 ; 286 ; 2.856.056 ; 723 ; 6.442.085 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 7 ; 15.338 ; 34 ; 763.210 ; 339 ; 1.190.373 ; 407 ; 2.059.084 ; 787 ; 4.028.004 ; 236 ; 2.013.711 ; 31 ; 355.959 ; 267 ; 2.369.670 ; 1.054 ; 6.397.674 ;
119;00.795.423;BANCO SEMEAR S.A.;;; 45 ; 1.809.542 ; 10 ; 1.131.076 ; 20 ; 536.150 ; 75 ; 3.476.767 ; 19 ; 1.746.383 ; 5 ; 577.954 ; 24 ; 2.324.337 ; 99 ; 5.801.104 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 12 ; 63.941 ; 57 ; 650.348 ; 175 ; 545.218 ; 379 ; 1.970.357 ; 623 ; 3.229.864 ; 231 ; 2.149.105 ; 10 ; 128.747 ; 241 ; 2.277.853 ; 864 ; 5.507.717 ;
121;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 1 ; 7.483 ; 21 ; 265.302 ; 228 ; 2.214.978 ; 250 ; 2.487.763 ; 358 ; 2.078.624 ; 4 ; 123.000 ; 362 ; 2.201.624 ; 612 ; 4.689.387 ;
122;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 17 ; 960.028 ; 25 ; 915.650 ; 27 ; 448.994 ; 69 ; 2.324.672 ; 43 ; 1.409.022 ; 27 ; 915.650 ; 70 ; 2.324.672 ; 139 ; 4.649.343 ;
123;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 6 ; 62.362 ; 37 ; 423.089 ; 47 ; 159.191 ; 112 ; 1.193.911 ; 202 ; 1.838.554 ; 146 ; 1.815.548 ; 34 ; 435.991 ; 180 ; 2.251.539 ; 382 ; 4.090.092 ;
124;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 1 ; 50.166 ; 59 ; 906.178 ; 78 ; 404.155 ; 80 ; 518.074 ; 218 ; 1.878.573 ; 117 ; 1.527.542 ; 39 ; 556.972 ; 156 ; 2.084.515 ; 374 ; 3.963.088 ;
125;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 309.225 ; 22 ; 681.730 ; 13 ; 30.042 ; 86 ; 836.446 ; 125 ; 1.857.443 ; 70 ; 1.521.589 ; 11 ; 344.382 ; 81 ; 1.865.971 ; 206 ; 3.723.414 ;
126;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 54 ; 1.359.224 ; 13 ; 197.462 ; 9 ; 47.237 ; 20 ; 112.197 ; 96 ; 1.716.120 ; 24 ; 303.880 ; 58 ; 1.401.261 ; 82 ; 1.705.141 ; 178 ; 3.421.261 ;
127;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 123 ; 184.012 ; 387 ; 1.668.221 ; 510 ; 1.852.233 ; 184 ; 1.509.612 ; 2 ; 11.689 ; 186 ; 1.521.302 ; 696 ; 3.373.535 ;
128;54.403.563;BANCO ARBI S.A.; 3 ; 1.020.345 ; 1 ; 3.939 ;;; 5 ; 533.638 ; 9 ; 1.557.921 ; 2 ; 529.320 ; 1 ; 1.000.000 ; 3 ; 1.529.320 ; 12 ; 3.087.241 ;
129;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 18 ; 350.623 ; 21 ; 468.704 ; 27 ; 705.742 ; 66 ; 1.525.069 ; 38 ; 1.048.563 ; 18 ; 460.901 ; 56 ; 1.509.464 ; 122 ; 3.034.533 ;
130;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 208 ; 495.988 ; 196 ; 1.271.401 ; 404 ; 1.767.389 ; 106 ; 874.552 ; 1 ; 1.750 ; 107 ; 876.302 ; 511 ; 2.643.691 ;
131;04.902.979;BANCO DA AMAZONIA S.A.; 33 ; 848.976 ; 8 ; 286.391 ; 10 ; 190.032 ; 31 ; 43.955 ; 82 ; 1.369.355 ; 2 ; 245.000 ; 11 ; 927.135 ; 13 ; 1.172.135 ; 95 ; 2.541.490 ;
132;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 5 ; 276.590 ; 111 ; 421.937 ; 110 ; 634.581 ; 226 ; 1.333.108 ; 35 ; 801.296 ; 7 ; 306.604 ; 42 ; 1.107.900 ; 268 ; 2.441.008 ;
133;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 275.000 ;;; 164 ; 73.712 ; 626 ; 822.619 ; 791 ; 1.171.331 ; 111 ; 748.338 ; 1 ; 275.000 ; 112 ; 1.023.338 ; 903 ; 2.194.669 ;
134;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 9 ; 266.960 ; 15 ; 81.475 ; 158 ; 692.995 ; 182 ; 1.041.429 ; 153 ; 952.646 ; 11 ; 74.162 ; 164 ; 1.026.808 ; 346 ; 2.068.237 ;
135;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 106 ; 240.551 ; 182 ; 867.679 ; 288 ; 1.108.229 ; 97 ; 628.591 ;;; 97 ; 628.591 ; 385 ; 1.736.821 ;
136;61.033.106;BANCO CREFISA S.A.;;;;; 7 ; 2.093 ; 7 ; 776.210 ; 14 ; 778.303 ; 1 ; 800.000 ;;; 1 ; 800.000 ; 15 ; 1.578.303 ;
137;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 931 ; 90 ; 317.194 ; 159 ; 462.168 ; 250 ; 780.294 ; 78 ; 237.298 ; 14 ; 96.848 ; 92 ; 334.146 ; 342 ; 1.114.439 ;
138;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 6 ; 258.395 ; 104 ; 298.573 ; 110 ; 556.968 ; 87 ; 298.839 ; 6 ; 258.000 ; 93 ; 556.839 ; 203 ; 1.113.807 ;
139;59.285.411;BANCO PAN S.A.;;;;; 6 ; 70.769 ; 28 ; 713.333 ; 34 ; 784.102 ; 2 ; 300.000 ;;; 2 ; 300.000 ; 36 ; 1.084.102 ;
140;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 57 ; 20.274 ; 161 ; 503.145 ; 218 ; 523.419 ; 45 ; 491.330 ;;; 45 ; 491.330 ; 263 ; 1.014.749 ;
141;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 123 ; 421.558 ; 154 ; 455.606 ; 277 ; 877.165 ; 2 ; 12.266 ;;; 2 ; 12.266 ; 279 ; 889.430 ;
142;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 2 ; 12.153 ; 50 ; 76.696 ; 90 ; 425.668 ; 142 ; 514.517 ; 96 ; 348.259 ;;; 96 ; 348.259 ; 238 ; 862.776 ;
143;33.042.151;BANCO DE LA NACION ARGENTINA;;;;; 430 ; 263.103 ; 24 ; 154.255 ; 454 ; 417.358 ;;; 2 ; 400.000 ; 2 ; 400.000 ; 456 ; 817.358 ;
144;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 156 ; 67.829 ; 363 ; 382.020 ; 519 ; 449.850 ; 23 ; 331.393 ;;; 23 ; 331.393 ; 542 ; 781.243 ;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 186 ; 26 ; 16.686 ; 100 ; 362.622 ; 127 ; 379.494 ; 121 ; 349.917 ; 1 ; 4.349 ; 122 ; 354.265 ; 249 ; 733.760 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 8 ; 29.985 ; 84 ; 202.960 ; 92 ; 232.945 ; 69 ; 215.049 ; 3 ; 25.101 ; 72 ; 240.149 ; 164 ; 473.094 ;
147;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;; 1 ; 22.258 ; 80 ; 95.508 ; 81 ; 167.133 ; 162 ; 284.900 ; 8 ; 152.291 ;;; 8 ; 152.291 ; 170 ; 437.191 ;
148;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 7 ; 132.354 ; 7 ; 132.354 ; 7 ; 132.354 ;;; 7 ; 132.354 ; 14 ; 264.708 ;
149;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 16 ; 14.201 ; 32 ; 50.335 ; 48 ; 64.535 ; 9 ; 37.619 ;;; 9 ; 37.619 ; 57 ; 102.154 ;
150;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 1 ; 1.359 ; 13 ; 41.733 ; 14 ; 43.092 ; 4 ; 32.889 ;;; 4 ; 32.889 ; 18 ; 75.981 ;
151;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 4 ; 11.800 ; 5 ; 3.134 ; 9 ; 14.934 ;;;;; -   ; -   ; 9 ; 14.934 ;
152;33.886.862;MASTER S/A CORRETORA DE CâMBIO, TíTULOS E VALORES MOBILIáRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
153;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 7.550 ; 5 ; 7.550 ;;;;; -   ; -   ; 5 ; 7.550 ;
154;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 5 ; 4.385 ; 5 ; 4.385 ;;;;; -   ; -   ; 5 ; 4.385 ;
155;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 4 ; 3.262 ;;; 4 ; 3.262 ;;;;; -   ; -   ; 4 ; 3.262 ;
156;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;; 1 ; 1.500 ; 1 ; 1.500 ; 1 ; 1.249 ;;; 1 ; 1.249 ; 2 ; 2.749 ;
157;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 1.050 ; 1 ; 1.050 ;;;;; -   ; -   ; 1 ; 1.050 ;
158;33.042.953;CITIBANK N.A.;;;;; 1 ; 40 ; 2 ; 454 ; 3 ; 493 ;;;;; -   ; -   ; 3 ; 493 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 41.534 ; 13.014.334.888 ; 115.704 ; 19.590.445.376 ; 642.352 ; 42.104.280.879 ; 527.672 ; 39.542.433.692 ; 1.327.262 ; 114.251.494.836 ; 35.522 ; 38.147.955.289 ; 35.522 ; 38.166.949.496 ; 71.044 ; 76.314.904.785 ; 1.398.306 ; 190.566.399.621 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 10/12/2021";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
