Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Maio/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
140;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 15 ; 605.861 ; 15 ; 605.861 ; 2 ; 600.000 ; -   ; -   ; 2 ; 600.000 ; 17 ; 1.205.861 ;
141;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 25 ; 60.894 ; 306 ; 193.312 ; 245 ; 447.739 ; 576 ; 701.945 ; 54 ; 274.931 ; -   ; -   ; 54 ; 274.931 ; 630 ; 976.876 ;
142;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 19 ; 21.376 ; 60 ; 455.045 ; 79 ; 476.421 ; 3 ; 440.000 ; -   ; -   ; 3 ; 440.000 ; 82 ; 916.421 ;
143;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 148 ; 77.007 ; 233 ; 436.423 ; 381 ; 513.430 ; 85 ; 379.897 ; 5 ; 22.092 ; 90 ; 401.989 ; 471 ; 915.419 ;
144;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 197 ; 207.319 ; 362 ; 400.259 ; 559 ; 607.578 ; 51 ; 180.712 ; 3 ; 20.263 ; 54 ; 200.975 ; 613 ; 808.553 ;
145;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 43 ; 23.266 ; 194 ; 360.564 ; 237 ; 383.830 ; 55 ; 338.955 ; -   ; -   ; 55 ; 338.955 ; 292 ; 722.785 ;
146;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 15 ; 143.015 ; 8 ; 196.502 ; 23 ; 339.517 ; 8 ; 196.502 ; 15 ; 143.015 ; 23 ; 339.517 ; 46 ; 679.034 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 9.354 ; 217 ; 254.689 ; 224 ; 264.043 ; 91 ; 255.512 ; -   ; -   ; 91 ; 255.512 ; 315 ; 519.555 ;
148;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 197.134 ; 1 ; 197.134 ; 2 ; 394.268 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 394.268 ;
149;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 74 ; 86.531 ; 135 ; 147.889 ; 209 ; 234.420 ; 9 ; 146.835 ; -   ; -   ; 9 ; 146.835 ; 218 ; 381.255 ;
150;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 25.137 ; 77 ; 142.820 ; 84 ; 167.957 ; 63 ; 138.436 ; 4 ; 24.872 ; 67 ; 163.308 ; 151 ; 331.265 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 139 ; 90.662 ; 195 ; 158.227 ; 334 ; 248.889 ; 6 ; 78.197 ; -   ; -   ; 6 ; 78.197 ; 340 ; 327.086 ;
152;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 6.000 ; 3 ; 8.364 ; 4 ; 14.364 ; 1 ; 5.000 ; 1 ; 6.000 ; 2 ; 11.000 ; 6 ; 25.364 ;
153;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 542 ; 1 ; 542 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 2 ; 15.542 ;
154;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
155;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 7.636 ; 4 ; 7.636 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 7.636 ;
156;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 3.000 ; 1 ; 3.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 3.000 ;
Total;;;; 50.096 ; 26.266.226.771 ; 173.027 ; 18.212.227.421 ; 2.093.119 ; 41.224.129.727 ; 2.579.951 ; 50.043.643.621 ; 4.896.193 ; 135.746.227.540 ; 40.225 ; 99.869.577.150 ; 40.225 ; 99.896.079.955 ; 80.450 ; 199.765.657.105 ; 4.976.643 ; 335.511.884.645 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 09/06/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário se referem a registros de operações entre instituições, arbitragens (no País e no exterior) e com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Maio/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 2 ; 1.600 ; 7 ; 2.638 ; 9 ; 4.238 ;;;;;;; 9 ; 4.238 ;;;;;;
Total;;; 2 ; 1.600 ; 7 ; 2.638 ; 9 ; 4.238 ;;;;;;; 9 ; 4.238 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em 09/06/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
