Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Janeiro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 1 ; 52 ; 18 ; 694.341 ; 7 ; 65.042 ; 86 ; 322.578 ; 112 ; 1.082.013 ; 93 ; 1.013.973 ; 6 ; 64.152 ; 99 ; 1.078.125 ; 211 ; 2.160.138 ;
134;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 10 ; 975.184 ; 10 ; 975.184 ; 4 ; 1.100.000 ; -   ; -   ; 4 ; 1.100.000 ; 14 ; 2.075.184 ;
135;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.702 ; 559.110 ; 1.246 ; 978.149 ; 2.948 ; 1.537.259 ; 82 ; 492.647 ; 2 ; 5.300 ; 84 ; 497.947 ; 3.032 ; 2.035.206 ;
136;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 16 ; 291.998 ; 1 ; 18.920 ; 25 ; 316.459 ; 33 ; 348.756 ; 75 ; 976.133 ; 1 ; 179.978 ; 7 ; 457.553 ; 8 ; 637.531 ; 83 ; 1.613.664 ;
137;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 2.807 ; 3 ; 28.856 ; 988 ; 402.343 ; 499 ; 767.251 ; 1.491 ; 1.201.257 ; 20 ; 356.896 ; 3 ; 11.370 ; 23 ; 368.266 ; 1.514 ; 1.569.523 ;
138;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 31.592 ; -   ; -   ; 51 ; 300.200 ; 223 ; 405.269 ; 275 ; 737.061 ; 4 ; 456.830 ; 3 ; 274.190 ; 7 ; 731.020 ; 282 ; 1.468.081 ;
139;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 38 ; 18.814 ; 117 ; 695.202 ; 155 ; 714.016 ; 4 ; 650.000 ; -   ; -   ; 4 ; 650.000 ; 159 ; 1.364.016 ;
140;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 4 ; 49.336 ; 7 ; 67.528 ; 144 ; 572.172 ; 155 ; 689.036 ; 128 ; 617.628 ; 3 ; 52.428 ; 131 ; 670.056 ; 286 ; 1.359.092 ;
141;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 58 ; 183.242 ; 144 ; 668.704 ; 202 ; 851.946 ; 44 ; 490.284 ; -   ; -   ; 44 ; 490.284 ; 246 ; 1.342.230 ;
142;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 692 ; 328.785 ; 869 ; 603.717 ; 1.561 ; 932.502 ; 56 ; 258.241 ; 4 ; 30.469 ; 60 ; 288.710 ; 1.621 ; 1.221.212 ;
143;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 5 ; 340.848 ; 3 ; 59.083 ; 20 ; 159.977 ; 28 ; 559.908 ; 10 ; 500.825 ; 2 ; 59.083 ; 12 ; 559.908 ; 40 ; 1.119.816 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 192 ; 248.269 ; 421 ; 503.009 ; 613 ; 751.278 ; 63 ; 312.326 ; 2 ; 5.312 ; 65 ; 317.638 ; 678 ; 1.068.916 ;
145;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 41 ; 4.156 ; 36 ; 439.825 ; 77 ; 443.981 ; 8 ; 599.949 ; 1 ; 5.000 ; 9 ; 604.949 ; 86 ; 1.048.930 ;
146;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 5 ; 593.373 ; -   ; -   ; 6 ; 9.211 ; 7 ; 2.430 ; 18 ; 605.014 ; -   ; -   ; 2 ; 400.000 ; 2 ; 400.000 ; 20 ; 1.005.014 ;
147;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 1 ; 21.736 ; 75 ; 111.434 ; 398 ; 233.852 ; 206 ; 296.412 ; 680 ; 663.434 ; 49 ; 238.151 ; 5 ; 44.236 ; 54 ; 282.387 ; 734 ; 945.821 ;
148;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 61 ; 76.144 ; 102 ; 146.325 ; 163 ; 222.469 ; 13 ; 138.416 ; -   ; -   ; 13 ; 138.416 ; 176 ; 360.885 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 144.918 ; 1 ; 7.000 ; 10 ; 151.918 ; 1 ; 7.000 ; 9 ; 144.918 ; 10 ; 151.918 ; 20 ; 303.836 ;
150;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 151.184 ; 3 ; 151.184 ; 2 ; 150.000 ; -   ; -   ; 2 ; 150.000 ; 5 ; 301.184 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 2 ; 32.558 ; 246 ; 135.585 ; 113 ; 95.050 ; 361 ; 263.193 ; 3 ; 32.755 ; -   ; -   ; 3 ; 32.755 ; 364 ; 295.948 ;
152;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 150 ; 59.495 ; 110 ; 109.116 ; 260 ; 168.611 ; 33 ; 46.351 ; -   ; -   ; 33 ; 46.351 ; 293 ; 214.962 ;
153;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 12.411 ; 4 ; 12.411 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 12.411 ;
154;17.079.937;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;PINBANK BRASIL IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 1.000 ; -   ; -   ; 1 ; 1.000 ; -   ; -   ; 1 ; 1.000 ; 1 ; 1.000 ; 2 ; 2.000 ;
155;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.514 ; 2 ; 1.514 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.514 ;
156;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 741 ; -   ; -   ; 9 ; 741 ; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 741 ;
157;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 543 ; 1 ; 543 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 543 ;
158;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 267 ; 1 ; 267 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 267 ;
159;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 175 ; 1 ; 175 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 175 ;
Total;;;; 46.804 ; 19.548.792.617 ; 188.726 ; 20.930.848.674 ; 2.313.100 ; 46.587.876.972 ; 3.605.378 ; 52.000.782.305 ; 6.154.008 ; 139.068.300.568 ; 40.754 ; 106.016.339.331 ; 40.754 ; 106.109.586.656 ; 81.508 ; 212.125.925.987 ; 6.235.516 ; 351.194.226.555 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/02/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Janeiro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 4 ; 3.200 ; 4 ; 10.901 ; 8 ; 14.101 ;;;;;;; 8 ; 14.101 ;;;;;;
Total;;; 4 ; 3.200 ; 4 ; 10.901 ; 8 ; 14.101 ;;;;;;; 8 ; 14.101 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/02/2025.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
