Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Jun/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
150;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 756 ; 484.671 ; 3.422 ; 4.995.618 ; 4.178 ; 5.480.289 ; 834 ; 4.493.031 ; 1 ; 8.561 ; 835 ; 4.501.592 ; 5.013 ; 9.981.881 ;;;;
151;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 266 ; 341.546 ; 2.429 ; 4.696.717 ; 2.695 ; 5.038.263 ; 437 ; 4.371.750 ; 1 ; 25.000 ; 438 ; 4.396.750 ; 3.133 ; 9.435.013 ;;;;
152;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 3 ; 53.181 ; 42 ; 108.950 ; 1.018 ; 4.440.131 ; 1.063 ; 4.602.263 ; 881 ; 4.392.329 ; 7 ; 8.042 ; 888 ; 4.400.370 ; 1.951 ; 9.002.633 ;;;;
153;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 2 ; 118.766 ; 86 ; 3.135.137 ; 1 ; 596 ; 70 ; 1.032.063 ; 159 ; 4.286.561 ; 118 ; 4.197.613 ; 6 ; 142.418 ; 124 ; 4.340.030 ; 283 ; 8.626.592 ;;;;
154;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 2.974 ; 1.659.555 ; 4.879 ; 4.207.369 ; 7.853 ; 5.866.924 ; 160 ; 2.537.350 ;;; 160 ; 2.537.350 ; 8.013 ; 8.404.274 ;;;;
155;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 10 ; 1.973.684 ; 33 ; 2.882.695 ; 43 ; 4.856.379 ; 2 ; 2.900.000 ; 1 ; 162.701 ; 3 ; 3.062.701 ; 46 ; 7.919.080 ;;;;
156;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 381 ; 293.939 ; 1.863 ; 3.866.355 ; 2.244 ; 4.160.294 ; 270 ; 3.560.656 ; 4 ; 2.284 ; 274 ; 3.562.940 ; 2.518 ; 7.723.234 ;;;;
157;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 23 ; 381.269 ; 36 ; 1.803.513 ; 10 ; 453.812 ; 149 ; 899.727 ; 218 ; 3.538.321 ; 71 ; 2.685.507 ; 32 ; 819.320 ; 103 ; 3.504.827 ; 321 ; 7.043.148 ;;;;
158;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 56.600 ; 647 ; 1.356.682 ; 1.185 ; 3.458.179 ; 1.834 ; 4.871.461 ; 416 ; 2.149.046 ; 1 ; 3.717 ; 417 ; 2.152.763 ; 2.251 ; 7.024.224 ;;;;
159;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 10 ; 3.825.738 ; 12 ; 122.372 ; 22 ; 3.948.110 ; 1 ; 106.700 ; 2 ; 2.818.934 ; 3 ; 2.925.634 ; 25 ; 6.873.744 ;;;;
160;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.330 ; 2.723.881 ; 1.298 ; 3.228.249 ; 2.628 ; 5.952.129 ; 89 ; 567.110 ; 9 ; 47.650 ; 98 ; 614.761 ; 2.726 ; 6.566.890 ;;;;
161;16.657.210;CHLOE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 200 ; 118.470 ; 3.066 ; 2.668.161 ; 3.266 ; 2.786.631 ; 521 ; 2.537.028 ; 2 ; 9.928 ; 523 ; 2.546.956 ; 3.789 ; 5.333.588 ;;;;
162;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 4 ; 49.810 ; 33 ; 465.087 ; 27 ; 351.952 ; 218 ; 1.986.748 ; 282 ; 2.853.597 ; 189 ; 2.254.823 ; 17 ; 208.558 ; 206 ; 2.463.380 ; 488 ; 5.316.978 ;;;;
163;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 335 ; 232.787 ; 752 ; 2.218.265 ; 1.087 ; 2.451.051 ; 129 ; 1.968.987 ;;; 129 ; 1.968.987 ; 1.216 ; 4.420.038 ;;;;
164;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 71 ; 65.668 ; 892 ; 2.202.155 ; 963 ; 2.267.822 ; 284 ; 2.143.908 ; 1 ; 92 ; 285 ; 2.144.000 ; 1.248 ; 4.411.823 ;;;;
165;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 7 ; 422.979 ; 5 ; 25.044 ; 221 ; 1.654.649 ; 233 ; 2.102.672 ; 254 ; 2.073.112 ; 4 ; 20.563 ; 258 ; 2.093.675 ; 491 ; 4.196.346 ;;;;
166;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 22.915 ; 18 ; 649.326 ; 328 ; 1.200.989 ; 348 ; 1.873.230 ; 141 ; 1.276.142 ; 7 ; 696.561 ; 148 ; 1.972.703 ; 496 ; 3.845.932 ;;;;
167;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 2 ; 12.170 ; 104 ; 485.552 ; 874 ; 1.213.749 ; 980 ; 1.711.471 ; 448 ; 1.154.644 ; 34 ; 412.648 ; 482 ; 1.567.293 ; 1.462 ; 3.278.763 ;;;;
168;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 235 ; 392.517 ; 33 ; 1.032.826 ; 268 ; 1.425.343 ; 4 ; 1.150.000 ; 3 ; 600.000 ; 7 ; 1.750.000 ; 275 ; 3.175.343 ;;;;
169;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 155 ; 132.805 ; 439 ; 1.550.575 ; 594 ; 1.683.380 ; 180 ; 1.409.066 ; 4 ; 4.443 ; 184 ; 1.413.509 ; 778 ; 3.096.889 ;;;;
170;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 194 ; 430.279 ; 249 ; 1.194.202 ; 443 ; 1.624.481 ; 82 ; 769.712 ;;; 82 ; 769.712 ; 525 ; 2.394.193 ;;;;
171;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 7 ; 11.035 ; 905 ; 1.103.503 ; 912 ; 1.114.538 ; 47 ; 1.148.206 ;;; 47 ; 1.148.206 ; 959 ; 2.262.744 ;;;;
172;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 1.403 ; 764.159 ; 1.481 ; 945.015 ; 2.884 ; 1.709.174 ; 20 ; 169.026 ;;; 20 ; 169.026 ; 2.904 ; 1.878.200 ;;;;
173;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 21.204 ; 2 ; 79.817 ;;; 83 ; 817.462 ; 86 ; 918.483 ; 78 ; 897.279 ; 1 ; 21.204 ; 79 ; 918.483 ; 165 ; 1.836.966 ;;;;
174;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 3 ; 206.226 ; 29 ; 408.885 ; 32 ; 615.111 ; 28 ; 438.380 ; 5 ; 232.253 ; 33 ; 670.633 ; 65 ; 1.285.744 ;;;;
175;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 9 ; 174.419 ; 20 ; 306.824 ; 29 ; 481.243 ; 1 ; 165.300 ; 1 ; 173.204 ; 2 ; 338.504 ; 31 ; 819.747 ;;;;
176;40.161.713;POSITIVA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 15 ; 140.750 ; 15 ; 140.750 ; 9 ; 140.450 ;;; 9 ; 140.450 ; 24 ; 281.199 ;;;;
177;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA.;;;;; 12 ; 6.756 ; 70 ; 91.300 ; 82 ; 98.056 ; 10 ; 73.876 ; 2 ; 3.049 ; 12 ; 76.925 ; 94 ; 174.981 ;;;;
178;09.512.542;CODEPE - CORRETORA DE VALORES S.A.;;;;;;; 16 ; 31.799 ; 16 ; 31.799 ; 24 ; 121.799 ; 2 ; 20.000 ; 26 ; 141.799 ; 42 ; 173.599 ;;;;
179;09.391.857;BANCO AZTECA DO BRASIL S.A.;;;;; 8 ; 2.080 ; 18 ; 19.909 ; 26 ; 21.989 ;;; 1 ; 97.000 ; 1 ; 97.000 ; 27 ; 118.989 ;;;;
180;33.042.953;CITIBANK N.A.;;;;; 6 ; 2.755 ; 17 ; 21.171 ; 23 ; 23.926 ;;;;; -   ; -   ; 23 ; 23.926 ;;;;
181;17.298.092;BANCO ITAÚ BBA S.A.;;;;;;;;; -   ; -   ; 1 ; 8.420 ;;; 1 ; 8.420 ; 1 ; 8.420 ;;;;
182;58.497.702;BANCO INTERCAP S.A.;;;;;;; 1 ; 618 ; 1 ; 618 ;;;;; -   ; -   ; 1 ; 618 ;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Total;;; 198.231 ; 95.591.097.648 ; 605.612 ; 84.230.186.078 ; 973.236 ; 284.552.920.122 ; 1.477.041 ; 284.657.595.627 ; 3.254.120 ; 749.031.799.475 ; 244.660 ; 339.516.317.864 ; 244.660 ; 339.545.781.843 ; 489.320 ; 679.062.099.707 ; 3.743.440 ; 1.428.093.899.181 ;;;;
"Fonte: Sistema Câmbio; Dados extraídos em: 09.07.2015";;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário incluem os registros de contratos de Arbitragens no País (conta-fato 80), no Exterior (conta-fato 83) e Operações com o BC ;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;;;;;
