Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MAIO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
82;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 1 ; 28.928 ; 66 ; 11.107.765 ; 72 ; 11.266.281 ; 170 ; 13.171.772 ; 309 ; 35.574.747 ; 88 ; 14.036.296 ; 13 ; 1.044.000 ; 101 ; 15.080.296 ; 410 ; 50.655.044 ;
83;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 111.143 ; 415 ; 22.753.122 ; 46 ; 310.402 ; 44 ; 313.055 ; 507 ; 23.487.722 ; 412 ; 24.476.639 ; 57 ; 1.832.007 ; 469 ; 26.308.646 ; 976 ; 49.796.368 ;
84;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 21 ; 3.861.949 ; 42 ; 18.607.987 ; 63 ; 22.469.936 ; 6 ; 13.400.000 ;;; 6 ; 13.400.000 ; 69 ; 35.869.936 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 31 ; 969.720 ; 449 ; 11.873.111 ; 155 ; 2.205.300 ; 491 ; 4.412.687 ; 1.126 ; 19.460.819 ; 613 ; 14.722.467 ; 216 ; 1.624.573 ; 829 ; 16.347.039 ; 1.955 ; 35.807.858 ;
86;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 30 ; 346.957 ; 423 ; 16.246.544 ; 32 ; 248.705 ; 73 ; 971.883 ; 558 ; 17.814.089 ; 441 ; 17.272.907 ; 64 ; 650.182 ; 505 ; 17.923.089 ; 1.063 ; 35.737.178 ;
87;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 11 ; 775.041 ; 206 ; 8.532.384 ; 134 ; 939.831 ; 448 ; 7.572.253 ; 799 ; 17.819.508 ; 330 ; 16.110.509 ; 13 ; 1.720.273 ; 343 ; 17.830.783 ; 1.142 ; 35.650.291 ;
88;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 8 ; 112.384 ; 148 ; 4.858.386 ; 73 ; 1.542.910 ; 1.353 ; 6.287.388 ; 1.582 ; 12.801.067 ; 533 ; 16.535.217 ; 53 ; 6.107.334 ; 586 ; 22.642.551 ; 2.168 ; 35.443.619 ;
89;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 305 ; 2.560.837 ; 523 ; 7.217.993 ; 828 ; 9.778.830 ; 810 ; 14.525.025 ; 55 ; 9.848.845 ; 865 ; 24.373.870 ; 1.693 ; 34.152.700 ;
90;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 136 ; 13.386.904 ; 207 ; 5.356.371 ; 149 ; 2.744.782 ; 54 ; 10.382.433 ; 546 ; 31.870.491 ;;; 2 ; 1.158.025 ; 2 ; 1.158.025 ; 548 ; 33.028.516 ;
91;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 33 ; 772.399 ; 339 ; 9.090.449 ; 2.190 ; 3.081.547 ; 350 ; 3.673.966 ; 2.912 ; 16.618.361 ; 586 ; 12.387.265 ; 147 ; 3.479.517 ; 733 ; 15.866.782 ; 3.645 ; 32.485.143 ;
92;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 13 ; 378.585 ; 132 ; 435.193 ; 577 ; 5.314.741 ; 722 ; 6.128.519 ; 1.402 ; 15.009.618 ; 95 ; 9.750.380 ; 1.497 ; 24.759.998 ; 2.219 ; 30.888.517 ;
93;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 22 ; 25.079.698 ;;; 24 ; 5.694.393 ; 2 ; 20.636 ; 48 ; 30.794.726 ;;;;; -   ; -   ; 48 ; 30.794.726 ;
94;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 10.974.543 ; 10 ; 1.890.036 ; 8 ; 635.889 ; 64 ; 3.602.460 ; 84 ; 17.102.928 ; 1 ; 2.000.000 ; 1 ; 10.000.000 ; 2 ; 12.000.000 ; 86 ; 29.102.928 ;
95;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 161.989 ; 178 ; 8.174.876 ; 71 ; 1.472.439 ; 282 ; 2.508.786 ; 534 ; 12.318.090 ; 477 ; 10.355.474 ; 60 ; 1.280.247 ; 537 ; 11.635.721 ; 1.071 ; 23.953.811 ;
96;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 11 ; 307.954 ; 135 ; 3.524.609 ; 352 ; 2.214.914 ; 689 ; 5.790.414 ; 1.187 ; 11.837.890 ; 700 ; 8.539.515 ; 124 ; 1.768.722 ; 824 ; 10.308.237 ; 2.011 ; 22.146.127 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 8 ; 139.215 ; 83 ; 2.972.897 ; 259 ; 1.003.479 ; 1.028 ; 5.802.954 ; 1.378 ; 9.918.544 ; 1.070 ; 9.436.057 ; 46 ; 1.757.270 ; 1.116 ; 11.193.327 ; 2.494 ; 21.111.871 ;
98;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 992 ; 399.611 ; 891 ; 581.161 ; 1.883 ; 980.772 ; 60 ; 9.218.875 ; 41 ; 9.038.703 ; 101 ; 18.257.578 ; 1.984 ; 19.238.350 ;
99;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.019 ; 1 ; 1.019 ; 9 ; 8.879.908 ; 17 ; 8.830.377 ; 26 ; 17.710.285 ; 27 ; 17.711.304 ;
100;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 4 ; 27.369 ; 331 ; 1.888.719 ; 713 ; 7.258.981 ; 1.048 ; 9.175.069 ; 1.050 ; 5.426.593 ; 2 ; 12.769 ; 1.052 ; 5.439.362 ; 2.100 ; 14.614.431 ;
101;00.795.423;BANCO SEMEAR S.A.; 1 ; 12.800 ; 66 ; 4.388.738 ; 13 ; 295.081 ; 72 ; 2.168.318 ; 152 ; 6.864.936 ; 16 ; 6.407.029 ; 3 ; 20.018 ; 19 ; 6.427.047 ; 171 ; 13.291.983 ;
102;04.902.979;BANCO DA AMAZONIA S.A.; 26 ; 5.374.632 ; 6 ; 255.181 ; 18 ; 534.793 ; 29 ; 504.701 ; 79 ; 6.669.308 ; 3 ; 594.132 ; 15 ; 5.735.000 ; 18 ; 6.329.132 ; 97 ; 12.998.440 ;
103;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 2 ; 14.337 ; 148 ; 410.397 ; 460 ; 3.025.056 ; 610 ; 3.449.790 ; 529 ; 5.834.166 ; 71 ; 3.206.692 ; 600 ; 9.040.858 ; 1.210 ; 12.490.648 ;
104;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 25 ; 407.370 ; 35 ; 425.649 ; 264 ; 707.369 ; 871 ; 5.060.970 ; 1.195 ; 6.601.357 ; 726 ; 5.116.048 ; 51 ; 713.733 ; 777 ; 5.829.781 ; 1.972 ; 12.431.138 ;
105;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 25 ; 662.383 ; 69 ; 1.796.542 ; 205 ; 820.462 ; 505 ; 3.318.747 ; 804 ; 6.598.135 ; 321 ; 4.549.188 ; 27 ; 885.236 ; 348 ; 5.434.425 ; 1.152 ; 12.032.559 ;
106;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 7.902 ; 67 ; 1.644.974 ; 110 ; 137.062 ; 470 ; 1.878.743 ; 648 ; 3.668.681 ; 245 ; 5.553.982 ; 31 ; 2.161.411 ; 276 ; 7.715.392 ; 924 ; 11.384.074 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 56 ; 251.160 ; 23 ; 342.934 ; 262 ; 4.506.331 ; 468 ; 1.646.452 ; 809 ; 6.746.878 ; 75 ; 872.933 ; 48 ; 3.647.059 ; 123 ; 4.519.993 ; 932 ; 11.266.870 ;
108;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 43 ; 1.633.876 ; 83 ; 414.820 ; 353 ; 3.961.894 ; 479 ; 6.010.590 ; 236 ; 5.168.993 ;;; 236 ; 5.168.993 ; 715 ; 11.179.582 ;
109;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 17 ; 736.861 ; 46 ; 1.121.824 ; 140 ; 1.196.926 ; 476 ; 2.615.923 ; 679 ; 5.671.535 ; 375 ; 3.589.530 ; 57 ; 1.797.533 ; 432 ; 5.387.063 ; 1.111 ; 11.058.597 ;
110;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 10 ; 754.888 ; 45 ; 622.035 ; 70 ; 1.347.786 ; 648 ; 2.532.336 ; 773 ; 5.257.045 ; 214 ; 2.949.085 ; 155 ; 1.910.908 ; 369 ; 4.859.993 ; 1.142 ; 10.117.038 ;
111;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 20 ; 960.126 ; 37 ; 892.486 ; 42 ; 3.086.498 ; 99 ; 4.939.109 ; 56 ; 4.045.390 ; 41 ; 891.257 ; 97 ; 4.936.647 ; 196 ; 9.875.756 ;
112;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 1 ; 2.331 ; 69 ; 2.468.393 ; 12 ; 258.489 ; 34 ; 1.804.369 ; 116 ; 4.533.582 ; 71 ; 4.184.004 ; 9 ; 172.469 ; 80 ; 4.356.473 ; 196 ; 8.890.055 ;
113;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 7 ; 277.517 ; 127 ; 2.561.778 ; 51 ; 607.408 ; 158 ; 907.806 ; 343 ; 4.354.509 ; 285 ; 3.542.666 ; 28 ; 979.074 ; 313 ; 4.521.740 ; 656 ; 8.876.249 ;
114;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 5 ; 406.596 ; 42 ; 933.836 ; 124 ; 773.149 ; 282 ; 2.047.386 ; 453 ; 4.160.967 ; 115 ; 2.876.262 ; 32 ; 1.080.540 ; 147 ; 3.956.802 ; 600 ; 8.117.769 ;
115;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 85.426 ; 61 ; 1.057.449 ; 132 ; 1.140.187 ; 263 ; 1.798.021 ; 459 ; 4.081.083 ; 255 ; 2.806.474 ; 75 ; 1.177.859 ; 330 ; 3.984.333 ; 789 ; 8.065.415 ;
116;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;; 16 ; 239.161 ; 262 ; 974.392 ; 626 ; 3.797.727 ; 904 ; 5.011.280 ; 179 ; 2.883.230 ; 9 ; 57.688 ; 188 ; 2.940.918 ; 1.092 ; 7.952.197 ;
117;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 44 ; 2.993.844 ; 4 ; 83.507 ; 19 ; 133.054 ; 135 ; 245.686 ; 202 ; 3.456.091 ;;; 32 ; 3.995.000 ; 32 ; 3.995.000 ; 234 ; 7.451.091 ;
118;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 10 ; 72.502 ; 52 ; 899.405 ; 138 ; 402.765 ; 464 ; 2.362.166 ; 664 ; 3.736.838 ; 316 ; 2.929.657 ; 9 ; 136.000 ; 325 ; 3.065.657 ; 989 ; 6.802.495 ;
119;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 128 ; 192.438 ; 642 ; 3.082.705 ; 770 ; 3.275.143 ; 327 ; 2.880.188 ; 4 ; 21.255 ; 331 ; 2.901.443 ; 1.101 ; 6.176.586 ;
120;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 13 ; 126.861 ; 15 ; 73.972 ; 301 ; 2.229.944 ; 329 ; 2.430.777 ; 286 ; 2.333.119 ; 7 ; 50.286 ; 293 ; 2.383.405 ; 622 ; 4.814.182 ;
121;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 296.953 ;;; 167 ; 73.728 ; 1.490 ; 1.997.825 ; 1.660 ; 2.368.507 ; 261 ; 1.924.678 ; 3 ; 296.953 ; 264 ; 2.221.632 ; 1.924 ; 4.590.138 ;
122;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 23 ; 165.892 ; 316 ; 2.167.245 ; 339 ; 2.333.137 ; 544 ; 2.103.698 ; 6 ; 86.828 ; 550 ; 2.190.526 ; 889 ; 4.523.663 ;
123;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 1 ; 4.625 ; 54 ; 326.580 ; 55 ; 142.482 ; 110 ; 473.687 ; 11 ; 1.935.817 ; 9 ; 1.925.000 ; 20 ; 3.860.817 ; 130 ; 4.334.504 ;
124;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 6 ; 114.201 ; 12 ; 264.089 ; 31 ; 808.601 ; 28 ; 867.164 ; 77 ; 2.054.055 ; 48 ; 1.179.221 ; 41 ; 970.368 ; 89 ; 2.149.589 ; 166 ; 4.203.644 ;
125;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 1 ; 30.480 ; 33 ; 1.005.463 ; 317 ; 422.955 ; 74 ; 507.670 ; 425 ; 1.966.569 ; 79 ; 1.584.582 ; 29 ; 523.557 ; 108 ; 2.108.138 ; 533 ; 4.074.707 ;
126;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 217 ; 323.752 ; 290 ; 2.104.971 ; 507 ; 2.428.722 ; 144 ; 1.562.136 ; 1 ; 15.000 ; 145 ; 1.577.136 ; 652 ; 4.005.858 ;
127;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 60 ; 1.600.399 ; 11 ; 230.071 ; 9 ; 53.919 ; 30 ; 101.562 ; 110 ; 1.985.951 ; 29 ; 351.403 ; 64 ; 1.654.318 ; 93 ; 2.005.721 ; 203 ; 3.991.672 ;
128;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 2 ; 39.767 ; 47 ; 234.024 ; 327 ; 1.786.046 ; 376 ; 2.059.837 ; 6 ; 1.750.755 ;;; 6 ; 1.750.755 ; 382 ; 3.810.592 ;
129;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 199.065 ; 19 ; 427.558 ; 28 ; 338.960 ; 95 ; 698.737 ; 146 ; 1.664.320 ; 93 ; 1.119.960 ; 19 ; 532.554 ; 112 ; 1.652.514 ; 258 ; 3.316.834 ;
130;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 119 ; 460.057 ; 288 ; 1.352.365 ; 407 ; 1.812.422 ; 181 ; 1.144.099 ; 8 ; 253.493 ; 189 ; 1.397.593 ; 596 ; 3.210.014 ;
131;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 17 ; 283.997 ; 16 ; 133.006 ; 38 ; 1.190.552 ; 71 ; 1.607.555 ; 52 ; 1.467.595 ; 14 ; 126.052 ; 66 ; 1.593.646 ; 137 ; 3.201.201 ;
132;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 7.010 ; 56 ; 791.653 ; 24 ; 204.946 ; 129 ; 535.026 ; 211 ; 1.538.634 ; 208 ; 1.324.264 ; 11 ; 208.125 ; 219 ; 1.532.389 ; 430 ; 3.071.023 ;
133;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 3 ; 67.835 ; 4 ; 51.036 ; 145 ; 382.206 ; 188 ; 1.193.571 ; 340 ; 1.694.648 ; 54 ; 906.779 ; 7 ; 244.506 ; 61 ; 1.151.285 ; 401 ; 2.845.934 ;
134;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 2 ; 30.380 ; 43 ; 22.319 ; 138 ; 1.363.738 ; 183 ; 1.416.437 ; 202 ; 1.385.088 ; 2 ; 185 ; 204 ; 1.385.273 ; 387 ; 2.801.710 ;
135;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 93 ; 443.891 ; 194 ; 1.075.652 ; 287 ; 1.519.543 ; 125 ; 779.098 ; 8 ; 148.727 ; 133 ; 927.825 ; 420 ; 2.447.368 ;
136;54.403.563;BANCO ARBI S.A.; 1 ; 7.000 ; 6 ; 898.268 ;;; 5 ; 9.008 ; 12 ; 914.275 ; 2 ; 888.040 ;;; 2 ; 888.040 ; 14 ; 1.802.315 ;
137;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 543.899 ; 2 ; 19.973 ; 463 ; 346.189 ; 42 ; 25.215 ; 508 ; 935.276 ;;; 3 ; 740.000 ; 3 ; 740.000 ; 511 ; 1.675.276 ;
138;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 2.520 ; 44 ; 49.307 ; 127 ; 714.719 ; 172 ; 766.546 ; 160 ; 680.212 ;;; 160 ; 680.212 ; 332 ; 1.446.758 ;
139;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 9 ; 7.633 ; 133 ; 644.968 ; 142 ; 652.601 ; 114 ; 636.827 ; 3 ; 6.541 ; 117 ; 643.368 ; 259 ; 1.295.969 ;
140;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 50 ; 30.029 ; 328 ; 642.400 ; 378 ; 672.429 ; 80 ; 609.703 ;;; 80 ; 609.703 ; 458 ; 1.282.132 ;
141;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 168 ; 640.950 ; 164 ; 490.656 ; 332 ; 1.131.606 ; 5 ; 26.918 ; 4 ; 85.000 ; 9 ; 111.918 ; 341 ; 1.243.524 ;
142;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 5 ; 555.040 ;;; 4 ; 7.127 ; 8 ; 1.611 ; 17 ; 563.778 ;;; 5 ; 550.000 ; 5 ; 550.000 ; 22 ; 1.113.778 ;
143;59.285.411;BANCO PAN S.A.;;;;; 6 ; 100.270 ; 27 ; 672.741 ; 33 ; 773.010 ; 2 ; 300.000 ;;; 2 ; 300.000 ; 35 ; 1.073.010 ;
144;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 13 ; 8.912 ; 194 ; 456.794 ; 207 ; 465.706 ; 153 ; 447.395 ; 2 ; 2.201 ; 155 ; 449.595 ; 362 ; 915.301 ;
145;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 2 ; 37.287 ; 68 ; 49.766 ; 282 ; 364.603 ; 352 ; 451.656 ; 41 ; 378.499 ; 2 ; 25.629 ; 43 ; 404.127 ; 395 ; 855.783 ;
146;33.042.953;CITIBANK N.A.;;;;; 3 ; 322 ; 4 ; 841.229 ; 7 ; 841.550 ;;;;; -   ; -   ; 7 ; 841.550 ;
147;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;;;;;; 6 ; 8.358 ; 6 ; 8.358 ; 1 ; 500.000 ;;; 1 ; 500.000 ; 7 ; 508.358 ;
148;49.336.860;ING BANK N.V.;;;;; 4 ; 16.764 ; 11 ; 125.469 ; 15 ; 142.233 ; 1 ; 350.489 ;;; 1 ; 350.489 ; 16 ; 492.722 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 87 ; 64.436 ; 124 ; 168.482 ; 211 ; 232.918 ; 11 ; 194.720 ;;; 11 ; 194.720 ; 222 ; 427.638 ;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 10 ; 120.479 ; 10 ; 120.479 ; 9 ; 120.379 ;;; 9 ; 120.379 ; 19 ; 240.857 ;
151;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 11 ; 13.249 ; 47 ; 87.991 ; 58 ; 101.240 ; 21 ; 64.315 ;;; 21 ; 64.315 ; 79 ; 165.555 ;
152;61.033.106;BANCO CREFISA S.A.;;;;; 1 ; 22.366 ; 8 ; 42.714 ; 9 ; 65.080 ; 1 ; 30.000 ;;; 1 ; 30.000 ; 10 ; 95.080 ;
153;61.820.817;BANCO PAULISTA S.A.; 1 ; 59.259 ;;;;;;; 1 ; 59.259 ;;;;; -   ; -   ; 1 ; 59.259 ;
154;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 4 ; 9.989 ; 4 ; 9.989 ; 3 ; 48.486 ;;; 3 ; 48.486 ; 7 ; 58.475 ;
155;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;;;; 13 ; 22.895 ; 13 ; 22.895 ; 12 ; 23.817 ; 1 ; 2.000 ; 13 ; 25.817 ; 26 ; 48.712 ;
156;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;;;;; 1 ; 23.103 ;;; 1 ; 23.103 ;;;;; -   ; -   ; 1 ; 23.103 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
158;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 4 ; 7.347 ; 4 ; 7.347 ;;;;; -   ; -   ; 4 ; 7.347 ;
159;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 2 ; 5.783 ; 2 ; 5.783 ;;;;; -   ; -   ; 2 ; 5.783 ;
160;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 1.100 ; 1 ; 1.100 ;;;;; -   ; -   ; 1 ; 1.100 ;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;
Total;;; 41.231 ; 23.572.437.852 ; 122.998 ; 22.557.084.717 ; 550.945 ; 46.638.738.377 ; 931.491 ; 54.367.873.346 ; 1.646.665 ; 147.136.134.293 ; 48.242 ; 67.076.553.223 ; 48.242 ; 67.121.682.132 ; 96.484 ; 134.198.235.355 ; 1.743.149 ; 281.334.369.647 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 08/07/2022";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
