Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Junho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
129;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 18 ; 262.980 ; 26 ; 404.483 ; 44 ; 613.357 ; 88 ; 1.280.820 ; 56 ; 877.830 ; 24 ; 404.483 ; 80 ; 1.282.313 ; 168 ; 2.563.133 ;
130;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4.422 ; 1.152.142 ; 2.870 ; 806.180 ; 7.292 ; 1.958.322 ; 16 ; 106.344 ; 40 ; 457.346 ; 56 ; 563.690 ; 7.348 ; 2.522.012 ;
131;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 6.255 ; 216 ; 1.240.251 ; 221 ; 1.246.506 ; 189 ; 1.243.714 ; 7 ; 9.596 ; 196 ; 1.253.310 ; 417 ; 2.499.816 ;
132;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 26 ; 250.925 ; 10 ; 254.734 ; 30 ; 569.011 ; 66 ; 1.074.670 ; 44 ; 833.142 ; 8 ; 288.477 ; 52 ; 1.121.619 ; 118 ; 2.196.289 ;
133;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 16 ; 430.906 ; 7 ; 413.456 ; 12 ; 103.536 ; 27 ; 181.276 ; 62 ; 1.129.174 ; 3 ; 543.504 ; 8 ; 502.265 ; 11 ; 1.045.769 ; 73 ; 2.174.943 ;
134;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 6 ; 25.516 ; 13 ; 166.336 ; 33 ; 484.574 ; 28 ; 308.839 ; 80 ; 985.265 ; 52 ; 524.599 ; 49 ; 559.513 ; 101 ; 1.084.112 ; 181 ; 2.069.377 ;
135;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 6 ; 78.551 ; 18 ; 247.301 ; 8 ; 10.428 ; 74 ; 388.657 ; 106 ; 724.937 ; 87 ; 650.447 ; 10 ; 104.578 ; 97 ; 755.025 ; 203 ; 1.479.962 ;
136;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 1 ; 7.200 ; 14 ; 279.451 ; 38 ; 496.890 ; 53 ; 783.541 ; 17 ; 447.264 ; 14 ; 242.055 ; 31 ; 689.319 ; 84 ; 1.472.860 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 330 ; 562.340 ; 509 ; 406.374 ; 839 ; 968.714 ; 55 ; 186.675 ; 8 ; 300.328 ; 63 ; 487.003 ; 902 ; 1.455.717 ;
138;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 68 ; 36.124 ; 188 ; 606.990 ; 256 ; 643.114 ; 68 ; 573.799 ; -   ; -   ; 68 ; 573.799 ; 324 ; 1.216.913 ;
139;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 174 ; 219.631 ; 453 ; 569.865 ; 627 ; 789.496 ; 99 ; 371.218 ; 8 ; 10.788 ; 107 ; 382.006 ; 734 ; 1.171.502 ;
140;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 2 ; 1.823 ; 2 ; 258.333 ; 12 ; 599.338 ; 16 ; 859.494 ; 2 ; 300.000 ; -   ; -   ; 2 ; 300.000 ; 18 ; 1.159.494 ;
141;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 1 ; 11.758 ; 1 ; 28.991 ; 268 ; 148.946 ; 555 ; 527.565 ; 825 ; 717.260 ; 78 ; 410.119 ; 1 ; 11.758 ; 79 ; 421.877 ; 904 ; 1.139.137 ;
142;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 6 ; 539.396 ; -   ; -   ; 3 ; 6.202 ; 12 ; 6.428 ; 21 ; 552.026 ; -   ; -   ; 4 ; 500.000 ; 4 ; 500.000 ; 25 ; 1.052.026 ;
143;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 172 ; 107.852 ; 207 ; 453.849 ; 379 ; 561.701 ; 86 ; 354.758 ; 6 ; 15.457 ; 92 ; 370.215 ; 471 ; 931.916 ;
144;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 31 ; 41.844 ; 374 ; 282.865 ; 235 ; 369.445 ; 640 ; 694.154 ; 49 ; 168.805 ; 2 ; 30.000 ; 51 ; 198.805 ; 691 ; 892.959 ;
145;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 2 ; 9 ; 316.055 ; 10 ; 316.057 ; 1 ; 320.000 ; -   ; -   ; 1 ; 320.000 ; 11 ; 636.057 ;
146;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 11 ; 179.418 ; 11 ; 70.206 ; 22 ; 249.624 ; 11 ; 70.206 ; 11 ; 179.418 ; 22 ; 249.624 ; 44 ; 499.248 ;
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 7.837 ; 80 ; 224.735 ; 85 ; 232.572 ; 70 ; 222.334 ; 2 ; 6.867 ; 72 ; 229.201 ; 157 ; 461.773 ;
148;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 190.295 ; 1 ; 190.295 ; 2 ; 380.590 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 380.590 ;
149;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 6 ; 3.135 ; 106 ; 127.245 ; 112 ; 130.380 ; 42 ; 108.932 ; -   ; -   ; 42 ; 108.932 ; 154 ; 239.312 ;
150;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 47 ; 21.278 ; 112 ; 155.035 ; 159 ; 176.313 ; 13 ; 52.498 ; -   ; -   ; 13 ; 52.498 ; 172 ; 228.811 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 116 ; 71.630 ; 158 ; 124.225 ; 274 ; 195.855 ; 5 ; 31.899 ; -   ; -   ; 5 ; 31.899 ; 279 ; 227.754 ;
152;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 15.675 ; 2 ; 15.675 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 3 ; 30.675 ;
153;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 17.092 ; 5 ; 17.092 ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 17.092 ;
154;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.629 ; 1 ; 1.629 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.629 ;
Total;;;; 55.871 ; 27.055.784.440 ; 160.847 ; 16.532.465.874 ; 1.980.117 ; 54.150.839.961 ; 2.395.564 ; 59.012.010.041 ; 4.592.399 ; 156.751.100.316 ; 38.225 ; 102.802.529.514 ; 38.225 ; 102.865.715.311 ; 76.450 ; 205.668.244.825 ; 4.668.849 ; 362.419.345.141 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/07/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário se referem a registros de operações entre instituições, arbitragens (no País e no exterior) e com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo em Junho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 5 ; 5.914 ; 7 ; 7.508 ; 12 ; 13.422 ;;;;;;; 12 ; 13.422 ;;;;;;
2;90879;MOREIRA CAMBIO E TURISMO EIREL; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;; -   ; -   ;;;;;;
Total;;; 5 ; 5.914 ; 7 ; 7.508 ; 12 ; 13.422 ;;;;;;; 12 ; 13.422 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/07/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
