Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Novembro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
120;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 30 ; 934.578 ; 481 ; 15.603.771 ; 836 ; 3.552.614 ; 4.286 ; 15.430.197 ; 5.633 ; 35.521.160 ; 1.462 ; 27.830.368 ; 16 ; 1.232.690 ; 1.478 ; 29.063.058 ; 7.111 ; 64.584.218 ;
121;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 33 ; 708.855 ; 31 ; 1.168.792 ; 2.856 ; 2.199.726 ; 7.335 ; 7.374.949 ; 10.255 ; 11.452.322 ; 1.114 ; 27.868.108 ; 138 ; 22.546.421 ; 1.252 ; 50.414.529 ; 11.507 ; 61.866.851 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 104 ; 685.349 ; 398 ; 7.774.091 ; 12.553 ; 7.731.158 ; 15.208 ; 19.866.869 ; 28.263 ; 36.057.467 ; 1.702 ; 21.327.499 ; 165 ; 2.072.041 ; 1.867 ; 23.399.540 ; 30.130 ; 59.457.007 ;
123;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 296 ; 359.629 ; 974 ; 28.617.772 ; 1.270 ; 28.977.401 ; 40 ; 28.182.924 ; -   ; -   ; 40 ; 28.182.924 ; 1.310 ; 57.160.325 ;
124;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 313 ; 11 ; 10.724 ; 16 ; 11.037 ; 47 ; 27.141.809 ; 73 ; 27.151.017 ; 120 ; 54.292.826 ; 136 ; 54.303.863 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 7 ; 146.882 ; 276 ; 6.201.613 ; 27.970 ; 15.659.978 ; 32.220 ; 18.438.346 ; 60.473 ; 40.446.819 ; 1.248 ; 11.140.377 ; 209 ; 2.348.730 ; 1.457 ; 13.489.107 ; 61.930 ; 53.935.926 ;
126;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 3 ; 48.458 ; 554 ; 10.012.342 ; 2.542 ; 2.099.640 ; 4.849 ; 14.861.188 ; 7.948 ; 27.021.628 ; 2.296 ; 24.447.039 ; 127 ; 1.737.848 ; 2.423 ; 26.184.887 ; 10.371 ; 53.206.515 ;
127;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 37 ; 535.253 ; 627 ; 13.698.634 ; 2.258 ; 6.265.024 ; 5.266 ; 5.478.643 ; 8.188 ; 25.977.554 ; 1.630 ; 19.057.300 ; 284 ; 6.664.328 ; 1.914 ; 25.721.628 ; 10.102 ; 51.699.182 ;
128;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 531 ; 13.611.707 ; 336 ; 2.788.740 ; 111 ; 5.164.907 ; 167 ; 1.635.780 ; 1.145 ; 23.201.134 ; 351 ; 4.395.512 ; 621 ; 18.773.505 ; 972 ; 23.169.017 ; 2.117 ; 46.370.151 ;
129;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 231 ; 14.585.780 ; 23 ; 1.147.020 ; 205 ; 4.078.318 ; 302 ; 892.841 ; 761 ; 20.703.959 ; 13 ; 1.085.167 ; 129 ; 17.506.322 ; 142 ; 18.591.489 ; 903 ; 39.295.448 ;
130;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 53 ; 537.214 ; 180 ; 4.245.030 ; 420 ; 8.725.334 ; 290 ; 5.033.241 ; 943 ; 18.540.819 ; 597 ; 9.301.065 ; 572 ; 9.289.667 ; 1.169 ; 18.590.732 ; 2.112 ; 37.131.551 ;
131;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 65.676 ; 18.029.730 ; 33.298 ; 9.476.956 ; 98.974 ; 27.506.686 ; 70 ; 440.017 ; 887 ; 9.069.877 ; 957 ; 9.509.894 ; 99.931 ; 37.016.580 ;
132;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 44 ; 2.240.172 ; 253 ; 8.975.621 ; 114 ; 1.228.918 ; 296 ; 6.632.660 ; 707 ; 19.077.371 ; 357 ; 14.740.659 ; 64 ; 2.601.619 ; 421 ; 17.342.278 ; 1.128 ; 36.419.649 ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 2 ; 3.037 ; 75 ; 329.863 ; 2.803 ; 17.651.009 ; 2.880 ; 17.983.909 ; 2.413 ; 17.770.888 ; 77 ; 446.589 ; 2.490 ; 18.217.477 ; 5.370 ; 36.201.386 ;
134;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; 1 ; 40.800 ; 4.397 ; 3.532.703 ; 16.455 ; 16.016.643 ; 20.854 ; 19.596.354 ; 1.489 ; 13.443.642 ; 40 ; 973.411 ; 1.529 ; 14.417.053 ; 22.383 ; 34.013.407 ;
135;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 35 ; 597.963 ; 356 ; 8.894.042 ; 180 ; 1.739.155 ; 1.067 ; 4.644.260 ; 1.638 ; 15.875.420 ; 1.271 ; 13.481.492 ; 100 ; 2.289.183 ; 1.371 ; 15.770.675 ; 3.009 ; 31.646.095 ;
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 18.790 ; 6.958.011 ; 16.583 ; 11.325.833 ; 35.373 ; 18.283.844 ; 726 ; 4.440.131 ; 27 ; 105.936 ; 753 ; 4.546.067 ; 36.126 ; 22.829.911 ;
137;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 173 ; 1.913.351 ; 237 ; 3.494.786 ; 469 ; 5.442.084 ; 879 ; 10.850.221 ; 577 ; 7.333.504 ; 223 ; 3.493.885 ; 800 ; 10.827.389 ; 1.679 ; 21.677.610 ;
138;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 4 ; 142.379 ; 48 ; 884.595 ; 89 ; 3.466.838 ; 541 ; 4.559.998 ; 682 ; 9.053.810 ; 260 ; 5.699.826 ; 174 ; 3.958.147 ; 434 ; 9.657.973 ; 1.116 ; 18.711.783 ;
139;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 1 ; 3.518 ; 171 ; 7.686.810 ; 6 ; 194.773 ; 18 ; 234.121 ; 196 ; 8.119.222 ; 96 ; 7.956.114 ; 9 ; 233.474 ; 105 ; 8.189.588 ; 301 ; 16.308.810 ;
140;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 67 ; 6.718.185 ; -   ; -   ; 67 ; 123.384 ; 115 ; 109.833 ; 249 ; 6.951.402 ; 2 ; 135.000 ; 44 ; 8.840.000 ; 46 ; 8.975.000 ; 295 ; 15.926.402 ;
141;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.184 ; 3.977.531 ; 8.783 ; 6.923.157 ; 13.967 ; 10.900.688 ; 824 ; 3.663.181 ; 48 ; 763.619 ; 872 ; 4.426.800 ; 14.839 ; 15.327.488 ;
142;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; 4 ; 305.280 ; 1.749 ; 2.171.269 ; 4.936 ; 6.396.437 ; 6.689 ; 8.872.986 ; 1.121 ; 4.617.947 ; 59 ; 89.389 ; 1.180 ; 4.707.336 ; 7.869 ; 13.580.322 ;
143;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 123 ; 2.764.773 ; 78 ; 480.454 ; 1.003 ; 3.519.065 ; 1.204 ; 6.764.292 ; 534 ; 6.143.426 ; 15 ; 409.093 ; 549 ; 6.552.519 ; 1.753 ; 13.316.811 ;
144;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 51 ; 3.206.634 ; 51 ; 3.206.634 ; 2 ; 6.700.000 ; 1 ; 3.350.000 ; 3 ; 10.050.000 ; 54 ; 13.256.634 ;
145;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 5 ; 70.323 ; 24 ; 2.717.728 ; 136 ; 6.429.620 ; 165 ; 9.217.671 ; 20 ; 3.956.491 ; -   ; -   ; 20 ; 3.956.491 ; 185 ; 13.174.162 ;
146;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 5 ; 40.580 ; 449 ; 1.380.055 ; 4.147 ; 2.460.321 ; 2.417 ; 4.642.635 ; 7.018 ; 8.523.591 ; 500 ; 3.724.079 ; 17 ; 191.652 ; 517 ; 3.915.731 ; 7.535 ; 12.439.322 ;
147;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; 1 ; 11.747 ; 173 ; 2.366.587 ; 40 ; 740.532 ; 202 ; 2.508.352 ; 416 ; 5.627.218 ; 251 ; 4.912.267 ; 43 ; 789.608 ; 294 ; 5.701.875 ; 710 ; 11.329.093 ;
148;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 51.781 ; 109 ; 969.581 ; 792 ; 3.518.187 ; 908 ; 4.539.549 ; 509 ; 3.192.203 ; 28 ; 599.704 ; 537 ; 3.791.907 ; 1.445 ; 8.331.456 ;
149;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 578 ; 497.080 ; 1.663 ; 4.007.528 ; 2.241 ; 4.504.608 ; 493 ; 3.553.843 ; -   ; -   ; 493 ; 3.553.843 ; 2.734 ; 8.058.451 ;
150;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.761 ; 1.045.756 ; 2.057 ; 3.800.370 ; 3.818 ; 4.846.126 ; 766 ; 2.900.842 ; 41 ; 133.678 ; 807 ; 3.034.520 ; 4.625 ; 7.880.646 ;
151;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 672 ; 658.238 ; 1.345 ; 1.878.600 ; 2.017 ; 2.536.838 ; 140 ; 1.233.431 ; -   ; -   ; 140 ; 1.233.431 ; 2.157 ; 3.770.269 ;
152;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; 1 ; 52.964 ; 1.758 ; 1.259.851 ; 1.684 ; 1.717.754 ; 3.443 ; 3.030.569 ; 40 ; 512.483 ; 15 ; 81.047 ; 55 ; 593.530 ; 3.498 ; 3.624.099 ;
153;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; 3 ; 17.588 ; 43 ; 198.159 ; 661 ; 1.582.303 ; 707 ; 1.798.050 ; 527 ; 1.533.725 ; 25 ; 186.955 ; 552 ; 1.720.680 ; 1.259 ; 3.518.730 ;
154;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 114 ; 1.133.269 ; 59 ; 580.618 ; 173 ; 1.713.887 ; 57 ; 580.118 ; 114 ; 1.133.269 ; 171 ; 1.713.387 ; 344 ; 3.427.274 ;
155;44.323.831;ATUAL CORRETORA DE CÂMBIO LTDA.;ATUAL CC - PRUDENCIAL; -   ; -   ; 3 ; 72.270 ; 10 ; 353.248 ; 92 ; 1.030.005 ; 105 ; 1.455.523 ; 74 ; 1.088.455 ; 5 ; 339.420 ; 79 ; 1.427.875 ; 184 ; 2.883.398 ;
156;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 19.600 ; 42 ; 1.205.723 ; 43 ; 1.225.323 ; 47 ; 1.003.599 ; 1 ; 19.600 ; 48 ; 1.023.199 ; 91 ; 2.248.522 ;
157;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 964.328 ; 11 ; 969.489 ; 21 ; 1.933.817 ; 1 ; 5.000 ; -   ; -   ; 1 ; 5.000 ; 22 ; 1.938.817 ;
158;30.723.886;BANCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 236 ; 4 ; 24.998 ; 6 ; 25.234 ; -   ; -   ; 3 ; 946.335 ; 3 ; 946.335 ; 9 ; 971.569 ;
159;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 39.000 ; 6 ; 39.000 ; 12 ; 78.000 ; 12 ; 78.000 ;
160;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 10.179 ; 13 ; 10.179 ; 2 ; 20.000 ; -   ; -   ; 2 ; 20.000 ; 15 ; 30.179 ;
161;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 6.452 ; 12 ; 6.452 ; 1 ; 15.000 ; -   ; -   ; 1 ; 15.000 ; 13 ; 21.452 ;
162;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 19.024 ; 13 ; 19.024 ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 19.024 ;
163;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.096 ; 3 ; 1.096 ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 1.096 ;
Total;;;; 574.218 ; 274.646.080.581 ; 1.896.229 ; 201.056.733.682 ; 22.746.046 ; 538.560.249.967 ; 28.185.820 ; 604.063.126.041 ; 53.402.313 ; 1.618.326.190.271 ; 432.257 ; 1.172.238.247.264 ; 432.257 ; 1.172.847.706.430 ; 864.514 ; 2.345.085.953.694 ; 54.266.827 ; 3.963.412.143.965 ;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;; ; ;
Obs1: Dados extraídos em: 10/12/2024.;;;;;;;;;;;;;;;;;;;; ; ;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
Obs4: Ainda existem 2 agências de turismo credenciadas para operar no mercado de câmbio - AMERICA EXCHANGE TUR AGENCIA DE TURISMO, CNPJ 31.370.232 e MOREIRA CÂMBIO E TURISMO LTDA, CNPJ 72.061.955.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de Operações de Câmbio Contratadas por Agências de Turismo Contratado no Ano - Acumulado Janeiro-Julho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;"Código
Agência"; Nome da Agência de Turismo ; Clientes - Compras ;; Clientes - Vendas ;; Total - Clientes ;; Instituição Financeira - Compras ;; Instituição Financeira - Vendas ;; Total Instituição Financeira ;; Total ;;;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;;;
1;90284;AMERICA EXCHANGE TUR AGENCIA DE TURISMO ; 42 ; 58.101 ; 50 ; 46.352 ; 92 ; 104.453 ;;;;;;; 92 ; 104.453 ;;;;;;
2;90879;MOREIRA CAMBIO E TURISMO EIREL; 14 ; 6.775 ; 7 ; 7.170 ; 21 ; 13.945 ;;;;;;; 21 ; 13.945 ;;;;;;
Total;;; 56 ; 64.876 ; 57 ; 53.522 ; 113 ; 118.398 ;;;;;;; 113 ; 118.398 ;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;;;;
Obs1: Dados extraídos em: 10/12/2024.;;;;;;;;;;;;;;;;;;;;;;
Obs2: Os dados de Compra/Venda de/para Instituição Financeira se referem ao abastecimento/descarregamento de moeda estrangeira da agência de turismo.;;;;;;;;;;;;;;;;;;;;;;
