Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2016;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
81;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 6 ; 472.603 ; 93 ; 3.249.166 ; 390 ; 2.485.283 ; 1.593 ; 13.357.321 ; 2.082 ; 19.564.373 ; 888 ; 16.940.530 ; 49 ; 3.319.456 ; 937 ; 20.259.986 ; 3.019 ; 39.824.359 ;;;;
82;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 10 ; 332.319 ; 88 ; 5.819.959 ; 98 ; 6.152.278 ; 8 ; 18.332.406 ; 2 ; 12.318.860 ; 10 ; 30.651.266 ; 108 ; 36.803.544 ;;;;
83;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 19 ; 1.437.675 ; 2 ; 275.138 ; 3 ; 6.471 ; 9 ; 122.308 ; 33 ; 1.841.592 ; 21 ; 15.450.000 ; 25 ; 18.450.000 ; 46 ; 33.900.000 ; 79 ; 35.741.592 ;;;;
84;30.723.886;BANCO MODAL S.A.; 9 ; 4.875.737 ; 34 ; 3.660.878 ; 37 ; 6.102.493 ; 77 ; 6.997.504 ; 157 ; 21.636.612 ; 5 ; 7.500.118 ; 4 ; 6.000.117 ; 9 ; 13.500.234 ; 166 ; 35.136.847 ;;;;
85;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 29 ; 248.842 ; 354 ; 6.404.523 ; 139 ; 1.846.593 ; 599 ; 9.279.815 ; 1.121 ; 17.779.773 ; 1.498 ; 14.379.144 ; 24 ; 790.403 ; 1.522 ; 15.169.547 ; 2.643 ; 32.949.320 ;;;;
86;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 3 ; 22.642 ; 154 ; 1.721.491 ; 389 ; 10.252.591 ; 546 ; 11.996.725 ; 939 ; 12.754.010 ; 44 ; 4.197.464 ; 983 ; 16.951.474 ; 1.529 ; 28.948.199 ;;;;
87;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 133 ; 380.684 ; 326 ; 13.252.534 ; 459 ; 13.633.218 ; 559 ; 14.838.033 ; 34 ; 278.052 ; 593 ; 15.116.084 ; 1.052 ; 28.749.302 ;;;;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 34 ; 1.089.033 ; 257 ; 10.195.757 ; 179 ; 1.865.753 ; 499 ; 3.531.642 ; 969 ; 16.682.185 ; 407 ; 11.353.501 ; 16 ; 659.007 ; 423 ; 12.012.508 ; 1.392 ; 28.694.693 ;;;;
89;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 30 ; 303.790 ; 429 ; 1.858.184 ; 750 ; 13.771.436 ; 1.209 ; 15.933.410 ; 650 ; 12.360.050 ; 3 ; 115.842 ; 653 ; 12.475.892 ; 1.862 ; 28.409.303 ;;;;
90;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 18.960 ; 11 ; 5.924.514 ; 39 ; 6.350.243 ; 88 ; 3.709.334 ; 139 ; 16.003.052 ; 13 ; 7.489.945 ; 9 ; 4.220.000 ; 22 ; 11.709.945 ; 161 ; 27.712.997 ;;;;
91;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 4 ; 45.142 ; 217 ; 6.199.543 ; 32 ; 702.490 ; 731 ; 6.684.751 ; 984 ; 13.631.927 ; 606 ; 12.990.705 ; 25 ; 811.834 ; 631 ; 13.802.540 ; 1.615 ; 27.434.467 ;;;;
92;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 93 ; 5.287.847 ; 100 ; 5.802.775 ; 27 ; 909.969 ; 199 ; 721.031 ; 419 ; 12.721.623 ; 219 ; 6.933.069 ; 62 ; 6.753.505 ; 281 ; 13.686.573 ; 700 ; 26.408.196 ;;;;
93;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 21 ; 270.122 ; 295 ; 5.164.014 ; 250 ; 2.051.204 ; 1.013 ; 7.347.597 ; 1.579 ; 14.832.937 ; 1.014 ; 10.431.080 ; 3 ; 210.883 ; 1.017 ; 10.641.962 ; 2.596 ; 25.474.899 ;;;;
94;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 42 ; 7.139.970 ; 13 ; 171.901 ; 6 ; 1.083.474 ; 21 ; 3.812.873 ; 82 ; 12.208.219 ; 1 ; 4.000.000 ; 26 ; 8.870.000 ; 27 ; 12.870.000 ; 109 ; 25.078.219 ;;;;
95;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 89 ; 5.147.791 ; 109 ; 5.326.663 ; 75 ; 160.739 ; 51 ; 2.077.806 ; 324 ; 12.712.999 ; 47 ; 6.708.169 ; 25 ; 4.588.187 ; 72 ; 11.296.356 ; 396 ; 24.009.355 ;;;;
96;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 111 ; 684.492 ; 585 ; 10.329.151 ; 696 ; 11.013.643 ; 395 ; 10.052.767 ; 136 ; 2.517.270 ; 531 ; 12.570.037 ; 1.227 ; 23.583.680 ;;;;
97;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 39 ; 3.971.032 ; 50 ; 3.531.595 ; 16 ; 122.598 ; 31 ; 628.760 ; 136 ; 8.253.985 ; 18 ; 9.538.692 ; 17 ; 5.112.649 ; 35 ; 14.651.341 ; 171 ; 22.905.326 ;;;;
98;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 4 ; 1.107.884 ; 8 ; 857.142 ; 12 ; 6.114.719 ; 36 ; 4.904.536 ; 60 ; 12.984.281 ; 5 ; 4.306.665 ; 3 ; 5.556.624 ; 8 ; 9.863.289 ; 68 ; 22.847.570 ;;;;
99;59.285.411;BANCO PAN S.A.; 9 ; 7.955.404 ;;; 22 ; 5.367.620 ; 54 ; 1.978.202 ; 85 ; 15.301.226 ;;; 5 ; 5.700.000 ; 5 ; 5.700.000 ; 90 ; 21.001.226 ;;;;
100;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 307.305 ;;; 929 ; 9.736.055 ; 21 ; 52.837 ; 955 ; 10.096.197 ; 7 ; 75.315 ; 52 ; 10.065.797 ; 59 ; 10.141.112 ; 1.014 ; 20.237.308 ;;;;
101;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 8 ; 204.051 ; 98 ; 2.761.334 ; 226 ; 1.135.145 ; 530 ; 4.891.460 ; 862 ; 8.991.989 ; 559 ; 7.998.482 ; 45 ; 1.697.355 ; 604 ; 9.695.837 ; 1.466 ; 18.687.826 ;;;;
102;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 16 ; 51.057 ; 37 ; 366.626 ; 390 ; 596.832 ; 2.622 ; 5.770.688 ; 3.065 ; 6.785.204 ; 322 ; 8.159.801 ; 28 ; 2.739.957 ; 350 ; 10.899.758 ; 3.415 ; 17.684.961 ;;;;
103;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 4 ; 215.894 ; 8 ; 275.791 ; 150 ; 971.208 ; 376 ; 3.764.094 ; 538 ; 5.226.987 ; 244 ; 7.600.084 ; 53 ; 4.746.576 ; 297 ; 12.346.660 ; 835 ; 17.573.647 ;;;;
104;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.;;; 51 ; 918.511 ; 89 ; 4.640.413 ; 300 ; 6.003.163 ; 440 ; 11.562.088 ; 116 ; 3.597.368 ; 22 ; 1.313.501 ; 138 ; 4.910.869 ; 578 ; 16.472.956 ;;;;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 2 ; 7.649 ; 121 ; 3.520.043 ; 127 ; 1.877.536 ; 1.244 ; 2.558.804 ; 1.494 ; 7.964.032 ; 349 ; 6.374.739 ; 69 ; 1.858.534 ; 418 ; 8.233.273 ; 1.912 ; 16.197.305 ;;;;
106;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 139 ; 263.324 ; 349 ; 7.615.204 ; 488 ; 7.878.528 ; 394 ; 7.342.193 ;;; 394 ; 7.342.193 ; 882 ; 15.220.721 ;;;;
107;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 16 ; 336.301 ; 119 ; 1.761.668 ; 169 ; 1.434.019 ; 496 ; 4.890.038 ; 800 ; 8.422.026 ; 463 ; 5.445.701 ; 7 ; 474.479 ; 470 ; 5.920.179 ; 1.270 ; 14.342.206 ;;;;
108;61.146.577;BANCO BARCLAYS S.A.;;;;; 1 ; 1 ; 7 ; 24.576 ; 8 ; 24.578 ; 1 ; 332.220 ; 2 ; 13.832.587 ; 3 ; 14.164.807 ; 11 ; 14.189.385 ;;;;
109;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 13 ; 360.584 ; 14 ; 213.407 ; 276 ; 847.995 ; 652 ; 6.194.291 ; 955 ; 7.616.277 ; 543 ; 5.614.313 ; 12 ; 419.131 ; 555 ; 6.033.443 ; 1.510 ; 13.649.720 ;;;;
110;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 3.200 ; 34 ; 559.792 ; 646 ; 1.217.797 ; 1.087 ; 5.953.068 ; 1.768 ; 7.733.857 ; 505 ; 5.346.150 ; 4 ; 39.723 ; 509 ; 5.385.873 ; 2.277 ; 13.119.730 ;;;;
111;65.982.589;GRACO CORRETORA DE CAMBIO S.A.;;; 83 ; 4.318.359 ; 86 ; 228.533 ; 247 ; 1.057.941 ; 416 ; 5.604.833 ; 161 ; 5.528.816 ; 16 ; 497.589 ; 177 ; 6.026.404 ; 593 ; 11.631.237 ;;;;
112;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 5 ; 2.791.750 ; 4 ; 733.808 ; 3 ; 158.876 ; 30 ; 1.342.020 ; 42 ; 5.026.454 ; 9 ; 47.425 ; 11 ; 6.047.286 ; 20 ; 6.094.711 ; 62 ; 11.121.165 ;;;;
113;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 21 ; 249.316 ; 15 ; 178.207 ; 101 ; 5.015.926 ; 137 ; 5.443.449 ; 300 ; 5.255.870 ; 6 ; 172.621 ; 306 ; 5.428.490 ; 443 ; 10.871.939 ;;;;
114;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 17 ; 129.497 ; 51 ; 1.453.872 ; 184 ; 985.578 ; 429 ; 3.246.828 ; 681 ; 5.815.776 ; 349 ; 4.171.104 ; 37 ; 580.050 ; 386 ; 4.751.154 ; 1.067 ; 10.566.931 ;;;;
115;33.042.151;BANCO DE LA NACION ARGENTINA; 10 ; 3.706.213 ; 8 ; 693.625 ; 400 ; 413.543 ; 112 ; 109.711 ; 530 ; 4.923.092 ; 3 ; 839.140 ; 10 ; 4.500.000 ; 13 ; 5.339.140 ; 543 ; 10.262.232 ;;;;
116;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 1 ; 65.740 ; 141 ; 533.021 ; 530 ; 5.220.225 ; 672 ; 5.818.986 ; 402 ; 4.350.964 ; 3 ; 10.911 ; 405 ; 4.361.875 ; 1.077 ; 10.180.860 ;;;;
117;14.388.334;PARANÁ BANCO S.A.; 10 ; 3.499.546 ;;;;; 3 ; 81.524 ; 13 ; 3.581.070 ; 2 ; 1.500.000 ; 4 ; 3.500.000 ; 6 ; 5.000.000 ; 19 ; 8.581.070 ;;;;
118;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 35 ; 369.264 ; 304 ; 3.928.887 ; 339 ; 4.298.151 ; 585 ; 3.762.463 ; 10 ; 162.209 ; 595 ; 3.924.672 ; 934 ; 8.222.823 ;;;;
119;04.902.979;BANCO DA AMAZONIA S.A.; 39 ; 3.113.946 ; 38 ; 1.038.670 ; 14 ; 70.708 ; 62 ; 403.506 ; 153 ; 4.626.830 ; 6 ; 730.000 ; 11 ; 2.401.070 ; 17 ; 3.131.070 ; 170 ; 7.757.900 ;;;;
120;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.680 ; 3.389.774 ; 936 ; 2.004.656 ; 2.616 ; 5.394.430 ; 38 ; 184.178 ; 51 ; 1.761.377 ; 89 ; 1.945.555 ; 2.705 ; 7.339.985 ;;;;
121;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 73.240 ; 23 ; 342.511 ; 46 ; 738.210 ; 211 ; 3.159.279 ; 283 ; 4.313.241 ; 102 ; 2.825.139 ; 13 ; 137.311 ; 115 ; 2.962.450 ; 398 ; 7.275.691 ;;;;
122;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 199 ; 602.803 ; 468 ; 3.486.543 ; 667 ; 4.089.346 ; 97 ; 2.908.151 ; 2 ; 591 ; 99 ; 2.908.741 ; 766 ; 6.998.087 ;;;;
123;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 2 ; 200.000 ; 26 ; 277.723 ; 34 ; 257.216 ; 489 ; 2.669.897 ; 551 ; 3.404.837 ; 156 ; 2.938.905 ; 9 ; 439.202 ; 165 ; 3.378.107 ; 716 ; 6.782.944 ;;;;
124;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 15 ; 1.017.155 ; 76 ; 2.137.410 ; 91 ; 3.154.565 ; 78 ; 2.140.922 ; 16 ; 1.020.667 ; 94 ; 3.161.589 ; 185 ; 6.316.154 ;;;;
125;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 13 ; 964.595 ; 9 ; 433.850 ; 8 ; 1.238.920 ; 47 ; 436.156 ; 77 ; 3.073.522 ; 13 ; 850.748 ; 14 ; 2.247.366 ; 27 ; 3.098.114 ; 104 ; 6.171.636 ;;;;
126;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 226 ; 1.555.445 ; 298 ; 2.786.413 ; 524 ; 4.341.858 ; 332 ; 1.328.817 ; 5 ; 78.408 ; 337 ; 1.407.225 ; 861 ; 5.749.083 ;;;;
127;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 35.456 ; 112 ; 335.447 ; 252 ; 2.791.183 ; 367 ; 3.162.086 ; 178 ; 2.539.240 ; 7 ; 39.816 ; 185 ; 2.579.056 ; 552 ; 5.741.142 ;;;;
128;61.033.106;BANCO BPN BRASIL S.A.; 9 ; 411.881 ;;; 23 ; 1.597.790 ; 10 ; 813.787 ; 42 ; 2.823.458 ; 2 ; 759.996 ; 8 ; 1.910.076 ; 10 ; 2.670.072 ; 52 ; 5.493.530 ;;;;
129;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 8 ; 125.506 ; 76 ; 1.956.655 ; 416 ; 2.325.220 ; 500 ; 4.407.380 ; 5 ; 525.382 ; 2 ; 506.998 ; 7 ; 1.032.381 ; 507 ; 5.439.760 ;;;;
130;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 3 ; 23.075 ; 347 ; 177.920 ; 2.473 ; 2.590.747 ; 2.823 ; 2.791.742 ; 108 ; 2.535.309 ; 5 ; 93.010 ; 113 ; 2.628.319 ; 2.936 ; 5.420.062 ;;;;
131;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 4 ; 79.384 ; 27 ; 664.092 ; 23 ; 1.263.119 ; 71 ; 786.389 ; 125 ; 2.792.983 ; 88 ; 1.311.288 ; 22 ; 1.251.257 ; 110 ; 2.562.545 ; 235 ; 5.355.528 ;;;;
132;07.679.404;BANCO TOPÁZIO S.A.; 2 ; 100.450 ;;; 73 ; 1.918.994 ; 66 ; 973.909 ; 141 ; 2.993.354 ; 3 ; 549.672 ; 8 ; 1.583.025 ; 11 ; 2.132.697 ; 152 ; 5.126.051 ;;;;
133;00.416.968;BANCO INTERMEDIUM S/A;;; 7 ; 419.556 ; 6 ; 38.784 ; 35 ; 1.517.206 ; 48 ; 1.975.546 ; 25 ; 2.634.495 ; 15 ; 165.444 ; 40 ; 2.799.939 ; 88 ; 4.775.485 ;;;;
134;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 188 ; 1.376.651 ; 223 ; 2.141.086 ; 411 ; 3.517.737 ; 109 ; 815.829 ; 6 ; 111.836 ; 115 ; 927.664 ; 526 ; 4.445.401 ;;;;
135;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 392 ; 641.457 ; 1.006 ; 2.209.499 ; 1.398 ; 2.850.956 ; 46 ; 1.477.680 ; 3 ; 13.639 ; 49 ; 1.491.319 ; 1.447 ; 4.342.275 ;;;;
136;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 24 ; 507.432 ; 7 ; 253.410 ; 13 ; 12.967 ; 135 ; 1.146.569 ; 179 ; 1.920.378 ; 30 ; 1.340.387 ; 22 ; 530.362 ; 52 ; 1.870.749 ; 231 ; 3.791.127 ;;;;
137;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 11 ; 62.205 ; 105 ; 66.873 ; 1.010 ; 1.725.365 ; 1.126 ; 1.854.443 ; 218 ; 1.664.804 ;;; 218 ; 1.664.804 ; 1.344 ; 3.519.247 ;;;;
138;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 9 ; 6.072 ; 184 ; 1.599.530 ; 193 ; 1.605.601 ; 245 ; 1.570.528 ; 5 ; 2.230 ; 250 ; 1.572.758 ; 443 ; 3.178.360 ;;;;
139;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 303 ; 343.961 ; 285 ; 578.026 ; 588 ; 921.986 ; 57 ; 1.216.129 ; 20 ; 988.469 ; 77 ; 2.204.598 ; 665 ; 3.126.584 ;;;;
140;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 15 ; 169.597 ; 5 ; 40.784 ; 86 ; 523.739 ; 565 ; 1.263.900 ; 671 ; 1.998.021 ; 87 ; 795.161 ; 11 ; 194.141 ; 98 ; 989.302 ; 769 ; 2.987.323 ;;;;
141;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 1.241 ; 449.298 ; 1.921 ; 1.423.140 ; 3.162 ; 1.872.439 ; 123 ; 961.577 ;;; 123 ; 961.577 ; 3.285 ; 2.834.016 ;;;;
142;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 139 ; 455.686 ; 210 ; 1.379.381 ; 349 ; 1.835.067 ; 110 ; 978.519 ;;; 110 ; 978.519 ; 459 ; 2.813.586 ;;;;
143;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 112 ; 267.823 ; 174 ; 1.269.235 ; 286 ; 1.537.058 ; 90 ; 1.013.594 ;;; 90 ; 1.013.594 ; 376 ; 2.550.652 ;;;;
144;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 140 ; 488.501 ; 242 ; 1.267.915 ; 382 ; 1.756.416 ; 89 ; 775.312 ;;; 89 ; 775.312 ; 471 ; 2.531.728 ;;;;
145;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 2 ; 74.400 ; 13 ; 32.069 ; 184 ; 1.149.636 ; 199 ; 1.256.106 ; 264 ; 1.195.575 ; 2 ; 3.627 ; 266 ; 1.199.202 ; 465 ; 2.455.307 ;;;;
146;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 13 ; 618.900 ; 9 ; 128.820 ; 73 ; 379.328 ; 95 ; 1.127.048 ; 68 ; 983.061 ; 6 ; 122.167 ; 74 ; 1.105.228 ; 169 ; 2.232.276 ;;;;
147;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 625 ; 280.381 ; 1.189 ; 838.342 ; 1.814 ; 1.118.723 ; 50 ; 522.951 ;;; 50 ; 522.951 ; 1.864 ; 1.641.674 ;;;;
148;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 6 ; 173.600 ; 54 ; 526.514 ; 113 ; 152.374 ; 173 ; 852.487 ; 57 ; 285.192 ; 21 ; 483.031 ; 78 ; 768.223 ; 251 ; 1.620.710 ;;;;
149;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 114 ; 555.435 ; 129 ; 805.687 ; 243 ; 1.361.121 ; 27 ; 249.605 ; 1 ; 2.059 ; 28 ; 251.664 ; 271 ; 1.612.785 ;;;;
150;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 4 ; 29.394 ; 1 ; 9.900 ; 56 ; 135.252 ; 102 ; 702.806 ; 163 ; 877.352 ; 15 ; 551.117 ; 3 ; 70.203 ; 18 ; 621.320 ; 181 ; 1.498.672 ;;;;
151;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 10 ; 264.270 ; 14 ; 297.964 ; 6 ; 68.094 ; 30 ; 110.645 ; 60 ; 740.973 ; 24 ; 396.708 ; 11 ; 330.807 ; 35 ; 727.515 ; 95 ; 1.468.489 ;;;;
152;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 3 ; 454.540 ; 2 ; 104 ; 5 ; 454.644 ;;; 1 ; 1.000.000 ; 1 ; 1.000.000 ; 6 ; 1.454.644 ;;;;
153;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 6 ; 6.950 ; 236 ; 710.633 ; 242 ; 717.582 ; 61 ; 676.826 ;;; 61 ; 676.826 ; 303 ; 1.394.409 ;;;;
154;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 37 ; 33.271 ; 448 ; 676.629 ; 485 ; 709.901 ; 78 ; 645.156 ;;; 78 ; 645.156 ; 563 ; 1.355.057 ;;;;
155;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 1 ; 1.391 ; 24 ; 405.775 ; 91 ; 259.718 ; 116 ; 666.884 ; 129 ; 257.145 ; 9 ; 401.013 ; 138 ; 658.158 ; 254 ; 1.325.042 ;;;;
156;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 1 ; 19.434 ; 89 ; 224.186 ; 155 ; 587.933 ; 245 ; 831.554 ; 100 ; 408.825 ; 1 ; 19.980 ; 101 ; 428.805 ; 346 ; 1.260.359 ;;;;
157;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 72 ; 27.901 ; 335 ; 602.494 ; 407 ; 630.394 ; 43 ; 614.363 ;;; 43 ; 614.363 ; 450 ; 1.244.757 ;;;;
158;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 3 ; 6.731 ; 25 ; 17.587 ; 440 ; 603.917 ; 468 ; 628.235 ; 75 ; 611.897 ; 3 ; 4.200 ; 78 ; 616.097 ; 546 ; 1.244.332 ;;;;
159;33.884.941;BANIF - BANCO INTERNACIONAL DO FUNCHAL (BRASIL), S.A.;;; 8 ; 134.009 ; 9 ; 479.862 ; 20 ; 144.096 ; 37 ; 757.967 ;;; 2 ; 211.730 ; 2 ; 211.730 ; 39 ; 969.697 ;;;;
160;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 123 ; 42.195 ; 431 ; 427.857 ; 554 ; 470.052 ; 207 ; 382.014 ;;; 207 ; 382.014 ; 761 ; 852.066 ;;;;
161;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 35 ; 24.080 ; 4 ; 93.931 ; 39 ; 118.012 ; 1 ; 700.000 ;;; 1 ; 700.000 ; 40 ; 818.012 ;;;;
162;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 10 ; 11.948 ; 184 ; 355.832 ; 194 ; 367.780 ; 66 ; 345.338 ;;; 66 ; 345.338 ; 260 ; 713.118 ;;;;
163;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;;;; 288 ; 354.134 ; 288 ; 354.134 ; 16 ; 326.326 ;;; 16 ; 326.326 ; 304 ; 680.460 ;;;;
164;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 47 ; 46.544 ; 85 ; 306.594 ; 132 ; 353.139 ; 52 ; 277.809 ;;; 52 ; 277.809 ; 184 ; 630.948 ;;;;
165;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 22.845 ; 3 ; 7.768 ; 20 ; 95.691 ; 24 ; 126.304 ; 21 ; 120.133 ; 4 ; 9.365 ; 25 ; 129.498 ; 49 ; 255.802 ;;;;
166;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 1 ; 115.121 ; 2 ; 41.801 ; 3 ; 156.922 ;;;;; -   ; -   ; 3 ; 156.922 ;;;;
167;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;;;; 2 ; 128 ; 3 ; 22.911 ; 5 ; 23.039 ; 2 ; 66.883 ;;; 2 ; 66.883 ; 7 ; 89.922 ;;;;
168;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 54 ; 26.608 ; 37 ; 26.260 ; 91 ; 52.868 ;;;;; -   ; -   ; 91 ; 52.868 ;;;;
169;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 1 ; 18.925 ; 3 ; 2.546 ; 4 ; 21.471 ;;;;; -   ; -   ; 4 ; 21.471 ;;;;
170;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 3 ; 8.679 ; 3 ; 8.679 ; 2 ; 8.569 ;;; 2 ; 8.569 ; 5 ; 17.248 ;;;;
171;33.042.953;CITIBANK N.A.;;;;; 2 ; 2.349 ; 3 ; 919 ; 5 ; 3.268 ;;;;; -   ; -   ; 5 ; 3.268 ;;;;
172;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;;;; 2 ; 334 ; 2 ; 334 ; 2 ; 322 ;;; 2 ; 322 ; 4 ; 656 ;;;;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;;;;
Total;;; 40.785 ; 13.647.773.219 ; 98.673 ; 10.783.142.466 ; 219.593 ; 35.840.058.743 ; 231.194 ; 40.908.954.633 ; 590.245 ; 101.179.929.062 ; 48.790 ; 45.368.789.522 ; 48.790 ; 45.376.599.905 ; 97.580 ; 90.745.389.427 ; 687.825 ; 191.925.318.489 ;;;;
