Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Set/2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
139;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 39 ; 338.496 ; 878 ; 2.023.954 ; 11.175 ; 19.764.015 ; 12.092 ; 22.126.465 ; 3.798 ; 18.388.373 ; 14 ; 372.669 ; 3.812 ; 18.761.042 ; 15.904 ; 40.887.507 
140;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 1.064 ; 3.541.105 ; 2.707 ; 19.863.060 ; 3.771 ; 23.404.165 ; 2.204 ; 16.334.888 ; 4 ; 30.778 ; 2.208 ; 16.365.666 ; 5.979 ; 39.769.831 
141;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.096 ; 4.946.416 ; 2.516 ; 18.953.609 ; 3.612 ; 23.900.025 ; 1.163 ; 14.170.145 ; 7 ; 130.975 ; 1.170 ; 14.301.119 ; 4.782 ; 38.201.144 
142;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 38 ; 1.193.274 ; 389 ; 9.901.255 ; 303 ; 4.957.467 ; 632 ; 4.372.871 ; 1.362 ; 20.424.866 ; 624 ; 12.848.568 ; 189 ; 4.728.685 ; 813 ; 17.577.253 ; 2.175 ; 38.002.119 
143;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 188 ; 4.664.883 ; 86 ; 280.266 ; 2.633 ; 12.671.783 ; 2.907 ; 17.616.932 ; 1.271 ; 17.258.281 ; 16 ; 225.344 ; 1.287 ; 17.483.624 ; 4.194 ; 35.100.556 
144;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 9 ; 356.964 ; 13 ; 166.428 ; 3.766 ; 1.839.322 ; 15.992 ; 16.551.312 ; 19.780 ; 18.914.025 ; 1.326 ; 14.969.046 ; 25 ; 700.993 ; 1.351 ; 15.670.039 ; 21.131 ; 34.584.064 
145;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 2.820 ; 15.636.350 ; 2.630 ; 15.204.919 ; 5.450 ; 30.841.270 ; 144 ; 553.227 ; 20 ; 1.295.397 ; 164 ; 1.848.624 ; 5.614 ; 32.689.893 
146;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA; 1 ; 3.195 ; 159 ; 3.664.500 ; 75 ; 1.315.511 ; 828 ; 11.112.402 ; 1.063 ; 16.095.608 ; 1.900 ; 14.704.111 ; 49 ; 1.247.358 ; 1.949 ; 15.951.469 ; 3.012 ; 32.047.078 
147;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 7 ; 146.370 ; 139 ; 1.988.003 ; 169 ; 2.622.576 ; 1.607 ; 9.605.662 ; 1.922 ; 14.362.611 ; 802 ; 10.316.830 ; 29 ; 1.506.268 ; 831 ; 11.823.098 ; 2.753 ; 26.185.709 
148;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 3 ; 155.522 ; 173 ; 5.546.095 ; 84 ; 1.303.185 ; 633 ; 5.597.707 ; 893 ; 12.602.508 ; 620 ; 10.559.904 ; 53 ; 1.284.153 ; 673 ; 11.844.057 ; 1.566 ; 24.446.565 
149;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 9 ; 453.142 ; 735 ; 3.865.663 ; 1.619 ; 10.947.820 ; 2.363 ; 15.266.626 ; 586 ; 7.680.308 ; 4 ; 55.138 ; 590 ; 7.735.446 ; 2.953 ; 23.002.072 
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 251 ; 213.942 ; 1.989 ; 10.429.176 ; 2.240 ; 10.643.118 ; 2.134 ; 10.466.298 ; 48 ; 270.495 ; 2.182 ; 10.736.793 ; 4.422 ; 21.379.912 
151;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 35.291 ; 876 ; 1.533.751 ; 2.145 ; 6.199.790 ; 3.023 ; 7.768.832 ; 1.321 ; 8.703.049 ; 291 ; 4.011.408 ; 1.612 ; 12.714.457 ; 4.635 ; 20.483.290 
152;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA; 2 ; 21.410 ; 9 ; 93.407 ; 500 ; 344.870 ; 5.691 ; 9.106.781 ; 6.202 ; 9.566.468 ; 1.093 ; 8.842.228 ; 16 ; 22.562 ; 1.109 ; 8.864.791 ; 7.311 ; 18.431.258 
153;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 10 ; 60.187 ; 528 ; 489.576 ; 4.180 ; 8.215.711 ; 4.718 ; 8.765.474 ; 849 ; 7.810.018 ; 2 ; 11.636 ; 851 ; 7.821.653 ; 5.569 ; 16.587.127 
154;61.033.106;BANCO CREFISA S.A.;;; 83 ; 3.265.522 ; 165 ; 3.060.938 ; 66 ; 1.439.461 ; 314 ; 7.765.921 ; 23 ; 4.088.835 ; 18 ; 2.555.000 ; 41 ; 6.643.835 ; 355 ; 14.409.756 
155;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 756 ; 497.999 ; 3.332 ; 6.511.629 ; 4.088 ; 7.009.628 ; 836 ; 6.006.421 ; 1 ; 5.000 ; 837 ; 6.011.421 ; 4.925 ; 13.021.049 
156;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 11 ; 227.823 ; 3 ; 62.786 ; 33 ; 718.395 ; 572 ; 5.000.626 ; 619 ; 6.009.629 ; 540 ; 5.064.904 ; 29 ; 944.846 ; 569 ; 6.009.750 ; 1.188 ; 12.019.378 
157;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 18 ; 5.345.618 ; 18 ; 2.373.360 ; 36 ; 7.718.979 ; 1 ; 46.656 ; 3 ; 3.050.000 ; 4 ; 3.096.656 ; 40 ; 10.815.635 
158;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 84 ; 1.584.341 ; 153 ; 1.702.865 ; 25 ; 293.295 ; 355 ; 1.467.292 ; 617 ; 5.047.794 ; 247 ; 3.202.984 ; 105 ; 1.885.224 ; 352 ; 5.088.208 ; 969 ; 10.136.002 
159;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 32 ; 28.697 ; 32 ; 28.697 ;;; 1 ; 9.705.882 ; 1 ; 9.705.882 ; 33 ; 9.734.579 
160;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;; 1 ; 2.605 ; 66 ; 54.135 ; 1.011 ; 4.613.167 ; 1.078 ; 4.669.907 ; 960 ; 4.570.237 ; 7 ; 35.264 ; 967 ; 4.605.501 ; 2.045 ; 9.275.409 
161;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 3.360 ; 688 ; 391.729 ; 2.465 ; 3.601.658 ; 3.154 ; 3.996.748 ; 389 ; 3.194.810 ; 2 ; 2.829 ; 391 ; 3.197.640 ; 3.545 ; 7.194.387 
162;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 1 ; 1.200 ; 3 ; 3.123.469 ; 4 ; 3.124.669 ; 1 ; 2.930.000 ; 1 ; 561.430 ; 2 ; 3.491.430 ; 6 ; 6.616.100 
163;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 3 ; 24.645 ; 34 ; 35.567 ; 1.091 ; 3.022.107 ; 1.128 ; 3.082.319 ; 1.294 ; 3.058.574 ; 2 ; 3.917 ; 1.296 ; 3.062.491 ; 2.424 ; 6.144.810 
164;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 303 ; 333.793 ; 1.266 ; 2.958.362 ; 1.569 ; 3.292.156 ; 528 ; 2.679.163 ; 4 ; 58.312 ; 532 ; 2.737.476 ; 2.101 ; 6.029.631 
165;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 79 ; 77.675 ; 788 ; 2.173.386 ; 867 ; 2.251.062 ; 250 ; 2.740.199 ; 14 ; 604.579 ; 264 ; 3.344.777 ; 1.131 ; 5.595.839 
166;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 74 ; 51.041 ; 1.350 ; 2.157.420 ; 1.424 ; 2.208.461 ; 203 ; 2.086.524 ;;; 203 ; 2.086.524 ; 1.627 ; 4.294.985 
167;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 9 ; 161.158 ; 10 ; 197.670 ; 119 ; 1.149.082 ; 138 ; 1.507.910 ; 120 ; 1.310.240 ; 10 ; 197.670 ; 130 ; 1.507.910 ; 268 ; 3.015.820 
168;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 529 ; 345.715 ; 633 ; 666.816 ; 1.162 ; 1.012.530 ; 35 ; 322.127 ;;; 35 ; 322.127 ; 1.197 ; 1.334.657 
169;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;;;; 468 ; 188.727 ; 289 ; 164.256 ; 757 ; 352.983 ; 3 ; 20.383 ;;; 3 ; 20.383 ; 760 ; 373.365 
170;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 11 ; 67.890 ; 33 ; 60.758 ; 44 ; 128.648 ; 11 ; 92.745 ; 9 ; 89.207 ; 20 ; 181.952 ; 64 ; 310.600 
171;33.884.941;BANIF - BANCO INTERNACIONAL DO FUNCHAL (BRASIL), S.A.;;;;;;; 10 ; 22.108 ; 10 ; 22.108 ; 6 ; 21.707 ; 6 ; 21.952 ; 12 ; 43.658 ; 22 ; 65.766 
172;33.042.953;CITIBANK N.A.;;;;; 10 ; 55.490 ; 16 ; 7.397 ; 26 ; 62.887 ;;;;; -   ; -   ; 26 ; 62.887 
173;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;;;; 12 ; 2.461 ; 12 ; 2.461 ; 20 ; 27.924 ; 7 ; 25.434 ; 27 ; 53.358 ; 39 ; 55.818 
174;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;; 2 ; 4.296 ; 10 ; 11.462 ; 12 ; 15.758 ;;;;; -   ; -   ; 12 ; 15.758 
175;58.497.702;BANCO INTERCAP S.A.;;;;;;;;; -   ; -   ; 1 ; 6.667 ; 1 ; 7.138 ; 2 ; 13.804 ; 2 ; 13.804 
176;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;;;;;; -   ; -   ; 2 ; 2.000 ; 2 ; 2.000 ; 4 ; 4.000 ; 4 ; 4.000 
177;14.388.334;PARANÁ BANCO S.A.;;;;;;; 1 ; 1.500 ; 1 ; 1.500 ;;; 1 ; 1.363 ; 1 ; 1.363 ; 2 ; 2.863 
178;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;; 2 ; 520 ; 2 ; 520 ; 1 ; 550 ;;; 1 ; 550 ; 3 ; 1.070 
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   
Total;;; 328.535 ; 169.285.851.207 ; 901.755 ; 128.613.823.799 ; 2.173.136 ; 370.372.607.225 ; 2.413.706 ; 393.157.275.305 ; 5.817.132 ; 1.061.429.557.536 ; 491.515 ; 422.494.086.490 ; 491.515 ; 422.694.402.257 ; 983.030 ; 845.188.488.747 ; 6.800.162 ; 1.906.618.046.283 
"Fonte: Sistema Câmbio; Dados extraídos em: 10.10.2018";;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204;;;;;;;;;;;;;;;;;;;;   
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil ;;;;;;;;;;;;;;;;;;;;   
;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
